,L2
915148800000,0.7
915152400000,0.762
915156000000,0.77
915159600000,0.762
915163200000,0.736
915166800000,0.696
915170400000,0.675
915174000000,0.698
915177600000,0.727
915181200000,0.743
915184800000,0.753
915188400000,0.754
915192000000,0.754
915195600000,0.746
915199200000,0.729
915202800000,0.722
915206400000,0.728
915210000000,0.739
915213600000,0.748
915217200000,0.77
915220800000,0.788
915224400000,0.793
915228000000,0.788
915231600000,0.771
915235200000,0.796
915238800000,0.82
915242400000,0.819
915246000000,0.796
915249600000,0.758
915253200000,0.713
915256800000,0.674
915260400000,0.646
915264000000,0.636
915267600000,0.644
915271200000,0.646
915274800000,0.641
915278400000,0.63
915282000000,0.604
915285600000,0.567
915289200000,0.557
915292800000,0.549
915296400000,0.547
915300000000,0.555
915303600000,0.561
915307200000,0.559
915310800000,0.561
915314400000,0.574
915318000000,0.562
915321600000,0.625
915325200000,0.673
915328800000,0.661
915332400000,0.583
915336000000,0.48
915339600000,0.389
915343200000,0.331
915346800000,0.289
915350400000,0.261
915354000000,0.266
915357600000,0.303
915361200000,0.327
915364800000,0.334
915368400000,0.337
915372000000,0.347
915375600000,0.342
915379200000,0.321
915382800000,0.307
915386400000,0.297
915390000000,0.283
915393600000,0.245
915397200000,0.241
915400800000,0.264
915404400000,0.264
915408000000,0.22
915411600000,0.167
915415200000,0.126
915418800000,0.077
915422400000,0.045
915426000000,0.035
915429600000,0.044
915433200000,0.071
915436800000,0.13
915440400000,0.181
915444000000,0.187
915447600000,0.188
915451200000,0.233
915454800000,0.341
915458400000,0.464
915462000000,0.546
915465600000,0.546
915469200000,0.458
915472800000,0.334
915476400000,0.241
915480000000,0.177
915483600000,0.168
915487200000,0.266
915490800000,0.367
915494400000,0.444
915498000000,0.503
915501600000,0.497
915505200000,0.439
915508800000,0.362
915512400000,0.282
915516000000,0.228
915519600000,0.189
915523200000,0.154
915526800000,0.139
915530400000,0.142
915534000000,0.174
915537600000,0.191
915541200000,0.218
915544800000,0.249
915548400000,0.278
915552000000,0.3
915555600000,0.311
915559200000,0.321
915562800000,0.352
915566400000,0.367
915570000000,0.376
915573600000,0.377
915577200000,0.374
915580800000,0.439
915584400000,0.494
915588000000,0.487
915591600000,0.421
915595200000,0.333
915598800000,0.236
915602400000,0.153
915606000000,0.095
915609600000,0.062
915613200000,0.053
915616800000,0.061
915620400000,0.08
915624000000,0.105
915627600000,0.129
915631200000,0.151
915634800000,0.156
915638400000,0.173
915642000000,0.209
915645600000,0.258
915649200000,0.311
915652800000,0.359
915656400000,0.414
915660000000,0.459
915663600000,0.442
915667200000,0.438
915670800000,0.403
915674400000,0.329
915678000000,0.263
915681600000,0.204
915685200000,0.169
915688800000,0.165
915692400000,0.179
915696000000,0.197
915699600000,0.205
915703200000,0.223
915706800000,0.256
915710400000,0.291
915714000000,0.333
915717600000,0.386
915721200000,0.428
915724800000,0.454
915728400000,0.484
915732000000,0.511
915735600000,0.53
915739200000,0.556
915742800000,0.591
915746400000,0.618
915750000000,0.613
915753600000,0.665
915757200000,0.678
915760800000,0.648
915764400000,0.58
915768000000,0.513
915771600000,0.472
915775200000,0.475
915778800000,0.513
915782400000,0.568
915786000000,0.647
915789600000,0.722
915793200000,0.762
915796800000,0.779
915800400000,0.785
915804000000,0.755
915807600000,0.732
915811200000,0.727
915814800000,0.727
915818400000,0.734
915822000000,0.749
915825600000,0.777
915829200000,0.812
915832800000,0.812
915836400000,0.762
915840000000,0.766
915843600000,0.809
915847200000,0.836
915850800000,0.841
915854400000,0.839
915858000000,0.862
915861600000,0.897
915865200000,0.923
915868800000,0.933
915872400000,0.923
915876000000,0.894
915879600000,0.862
915883200000,0.849
915886800000,0.845
915890400000,0.855
915894000000,0.883
915897600000,0.905
915901200000,0.917
915904800000,0.922
915908400000,0.923
915912000000,0.917
915915600000,0.91
915919200000,0.907
915922800000,0.914
915926400000,0.939
915930000000,0.952
915933600000,0.955
915937200000,0.951
915940800000,0.942
915944400000,0.934
915948000000,0.93
915951600000,0.933
915955200000,0.935
915958800000,0.933
915962400000,0.927
915966000000,0.917
915969600000,0.911
915973200000,0.9
915976800000,0.889
915980400000,0.885
915984000000,0.877
915987600000,0.868
915991200000,0.86
915994800000,0.862
915998400000,0.876
916002000000,0.889
916005600000,0.896
916009200000,0.898
916012800000,0.924
916016400000,0.94
916020000000,0.943
916023600000,0.938
916027200000,0.927
916030800000,0.914
916034400000,0.903
916038000000,0.895
916041600000,0.893
916045200000,0.897
916048800000,0.896
916052400000,0.886
916056000000,0.87
916059600000,0.853
916063200000,0.839
916066800000,0.82
916070400000,0.802
916074000000,0.794
916077600000,0.8
916081200000,0.817
916084800000,0.834
916088400000,0.841
916092000000,0.842
916095600000,0.845
916099200000,0.875
916102800000,0.897
916106400000,0.905
916110000000,0.902
916113600000,0.898
916117200000,0.896
916120800000,0.888
916124400000,0.874
916128000000,0.867
916131600000,0.858
916135200000,0.835
916138800000,0.819
916142400000,0.809
916146000000,0.802
916149600000,0.798
916153200000,0.793
916156800000,0.785
916160400000,0.768
916164000000,0.757
916167600000,0.759
916171200000,0.762
916174800000,0.763
916178400000,0.759
916182000000,0.739
916185600000,0.737
916189200000,0.796
916192800000,0.821
916196400000,0.818
916200000000,0.803
916203600000,0.785
916207200000,0.763
916210800000,0.744
916214400000,0.732
916218000000,0.759
916221600000,0.787
916225200000,0.8
916228800000,0.801
916232400000,0.806
916236000000,0.799
916239600000,0.779
916243200000,0.762
916246800000,0.77
916250400000,0.777
916254000000,0.777
916257600000,0.777
916261200000,0.759
916264800000,0.724
916268400000,0.686
916272000000,0.693
916275600000,0.708
916279200000,0.713
916282800000,0.69
916286400000,0.652
916290000000,0.618
916293600000,0.583
916297200000,0.544
916300800000,0.513
916304400000,0.51
916308000000,0.491
916311600000,0.464
916315200000,0.426
916318800000,0.404
916322400000,0.4
916326000000,0.39
916329600000,0.37
916333200000,0.365
916336800000,0.355
916340400000,0.36
916344000000,0.367
916347600000,0.39
916351200000,0.398
916354800000,0.355
916358400000,0.323
916362000000,0.346
916365600000,0.352
916369200000,0.334
916372800000,0.308
916376400000,0.293
916380000000,0.314
916383600000,0.344
916387200000,0.375
916390800000,0.401
916394400000,0.442
916398000000,0.479
916401600000,0.501
916405200000,0.495
916408800000,0.492
916412400000,0.504
916416000000,0.541
916419600000,0.58
916423200000,0.62
916426800000,0.683
916430400000,0.737
916434000000,0.77
916437600000,0.792
916441200000,0.812
916444800000,0.853
916448400000,0.914
916452000000,0.945
916455600000,0.946
916459200000,0.93
916462800000,0.903
916466400000,0.866
916470000000,0.829
916473600000,0.801
916477200000,0.793
916480800000,0.791
916484400000,0.788
916488000000,0.779
916491600000,0.757
916495200000,0.727
916498800000,0.714
916502400000,0.71
916506000000,0.701
916509600000,0.7
916513200000,0.706
916516800000,0.721
916520400000,0.729
916524000000,0.74
916527600000,0.742
916531200000,0.759
916534800000,0.789
916538400000,0.812
916542000000,0.786
916545600000,0.732
916549200000,0.686
916552800000,0.663
916556400000,0.666
916560000000,0.668
916563600000,0.699
916567200000,0.736
916570800000,0.758
916574400000,0.776
916578000000,0.788
916581600000,0.791
916585200000,0.799
916588800000,0.814
916592400000,0.826
916596000000,0.831
916599600000,0.829
916603200000,0.831
916606800000,0.834
916610400000,0.834
916614000000,0.842
916617600000,0.877
916621200000,0.895
916624800000,0.903
916628400000,0.91
916632000000,0.914
916635600000,0.91
916639200000,0.9
916642800000,0.878
916646400000,0.856
916650000000,0.822
916653600000,0.78
916657200000,0.739
916660800000,0.698
916664400000,0.651
916668000000,0.61
916671600000,0.591
916675200000,0.578
916678800000,0.56
916682400000,0.558
916686000000,0.575
916689600000,0.591
916693200000,0.59
916696800000,0.596
916700400000,0.59
916704000000,0.638
916707600000,0.695
916711200000,0.695
916714800000,0.636
916718400000,0.547
916722000000,0.457
916725600000,0.378
916729200000,0.317
916732800000,0.3
916736400000,0.376
916740000000,0.498
916743600000,0.58
916747200000,0.612
916750800000,0.61
916754400000,0.584
916758000000,0.555
916761600000,0.524
916765200000,0.51
916768800000,0.517
916772400000,0.554
916776000000,0.592
916779600000,0.633
916783200000,0.671
916786800000,0.718
916790400000,0.809
916794000000,0.852
916797600000,0.87
916801200000,0.871
916804800000,0.859
916808400000,0.844
916812000000,0.836
916815600000,0.833
916819200000,0.834
916822800000,0.844
916826400000,0.849
916830000000,0.85
916833600000,0.849
916837200000,0.855
916840800000,0.859
916844400000,0.86
916848000000,0.859
916851600000,0.855
916855200000,0.854
916858800000,0.865
916862400000,0.868
916866000000,0.866
916869600000,0.866
916873200000,0.866
916876800000,0.895
916880400000,0.924
916884000000,0.938
916887600000,0.944
916891200000,0.947
916894800000,0.946
916898400000,0.942
916902000000,0.938
916905600000,0.931
916909200000,0.92
916912800000,0.914
916916400000,0.906
916920000000,0.89
916923600000,0.881
916927200000,0.881
916930800000,0.885
916934400000,0.883
916938000000,0.879
916941600000,0.877
916945200000,0.884
916948800000,0.898
916952400000,0.902
916956000000,0.903
916959600000,0.906
916963200000,0.922
916966800000,0.925
916970400000,0.918
916974000000,0.909
916977600000,0.9
916981200000,0.888
916984800000,0.879
916988400000,0.877
916992000000,0.872
916995600000,0.845
916999200000,0.818
917002800000,0.801
917006400000,0.784
917010000000,0.765
917013600000,0.744
917017200000,0.74
917020800000,0.75
917024400000,0.757
917028000000,0.765
917031600000,0.777
917035200000,0.795
917038800000,0.805
917042400000,0.808
917046000000,0.811
917049600000,0.852
917053200000,0.87
917056800000,0.862
917060400000,0.846
917064000000,0.826
917067600000,0.796
917071200000,0.77
917074800000,0.756
917078400000,0.754
917082000000,0.75
917085600000,0.731
917089200000,0.702
917092800000,0.669
917096400000,0.635
917100000000,0.595
917103600000,0.547
917107200000,0.506
917110800000,0.482
917114400000,0.469
917118000000,0.466
917121600000,0.466
917125200000,0.477
917128800000,0.481
917132400000,0.478
917136000000,0.53
917139600000,0.55
917143200000,0.535
917146800000,0.505
917150400000,0.469
917154000000,0.433
917157600000,0.411
917161200000,0.411
917164800000,0.428
917168400000,0.472
917172000000,0.494
917175600000,0.51
917179200000,0.482
917182800000,0.443
917186400000,0.414
917190000000,0.413
917193600000,0.422
917197200000,0.428
917200800000,0.424
917204400000,0.416
917208000000,0.409
917211600000,0.394
917215200000,0.367
917218800000,0.332
917222400000,0.371
917226000000,0.391
917229600000,0.367
917233200000,0.339
917236800000,0.323
917240400000,0.313
917244000000,0.315
917247600000,0.298
917251200000,0.271
917254800000,0.255
