,L2
504921600000,0.0
504925200000,0.0
504928800000,0.0
504932400000,0.0
504936000000,0.003
504939600000,0.093
504943200000,0.251
504946800000,0.459
504950400000,0.626
504954000000,0.704
504957600000,0.73
504961200000,0.735
504964800000,0.701
504968400000,0.636
504972000000,0.547
504975600000,0.463
504979200000,0.469
504982800000,0.635
504986400000,0.724
504990000000,0.722
504993600000,0.71
504997200000,0.725
505000800000,0.755
505004400000,0.792
505008000000,0.844
505011600000,0.848
505015200000,0.811
505018800000,0.748
505022400000,0.677
505026000000,0.617
505029600000,0.583
505033200000,0.593
505036800000,0.65
505040400000,0.69
505044000000,0.704
505047600000,0.727
505051200000,0.734
505054800000,0.71
505058400000,0.679
505062000000,0.675
505065600000,0.669
505069200000,0.635
505072800000,0.601
505076400000,0.578
505080000000,0.557
505083600000,0.529
505087200000,0.51
505090800000,0.496
505094400000,0.545
505098000000,0.525
505101600000,0.432
505105200000,0.338
505108800000,0.255
505112400000,0.179
505116000000,0.134
505119600000,0.123
505123200000,0.132
505126800000,0.137
505130400000,0.147
505134000000,0.184
505137600000,0.179
505141200000,0.181
505144800000,0.179
505148400000,0.178
505152000000,0.184
505155600000,0.2
505159200000,0.217
505162800000,0.227
505166400000,0.222
505170000000,0.212
505173600000,0.201
505177200000,0.175
505180800000,0.163
505184400000,0.144
505188000000,0.122
505191600000,0.111
505195200000,0.113
505198800000,0.126
505202400000,0.157
505206000000,0.21
505209600000,0.255
505213200000,0.294
505216800000,0.365
505220400000,0.46
505224000000,0.521
505227600000,0.528
505231200000,0.519
505234800000,0.467
505238400000,0.407
505242000000,0.354
505245600000,0.324
505249200000,0.333
505252800000,0.382
505256400000,0.479
505260000000,0.6
505263600000,0.68
505267200000,0.762
505270800000,0.78
505274400000,0.732
505278000000,0.633
505281600000,0.524
505285200000,0.452
505288800000,0.425
505292400000,0.459
505296000000,0.555
505299600000,0.651
505303200000,0.745
505306800000,0.806
505310400000,0.815
505314000000,0.8
505317600000,0.785
505321200000,0.808
505324800000,0.841
505328400000,0.866
505332000000,0.883
505335600000,0.895
505339200000,0.895
505342800000,0.895
505346400000,0.893
505350000000,0.901
505353600000,0.906
505357200000,0.877
505360800000,0.82
505364400000,0.75
505368000000,0.692
505371600000,0.671
505375200000,0.688
505378800000,0.73
505382400000,0.779
505386000000,0.78
505389600000,0.757
505393200000,0.737
505396800000,0.701
505400400000,0.663
505404000000,0.635
505407600000,0.647
505411200000,0.677
505414800000,0.698
505418400000,0.714
505422000000,0.727
505425600000,0.739
505429200000,0.718
505432800000,0.675
505436400000,0.644
505440000000,0.658
505443600000,0.601
505447200000,0.498
505450800000,0.425
505454400000,0.374
505458000000,0.321
505461600000,0.29
505465200000,0.294
505468800000,0.336
505472400000,0.382
505476000000,0.472
505479600000,0.6
505483200000,0.679
505486800000,0.725
505490400000,0.738
505494000000,0.768
505497600000,0.812
505501200000,0.855
505504800000,0.882
505508400000,0.898
505512000000,0.914
505515600000,0.93
505519200000,0.935
505522800000,0.941
505526400000,0.954
505530000000,0.96
505533600000,0.957
505537200000,0.948
505540800000,0.941
505544400000,0.944
505548000000,0.955
505551600000,0.968
505555200000,0.977
505558800000,0.979
505562400000,0.978
505566000000,0.978
505569600000,0.976
505573200000,0.973
505576800000,0.969
505580400000,0.968
505584000000,0.968
505587600000,0.966
505591200000,0.961
505594800000,0.954
505598400000,0.944
505602000000,0.93
505605600000,0.921
505609200000,0.931
505612800000,0.95
505616400000,0.952
505620000000,0.94
505623600000,0.926
505627200000,0.915
505630800000,0.907
505634400000,0.91
505638000000,0.921
505641600000,0.932
505645200000,0.923
505648800000,0.891
505652400000,0.856
505656000000,0.82
505659600000,0.783
505663200000,0.748
505666800000,0.763
505670400000,0.806
505674000000,0.822
505677600000,0.841
505681200000,0.86
505684800000,0.86
505688400000,0.827
505692000000,0.779
505695600000,0.744
505699200000,0.767
505702800000,0.766
505706400000,0.715
505710000000,0.69
505713600000,0.698
505717200000,0.715
505720800000,0.762
505724400000,0.819
505728000000,0.877
505731600000,0.911
505735200000,0.915
505738800000,0.909
505742400000,0.896
505746000000,0.893
505749600000,0.894
505753200000,0.889
505756800000,0.889
505760400000,0.894
505764000000,0.896
505767600000,0.894
505771200000,0.895
505774800000,0.877
505778400000,0.838
505782000000,0.813
505785600000,0.835
505789200000,0.833
505792800000,0.797
505796400000,0.761
505800000000,0.734
505803600000,0.718
505807200000,0.732
505810800000,0.779
505814400000,0.832
505818000000,0.832
505821600000,0.802
505825200000,0.785
505828800000,0.748
505832400000,0.714
505836000000,0.696
505839600000,0.724
505843200000,0.772
505846800000,0.813
505850400000,0.837
505854000000,0.853
505857600000,0.869
505861200000,0.865
505864800000,0.843
505868400000,0.833
505872000000,0.849
505875600000,0.84
505879200000,0.793
505882800000,0.744
505886400000,0.701
505890000000,0.666
505893600000,0.674
505897200000,0.722
505900800000,0.779
505904400000,0.8
505908000000,0.786
505911600000,0.762
505915200000,0.72
505918800000,0.666
505922400000,0.619
505926000000,0.638
505929600000,0.682
505933200000,0.708
505936800000,0.712
505940400000,0.717
505944000000,0.733
505947600000,0.744
505951200000,0.751
505954800000,0.773
505958400000,0.827
505962000000,0.848
505965600000,0.815
505969200000,0.741
505972800000,0.651
505976400000,0.586
505980000000,0.559
505983600000,0.569
505987200000,0.592
505990800000,0.585
505994400000,0.545
505998000000,0.538
506001600000,0.538
506005200000,0.514
506008800000,0.495
506012400000,0.53
506016000000,0.593
506019600000,0.644
506023200000,0.692
506026800000,0.739
506030400000,0.772
506034000000,0.788
506037600000,0.788
506041200000,0.804
506044800000,0.828
506048400000,0.795
506052000000,0.705
506055600000,0.583
506059200000,0.485
506062800000,0.422
506066400000,0.395
506070000000,0.395
506073600000,0.422
506077200000,0.434
506080800000,0.424
506084400000,0.439
506088000000,0.459
506091600000,0.43
506095200000,0.393
506098800000,0.4
506102400000,0.42
506106000000,0.414
506109600000,0.398
506113200000,0.386
506116800000,0.391
506120400000,0.372
506124000000,0.327
506127600000,0.305
506131200000,0.321
506134800000,0.261
506138400000,0.163
506142000000,0.095
506145600000,0.053
506149200000,0.024
506152800000,0.016
506156400000,0.023
506160000000,0.047
506163600000,0.082
506167200000,0.118
506170800000,0.162
506174400000,0.218
506178000000,0.264
506181600000,0.312
506185200000,0.421
506188800000,0.533
506192400000,0.612
506196000000,0.669
506199600000,0.71
506203200000,0.743
506206800000,0.704
506210400000,0.613
506214000000,0.586
506217600000,0.619
506221200000,0.566
506224800000,0.468
506228400000,0.425
506232000000,0.418
506235600000,0.417
506239200000,0.468
506242800000,0.585
506246400000,0.724
506250000000,0.786
506253600000,0.779
506257200000,0.768
506260800000,0.732
506264400000,0.681
506268000000,0.626
506271600000,0.661
506275200000,0.728
506278800000,0.768
506282400000,0.805
506286000000,0.827
506289600000,0.834
506293200000,0.812
506296800000,0.785
506300400000,0.785
506304000000,0.829
506307600000,0.811
506311200000,0.734
506314800000,0.679
506318400000,0.652
506322000000,0.636
506325600000,0.642
506329200000,0.666
506332800000,0.705
506336400000,0.713
506340000000,0.68
506343600000,0.625
506347200000,0.555
506350800000,0.481
506354400000,0.411
506358000000,0.392
506361600000,0.413
506365200000,0.431
506368800000,0.433
506372400000,0.43
506376000000,0.431
506379600000,0.421
506383200000,0.407
506386800000,0.376
506390400000,0.379
506394000000,0.321
506397600000,0.241
506401200000,0.167
506404800000,0.1
506408400000,0.051
506412000000,0.032
506415600000,0.032
506419200000,0.043
506422800000,0.052
506426400000,0.075
506430000000,0.136
506433600000,0.226
506437200000,0.312
506440800000,0.352
506444400000,0.363
506448000000,0.362
506451600000,0.369
506455200000,0.387
506458800000,0.407
506462400000,0.426
506466000000,0.435
506469600000,0.428
506473200000,0.418
506476800000,0.47
506480400000,0.434
506484000000,0.323
506487600000,0.182
506491200000,0.077
506494800000,0.041
506498400000,0.053
506502000000,0.088
506505600000,0.125
506509200000,0.136
506512800000,0.139
506516400000,0.175
506520000000,0.22
506523600000,0.279
506527200000,0.315
506530800000,0.374
506534400000,0.447
506538000000,0.525
506541600000,0.593
506545200000,0.634
506548800000,0.651
506552400000,0.614
506556000000,0.561
506559600000,0.563
506563200000,0.629
506566800000,0.594
506570400000,0.465
506574000000,0.354
506577600000,0.272
506581200000,0.22
506584800000,0.212
506588400000,0.245
506592000000,0.283
506595600000,0.308
506599200000,0.343
506602800000,0.413
506606400000,0.502
506610000000,0.556
506613600000,0.547
506617200000,0.552
506620800000,0.574
506624400000,0.623
506628000000,0.685
