,Mn4
820454400000,0.69
820458000000,0.735
820461600000,0.75
820465200000,0.748
820468800000,0.737
820472400000,0.727
820476000000,0.715
820479600000,0.698
820483200000,0.663
820486800000,0.654
820490400000,0.624
820494000000,0.606
820497600000,0.601
820501200000,0.597
820504800000,0.586
820508400000,0.554
820512000000,0.52
820515600000,0.484
820519200000,0.454
820522800000,0.421
820526400000,0.419
820530000000,0.445
820533600000,0.493
820537200000,0.519
820540800000,0.615
820544400000,0.675
820548000000,0.729
820551600000,0.748
820555200000,0.744
820558800000,0.737
820562400000,0.722
820566000000,0.683
820569600000,0.631
820573200000,0.588
820576800000,0.586
820580400000,0.564
820584000000,0.533
820587600000,0.51
820591200000,0.485
820594800000,0.46
820598400000,0.428
820602000000,0.374
820605600000,0.347
820609200000,0.315
820612800000,0.291
820616400000,0.322
820620000000,0.37
820623600000,0.415
820627200000,0.485
820630800000,0.578
820634400000,0.601
820638000000,0.547
820641600000,0.484
820645200000,0.425
820648800000,0.357
820652400000,0.3
820656000000,0.259
820659600000,0.271
820663200000,0.298
820666800000,0.311
820670400000,0.299
820674000000,0.293
820677600000,0.305
820681200000,0.297
820684800000,0.323
820688400000,0.367
820692000000,0.432
820695600000,0.51
820699200000,0.633
820702800000,0.637
820706400000,0.571
820710000000,0.493
820713600000,0.488
820717200000,0.511
820720800000,0.567
820724400000,0.617
820728000000,0.638
820731600000,0.634
820735200000,0.61
820738800000,0.544
820742400000,0.494
820746000000,0.491
820749600000,0.513
820753200000,0.556
820756800000,0.585
820760400000,0.58
820764000000,0.574
820767600000,0.567
820771200000,0.578
820774800000,0.602
820778400000,0.627
820782000000,0.642
820785600000,0.651
820789200000,0.626
820792800000,0.55
820796400000,0.472
820800000000,0.413
820803600000,0.384
820807200000,0.345
820810800000,0.302
820814400000,0.251
820818000000,0.203
820821600000,0.163
820825200000,0.133
820828800000,0.107
820832400000,0.109
820836000000,0.133
820839600000,0.171
820843200000,0.176
820846800000,0.157
820850400000,0.15
820854000000,0.141
820857600000,0.144
820861200000,0.142
820864800000,0.16
820868400000,0.178
820872000000,0.203
820875600000,0.241
820879200000,0.264
820882800000,0.327
820886400000,0.435
820890000000,0.498
820893600000,0.537
820897200000,0.531
820900800000,0.501
820904400000,0.466
820908000000,0.429
820911600000,0.379
820915200000,0.307
820918800000,0.26
820922400000,0.276
820926000000,0.308
820929600000,0.321
820933200000,0.317
820936800000,0.309
820940400000,0.323
820944000000,0.346
820947600000,0.382
820951200000,0.391
820954800000,0.388
820958400000,0.381
820962000000,0.344
820965600000,0.304
820969200000,0.325
820972800000,0.392
820976400000,0.416
820980000000,0.402
820983600000,0.395
820987200000,0.37
820990800000,0.317
820994400000,0.254
820998000000,0.177
821001600000,0.136
821005200000,0.151
821008800000,0.179
821012400000,0.206
821016000000,0.237
821019600000,0.254
821023200000,0.243
821026800000,0.231
821030400000,0.211
821034000000,0.231
821037600000,0.241
821041200000,0.233
821044800000,0.254
821048400000,0.264
821052000000,0.264
821055600000,0.282
821059200000,0.325
821062800000,0.358
821066400000,0.368
821070000000,0.352
821073600000,0.316
821077200000,0.294
821080800000,0.286
821084400000,0.285
821088000000,0.323
821091600000,0.372
821095200000,0.43
821098800000,0.39
821102400000,0.334
821106000000,0.311
821109600000,0.316
821113200000,0.291
821116800000,0.265
821120400000,0.253
821124000000,0.233
821127600000,0.214
821131200000,0.213
821134800000,0.232
821138400000,0.288
821142000000,0.376
821145600000,0.472
821149200000,0.479
821152800000,0.494
821156400000,0.505
821160000000,0.507
821163600000,0.501
821167200000,0.494
821170800000,0.466
821174400000,0.394
821178000000,0.368
821181600000,0.413
821185200000,0.495
821188800000,0.566
821192400000,0.615
821196000000,0.623
821199600000,0.585
821203200000,0.533
821206800000,0.505
821210400000,0.485
821214000000,0.486
821217600000,0.481
821221200000,0.432
821224800000,0.364
821228400000,0.307
821232000000,0.302
821235600000,0.289
821239200000,0.302
821242800000,0.391
821246400000,0.514
821250000000,0.556
821253600000,0.507
