,N2
883612800000,0.621
883616400000,0.58
883620000000,0.533
883623600000,0.494
883627200000,0.461
883630800000,0.436
883634400000,0.434
883638000000,0.456
883641600000,0.476
883645200000,0.438
883648800000,0.413
883652400000,0.388
883656000000,0.368
883659600000,0.352
883663200000,0.341
883666800000,0.337
883670400000,0.341
883674000000,0.334
883677600000,0.343
883681200000,0.356
883684800000,0.372
883688400000,0.389
883692000000,0.383
883695600000,0.488
883699200000,0.574
883702800000,0.574
883706400000,0.556
883710000000,0.544
883713600000,0.53
883717200000,0.507
883720800000,0.501
883724400000,0.51
883728000000,0.518
883731600000,0.457
883735200000,0.41
883738800000,0.413
883742400000,0.432
883746000000,0.435
883749600000,0.433
883753200000,0.404
883756800000,0.394
883760400000,0.382
883764000000,0.4
883767600000,0.427
883771200000,0.447
883774800000,0.462
883778400000,0.447
883782000000,0.613
883785600000,0.77
883789200000,0.774
883792800000,0.742
883796400000,0.71
883800000000,0.682
883803600000,0.663
883807200000,0.655
883810800000,0.651
883814400000,0.628
883818000000,0.538
883821600000,0.475
883825200000,0.444
883828800000,0.42
883832400000,0.403
883836000000,0.397
883839600000,0.405
883843200000,0.413
883846800000,0.395
883850400000,0.414
883854000000,0.441
883857600000,0.442
883861200000,0.442
883864800000,0.407
883868400000,0.574
883872000000,0.739
883875600000,0.768
883879200000,0.734
883882800000,0.695
883886400000,0.669
883890000000,0.663
883893600000,0.679
883897200000,0.7
883900800000,0.668
883904400000,0.55
883908000000,0.516
883911600000,0.513
883915200000,0.504
883918800000,0.479
883922400000,0.51
883926000000,0.524
883929600000,0.516
883933200000,0.501
883936800000,0.504
883940400000,0.494
883944000000,0.482
883947600000,0.526
883951200000,0.527
883954800000,0.626
883958400000,0.736
883962000000,0.748
883965600000,0.751
883969200000,0.752
883972800000,0.744
883976400000,0.731
883980000000,0.728
883983600000,0.739
883987200000,0.74
883990800000,0.687
883994400000,0.645
883998000000,0.643
884001600000,0.624
884005200000,0.607
884008800000,0.59
884012400000,0.53
884016000000,0.454
884019600000,0.427
884023200000,0.444
884026800000,0.498
884030400000,0.531
884034000000,0.532
884037600000,0.527
884041200000,0.757
884044800000,0.849
884048400000,0.867
884052000000,0.872
884055600000,0.868
884059200000,0.857
884062800000,0.844
884066400000,0.831
884070000000,0.821
884073600000,0.789
884077200000,0.698
884080800000,0.61
884084400000,0.55
884088000000,0.508
884091600000,0.489
884095200000,0.503
884098800000,0.494
884102400000,0.501
884106000000,0.535
884109600000,0.594
884113200000,0.635
884116800000,0.672
884120400000,0.682
884124000000,0.678
884127600000,0.737
884131200000,0.87
884134800000,0.911
884138400000,0.905
884142000000,0.89
884145600000,0.866
884149200000,0.84
884152800000,0.826
884156400000,0.82
884160000000,0.793
884163600000,0.667
884167200000,0.554
884170800000,0.477
884174400000,0.447
884178000000,0.451
884181600000,0.444
884185200000,0.459
884188800000,0.452
884192400000,0.454
884196000000,0.476
884199600000,0.486
884203200000,0.514
884206800000,0.534
884210400000,0.518
884214000000,0.603
884217600000,0.74
884221200000,0.713
884224800000,0.651
884228400000,0.586
884232000000,0.521
884235600000,0.477
884239200000,0.471
884242800000,0.501
884246400000,0.516
884250000000,0.464
884253600000,0.413
884257200000,0.37
884260800000,0.386
884264400000,0.432
884268000000,0.452
884271600000,0.444
884275200000,0.431
884278800000,0.413
884282400000,0.402
884286000000,0.407
884289600000,0.385
884293200000,0.39
884296800000,0.352
884300400000,0.45
884304000000,0.578
884307600000,0.62
884311200000,0.623
884314800000,0.622
884318400000,0.633
884322000000,0.663
884325600000,0.707
884329200000,0.744
884332800000,0.737
884336400000,0.623
884340000000,0.53
884343600000,0.491
884347200000,0.491
884350800000,0.547
884354400000,0.545
