,N1
883612800000,0.58
883616400000,0.546
883620000000,0.51
883623600000,0.481
883627200000,0.45
883630800000,0.425
883634400000,0.416
883638000000,0.425
883641600000,0.43
883645200000,0.388
883648800000,0.367
883652400000,0.365
883656000000,0.369
883659600000,0.373
883663200000,0.374
883666800000,0.372
883670400000,0.364
883674000000,0.34
883677600000,0.329
883681200000,0.329
883684800000,0.338
883688400000,0.355
883692000000,0.358
883695600000,0.446
883699200000,0.525
883702800000,0.538
883706400000,0.539
883710000000,0.539
883713600000,0.528
883717200000,0.503
883720800000,0.488
883724400000,0.484
883728000000,0.474
883731600000,0.394
883735200000,0.374
883738800000,0.41
883742400000,0.455
883746000000,0.479
883749600000,0.466
883753200000,0.41
883756800000,0.383
883760400000,0.367
883764000000,0.376
883767600000,0.395
883771200000,0.416
883774800000,0.441
883778400000,0.444
883782000000,0.573
883785600000,0.731
883789200000,0.752
883792800000,0.73
883796400000,0.701
883800000000,0.674
883803600000,0.652
883807200000,0.636
883810800000,0.619
883814400000,0.583
883818000000,0.476
883821600000,0.426
883825200000,0.42
883828800000,0.42
883832400000,0.426
883836000000,0.447
883839600000,0.449
883843200000,0.434
883846800000,0.386
883850400000,0.39
883854000000,0.41
883857600000,0.417
883861200000,0.423
883864800000,0.42
883868400000,0.58
883872000000,0.732
883875600000,0.762
883879200000,0.733
883882800000,0.698
883886400000,0.672
883890000000,0.661
883893600000,0.668
883897200000,0.674
883900800000,0.627
883904400000,0.5
883908000000,0.507
883911600000,0.556
883915200000,0.572
883918800000,0.571
883922400000,0.599
883926000000,0.59
883929600000,0.556
883933200000,0.525
883936800000,0.507
883940400000,0.488
883944000000,0.472
883947600000,0.509
883951200000,0.526
883954800000,0.608
883958400000,0.697
883962000000,0.716
883965600000,0.728
883969200000,0.734
883972800000,0.725
883976400000,0.71
883980000000,0.703
883983600000,0.706
883987200000,0.702
883990800000,0.65
883994400000,0.633
883998000000,0.682
884001600000,0.681
884005200000,0.645
884008800000,0.586
884012400000,0.524
884016000000,0.466
884019600000,0.435
884023200000,0.432
884026800000,0.48
884030400000,0.513
884034000000,0.531
884037600000,0.535
884041200000,0.729
884044800000,0.819
884048400000,0.845
884052000000,0.853
884055600000,0.85
884059200000,0.841
884062800000,0.829
884066400000,0.814
884070000000,0.795
884073600000,0.746
884077200000,0.644
884080800000,0.601
884084400000,0.592
884088000000,0.585
884091600000,0.555
884095200000,0.541
884098800000,0.516
884102400000,0.519
884106000000,0.574
884109600000,0.645
884113200000,0.69
884116800000,0.7
884120400000,0.702
884124000000,0.702
884127600000,0.737
884131200000,0.865
884134800000,0.906
884138400000,0.902
884142000000,0.885
884145600000,0.86
884149200000,0.833
884152800000,0.819
884156400000,0.805
884160000000,0.763
884163600000,0.619
884167200000,0.526
884170800000,0.466
884174400000,0.503
884178000000,0.494
884181600000,0.471
884185200000,0.488
884188800000,0.471
884192400000,0.437
884196000000,0.449
884199600000,0.476
884203200000,0.528
884206800000,0.566
884210400000,0.568
884214000000,0.63
884217600000,0.729
884221200000,0.7
884224800000,0.644
884228400000,0.588
884232000000,0.527
884235600000,0.486
884239200000,0.472
884242800000,0.488
884246400000,0.485
884250000000,0.396
884253600000,0.349
884257200000,0.337
884260800000,0.38
884264400000,0.439
884268000000,0.464
884271600000,0.441
884275200000,0.417
884278800000,0.404
884282400000,0.39
884286000000,0.381
884289600000,0.364
884293200000,0.378
884296800000,0.36
884300400000,0.466
884304000000,0.579
884307600000,0.621
884311200000,0.638
884314800000,0.649
884318400000,0.666
884322000000,0.692
884325600000,0.722
884329200000,0.74
884332800000,0.709
884336400000,0.571
884340000000,0.523
884343600000,0.505
884347200000,0.502
884350800000,0.556
884354400000,0.55
884358000000,0.574
884361600000,0.575
884365200000,0.506
884368800000,0.504
884372400000,0.498
884376000000,0.476
884379600000,0.479
884383200000,0.498
884386800000,0.591
884390400000,0.801
884394000000,0.845
884397600000,0.829
884401200000,0.804
884404800000,0.777
884408400000,0.752
884412000000,0.733
884415600000,0.711
884419200000,0.669
884422800000,0.546
884426400000,0.491
884430000000,0.449
884433600000,0.422
884437200000,0.346
884440800000,0.311
884444400000,0.3
884448000000,0.273
884451600000,0.241
884455200000,0.227
884458800000,0.246
884462400000,0.248
884466000000,0.275
884469600000,0.246
884473200000,0.281
884476800000,0.302
884480400000,0.272
884484000000,0.242
884487600000,0.208
884491200000,0.169
884494800000,0.134
884498400000,0.115
884502000000,0.115
884505600000,0.136
884509200000,0.19
884512800000,0.233
884516400000,0.219
884520000000,0.176
884523600000,0.155
884527200000,0.186
884530800000,0.228
884534400000,0.232
884538000000,0.234
884541600000,0.265
884545200000,0.278
884548800000,0.284
884552400000,0.279
884556000000,0.254
884559600000,0.311
884563200000,0.332
884566800000,0.348
884570400000,0.379
884574000000,0.42
884577600000,0.456
884581200000,0.479
884584800000,0.499
884588400000,0.525
884592000000,0.54
884595600000,0.454
884599200000,0.401
884602800000,0.401
884606400000,0.416
884610000000,0.488
884613600000,0.51
884617200000,0.544
884620800000,0.472
884624400000,0.439
884628000000,0.432
884631600000,0.42
884635200000,0.416
884638800000,0.409
884642400000,0.442
884646000000,0.663
884649600000,0.746
884653200000,0.777
884656800000,0.777
884660400000,0.752
884664000000,0.738
884667600000,0.744
884671200000,0.746
884674800000,0.733
884678400000,0.668
884682000000,0.525
884685600000,0.494
884689200000,0.457
884692800000,0.447
884696400000,0.514
884700000000,0.543
884703600000,0.513
884707200000,0.459
884710800000,0.407
884714400000,0.368
884718000000,0.377
884721600000,0.443
884725200000,0.488
884728800000,0.502
884732400000,0.637
884736000000,0.682
884739600000,0.63
884743200000,0.523
884746800000,0.433
884750400000,0.376
884754000000,0.325
884757600000,0.286
884761200000,0.242
884764800000,0.203
884768400000,0.233
884772000000,0.295
884775600000,0.291
884779200000,0.264
884782800000,0.23
884786400000,0.193
884790000000,0.14
884793600000,0.113
884797200000,0.105
884800800000,0.085
884804400000,0.067
884808000000,0.048
884811600000,0.036
884815200000,0.033
884818800000,0.035
884822400000,0.03
884826000000,0.017
884829600000,0.009
884833200000,0.005
884836800000,0.003
884840400000,0.002
884844000000,0.004
884847600000,0.01
884851200000,0.026
884854800000,0.072
884858400000,0.089
884862000000,0.069
884865600000,0.041
884869200000,0.018
884872800000,0.008
884876400000,0.006
884880000000,0.006
884883600000,0.005
884887200000,0.006
884890800000,0.014
884894400000,0.025
884898000000,0.028
884901600000,0.028
884905200000,0.038
884908800000,0.018
884912400000,0.002
884916000000,0.0
884919600000,0.0
884923200000,0.003
884926800000,0.019
884930400000,0.055
884934000000,0.112
884937600000,0.172
884941200000,0.179
884944800000,0.14
884948400000,0.097
884952000000,0.065
884955600000,0.045
884959200000,0.033
884962800000,0.034
884966400000,0.042
884970000000,0.054
884973600000,0.067
884977200000,0.085
884980800000,0.107
884984400000,0.111
884988000000,0.101
884991600000,0.101
884995200000,0.093
884998800000,0.086
885002400000,0.09
885006000000,0.102
885009600000,0.112
885013200000,0.111
885016800000,0.11
885020400000,0.114
885024000000,0.123
885027600000,0.142
885031200000,0.144
885034800000,0.115
885038400000,0.084
885042000000,0.058
885045600000,0.046
885049200000,0.046
885052800000,0.053
885056400000,0.057
885060000000,0.06
885063600000,0.072
885067200000,0.086
885070800000,0.093
885074400000,0.084
885078000000,0.058
885081600000,0.031
885085200000,0.024
885088800000,0.042
885092400000,0.084
885096000000,0.127
885099600000,0.165
885103200000,0.199
885106800000,0.213
885110400000,0.197
885114000000,0.16
885117600000,0.122
885121200000,0.084
885124800000,0.054
885128400000,0.037
885132000000,0.034
885135600000,0.045
885139200000,0.07
885142800000,0.094
885146400000,0.112
885150000000,0.127
885153600000,0.138
885157200000,0.134
885160800000,0.115
885164400000,0.108
885168000000,0.14
885171600000,0.201
885175200000,0.253
885178800000,0.295
885182400000,0.321
885186000000,0.341
885189600000,0.358
885193200000,0.364
885196800000,0.345
885200400000,0.28
885204000000,0.218
885207600000,0.184
885211200000,0.197
885214800000,0.269
885218400000,0.355
885222000000,0.431
885225600000,0.473
885229200000,0.494
885232800000,0.525
885236400000,0.522
885240000000,0.517
885243600000,0.514
885247200000,0.495
885250800000,0.592
885254400000,0.654
885258000000,0.675
885261600000,0.692
885265200000,0.698
885268800000,0.699
885272400000,0.686
885276000000,0.668
885279600000,0.652
885283200000,0.635
885286800000,0.518
885290400000,0.444
885294000000,0.448
885297600000,0.43
885301200000,0.392
885304800000,0.415
885308400000,0.452
885312000000,0.51
885315600000,0.5
885319200000,0.498
885322800000,0.498
885326400000,0.491
885330000000,0.464
885333600000,0.392
885337200000,0.444
885340800000,0.514
885344400000,0.566
885348000000,0.601
885351600000,0.642
885355200000,0.682
885358800000,0.706
885362400000,0.711
885366000000,0.71
885369600000,0.701
885373200000,0.643
885376800000,0.632
885380400000,0.667
885384000000,0.679
885387600000,0.735
885391200000,0.734
885394800000,0.737
885398400000,0.732
885402000000,0.722
885405600000,0.724
885409200000,0.73
885412800000,0.739
885416400000,0.714
885420000000,0.672
885423600000,0.753
885427200000,0.77
885430800000,0.737
885434400000,0.69
885438000000,0.672
885441600000,0.677
885445200000,0.69
885448800000,0.701
885452400000,0.704
885456000000,0.69
885459600000,0.605
885463200000,0.532
885466800000,0.545
885470400000,0.555
885474000000,0.464
885477600000,0.474
885481200000,0.5
885484800000,0.487
885488400000,0.47
885492000000,0.444
885495600000,0.413
885499200000,0.398
885502800000,0.381
885506400000,0.34
885510000000,0.382
885513600000,0.404
885517200000,0.399
885520800000,0.38
885524400000,0.36
885528000000,0.344
885531600000,0.34
885535200000,0.343
885538800000,0.347
885542400000,0.343
885546000000,0.308
885549600000,0.281
885553200000,0.3
885556800000,0.352
885560400000,0.386
885564000000,0.388
885567600000,0.388
885571200000,0.368
885574800000,0.351
885578400000,0.345
885582000000,0.351
885585600000,0.367
885589200000,0.374
885592800000,0.369
885596400000,0.519
885600000000,0.577
885603600000,0.568
885607200000,0.557
885610800000,0.543
885614400000,0.526
885618000000,0.525
885621600000,0.536
885625200000,0.542
885628800000,0.524
885632400000,0.462
885636000000,0.478
885639600000,0.552
885643200000,0.624
885646800000,0.636
885650400000,0.628
885654000000,0.618
885657600000,0.609
885661200000,0.599
885664800000,0.594
885668400000,0.598
885672000000,0.605
885675600000,0.623
885679200000,0.661
885682800000,0.805
885686400000,0.867
885690000000,0.885
885693600000,0.883
885697200000,0.881
885700800000,0.885
885704400000,0.889
885708000000,0.888
885711600000,0.88
885715200000,0.859
885718800000,0.765
885722400000,0.702
885726000000,0.693
885729600000,0.658
885733200000,0.622
885736800000,0.58
885740400000,0.534
885744000000,0.501
885747600000,0.483
885751200000,0.494
885754800000,0.513
885758400000,0.514
885762000000,0.535
885765600000,0.525
885769200000,0.655
885772800000,0.757
885776400000,0.768
885780000000,0.755
885783600000,0.767
885787200000,0.8
885790800000,0.833
885794400000,0.865
885798000000,0.879
885801600000,0.856
885805200000,0.777
885808800000,0.781
885812400000,0.817
885816000000,0.831
885819600000,0.8
885823200000,0.74
885826800000,0.662
885830400000,0.603
885834000000,0.562
885837600000,0.524
885841200000,0.481
885844800000,0.433
885848400000,0.383
885852000000,0.337
885855600000,0.464
885859200000,0.699
885862800000,0.82
885866400000,0.849
885870000000,0.851
885873600000,0.849
885877200000,0.845
885880800000,0.834
885884400000,0.821
885888000000,0.777
885891600000,0.644
885895200000,0.552
885898800000,0.535
885902400000,0.488
885906000000,0.437
885909600000,0.386
885913200000,0.369
885916800000,0.379
885920400000,0.401
885924000000,0.433
885927600000,0.422
885931200000,0.449
885934800000,0.476
885938400000,0.484
885942000000,0.644
885945600000,0.808
885949200000,0.825
885952800000,0.808
885956400000,0.794
885960000000,0.782
885963600000,0.764
885967200000,0.737
885970800000,0.705
885974400000,0.657
885978000000,0.512
885981600000,0.44
885985200000,0.476
885988800000,0.518
885992400000,0.544
885996000000,0.599
885999600000,0.61
886003200000,0.627
886006800000,0.633
886010400000,0.635
886014000000,0.653
886017600000,0.685
886021200000,0.705
886024800000,0.716
886028400000,0.845
886032000000,0.887
886035600000,0.887
886039200000,0.879
886042800000,0.873
886046400000,0.873
886050000000,0.871
886053600000,0.866
886057200000,0.862
886060800000,0.849
886064400000,0.773
886068000000,0.653
886071600000,0.647
886075200000,0.7
886078800000,0.688
886082400000,0.666
886086000000,0.637
886089600000,0.61
886093200000,0.59
886096800000,0.569
886100400000,0.557
886104000000,0.583
886107600000,0.552
886111200000,0.538
886114800000,0.677
886118400000,0.774
886122000000,0.78
886125600000,0.766
886129200000,0.745
886132800000,0.728
886136400000,0.72
886140000000,0.715
886143600000,0.71
886147200000,0.697
886150800000,0.626
886154400000,0.598
886158000000,0.592
886161600000,0.585
886165200000,0.577
886168800000,0.577
886172400000,0.55
886176000000,0.558
886179600000,0.505
886183200000,0.466
886186800000,0.487
886190400000,0.491
886194000000,0.473
886197600000,0.404
886201200000,0.522
886204800000,0.675
886208400000,0.728
886212000000,0.739
886215600000,0.727
886219200000,0.735
886222800000,0.754
886226400000,0.772
886230000000,0.786
886233600000,0.772
886237200000,0.66
886240800000,0.577
886244400000,0.531
886248000000,0.519
886251600000,0.508
886255200000,0.473
886258800000,0.47
886262400000,0.454
886266000000,0.437
886269600000,0.433
886273200000,0.417
886276800000,0.382
886280400000,0.341
886284000000,0.311
886287600000,0.417
886291200000,0.586
886294800000,0.637
886298400000,0.66
886302000000,0.672
886305600000,0.674
886309200000,0.663
886312800000,0.646
886316400000,0.621
886320000000,0.576
886323600000,0.449
886327200000,0.395
886330800000,0.396
886334400000,0.436
886338000000,0.449
886341600000,0.466
886345200000,0.504
886348800000,0.522
886352400000,0.531
886356000000,0.519
886359600000,0.535
886363200000,0.578
886366800000,0.571
886370400000,0.576
886374000000,0.663
886377600000,0.747
886381200000,0.766
886384800000,0.772
886388400000,0.773
886392000000,0.77
886395600000,0.767
886399200000,0.765
886402800000,0.766
886406400000,0.76
886410000000,0.698
886413600000,0.671
886417200000,0.697
886420800000,0.704
886424400000,0.707
886428000000,0.679
886431600000,0.654
886435200000,0.63
886438800000,0.595
886442400000,0.56
886446000000,0.515
886449600000,0.474
886453200000,0.505
886456800000,0.528
886460400000,0.662
886464000000,0.724
886467600000,0.71
886471200000,0.69
886474800000,0.679
886478400000,0.647
886482000000,0.601
886485600000,0.568
886489200000,0.557
886492800000,0.558
886496400000,0.501
886500000000,0.447
886503600000,0.45
886507200000,0.479
886510800000,0.498
886514400000,0.459
886518000000,0.415
886521600000,0.388
886525200000,0.395
886528800000,0.366
886532400000,0.367
886536000000,0.362
886539600000,0.344
886543200000,0.311
886546800000,0.391
886550400000,0.488
886554000000,0.507
886557600000,0.513
886561200000,0.529
886564800000,0.525
886568400000,0.51
886572000000,0.501
886575600000,0.509
886579200000,0.52
886582800000,0.444
886586400000,0.38
886590000000,0.362
886593600000,0.349
886597200000,0.362
886600800000,0.376
886604400000,0.352
886608000000,0.325
886611600000,0.347
886615200000,0.36
886618800000,0.374
886622400000,0.415
886626000000,0.415
886629600000,0.4
886633200000,0.526
886636800000,0.564
886640400000,0.573
886644000000,0.568
886647600000,0.538
886651200000,0.519
886654800000,0.494
886658400000,0.447
886662000000,0.391
886665600000,0.34
886669200000,0.288
886672800000,0.277
886676400000,0.291
886680000000,0.278
886683600000,0.266
886687200000,0.259
886690800000,0.228
886694400000,0.205
886698000000,0.208
886701600000,0.243
886705200000,0.304
886708800000,0.341
886712400000,0.355
886716000000,0.359
886719600000,0.416
886723200000,0.414
886726800000,0.367
886730400000,0.297
886734000000,0.233
886737600000,0.194
886741200000,0.184
886744800000,0.188
886748400000,0.192
886752000000,0.192
886755600000,0.203
886759200000,0.215
886762800000,0.179
886766400000,0.148
886770000000,0.146
886773600000,0.193
886777200000,0.217
886780800000,0.213
886784400000,0.201
886788000000,0.187
886791600000,0.16
886795200000,0.136
886798800000,0.113
886802400000,0.083
886806000000,0.076
886809600000,0.069
886813200000,0.06
886816800000,0.052
886820400000,0.051
886824000000,0.049
886827600000,0.047
886831200000,0.052
886834800000,0.069
886838400000,0.088
886842000000,0.12
886845600000,0.145
886849200000,0.134
886852800000,0.117
886856400000,0.103
886860000000,0.092
886863600000,0.074
886867200000,0.061
886870800000,0.052
886874400000,0.042
886878000000,0.032
886881600000,0.028
886885200000,0.027
886888800000,0.025
886892400000,0.032
886896000000,0.035
886899600000,0.042
886903200000,0.059
886906800000,0.079
886910400000,0.106
886914000000,0.135
886917600000,0.161
886921200000,0.183
886924800000,0.188
886928400000,0.176
886932000000,0.155
886935600000,0.155
886939200000,0.164
886942800000,0.178
886946400000,0.199
886950000000,0.212
886953600000,0.22
886957200000,0.231
886960800000,0.239
886964400000,0.248
886968000000,0.238
886971600000,0.244
886975200000,0.243
886978800000,0.27
886982400000,0.255
886986000000,0.245
886989600000,0.247
886993200000,0.259
886996800000,0.262
887000400000,0.256
887004000000,0.255
887007600000,0.268
887011200000,0.289
887014800000,0.281
887018400000,0.253
887022000000,0.235
887025600000,0.236
887029200000,0.227
887032800000,0.239
887036400000,0.225
887040000000,0.225
887043600000,0.231
887047200000,0.243
887050800000,0.249
887054400000,0.264
887058000000,0.319
887061600000,0.314
887065200000,0.366
887068800000,0.355
887072400000,0.315
887076000000,0.278
887079600000,0.255
887083200000,0.261
887086800000,0.281
887090400000,0.311
887094000000,0.346
887097600000,0.371
887101200000,0.331
887104800000,0.288
887108400000,0.284
887112000000,0.304
