,B1
983156400000,0.196
983160000000,0.234
983163600000,0.295
983167200000,0.367
983170800000,0.434
983174400000,0.464
983178000000,0.45
983181600000,0.431
983185200000,0.414
983188800000,0.402
983192400000,0.383
983196000000,0.351
983199600000,0.344
983203200000,0.367
983206800000,0.395
983210400000,0.425
983214000000,0.432
983217600000,0.425
983221200000,0.433
983224800000,0.431
983228400000,0.425
983232000000,0.41
983235600000,0.406
983239200000,0.395
983242800000,0.36
983246400000,0.332
983250000000,0.334
983253600000,0.374
983257200000,0.425
983260800000,0.437
983264400000,0.463
983268000000,0.498
983271600000,0.484
983275200000,0.465
983278800000,0.442
983282400000,0.414
983286000000,0.407
983289600000,0.41
983293200000,0.395
983296800000,0.363
983300400000,0.338
983304000000,0.334
983307600000,0.337
983311200000,0.329
983314800000,0.332
983318400000,0.419
983322000000,0.507
983325600000,0.592
983329200000,0.669
983332800000,0.71
983336400000,0.663
983340000000,0.503
983343600000,0.306
983347200000,0.164
983350800000,0.123
983354400000,0.146
983358000000,0.213
983361600000,0.281
983365200000,0.32
983368800000,0.33
983372400000,0.32
983376000000,0.298
983379600000,0.268
983383200000,0.266
983386800000,0.285
983390400000,0.33
983394000000,0.391
983397600000,0.435
983401200000,0.454
983404800000,0.389
983408400000,0.297
983412000000,0.264
983415600000,0.224
983419200000,0.201
983422800000,0.219
983426400000,0.244
983430000000,0.259
983433600000,0.248
983437200000,0.236
983440800000,0.25
983444400000,0.268
983448000000,0.289
983451600000,0.273
983455200000,0.226
983458800000,0.189
983462400000,0.168
983466000000,0.167
983469600000,0.185
983473200000,0.22
983476800000,0.261
983480400000,0.325
983484000000,0.361
983487600000,0.428
983491200000,0.528
983494800000,0.613
983498400000,0.647
983502000000,0.661
983505600000,0.674
983509200000,0.687
983512800000,0.687
983516400000,0.679
983520000000,0.64
983523600000,0.553
983527200000,0.457
983530800000,0.413
983534400000,0.398
983538000000,0.379
983541600000,0.346
983545200000,0.341
983548800000,0.343
983552400000,0.317
983556000000,0.315
983559600000,0.331
983563200000,0.354
983566800000,0.362
983570400000,0.319
983574000000,0.295
983577600000,0.299
983581200000,0.298
983584800000,0.274
983588400000,0.243
983592000000,0.225
983595600000,0.225
983599200000,0.229
983602800000,0.235
983606400000,0.246
983610000000,0.259
983613600000,0.283
983617200000,0.302
983620800000,0.31
983624400000,0.291
983628000000,0.254
983631600000,0.227
983635200000,0.217
983638800000,0.221
983642400000,0.238
983646000000,0.261
983649600000,0.287
983653200000,0.313
983656800000,0.314
983660400000,0.323
983664000000,0.395
983667600000,0.48
983671200000,0.53
983674800000,0.513
983678400000,0.482
983682000000,0.435
983685600000,0.433
983689200000,0.455
983692800000,0.465
983696400000,0.487
983700000000,0.516
983703600000,0.554
983707200000,0.578
983710800000,0.579
983714400000,0.551
983718000000,0.51
983721600000,0.491
983725200000,0.488
983728800000,0.507
983732400000,0.522
983736000000,0.538
983739600000,0.531
983743200000,0.507
983746800000,0.578
983750400000,0.678
983754000000,0.72
983757600000,0.729
983761200000,0.731
983764800000,0.735
983768400000,0.73
983772000000,0.718
983775600000,0.694
983779200000,0.62
983782800000,0.514
983786400000,0.442
983790000000,0.405
983793600000,0.389
983797200000,0.363
983800800000,0.341
983804400000,0.341
983808000000,0.352
983811600000,0.369
983815200000,0.397
983818800000,0.43
983822400000,0.449
983826000000,0.456
983829600000,0.413
983833200000,0.416
983836800000,0.459
983840400000,0.469
983844000000,0.491
983847600000,0.522
983851200000,0.566
983854800000,0.622
983858400000,0.656
983862000000,0.633
983865600000,0.495
983869200000,0.381
983872800000,0.378
983876400000,0.4
983880000000,0.398
983883600000,0.395
983887200000,0.362
983890800000,0.31
983894400000,0.315
983898000000,0.36
