,N1
978307200000,0.723
978310800000,0.777
978314400000,0.772
978318000000,0.743
978321600000,0.701
978325200000,0.664
978328800000,0.644
978332400000,0.619
978336000000,0.55
978339600000,0.53
978343200000,0.563
978346800000,0.639
978350400000,0.685
978354000000,0.69
978357600000,0.686
978361200000,0.691
978364800000,0.66
978368400000,0.618
978372000000,0.581
978375600000,0.55
978379200000,0.519
978382800000,0.506
978386400000,0.497
978390000000,0.459
978393600000,0.488
978397200000,0.435
978400800000,0.383
978404400000,0.332
978408000000,0.287
978411600000,0.254
978415200000,0.233
978418800000,0.225
978422400000,0.222
978426000000,0.248
978429600000,0.311
978433200000,0.372
978436800000,0.413
978440400000,0.459
978444000000,0.488
978447600000,0.479
978451200000,0.436
978454800000,0.388
978458400000,0.379
978462000000,0.386
978465600000,0.398
978469200000,0.422
978472800000,0.433
978476400000,0.457
978480000000,0.51
978483600000,0.512
978487200000,0.503
978490800000,0.468
978494400000,0.413
978498000000,0.363
978501600000,0.325
978505200000,0.292
978508800000,0.252
978512400000,0.264
978516000000,0.318
978519600000,0.371
978523200000,0.423
978526800000,0.459
978530400000,0.525
978534000000,0.568
978537600000,0.562
978541200000,0.535
978544800000,0.5
978548400000,0.461
978552000000,0.429
978555600000,0.409
978559200000,0.387
978562800000,0.415
978566400000,0.544
978570000000,0.605
978573600000,0.625
978577200000,0.621
978580800000,0.588
978584400000,0.544
978588000000,0.505
978591600000,0.459
978595200000,0.364
978598800000,0.33
978602400000,0.369
978606000000,0.447
978609600000,0.485
978613200000,0.494
978616800000,0.47
978620400000,0.459
978624000000,0.457
978627600000,0.454
978631200000,0.476
978634800000,0.477
978638400000,0.493
978642000000,0.488
978645600000,0.516
978649200000,0.587
978652800000,0.712
978656400000,0.774
978660000000,0.791
978663600000,0.777
978667200000,0.753
978670800000,0.729
978674400000,0.718
978678000000,0.674
978681600000,0.587
978685200000,0.58
978688800000,0.626
978692400000,0.633
978696000000,0.59
978699600000,0.548
978703200000,0.51
978706800000,0.497
978710400000,0.479
978714000000,0.464
978717600000,0.442
978721200000,0.415
978724800000,0.381
978728400000,0.357
978732000000,0.338
978735600000,0.341
978739200000,0.467
978742800000,0.51
978746400000,0.506
978750000000,0.473
978753600000,0.417
978757200000,0.348
978760800000,0.284
978764400000,0.213
978768000000,0.152
978771600000,0.158
978775200000,0.178
978778800000,0.192
978782400000,0.201
978786000000,0.194
978789600000,0.201
978793200000,0.207
978796800000,0.211
978800400000,0.204
978804000000,0.192
978807600000,0.175
978811200000,0.151
978814800000,0.124
978818400000,0.114
978822000000,0.101
978825600000,0.105
978829200000,0.119
978832800000,0.13
978836400000,0.12
978840000000,0.102
978843600000,0.086
978847200000,0.084
978850800000,0.079
978854400000,0.074
978858000000,0.086
978861600000,0.115
978865200000,0.151
978868800000,0.188
978872400000,0.231
978876000000,0.231
978879600000,0.205
978883200000,0.181
978886800000,0.171
978890400000,0.186
978894000000,0.197
978897600000,0.21
978901200000,0.217
978904800000,0.235
978908400000,0.244
978912000000,0.323
978915600000,0.332
978919200000,0.272
978922800000,0.223
978926400000,0.197
978930000000,0.176
978933600000,0.161
978937200000,0.142
978940800000,0.114
978944400000,0.115
978948000000,0.134
978951600000,0.16
978955200000,0.208
978958800000,0.255
978962400000,0.286
978966000000,0.29
978969600000,0.274
978973200000,0.243
978976800000,0.249
978980400000,0.288
978984000000,0.336
978987600000,0.358
978991200000,0.356
978994800000,0.325
978998400000,0.352
979002000000,0.349
979005600000,0.294
979009200000,0.255
979012800000,0.233
979016400000,0.223
979020000000,0.238
979023600000,0.265
979027200000,0.243
979030800000,0.278
979034400000,0.337
979038000000,0.389
979041600000,0.395
979045200000,0.368
979048800000,0.332
979052400000,0.309
979056000000,0.264
979059600000,0.255
979063200000,0.251
979066800000,0.258
979070400000,0.274
979074000000,0.283
979077600000,0.276
979081200000,0.277
