,Py2
978307200000,0.726
978310800000,0.785
978314400000,0.777
978318000000,0.748
978321600000,0.707
978325200000,0.674
978328800000,0.654
978332400000,0.63
978336000000,0.557
978339600000,0.527
978343200000,0.55
978346800000,0.615
978350400000,0.661
978354000000,0.666
978357600000,0.668
978361200000,0.668
978364800000,0.635
978368400000,0.606
978372000000,0.58
978375600000,0.55
978379200000,0.518
978382800000,0.505
978386400000,0.498
978390000000,0.456
978393600000,0.505
978397200000,0.466
978400800000,0.413
978404400000,0.356
978408000000,0.308
978411600000,0.272
978415200000,0.252
978418800000,0.248
978422400000,0.245
978426000000,0.265
978429600000,0.319
978433200000,0.371
978436800000,0.407
978440400000,0.449
978444000000,0.487
978447600000,0.482
978451200000,0.448
978454800000,0.402
978458400000,0.392
978462000000,0.4
978465600000,0.407
978469200000,0.431
978472800000,0.442
978476400000,0.452
978480000000,0.533
978483600000,0.532
978487200000,0.516
978490800000,0.479
978494400000,0.422
978498000000,0.371
978501600000,0.335
978505200000,0.309
978508800000,0.27
978512400000,0.281
978516000000,0.334
978519600000,0.38
978523200000,0.43
978526800000,0.468
978530400000,0.531
978534000000,0.566
978537600000,0.558
978541200000,0.529
978544800000,0.503
978548400000,0.47
978552000000,0.438
978555600000,0.43
978559200000,0.41
978562800000,0.416
978566400000,0.559
978570000000,0.626
978573600000,0.644
978577200000,0.639
978580800000,0.61
978584400000,0.568
978588000000,0.532
978591600000,0.482
978595200000,0.374
978598800000,0.329
978602400000,0.375
978606000000,0.452
978609600000,0.485
978613200000,0.498
978616800000,0.484
978620400000,0.458
978624000000,0.445
978627600000,0.444
978631200000,0.472
978634800000,0.478
978638400000,0.513
978642000000,0.518
978645600000,0.521
978649200000,0.575
978652800000,0.722
978656400000,0.785
978660000000,0.803
978663600000,0.794
978667200000,0.773
978670800000,0.751
978674400000,0.737
978678000000,0.698
978681600000,0.607
978685200000,0.574
978688800000,0.606
978692400000,0.611
978696000000,0.586
978699600000,0.565
978703200000,0.525
978706800000,0.501
978710400000,0.488
978714000000,0.471
978717600000,0.442
978721200000,0.42
978724800000,0.386
978728400000,0.355
978732000000,0.334
978735600000,0.332
978739200000,0.476
978742800000,0.538
978746400000,0.544
978750000000,0.519
978753600000,0.468
978757200000,0.401
978760800000,0.328
978764400000,0.249
978768000000,0.176
978771600000,0.185
978775200000,0.204
978778800000,0.223
978782400000,0.232
978786000000,0.227
978789600000,0.231
978793200000,0.231
978796800000,0.232
978800400000,0.226
978804000000,0.226
978807600000,0.225
978811200000,0.201
978814800000,0.159
978818400000,0.132
978822000000,0.101
978825600000,0.098
978829200000,0.111
978832800000,0.124
978836400000,0.121
978840000000,0.106
978843600000,0.089
978847200000,0.085
978850800000,0.08
978854400000,0.075
978858000000,0.093
978861600000,0.124
978865200000,0.156
978868800000,0.186
978872400000,0.217
978876000000,0.22
978879600000,0.201
978883200000,0.176
978886800000,0.164
978890400000,0.175
978894000000,0.184
978897600000,0.205
978901200000,0.22
978904800000,0.235
978908400000,0.234
978912000000,0.308
978915600000,0.332
978919200000,0.285
978922800000,0.234
978926400000,0.205
978930000000,0.184
978933600000,0.171
978937200000,0.154
978940800000,0.128
978944400000,0.125
978948000000,0.142
978951600000,0.16
978955200000,0.193
978958800000,0.231
978962400000,0.272
978966000000,0.278
978969600000,0.264
978973200000,0.249
978976800000,0.259
978980400000,0.3
978984000000,0.331
978987600000,0.337
978991200000,0.327
978994800000,0.291
978998400000,0.332
979002000000,0.349
979005600000,0.3
979009200000,0.261
979012800000,0.235
979016400000,0.227
979020000000,0.24
979023600000,0.264
979027200000,0.246
979030800000,0.275
979034400000,0.331
979038000000,0.365
979041600000,0.363
979045200000,0.348
979048800000,0.323
979052400000,0.302
979056000000,0.27
979059600000,0.26
979063200000,0.256
979066800000,0.264
979070400000,0.281
979074000000,0.297
979077600000,0.291
979081200000,0.289
979084800000,0.305
979088400000,0.29
979092000000,0.282
979095600000,0.289
979099200000,0.294
979102800000,0.272
979106400000,0.22
979110000000,0.155
979113600000,0.118
979117200000,0.114
979120800000,0.12
979124400000,0.113
979128000000,0.104
979131600000,0.095
979135200000,0.085
979138800000,0.078
979142400000,0.073
979146000000,0.071
979149600000,0.072
979153200000,0.079
979156800000,0.087
979160400000,0.093
979164000000,0.091
979167600000,0.072
979171200000,0.059
979174800000,0.048
979178400000,0.039
979182000000,0.028
979185600000,0.018
979189200000,0.012
979192800000,0.011
979196400000,0.014
979200000000,0.021
979203600000,0.039
979207200000,0.061
979210800000,0.075
979214400000,0.078
979218000000,0.073
979221600000,0.064
979225200000,0.054
979228800000,0.048
979232400000,0.048
979236000000,0.049
979239600000,0.051
979243200000,0.058
979246800000,0.068
979250400000,0.076
979254000000,0.071
979257600000,0.082
979261200000,0.078
979264800000,0.068
979268400000,0.061
979272000000,0.057
979275600000,0.054
979279200000,0.053
979282800000,0.051
979286400000,0.055
979290000000,0.063
979293600000,0.066
979297200000,0.062
979300800000,0.054
979304400000,0.046
979308000000,0.042
979311600000,0.044
979315200000,0.049
979318800000,0.068
979322400000,0.093
979326000000,0.127
979329600000,0.157
979333200000,0.182
979336800000,0.191
979340400000,0.164
979344000000,0.171
979347600000,0.149
979351200000,0.122
979354800000,0.101
979358400000,0.085
979362000000,0.08
979365600000,0.086
979369200000,0.097
979372800000,0.095
979376400000,0.106
979380000000,0.108
979383600000,0.094
979387200000,0.084
979390800000,0.081
979394400000,0.085
979398000000,0.087
979401600000,0.102
979405200000,0.132
979408800000,0.17
979412400000,0.212
979416000000,0.251
979419600000,0.306
979423200000,0.347
979426800000,0.352
979430400000,0.473
979434000000,0.543
979437600000,0.586
979441200000,0.586
979444800000,0.552
979448400000,0.505
979452000000,0.419
979455600000,0.313
979459200000,0.269
979462800000,0.355
979466400000,0.435
979470000000,0.504
979473600000,0.548
979477200000,0.576
979480800000,0.584
979484400000,0.578
979488000000,0.59
979491600000,0.648
979495200000,0.704
979498800000,0.726
979502400000,0.747
979506000000,0.77
979509600000,0.827
979513200000,0.833
979516800000,0.854
979520400000,0.86
979524000000,0.858
979527600000,0.845
979531200000,0.833
979534800000,0.858
979538400000,0.874
979542000000,0.812
979545600000,0.684
979549200000,0.603
979552800000,0.605
979556400000,0.726
979560000000,0.842
979563600000,0.879
979567200000,0.888
979570800000,0.884
979574400000,0.884
979578000000,0.886
979581600000,0.887
979585200000,0.889
979588800000,0.891
979592400000,0.896
979596000000,0.894
979599600000,0.902
979603200000,0.92
979606800000,0.945
979610400000,0.951
979614000000,0.947
979617600000,0.936
979621200000,0.909
979624800000,0.863
979628400000,0.801
979632000000,0.772
