,N1
1483732800000,0.43
1483736400000,0.466
1483740000000,0.484
1483743600000,0.469
1483747200000,0.58
1483750800000,0.606
1483754400000,0.601
1483758000000,0.581
1483761600000,0.538
1483765200000,0.481
1483768800000,0.444
1483772400000,0.42
1483776000000,0.334
1483779600000,0.328
1483783200000,0.374
1483786800000,0.407
1483790400000,0.425
1483794000000,0.421
1483797600000,0.382
1483801200000,0.374
1483804800000,0.396
1483808400000,0.422
1483812000000,0.452
1483815600000,0.462
1483819200000,0.459
1483822800000,0.428
1483826400000,0.404
1483830000000,0.368
1483833600000,0.406
1483837200000,0.442
1483840800000,0.484
1483844400000,0.535
1483848000000,0.558
1483851600000,0.516
1483855200000,0.432
1483858800000,0.364
1483862400000,0.305
1483866000000,0.316
1483869600000,0.363
1483873200000,0.42
1483876800000,0.474
1483880400000,0.538
1483884000000,0.605
1483887600000,0.648
1483891200000,0.668
1483894800000,0.706
1483898400000,0.697
1483902000000,0.69
1483905600000,0.649
1483909200000,0.628
1483912800000,0.654
1483916400000,0.763
1483920000000,0.743
1483923600000,0.654
1483927200000,0.544
1483930800000,0.448
1483934400000,0.332
1483938000000,0.256
1483941600000,0.32
1483945200000,0.293
1483948800000,0.243
1483952400000,0.183
1483956000000,0.117
1483959600000,0.157
1483963200000,0.272
1483966800000,0.386
1483970400000,0.466
1483974000000,0.519
1483977600000,0.558
1483981200000,0.585
1483984800000,0.621
1483988400000,0.646
1483992000000,0.653
1483995600000,0.601
1483999200000,0.547
1484002800000,0.503
1484006400000,0.479
1484010000000,0.471
1484013600000,0.528
1484017200000,0.587
1484020800000,0.635
1484024400000,0.63
1484028000000,0.58
1484031600000,0.512
1484035200000,0.538
1484038800000,0.663
1484042400000,0.724
1484046000000,0.808
1484049600000,0.894
1484053200000,0.913
1484056800000,0.911
1484060400000,0.886
1484064000000,0.84
1484067600000,0.786
1484071200000,0.771
1484074800000,0.769
1484078400000,0.765
1484082000000,0.712
1484085600000,0.625
1484089200000,0.516
1484092800000,0.41
1484096400000,0.395
1484100000000,0.353
1484103600000,0.34
1484107200000,0.34
1484110800000,0.305
1484114400000,0.263
1484118000000,0.22
1484121600000,0.238
1484125200000,0.308
1484128800000,0.369
1484132400000,0.401
1484136000000,0.381
1484139600000,0.283
1484143200000,0.226
1484146800000,0.225
1484150400000,0.213
1484154000000,0.202
1484157600000,0.213
1484161200000,0.234
1484164800000,0.272
1484168400000,0.278
1484172000000,0.275
1484175600000,0.223
1484179200000,0.225
1484182800000,0.232
1484186400000,0.201
1484190000000,0.194
1484193600000,0.232
1484197200000,0.264
1484200800000,0.195
1484204400000,0.136
1484208000000,0.133
1484211600000,0.185
1484215200000,0.211
1484218800000,0.233
1484222400000,0.251
1484226000000,0.247
1484229600000,0.244
1484233200000,0.23
1484236800000,0.227
1484240400000,0.223
1484244000000,0.221
1484247600000,0.217
1484251200000,0.205
1484254800000,0.182
1484258400000,0.15
1484262000000,0.115
1484265600000,0.138
1484269200000,0.17
1484272800000,0.192
1484276400000,0.187
1484280000000,0.172
1484283600000,0.159
1484287200000,0.147
1484290800000,0.118
1484294400000,0.091
1484298000000,0.1
1484301600000,0.123
1484305200000,0.141
1484308800000,0.147
1484312400000,0.156
1484316000000,0.191
1484319600000,0.243
1484323200000,0.272
1484326800000,0.291
1484330400000,0.285
1484334000000,0.303
1484337600000,0.337
1484341200000,0.386
1484344800000,0.28
1484348400000,0.234
1484352000000,0.233
1484355600000,0.269
1484359200000,0.307
1484362800000,0.361
1484366400000,0.382
1484370000000,0.376
1484373600000,0.337
1484377200000,0.278
1484380800000,0.214
1484384400000,0.215
1484388000000,0.28
1484391600000,0.306
1484395200000,0.296
1484398800000,0.331
1484402400000,0.388
1484406000000,0.404
1484409600000,0.399
1484413200000,0.388
1484416800000,0.389
1484420400000,0.364
1484424000000,0.345
1484427600000,0.278
1484431200000,0.227
1484434800000,0.16
1484438400000,0.274
1484442000000,0.37
1484445600000,0.42
1484449200000,0.434
1484452800000,0.42
1484456400000,0.35
1484460000000,0.296
1484463600000,0.292
1484467200000,0.308
1484470800000,0.359
1484474400000,0.519
1484478000000,0.64
1484481600000,0.678
1484485200000,0.698
1484488800000,0.689
1484492400000,0.657
1484496000000,0.756
1484499600000,0.82
1484503200000,0.875
1484506800000,0.827
1484510400000,0.809
1484514000000,0.726
1484517600000,0.737
1484521200000,0.708
1484524800000,0.71
1484528400000,0.744
1484532000000,0.765
1484535600000,0.761
1484539200000,0.795
1484542800000,0.856
1484546400000,0.872
1484550000000,0.851
1484553600000,0.816
1484557200000,0.821
1484560800000,0.849
1484564400000,0.874
1484568000000,0.876
1484571600000,0.874
1484575200000,0.847
1484578800000,0.812
1484582400000,0.793
1484586000000,0.795
1484589600000,0.808
1484593200000,0.824
1484596800000,0.832
1484600400000,0.837
1484604000000,0.836
1484607600000,0.829
1484611200000,0.861
1484614800000,0.89
1484618400000,0.915
1484622000000,0.919
1484625600000,0.908
1484629200000,0.902
1484632800000,0.901
1484636400000,0.868
1484640000000,0.831
1484643600000,0.844
1484647200000,0.849
1484650800000,0.851
1484654400000,0.849
1484658000000,0.832
1484661600000,0.806
1484665200000,0.776
1484668800000,0.761
1484672400000,0.749
1484676000000,0.743
1484679600000,0.746
1484683200000,0.765
1484686800000,0.78
1484690400000,0.785
1484694000000,0.781
1484697600000,0.841
1484701200000,0.862
1484704800000,0.858
1484708400000,0.85
1484712000000,0.828
1484715600000,0.781
1484719200000,0.7
1484722800000,0.574
1484726400000,0.455
1484730000000,0.468
1484733600000,0.506
1484737200000,0.56
1484740800000,0.599
1484744400000,0.648
1484748000000,0.693
1484751600000,0.746
1484755200000,0.785
1484758800000,0.793
1484762400000,0.779
1484766000000,0.75
1484769600000,0.718
1484773200000,0.685
1484776800000,0.651
1484780400000,0.627
1484784000000,0.7
1484787600000,0.738
1484791200000,0.737
1484794800000,0.706
1484798400000,0.648
1484802000000,0.592
1484805600000,0.544
1484809200000,0.447
1484812800000,0.426
1484816400000,0.498
1484820000000,0.535
1484823600000,0.55
1484827200000,0.592
1484830800000,0.568
1484834400000,0.537
1484838000000,0.523
1484841600000,0.505
1484845200000,0.494
1484848800000,0.525
1484852400000,0.514
1484856000000,0.506
1484859600000,0.519
1484863200000,0.509
1484866800000,0.524
1484870400000,0.656
1484874000000,0.707
1484877600000,0.719
1484881200000,0.695
1484884800000,0.66
1484888400000,0.619
1484892000000,0.559
1484895600000,0.442
1484899200000,0.382
1484902800000,0.427
1484906400000,0.455
1484910000000,0.486
1484913600000,0.502
1484917200000,0.523
1484920800000,0.555
1484924400000,0.585
1484928000000,0.599
1484931600000,0.663
1484935200000,0.661
1484938800000,0.635
1484942400000,0.604
1484946000000,0.582
1484949600000,0.556
1484953200000,0.522
1484956800000,0.586
1484960400000,0.668
1484964000000,0.695
1484967600000,0.692
1484971200000,0.665
1484974800000,0.642
1484978400000,0.586
1484982000000,0.46
1484985600000,0.32
1484989200000,0.289
1484992800000,0.3
1484996400000,0.302
1485000000000,0.291
1485003600000,0.3
1485007200000,0.332
1485010800000,0.355
1485014400000,0.389
1485018000000,0.42
1485021600000,0.402
1485025200000,0.376
1485028800000,0.357
1485032400000,0.337
1485036000000,0.311
1485039600000,0.274
1485043200000,0.381
1485046800000,0.442
1485050400000,0.468
1485054000000,0.491
1485057600000,0.484
1485061200000,0.464
1485064800000,0.432
1485068400000,0.376
1485072000000,0.259
1485075600000,0.253
1485079200000,0.299
1485082800000,0.344
1485086400000,0.403
1485090000000,0.447
1485093600000,0.474
1485097200000,0.546
1485100800000,0.561
1485104400000,0.561
1485108000000,0.556
1485111600000,0.568
1485115200000,0.58
1485118800000,0.556
1485122400000,0.516
1485126000000,0.501
1485129600000,0.671
1485133200000,0.761
1485136800000,0.795
1485140400000,0.795
1485144000000,0.766
1485147600000,0.744
1485151200000,0.744
1485154800000,0.682
1485158400000,0.606
1485162000000,0.647
1485165600000,0.676
1485169200000,0.681
1485172800000,0.669
1485176400000,0.682
1485180000000,0.754
1485183600000,0.805
1485187200000,0.81
1485190800000,0.787
1485194400000,0.748
1485198000000,0.732
1485201600000,0.737
1485205200000,0.729
1485208800000,0.695
1485212400000,0.706
1485216000000,0.805
1485219600000,0.844
1485223200000,0.857
1485226800000,0.872
1485230400000,0.872
1485234000000,0.864
1485237600000,0.861
1485241200000,0.831
1485244800000,0.759
1485248400000,0.768
1485252000000,0.792
1485255600000,0.813
1485259200000,0.811
1485262800000,0.806
1485266400000,0.8
1485270000000,0.816
1485273600000,0.84
1485277200000,0.846
1485280800000,0.84
1485284400000,0.831
1485288000000,0.822
1485291600000,0.806
1485295200000,0.786
1485298800000,0.796
1485302400000,0.845
1485306000000,0.876
1485309600000,0.894
1485313200000,0.901
1485316800000,0.89
1485320400000,0.875
1485324000000,0.854
1485327600000,0.786
1485331200000,0.683
1485334800000,0.674
1485338400000,0.69
1485342000000,0.695
1485345600000,0.692
1485349200000,0.684
1485352800000,0.66
1485356400000,0.59
1485360000000,0.534
1485363600000,0.523
1485367200000,0.529
1485370800000,0.545
1485374400000,0.566
1485378000000,0.568
1485381600000,0.547
1485385200000,0.585
1485388800000,0.661
1485392400000,0.672
1485396000000,0.653
1485399600000,0.628
1485403200000,0.601
1485406800000,0.563
1485410400000,0.529
1485414000000,0.474
1485417600000,0.32
1485421200000,0.278
1485424800000,0.374
1485428400000,0.466
1485432000000,0.515
1485435600000,0.487
1485439200000,0.506
1485442800000,0.526
1485446400000,0.566
1485450000000,0.579
1485453600000,0.633
1485457200000,0.646
1485460800000,0.658
1485464400000,0.683
1485468000000,0.646
1485471600000,0.618
1485475200000,0.705
1485478800000,0.712
1485482400000,0.677
1485486000000,0.647
1485489600000,0.624
1485493200000,0.598
1485496800000,0.575
1485500400000,0.536
1485504000000,0.4
1485507600000,0.368
1485511200000,0.442
1485514800000,0.479
1485518400000,0.516
1485522000000,0.554
1485525600000,0.544
1485529200000,0.554
1485532800000,0.54
1485536400000,0.526
1485540000000,0.528
1485543600000,0.535
1485547200000,0.544
1485550800000,0.553
1485554400000,0.53
1485558000000,0.614
1485561600000,0.744
1485565200000,0.785
1485568800000,0.778
1485572400000,0.757
1485576000000,0.722
1485579600000,0.682
1485583200000,0.637
1485586800000,0.555
1485590400000,0.422
1485594000000,0.395
1485597600000,0.4
1485601200000,0.457
1485604800000,0.494
1485608400000,0.485
1485612000000,0.462
1485615600000,0.452
1485619200000,0.47
1485622800000,0.476
1485626400000,0.485
1485630000000,0.501
1485633600000,0.53
1485637200000,0.571
1485640800000,0.601
1485644400000,0.577
1485648000000,0.557
1485651600000,0.598
1485655200000,0.578
1485658800000,0.551
1485662400000,0.501
1485666000000,0.426
1485669600000,0.338
1485673200000,0.237
1485676800000,0.155
1485680400000,0.147
1485684000000,0.155
1485687600000,0.156
1485691200000,0.164
1485694800000,0.198
1485698400000,0.198
1485702000000,0.18
1485705600000,0.175
1485709200000,0.176
1485712800000,0.174
1485716400000,0.172
1485720000000,0.17
1485723600000,0.147
1485727200000,0.109
1485730800000,0.077
1485734400000,0.07
1485738000000,0.054
1485741600000,0.037
1485745200000,0.031
1485748800000,0.036
1485752400000,0.044
1485756000000,0.056
1485759600000,0.065
1485763200000,0.071
1485766800000,0.076
1485770400000,0.069
1485774000000,0.057
1485777600000,0.049
1485781200000,0.05
1485784800000,0.059
1485788400000,0.058
1485792000000,0.057
1485795600000,0.068
1485799200000,0.104
1485802800000,0.153
1485806400000,0.199
1485810000000,0.215
1485813600000,0.198
1485817200000,0.143
1485820800000,0.117
1485824400000,0.089
1485828000000,0.077
1485831600000,0.079
1485835200000,0.088
1485838800000,0.095
1485842400000,0.104
1485846000000,0.105
1485849600000,0.089
1485853200000,0.085
1485856800000,0.08
1485860400000,0.069
1485864000000,0.058
1485867600000,0.049
1485871200000,0.045
1485874800000,0.047
1485878400000,0.048
1485882000000,0.048
1485885600000,0.048
1485889200000,0.055
1485892800000,0.069
1485896400000,0.083
1485900000000,0.077
1485903600000,0.084
1485907200000,0.124
1485910800000,0.18
1485914400000,0.233
1485918000000,0.28
1485921600000,0.334
1485925200000,0.379
1485928800000,0.399
1485932400000,0.367
1485936000000,0.259
1485939600000,0.209
1485943200000,0.218
1485946800000,0.278
1485950400000,0.366
1485954000000,0.401
1485957600000,0.362
1485961200000,0.291
1485964800000,0.288
1485968400000,0.299
1485972000000,0.296
1485975600000,0.3
1485979200000,0.323
1485982800000,0.337
1485986400000,0.294
1485990000000,0.324
1485993600000,0.485
1485997200000,0.601
1486000800000,0.652
1486004400000,0.685
1486008000000,0.7
1486011600000,0.7
1486015200000,0.677
1486018800000,0.599
1486022400000,0.463
1486026000000,0.429
1486029600000,0.432
1486033200000,0.477
1486036800000,0.526
1486040400000,0.558
1486044000000,0.556
1486047600000,0.547
1486051200000,0.556
1486054800000,0.574
1486058400000,0.583
1486062000000,0.594
1486065600000,0.593
1486069200000,0.615
1486072800000,0.583
1486076400000,0.688
1486080000000,0.803
1486083600000,0.823
1486087200000,0.806
1486090800000,0.782
1486094400000,0.758
1486098000000,0.723
1486101600000,0.675
1486105200000,0.595
1486108800000,0.454
1486112400000,0.449
1486116000000,0.525
1486119600000,0.552
1486123200000,0.603
1486126800000,0.561
1486130400000,0.513
1486134000000,0.493
1486137600000,0.507
1486141200000,0.543
1486144800000,0.568
1486148400000,0.552
1486152000000,0.54
1486155600000,0.522
1486159200000,0.467
1486162800000,0.546
1486166400000,0.751
1486170000000,0.822
1486173600000,0.82
1486177200000,0.785
1486180800000,0.729
1486184400000,0.691
1486188000000,0.675
1486191600000,0.634
1486195200000,0.486
1486198800000,0.398
1486202400000,0.362
1486206000000,0.379
1486209600000,0.449
1486213200000,0.502
1486216800000,0.523
1486220400000,0.506
1486224000000,0.516
1486227600000,0.535
1486231200000,0.544
1486234800000,0.528
1486238400000,0.472
1486242000000,0.427
1486245600000,0.391
1486249200000,0.384
1486252800000,0.44
1486256400000,0.491
1486260000000,0.535
1486263600000,0.573
1486267200000,0.581
1486270800000,0.566
1486274400000,0.541
1486278000000,0.512
1486281600000,0.442
1486285200000,0.325
1486288800000,0.28
1486292400000,0.274
1486296000000,0.257
1486299600000,0.271
1486303200000,0.278
1486306800000,0.296
1486310400000,0.284
1486314000000,0.272
1486317600000,0.276
1486321200000,0.257
1486324800000,0.253
1486328400000,0.247
1486332000000,0.221
1486335600000,0.251
1486339200000,0.291
1486342800000,0.304
1486346400000,0.308
1486350000000,0.329
1486353600000,0.362
1486357200000,0.384
1486360800000,0.413
1486364400000,0.43
1486368000000,0.354
1486371600000,0.256
1486375200000,0.245
1486378800000,0.246
1486382400000,0.265
1486386000000,0.33
1486389600000,0.377
1486393200000,0.42
1486396800000,0.438
1486400400000,0.433
1486404000000,0.468
1486407600000,0.506
1486411200000,0.506
1486414800000,0.495
1486418400000,0.458
1486422000000,0.449
1486425600000,0.535
1486429200000,0.544
1486432800000,0.494
1486436400000,0.415
1486440000000,0.371
1486443600000,0.343
1486447200000,0.328
1486450800000,0.332
1486454400000,0.293
1486458000000,0.229
1486461600000,0.214
1486465200000,0.233
1486468800000,0.278
1486472400000,0.31
1486476000000,0.341
1486479600000,0.324
1486483200000,0.314
1486486800000,0.326
1486490400000,0.325
1486494000000,0.313
1486497600000,0.305
1486501200000,0.314
1486504800000,0.307
1486508400000,0.367
1486512000000,0.44
1486515600000,0.438
1486519200000,0.416
1486522800000,0.4
1486526400000,0.396
1486530000000,0.392
1486533600000,0.388
1486537200000,0.376
1486540800000,0.313
1486544400000,0.227
1486548000000,0.207
1486551600000,0.214
1486555200000,0.242
1486558800000,0.27
1486562400000,0.274
1486566000000,0.254
1486569600000,0.258
1486573200000,0.286
1486576800000,0.281
1486580400000,0.274
1486584000000,0.267
1486587600000,0.275
1486591200000,0.276
1486594800000,0.325
1486598400000,0.38
1486602000000,0.398
1486605600000,0.407
1486609200000,0.425
1486612800000,0.456
1486616400000,0.485
1486620000000,0.506
1486623600000,0.51
1486627200000,0.424
1486630800000,0.314
1486634400000,0.317
1486638000000,0.414
1486641600000,0.513
1486645200000,0.51
1486648800000,0.466
1486652400000,0.434
1486656000000,0.416
1486659600000,0.425
1486663200000,0.457
1486666800000,0.468
1486670400000,0.519
1486674000000,0.544
1486677600000,0.544
1486681200000,0.603
1486684800000,0.666
1486688400000,0.664
1486692000000,0.647
1486695600000,0.614
1486699200000,0.561
1486702800000,0.504
1486706400000,0.467
1486710000000,0.454
1486713600000,0.428
1486717200000,0.405
1486720800000,0.405
1486724400000,0.419
1486728000000,0.469
1486731600000,0.496
1486735200000,0.501
1486738800000,0.502
1486742400000,0.503
1486746000000,0.498
1486749600000,0.501
1486753200000,0.511
1486756800000,0.535
1486760400000,0.601
1486764000000,0.623
1486767600000,0.752
1486771200000,0.832
1486774800000,0.85
1486778400000,0.846
1486782000000,0.832
1486785600000,0.819
1486789200000,0.806
1486792800000,0.793
1486796400000,0.76
1486800000000,0.725
1486803600000,0.729
1486807200000,0.745
1486810800000,0.793
1486814400000,0.819
1486818000000,0.801
1486821600000,0.762
1486825200000,0.763
1486828800000,0.785
1486832400000,0.809
1486836000000,0.835
1486839600000,0.873
1486843200000,0.889
1486846800000,0.893
1486850400000,0.889
1486854000000,0.896
1486857600000,0.923
1486861200000,0.924
1486864800000,0.903
1486868400000,0.87
1486872000000,0.837
1486875600000,0.812
1486879200000,0.779
1486882800000,0.744
1486886400000,0.732
1486890000000,0.763
1486893600000,0.779
1486897200000,0.794
1486900800000,0.801
1486904400000,0.815
1486908000000,0.816
1486911600000,0.823
1486915200000,0.829
1486918800000,0.822
1486922400000,0.821
1486926000000,0.824
1486929600000,0.84
1486933200000,0.855
1486936800000,0.848
1486940400000,0.861
1486944000000,0.896
1486947600000,0.902
1486951200000,0.899
1486954800000,0.896
1486958400000,0.891
1486962000000,0.881
1486965600000,0.873
1486969200000,0.869
1486972800000,0.844
1486976400000,0.831
1486980000000,0.849
1486983600000,0.868
1486987200000,0.873
1486990800000,0.865
1486994400000,0.849
1486998000000,0.857
1487001600000,0.866
1487005200000,0.867
1487008800000,0.87
1487012400000,0.871
1487016000000,0.873
1487019600000,0.88
1487023200000,0.862
1487026800000,0.885
1487030400000,0.933
1487034000000,0.942
1487037600000,0.938
1487041200000,0.931
1487044800000,0.92
1487048400000,0.91
1487052000000,0.901
1487055600000,0.885
1487059200000,0.84
1487062800000,0.805
1487066400000,0.815
1487070000000,0.829
1487073600000,0.829
1487077200000,0.827
1487080800000,0.825
1487084400000,0.824
1487088000000,0.827
1487091600000,0.831
1487095200000,0.827
1487098800000,0.823
1487102400000,0.82
1487106000000,0.809
1487109600000,0.784
1487113200000,0.826
1487116800000,0.894
1487120400000,0.907
1487124000000,0.9
1487127600000,0.894
1487131200000,0.89
1487134800000,0.886
1487138400000,0.879
1487142000000,0.866
1487145600000,0.813
1487149200000,0.765
1487152800000,0.801
1487156400000,0.814
1487160000000,0.791
1487163600000,0.746
1487167200000,0.704
1487170800000,0.692
1487174400000,0.682
1487178000000,0.697
1487181600000,0.714
1487185200000,0.724
1487188800000,0.727
1487192400000,0.704
1487196000000,0.656
1487199600000,0.664
1487203200000,0.739
1487206800000,0.755
1487210400000,0.762
1487214000000,0.765
1487217600000,0.752
1487221200000,0.708
1487224800000,0.644
1487228400000,0.578
1487232000000,0.491
1487235600000,0.525
1487239200000,0.597
1487242800000,0.666
1487246400000,0.705
1487250000000,0.722
1487253600000,0.739
1487257200000,0.743
1487260800000,0.742
1487264400000,0.735
1487268000000,0.73
1487271600000,0.726
1487275200000,0.731
1487278800000,0.716
1487282400000,0.695
1487286000000,0.697
1487289600000,0.734
1487293200000,0.71
1487296800000,0.651
1487300400000,0.606
1487304000000,0.587
1487307600000,0.583
1487311200000,0.568
1487314800000,0.516
1487318400000,0.353
1487322000000,0.251
1487325600000,0.27
1487329200000,0.308
1487332800000,0.289
1487336400000,0.274
1487340000000,0.261
1487343600000,0.242
1487347200000,0.228
1487350800000,0.236
1487354400000,0.253
1487358000000,0.245
1487361600000,0.241
1487365200000,0.24
1487368800000,0.243
1487372400000,0.283
1487376000000,0.388
1487379600000,0.432
1487383200000,0.433
1487386800000,0.425
1487390400000,0.41
1487394000000,0.389
1487397600000,0.353
1487401200000,0.313
1487404800000,0.229
1487408400000,0.174
1487412000000,0.198
1487415600000,0.211
1487419200000,0.221
1487422800000,0.231
1487426400000,0.242
1487430000000,0.229
1487433600000,0.234
1487437200000,0.235
1487440800000,0.249
1487444400000,0.28
1487448000000,0.33
1487451600000,0.368
1487455200000,0.332
1487458800000,0.376
1487462400000,0.42
1487466000000,0.477
1487469600000,0.516
1487473200000,0.531
1487476800000,0.539
1487480400000,0.547
1487484000000,0.548
1487487600000,0.538
1487491200000,0.447
1487494800000,0.331
1487498400000,0.35
1487502000000,0.431
1487505600000,0.37
1487509200000,0.375
1487512800000,0.379
1487516400000,0.378
1487520000000,0.378
1487523600000,0.375
1487527200000,0.343
1487530800000,0.341
1487534400000,0.325
1487538000000,0.3
1487541600000,0.281
1487545200000,0.425
1487548800000,0.536
1487552400000,0.573
1487556000000,0.571
1487559600000,0.584
1487563200000,0.597
1487566800000,0.564
1487570400000,0.473
1487574000000,0.362
1487577600000,0.261
1487581200000,0.196
1487584800000,0.192
1487588400000,0.194
1487592000000,0.201
1487595600000,0.224
1487599200000,0.231
1487602800000,0.296
1487606400000,0.328
1487610000000,0.341
1487613600000,0.354
1487617200000,0.368
1487620800000,0.382
1487624400000,0.391
1487628000000,0.366
1487631600000,0.42
1487635200000,0.488
1487638800000,0.544
1487642400000,0.568
1487646000000,0.59
1487649600000,0.619
1487653200000,0.653
1487656800000,0.666
1487660400000,0.639
1487664000000,0.52
1487667600000,0.415
1487671200000,0.474
1487674800000,0.526
1487678400000,0.498
1487682000000,0.444
1487685600000,0.41
1487689200000,0.367
1487692800000,0.343
1487696400000,0.338
1487700000000,0.33
1487703600000,0.348
1487707200000,0.395
1487710800000,0.432
1487714400000,0.388
1487718000000,0.454
1487721600000,0.523
1487725200000,0.544
1487728800000,0.527
1487732400000,0.525
1487736000000,0.526
1487739600000,0.521
1487743200000,0.498
1487746800000,0.442
1487750400000,0.307
1487754000000,0.205
1487757600000,0.22
1487761200000,0.283
1487764800000,0.348
1487768400000,0.328
1487772000000,0.272
1487775600000,0.294
1487779200000,0.317
1487782800000,0.338
1487786400000,0.329
1487790000000,0.342
1487793600000,0.367
1487797200000,0.364
1487800800000,0.361
1487804400000,0.387
1487808000000,0.467
1487811600000,0.494
1487815200000,0.468
1487818800000,0.425
1487822400000,0.37
1487826000000,0.309
1487829600000,0.243
1487833200000,0.178
1487836800000,0.127
1487840400000,0.144
1487844000000,0.217
1487847600000,0.311
1487851200000,0.332
1487854800000,0.277
1487858400000,0.237
1487862000000,0.216
1487865600000,0.227
1487869200000,0.264
1487872800000,0.274
1487876400000,0.261
1487880000000,0.226
1487883600000,0.179
1487887200000,0.129
1487890800000,0.102
1487894400000,0.101
1487898000000,0.102
1487901600000,0.094
1487905200000,0.088
1487908800000,0.088
1487912400000,0.093
1487916000000,0.104
1487919600000,0.109
1487923200000,0.094
1487926800000,0.093
1487930400000,0.117
1487934000000,0.161
1487937600000,0.21
1487941200000,0.249
1487944800000,0.261
1487948400000,0.24
1487952000000,0.22
1487955600000,0.249
1487959200000,0.258
1487962800000,0.27
1487966400000,0.264
1487970000000,0.308
1487973600000,0.291
1487977200000,0.365
1487980800000,0.422
1487984400000,0.454
1487988000000,0.459
1487991600000,0.464
1487995200000,0.468
1487998800000,0.467
1488002400000,0.472
1488006000000,0.48
1488009600000,0.43
1488013200000,0.355
1488016800000,0.379
1488020400000,0.424
1488024000000,0.42
1488027600000,0.341
1488031200000,0.311
1488034800000,0.294
1488038400000,0.325
1488042000000,0.38
1488045600000,0.413
1488049200000,0.406
1488052800000,0.416
1488056400000,0.414
1488060000000,0.37
1488063600000,0.416
1488067200000,0.468
1488070800000,0.488
1488074400000,0.494
1488078000000,0.498
1488081600000,0.501
1488085200000,0.491
1488088800000,0.47
1488092400000,0.455
1488096000000,0.383
1488099600000,0.3
1488103200000,0.343
1488106800000,0.409
1488110400000,0.471
1488114000000,0.443
1488117600000,0.444
1488121200000,0.449
1488124800000,0.47
1488128400000,0.484
1488132000000,0.499
1488135600000,0.485
1488139200000,0.479
1488142800000,0.471
1488146400000,0.459
1488150000000,0.621
1488153600000,0.702
1488157200000,0.704
1488160800000,0.684
1488164400000,0.647
1488168000000,0.604
1488171600000,0.556
1488175200000,0.51
1488178800000,0.457
1488182400000,0.325
1488186000000,0.221
1488189600000,0.255
1488193200000,0.347
1488196800000,0.442
1488200400000,0.492
1488204000000,0.535
1488207600000,0.579
1488211200000,0.574
1488214800000,0.574
1488218400000,0.585
1488222000000,0.59
1488225600000,0.596
1488229200000,0.605
1488232800000,0.612
1488236400000,0.725
1488240000000,0.755
1488243600000,0.74
1488247200000,0.713
1488250800000,0.683
1488254400000,0.673
1488258000000,0.667
1488261600000,0.658
