,N2
1483228800000,0.855
1483232400000,0.876
1483236000000,0.88
1483239600000,0.884
1483243200000,0.89
1483246800000,0.894
1483250400000,0.89
1483254000000,0.863
1483257600000,0.793
1483261200000,0.758
1483264800000,0.72
1483268400000,0.703
1483272000000,0.676
1483275600000,0.655
1483279200000,0.64
1483282800000,0.645
1483286400000,0.668
1483290000000,0.669
1483293600000,0.672
1483297200000,0.681
1483300800000,0.669
1483304400000,0.63
1483308000000,0.571
1483311600000,0.566
1483315200000,0.672
1483318800000,0.748
1483322400000,0.78
1483326000000,0.79
1483329600000,0.773
1483333200000,0.732
1483336800000,0.688
1483340400000,0.627
1483344000000,0.481
1483347600000,0.447
1483351200000,0.491
1483354800000,0.557
1483358400000,0.594
1483362000000,0.588
1483365600000,0.59
1483369200000,0.602
1483372800000,0.64
1483376400000,0.654
1483380000000,0.644
1483383600000,0.601
1483387200000,0.562
1483390800000,0.487
1483394400000,0.427
1483398000000,0.431
1483401600000,0.595
1483405200000,0.672
1483408800000,0.705
1483412400000,0.738
1483416000000,0.75
1483419600000,0.718
1483423200000,0.644
1483426800000,0.535
1483430400000,0.368
1483434000000,0.309
1483437600000,0.318
1483441200000,0.347
1483444800000,0.358
1483448400000,0.369
1483452000000,0.38
1483455600000,0.391
1483459200000,0.404
1483462800000,0.42
1483466400000,0.435
1483470000000,0.43
1483473600000,0.37
1483477200000,0.309
1483480800000,0.261
1483484400000,0.245
1483488000000,0.31
1483491600000,0.352
1483495200000,0.395
1483498800000,0.433
1483502400000,0.466
1483506000000,0.471
1483509600000,0.464
1483513200000,0.422
1483516800000,0.306
1483520400000,0.225
1483524000000,0.182
1483527600000,0.163
1483531200000,0.16
1483534800000,0.156
1483538400000,0.137
1483542000000,0.132
1483545600000,0.118
1483549200000,0.118
1483552800000,0.112
1483556400000,0.103
1483560000000,0.1
1483563600000,0.11
1483567200000,0.138
1483570800000,0.159
1483574400000,0.187
1483578000000,0.252
1483581600000,0.293
1483585200000,0.317
1483588800000,0.367
1483592400000,0.452
1483596000000,0.488
1483599600000,0.447
1483603200000,0.415
1483606800000,0.42
1483610400000,0.425
1483614000000,0.436
1483617600000,0.487
1483621200000,0.501
1483624800000,0.544
1483628400000,0.552
1483632000000,0.568
1483635600000,0.58
1483639200000,0.593
1483642800000,0.62
1483646400000,0.637
1483650000000,0.638
1483653600000,0.616
1483657200000,0.599
1483660800000,0.663
1483664400000,0.662
1483668000000,0.644
1483671600000,0.608
1483675200000,0.565
1483678800000,0.513
1483682400000,0.448
1483686000000,0.337
1483689600000,0.233
1483693200000,0.209
1483696800000,0.209
1483700400000,0.226
1483704000000,0.259
1483707600000,0.307
1483711200000,0.36
1483714800000,0.388
1483718400000,0.373
1483722000000,0.342
1483725600000,0.349
1483729200000,0.366
1483732800000,0.379
1483736400000,0.425
1483740000000,0.447
1483743600000,0.438
1483747200000,0.571
1483750800000,0.613
1483754400000,0.618
1483758000000,0.601
1483761600000,0.557
1483765200000,0.51
1483768800000,0.483
1483772400000,0.457
1483776000000,0.361
1483779600000,0.328
1483783200000,0.348
1483786800000,0.361
1483790400000,0.376
1483794000000,0.391
1483797600000,0.372
1483801200000,0.352
1483804800000,0.374
1483808400000,0.391
1483812000000,0.422
1483815600000,0.438
1483819200000,0.437
1483822800000,0.4
1483826400000,0.367
1483830000000,0.328
1483833600000,0.391
1483837200000,0.436
1483840800000,0.476
1483844400000,0.517
1483848000000,0.538
1483851600000,0.492
1483855200000,0.404
1483858800000,0.326
1483862400000,0.265
1483866000000,0.274
1483869600000,0.328
1483873200000,0.383
1483876800000,0.433
1483880400000,0.499
1483884000000,0.57
1483887600000,0.618
1483891200000,0.633
1483894800000,0.644
1483898400000,0.63
1483902000000,0.644
1483905600000,0.609
1483909200000,0.594
1483912800000,0.622
1483916400000,0.651
1483920000000,0.635
1483923600000,0.589
1483927200000,0.524
1483930800000,0.458
1483934400000,0.358
1483938000000,0.259
1483941600000,0.217
1483945200000,0.16
1483948800000,0.157
1483952400000,0.202
1483956000000,0.206
1483959600000,0.213
1483963200000,0.238
1483966800000,0.274
1483970400000,0.33
1483974000000,0.382
1483977600000,0.447
1483981200000,0.476
1483984800000,0.509
1483988400000,0.532
1483992000000,0.527
1483995600000,0.481
1483999200000,0.425
1484002800000,0.374
1484006400000,0.348
1484010000000,0.348
1484013600000,0.416
1484017200000,0.479
1484020800000,0.522
1484024400000,0.516
1484028000000,0.481
1484031600000,0.432
1484035200000,0.469
1484038800000,0.644
1484042400000,0.703
1484046000000,0.755
1484049600000,0.858
1484053200000,0.894
1484056800000,0.881
1484060400000,0.841
1484064000000,0.812
1484067600000,0.759
1484071200000,0.767
1484074800000,0.779
1484078400000,0.772
1484082000000,0.701
1484085600000,0.583
1484089200000,0.436
1484092800000,0.308
1484096400000,0.274
1484100000000,0.203
1484103600000,0.157
1484107200000,0.133
1484110800000,0.1
1484114400000,0.071
1484118000000,0.051
1484121600000,0.061
1484125200000,0.106
1484128800000,0.157
1484132400000,0.208
1484136000000,0.231
1484139600000,0.187
1484143200000,0.167
1484146800000,0.172
1484150400000,0.171
1484154000000,0.167
1484157600000,0.172
1484161200000,0.193
1484164800000,0.236
1484168400000,0.245
1484172000000,0.241
1484175600000,0.201
1484179200000,0.214
1484182800000,0.231
1484186400000,0.205
1484190000000,0.201
1484193600000,0.238
1484197200000,0.283
1484200800000,0.22
1484204400000,0.155
1484208000000,0.146
1484211600000,0.194
1484215200000,0.228
1484218800000,0.245
1484222400000,0.24
1484226000000,0.22
1484229600000,0.214
1484233200000,0.202
1484236800000,0.201
1484240400000,0.201
1484244000000,0.202
1484247600000,0.204
1484251200000,0.2
1484254800000,0.177
1484258400000,0.141
1484262000000,0.102
1484265600000,0.108
1484269200000,0.125
1484272800000,0.135
1484276400000,0.132
1484280000000,0.119
1484283600000,0.112
1484287200000,0.11
1484290800000,0.091
1484294400000,0.068
1484298000000,0.068
1484301600000,0.078
1484305200000,0.092
1484308800000,0.093
1484312400000,0.094
1484316000000,0.101
1484319600000,0.121
1484323200000,0.155
1484326800000,0.189
1484330400000,0.212
1484334000000,0.251
1484337600000,0.278
1484341200000,0.344
1484344800000,0.238
1484348400000,0.194
1484352000000,0.172
1484355600000,0.178
1484359200000,0.221
1484362800000,0.263
1484366400000,0.287
1484370000000,0.29
1484373600000,0.259
1484377200000,0.207
1484380800000,0.145
1484384400000,0.142
1484388000000,0.208
1484391600000,0.233
1484395200000,0.2
1484398800000,0.259
1484402400000,0.322
1484406000000,0.367
1484409600000,0.379
1484413200000,0.36
