,L8
915148800000,0.527
915152400000,0.69
915156000000,0.708
915159600000,0.687
915163200000,0.654
915166800000,0.618
915170400000,0.591
915174000000,0.498
915177600000,0.367
915181200000,0.388
915184800000,0.432
915188400000,0.447
915192000000,0.476
915195600000,0.441
915199200000,0.442
915202800000,0.421
915206400000,0.386
915210000000,0.379
915213600000,0.407
915217200000,0.406
915220800000,0.336
915224400000,0.337
915228000000,0.334
915231600000,0.308
915235200000,0.328
915238800000,0.454
915242400000,0.503
915246000000,0.498
915249600000,0.494
915253200000,0.495
915256800000,0.484
915260400000,0.409
915264000000,0.317
915267600000,0.376
915271200000,0.431
915274800000,0.465
915278400000,0.452
915282000000,0.39
915285600000,0.31
915289200000,0.302
915292800000,0.338
915296400000,0.35
915300000000,0.379
915303600000,0.381
915307200000,0.395
915310800000,0.437
915314400000,0.447
915318000000,0.318
915321600000,0.361
915325200000,0.491
915328800000,0.506
915332400000,0.472
915336000000,0.436
915339600000,0.409
915343200000,0.38
915346800000,0.315
915350400000,0.294
915354000000,0.317
915357600000,0.322
915361200000,0.332
915364800000,0.332
915368400000,0.314
915372000000,0.3
915375600000,0.271
915379200000,0.259
915382800000,0.243
915386400000,0.231
915390000000,0.207
915393600000,0.227
915397200000,0.264
915400800000,0.329
915404400000,0.227
915408000000,0.188
915411600000,0.328
915415200000,0.432
915418800000,0.481
915422400000,0.523
915426000000,0.53
915429600000,0.457
915433200000,0.4
915436800000,0.358
915440400000,0.343
915444000000,0.32
915447600000,0.355
915451200000,0.422
915454800000,0.41
915458400000,0.422
915462000000,0.395
915465600000,0.396
915469200000,0.374
915472800000,0.362
915476400000,0.334
915480000000,0.309
915483600000,0.278
915487200000,0.25
915490800000,0.21
915494400000,0.328
915498000000,0.548
915501600000,0.693
915505200000,0.749
915508800000,0.761
915512400000,0.768
915516000000,0.728
915519600000,0.625
915523200000,0.472
915526800000,0.442
915530400000,0.422
915534000000,0.418
915537600000,0.416
915541200000,0.428
915544800000,0.386
915548400000,0.302
915552000000,0.321
915555600000,0.337
915559200000,0.346
915562800000,0.364
915566400000,0.388
915570000000,0.407
915573600000,0.415
915577200000,0.376
915580800000,0.485
915584400000,0.623
915588000000,0.637
915591600000,0.615
915595200000,0.578
915598800000,0.538
915602400000,0.493
915606000000,0.434
915609600000,0.329
915613200000,0.32
915616800000,0.334
915620400000,0.31
915624000000,0.267
915627600000,0.251
915631200000,0.251
915634800000,0.243
915638400000,0.22
915642000000,0.196
915645600000,0.171
915649200000,0.155
915652800000,0.135
915656400000,0.126
915660000000,0.133
915663600000,0.118
915667200000,0.195
915670800000,0.236
915674400000,0.267
915678000000,0.29
915681600000,0.305
915685200000,0.321
915688800000,0.329
915692400000,0.328
915696000000,0.281
915699600000,0.29
915703200000,0.274
915706800000,0.246
915710400000,0.225
915714000000,0.222
915717600000,0.259
915721200000,0.265
915724800000,0.289
915728400000,0.305
915732000000,0.326
915735600000,0.344
915739200000,0.344
915742800000,0.367
915746400000,0.377
915750000000,0.311
915753600000,0.347
915757200000,0.502
915760800000,0.561
915764400000,0.556
915768000000,0.525
915771600000,0.503
915775200000,0.487
915778800000,0.432
915782400000,0.376
915786000000,0.429
915789600000,0.471
915793200000,0.483
915796800000,0.473
915800400000,0.476
915804000000,0.447
915807600000,0.478
915811200000,0.468
915814800000,0.433
915818400000,0.398
915822000000,0.385
915825600000,0.401
915829200000,0.498
915832800000,0.548
915836400000,0.516
915840000000,0.593
915843600000,0.774
915847200000,0.823
915850800000,0.816
915854400000,0.794
915858000000,0.768
915861600000,0.73
915865200000,0.668
915868800000,0.609
915872400000,0.573
915876000000,0.644
915879600000,0.695
915883200000,0.686
915886800000,0.682
915890400000,0.655
915894000000,0.637
915897600000,0.6
915901200000,0.595
915904800000,0.579
915908400000,0.599
915912000000,0.602
915915600000,0.627
915919200000,0.645
915922800000,0.592
915926400000,0.594
915930000000,0.728
915933600000,0.763
915937200000,0.737
915940800000,0.682
915944400000,0.65
915948000000,0.591
915951600000,0.503
915955200000,0.444
915958800000,0.501
915962400000,0.552
915966000000,0.56
915969600000,0.558
915973200000,0.526
915976800000,0.499
915980400000,0.498
915984000000,0.526
915987600000,0.525
915991200000,0.55
915994800000,0.583
915998400000,0.586
916002000000,0.584
916005600000,0.592
916009200000,0.541
916012800000,0.58
916016400000,0.759
916020000000,0.8
916023600000,0.81
916027200000,0.782
916030800000,0.73
916034400000,0.668
916038000000,0.564
916041600000,0.501
916045200000,0.558
916048800000,0.627
916052400000,0.62
916056000000,0.59
916059600000,0.571
916063200000,0.553
916066800000,0.479
916070400000,0.447
916074000000,0.422
916077600000,0.407
916081200000,0.407
916084800000,0.395
916088400000,0.395
916092000000,0.42
916095600000,0.374
916099200000,0.421
916102800000,0.568
916106400000,0.583
916110000000,0.532
916113600000,0.489
916117200000,0.452
916120800000,0.431
916124400000,0.355
916128000000,0.283
916131600000,0.338
916135200000,0.367
916138800000,0.37
916142400000,0.405
916146000000,0.373
916149600000,0.362
916153200000,0.382
916156800000,0.35
916160400000,0.328
916164000000,0.373
916167600000,0.382
916171200000,0.362
916174800000,0.328
916178400000,0.302
916182000000,0.302
916185600000,0.427
916189200000,0.593
916192800000,0.63
916196400000,0.61
916200000000,0.578
916203600000,0.539
916207200000,0.488
916210800000,0.386
916214400000,0.291
916218000000,0.338
916221600000,0.355
916225200000,0.326
916228800000,0.282
916232400000,0.251
916236000000,0.289
916239600000,0.323
916243200000,0.27
916246800000,0.243
916250400000,0.21
916254000000,0.19
916257600000,0.18
916261200000,0.191
916264800000,0.224
916268400000,0.213
916272000000,0.278
916275600000,0.435
916279200000,0.509
916282800000,0.482
916286400000,0.447
916290000000,0.398
916293600000,0.314
916297200000,0.208
916300800000,0.164
916304400000,0.184
916308000000,0.214
916311600000,0.213
916315200000,0.192
916318800000,0.17
916322400000,0.145
916326000000,0.122
916329600000,0.108
916333200000,0.106
916336800000,0.106
916340400000,0.105
916344000000,0.105
916347600000,0.101
916351200000,0.095
916354800000,0.085
916358400000,0.154
916362000000,0.163
916365600000,0.195
916369200000,0.227
916372800000,0.235
916376400000,0.245
916380000000,0.234
916383600000,0.219
916387200000,0.21
916390800000,0.275
916394400000,0.35
916398000000,0.447
916401600000,0.522
916405200000,0.587
916408800000,0.651
916412400000,0.668
916416000000,0.638
916419600000,0.603
916423200000,0.58
916426800000,0.571
916430400000,0.562
916434000000,0.551
916437600000,0.538
916441200000,0.504
916444800000,0.56
916448400000,0.724
916452000000,0.813
916455600000,0.819
916459200000,0.796
916462800000,0.773
916466400000,0.71
916470000000,0.619
916473600000,0.553
916477200000,0.583
916480800000,0.627
916484400000,0.656
916488000000,0.677
916491600000,0.674
916495200000,0.669
916498800000,0.661
916502400000,0.649
916506000000,0.65
916509600000,0.645
916513200000,0.629
916516800000,0.581
916520400000,0.551
916524000000,0.542
916527600000,0.502
916531200000,0.566
916534800000,0.754
916538400000,0.825
916542000000,0.827
916545600000,0.806
916549200000,0.773
916552800000,0.716
916556400000,0.644
916560000000,0.585
916563600000,0.594
916567200000,0.568
916570800000,0.557
916574400000,0.566
916578000000,0.578
916581600000,0.58
916585200000,0.576
916588800000,0.562
916592400000,0.549
916596000000,0.538
916599600000,0.522
916603200000,0.494
916606800000,0.473
916610400000,0.453
916614000000,0.368
916617600000,0.47
916621200000,0.652
916624800000,0.698
916628400000,0.669
916632000000,0.625
916635600000,0.569
916639200000,0.516
916642800000,0.409
916646400000,0.28
