,Py1
1041379200000,0.836
1041382800000,0.856
1041386400000,0.848
1041390000000,0.824
1041393600000,0.793
1041397200000,0.759
1041400800000,0.729
1041404400000,0.675
1041408000000,0.586
1041411600000,0.628
1041415200000,0.732
1041418800000,0.801
1041422400000,0.823
1041426000000,0.821
1041429600000,0.799
1041433200000,0.774
1041436800000,0.759
1041440400000,0.763
1041444000000,0.81
1041447600000,0.813
1041451200000,0.823
1041454800000,0.841
1041458400000,0.847
1041462000000,0.862
1041465600000,0.91
1041469200000,0.93
1041472800000,0.939
1041476400000,0.94
1041480000000,0.938
1041483600000,0.934
1041487200000,0.92
1041490800000,0.899
1041494400000,0.882
1041498000000,0.882
1041501600000,0.876
1041505200000,0.851
1041508800000,0.813
1041512400000,0.773
1041516000000,0.734
1041519600000,0.697
1041523200000,0.672
1041526800000,0.649
1041530400000,0.63
1041534000000,0.636
1041537600000,0.661
1041541200000,0.682
1041544800000,0.7
1041548400000,0.707
1041552000000,0.795
1041555600000,0.829
1041559200000,0.83
1041562800000,0.796
1041566400000,0.732
1041570000000,0.663
1041573600000,0.591
1041577200000,0.51
1041580800000,0.38
1041584400000,0.338
1041588000000,0.416
1041591600000,0.514
1041595200000,0.579
1041598800000,0.621
1041602400000,0.624
1041606000000,0.618
1041609600000,0.632
1041613200000,0.682
1041616800000,0.71
1041620400000,0.741
1041624000000,0.765
1041627600000,0.783
1041631200000,0.792
1041634800000,0.823
1041638400000,0.88
1041642000000,0.893
1041645600000,0.889
1041649200000,0.883
1041652800000,0.877
1041656400000,0.873
1041660000000,0.865
1041663600000,0.844
1041667200000,0.8
1041670800000,0.791
1041674400000,0.814
1041678000000,0.82
1041681600000,0.819
1041685200000,0.832
1041688800000,0.841
1041692400000,0.826
1041696000000,0.819
1041699600000,0.827
1041703200000,0.835
1041706800000,0.846
1041710400000,0.855
1041714000000,0.865
1041717600000,0.868
1041721200000,0.871
1041724800000,0.883
1041728400000,0.888
1041732000000,0.887
1041735600000,0.862
1041739200000,0.804
1041742800000,0.7
1041746400000,0.523
1041750000000,0.303
1041753600000,0.148
1041757200000,0.185
1041760800000,0.416
1041764400000,0.656
1041768000000,0.744
1041771600000,0.781
1041775200000,0.826
1041778800000,0.851
1041782400000,0.859
1041786000000,0.872
1041789600000,0.881
1041793200000,0.883
1041796800000,0.877
1041800400000,0.859
1041804000000,0.844
1041807600000,0.845
1041811200000,0.888
1041814800000,0.909
1041818400000,0.911
1041822000000,0.903
1041825600000,0.885
1041829200000,0.862
1041832800000,0.833
1041836400000,0.784
1041840000000,0.708
1041843600000,0.697
1041847200000,0.71
1041850800000,0.718
1041854400000,0.715
1041858000000,0.699
1041861600000,0.686
1041865200000,0.666
1041868800000,0.639
1041872400000,0.614
1041876000000,0.591
1041879600000,0.568
1041883200000,0.525
1041886800000,0.467
1041890400000,0.45
1041894000000,0.408
1041897600000,0.447
1041901200000,0.491
1041904800000,0.49
1041908400000,0.452
1041912000000,0.395
1041915600000,0.341
1041919200000,0.289
1041922800000,0.227
1041926400000,0.155
1041930000000,0.138
1041933600000,0.179
1041937200000,0.234
1041940800000,0.295
1041944400000,0.358
1041948000000,0.379
1041951600000,0.348
1041955200000,0.305
1041958800000,0.283
1041962400000,0.28
1041966000000,0.281
1041969600000,0.281
1041973200000,0.289
1041976800000,0.294
1041980400000,0.276
1041984000000,0.323
1041987600000,0.364
1041991200000,0.374
1041994800000,0.35
1041998400000,0.311
1042002000000,0.275
1042005600000,0.253
1042009200000,0.231
1042012800000,0.187
1042016400000,0.165
1042020000000,0.194
1042023600000,0.231
1042027200000,0.285
1042030800000,0.334
1042034400000,0.382
1042038000000,0.42
1042041600000,0.459
1042045200000,0.491
1042048800000,0.527
1042052400000,0.574
1042056000000,0.61
1042059600000,0.639
1042063200000,0.657
1042066800000,0.74
1042070400000,0.791
1042074000000,0.797
1042077600000,0.789
1042081200000,0.756
1042084800000,0.714
1042088400000,0.685
1042092000000,0.666
1042095600000,0.633
1042099200000,0.519
1042102800000,0.404
1042106400000,0.398
1042110000000,0.386
1042113600000,0.365
1042117200000,0.398
1042120800000,0.39
1042124400000,0.38
1042128000000,0.386
1042131600000,0.382
1042135200000,0.381
1042138800000,0.405
1042142400000,0.438
1042146000000,0.454
1042149600000,0.43
1042153200000,0.436
1042156800000,0.476
1042160400000,0.467
1042164000000,0.434
1042167600000,0.376
1042171200000,0.317
1042174800000,0.27
1042178400000,0.228
1042182000000,0.183
1042185600000,0.123
1042189200000,0.08
1042192800000,0.072
1042196400000,0.088
1042200000000,0.131
1042203600000,0.203
1042207200000,0.282
1042210800000,0.302
1042214400000,0.289
1042218000000,0.278
1042221600000,0.27
1042225200000,0.259
1042228800000,0.257
1042232400000,0.265
1042236000000,0.267
1042239600000,0.24
1042243200000,0.25
1042246800000,0.233
1042250400000,0.21
1042254000000,0.194
1042257600000,0.184
1042261200000,0.176
1042264800000,0.177
1042268400000,0.176
1042272000000,0.138
1042275600000,0.101
1042279200000,0.096
1042282800000,0.102
1042286400000,0.119
1042290000000,0.17
1042293600000,0.234
1042297200000,0.294
1042300800000,0.327
1042304400000,0.337
1042308000000,0.35
1042311600000,0.362
1042315200000,0.369
1042318800000,0.361
1042322400000,0.343
1042326000000,0.337
1042329600000,0.379
1042333200000,0.407
1042336800000,0.422
1042340400000,0.41
1042344000000,0.391
1042347600000,0.365
1042351200000,0.337
1042354800000,0.3
1042358400000,0.22
1042362000000,0.164
1042365600000,0.186
1042369200000,0.233
1042372800000,0.295
1042376400000,0.323
1042380000000,0.32
1042383600000,0.294
1042387200000,0.27
1042390800000,0.258
1042394400000,0.251
1042398000000,0.267
1042401600000,0.294
1042405200000,0.328
1042408800000,0.338
1042412400000,0.337
1042416000000,0.422
1042419600000,0.451
1042423200000,0.442
1042426800000,0.421
1042430400000,0.398
1042434000000,0.372
1042437600000,0.348
1042441200000,0.317
1042444800000,0.255
1042448400000,0.217
1042452000000,0.271
1042455600000,0.367
1042459200000,0.45
1042462800000,0.482
1042466400000,0.486
1042470000000,0.45
1042473600000,0.432
1042477200000,0.41
1042480800000,0.384
1042484400000,0.359
1042488000000,0.347
1042491600000,0.344
1042495200000,0.328
1042498800000,0.308
1042502400000,0.407
1042506000000,0.503
1042509600000,0.566
1042513200000,0.61
1042516800000,0.646
1042520400000,0.675
1042524000000,0.701
1042527600000,0.703
1042531200000,0.644
1042534800000,0.606
1042538400000,0.661
1042542000000,0.711
1042545600000,0.675
1042549200000,0.625
1042552800000,0.583
1042556400000,0.556
1042560000000,0.532
1042563600000,0.519
1042567200000,0.512
1042570800000,0.525
1042574400000,0.593
1042578000000,0.671
1042581600000,0.721
1042585200000,0.77
1042588800000,0.833
1042592400000,0.832
1042596000000,0.803
1042599600000,0.764
1042603200000,0.741
1042606800000,0.74
1042610400000,0.75
1042614000000,0.752
1042617600000,0.695
1042621200000,0.655
1042624800000,0.669
1042628400000,0.726
1042632000000,0.715
1042635600000,0.713
1042639200000,0.713
1042642800000,0.723
1042646400000,0.732
1042650000000,0.753
1042653600000,0.773
1042657200000,0.796
1042660800000,0.823
1042664400000,0.835
1042668000000,0.83
1042671600000,0.852
1042675200000,0.872
1042678800000,0.868
1042682400000,0.856
1042686000000,0.833
1042689600000,0.799
1042693200000,0.767
1042696800000,0.759
1042700400000,0.77
1042704000000,0.77
1042707600000,0.77
1042711200000,0.792
1042714800000,0.792
1042718400000,0.772
1042722000000,0.746
1042725600000,0.716
1042729200000,0.675
1042732800000,0.68
1042736400000,0.695
1042740000000,0.734
1042743600000,0.744
1042747200000,0.77
1042750800000,0.777
1042754400000,0.747
1042758000000,0.71
1042761600000,0.788
1042765200000,0.812
1042768800000,0.806
1042772400000,0.77
1042776000000,0.727
1042779600000,0.698
1042783200000,0.682
1042786800000,0.675
1042790400000,0.644
1042794000000,0.625
1042797600000,0.637
1042801200000,0.679
1042804800000,0.666
1042808400000,0.621
1042812000000,0.61
1042815600000,0.608
1042819200000,0.613
1042822800000,0.624
1042826400000,0.657
1042830000000,0.714
1042833600000,0.722
1042837200000,0.729
1042840800000,0.719
1042844400000,0.753
1042848000000,0.804
1042851600000,0.791
1042855200000,0.763
1042858800000,0.717
1042862400000,0.668
1042866000000,0.633
1042869600000,0.615
1042873200000,0.601
1042876800000,0.56
1042880400000,0.51
1042884000000,0.512
1042887600000,0.527
1042891200000,0.529
1042894800000,0.505
1042898400000,0.484
1042902000000,0.479
1042905600000,0.504
1042909200000,0.528
1042912800000,0.554
1042916400000,0.574
1042920000000,0.59
1042923600000,0.601
1042927200000,0.584
1042930800000,0.605
1042934400000,0.622
1042938000000,0.604
1042941600000,0.571
1042945200000,0.528
1042948800000,0.496
1042952400000,0.481
1042956000000,0.47
1042959600000,0.466
1042963200000,0.457
1042966800000,0.42
1042970400000,0.447
1042974000000,0.459
1042977600000,0.503
1042981200000,0.525
1042984800000,0.516
1042988400000,0.482
1042992000000,0.475
1042995600000,0.479
1042999200000,0.502
1043002800000,0.523
1043006400000,0.508
1043010000000,0.49
1043013600000,0.483
1043017200000,0.488
1043020800000,0.559
1043024400000,0.58
1043028000000,0.573
1043031600000,0.547
1043035200000,0.535
1043038800000,0.53
1043042400000,0.516
1043046000000,0.488
1043049600000,0.459
1043053200000,0.414
1043056800000,0.42
1043060400000,0.499
1043064000000,0.544
1043067600000,0.574
1043071200000,0.556
1043074800000,0.509
1043078400000,0.479
1043082000000,0.517
1043085600000,0.518
1043089200000,0.507
1043092800000,0.507
1043096400000,0.496
1043100000000,0.468
1043103600000,0.503
1043107200000,0.596
1043110800000,0.622
1043114400000,0.634
1043118000000,0.622
1043121600000,0.601
1043125200000,0.581
1043128800000,0.559
1043132400000,0.538
1043136000000,0.508
1043139600000,0.45
1043143200000,0.43
1043146800000,0.436
1043150400000,0.439
1043154000000,0.413
1043157600000,0.403
1043161200000,0.362
1043164800000,0.348
1043168400000,0.315
1043172000000,0.305
1043175600000,0.352
1043179200000,0.374
1043182800000,0.38
1043186400000,0.337
1043190000000,0.309
1043193600000,0.355
1043197200000,0.388
1043200800000,0.367
1043204400000,0.297
1043208000000,0.212
1043211600000,0.144
1043215200000,0.094
1043218800000,0.061
1043222400000,0.048
1043226000000,0.069
1043229600000,0.114
1043233200000,0.145
1043236800000,0.173
1043240400000,0.207
1043244000000,0.259
1043247600000,0.281
1043251200000,0.255
1043254800000,0.194
1043258400000,0.144
1043262000000,0.124
1043265600000,0.129
1043269200000,0.137
1043272800000,0.123
1043276400000,0.135
1043280000000,0.186
1043283600000,0.243
1043287200000,0.3
1043290800000,0.343
1043294400000,0.377
1043298000000,0.396
1043301600000,0.392
1043305200000,0.364
1043308800000,0.307
1043312400000,0.223
1043316000000,0.156
1043319600000,0.11
1043323200000,0.093
1043326800000,0.124
1043330400000,0.194
1043334000000,0.287
1043337600000,0.361
1043341200000,0.412
1043344800000,0.418
1043348400000,0.425
1043352000000,0.445
1043355600000,0.471
1043359200000,0.476
1043362800000,0.491
1043366400000,0.519
1043370000000,0.485
1043373600000,0.425
1043377200000,0.372
1043380800000,0.328
1043384400000,0.29
1043388000000,0.269
1043391600000,0.265
1043395200000,0.256
1043398800000,0.239
1043402400000,0.252
1043406000000,0.291
1043409600000,0.364
1043413200000,0.444
1043416800000,0.422
1043420400000,0.376
1043424000000,0.363
1043427600000,0.367
1043431200000,0.398
1043434800000,0.432
1043438400000,0.462
1043442000000,0.481
1043445600000,0.468
1043449200000,0.547
1043452800000,0.569
1043456400000,0.547
1043460000000,0.507
1043463600000,0.439
1043467200000,0.371
1043470800000,0.328
1043474400000,0.306
1043478000000,0.291
1043481600000,0.266
1043485200000,0.255
1043488800000,0.308
1043492400000,0.391
1043496000000,0.464
1043499600000,0.476
1043503200000,0.453
1043506800000,0.407
1043510400000,0.366
1043514000000,0.329
1043517600000,0.302
1043521200000,0.285
1043524800000,0.277
1043528400000,0.277
1043532000000,0.279
1043535600000,0.344
1043539200000,0.413
1043542800000,0.464
1043546400000,0.489
1043550000000,0.459
1043553600000,0.406
1043557200000,0.364
1043560800000,0.343
1043564400000,0.333
1043568000000,0.312
1043571600000,0.298
1043575200000,0.32
1043578800000,0.355
1043582400000,0.369
1043586000000,0.368
1043589600000,0.352
1043593200000,0.349
1043596800000,0.314
1043600400000,0.288
1043604000000,0.286
1043607600000,0.283
1043611200000,0.289
1043614800000,0.311
1043618400000,0.311
1043622000000,0.367
1043625600000,0.432
1043629200000,0.462
1043632800000,0.471
1043636400000,0.426
1043640000000,0.355
1043643600000,0.285
1043647200000,0.225
1043650800000,0.188
1043654400000,0.167
1043658000000,0.162
1043661600000,0.191
1043665200000,0.243
1043668800000,0.361
1043672400000,0.474
1043676000000,0.541
1043679600000,0.585
1043683200000,0.58
1043686800000,0.576
1043690400000,0.545
1043694000000,0.501
1043697600000,0.471
1043701200000,0.472
1043704800000,0.479
1043708400000,0.586
1043712000000,0.679
1043715600000,0.711
1043719200000,0.712
1043722800000,0.67
1043726400000,0.605
1043730000000,0.558
1043733600000,0.54
1043737200000,0.535
1043740800000,0.486
1043744400000,0.446
1043748000000,0.522
1043751600000,0.625
1043755200000,0.685
1043758800000,0.714
1043762400000,0.819
1043766000000,0.813
1043769600000,0.795
1043773200000,0.792
1043776800000,0.797
1043780400000,0.808
1043784000000,0.811
1043787600000,0.831
1043791200000,0.847
1043794800000,0.895
1043798400000,0.927
1043802000000,0.935
1043805600000,0.934
1043809200000,0.921
1043812800000,0.901
1043816400000,0.885
1043820000000,0.873
1043823600000,0.866
1043827200000,0.848
1043830800000,0.824
1043834400000,0.849
1043838000000,0.873
1043841600000,0.868
1043845200000,0.855
1043848800000,0.842
1043852400000,0.826
1043856000000,0.808
1043859600000,0.794
1043863200000,0.792
1043866800000,0.799
1043870400000,0.809
1043874000000,0.841
1043877600000,0.866
1043881200000,0.9
1043884800000,0.927
1043888400000,0.935
1043892000000,0.933
1043895600000,0.917
1043899200000,0.896
1043902800000,0.879
1043906400000,0.872
1043910000000,0.864
1043913600000,0.838
1043917200000,0.797
1043920800000,0.813
1043924400000,0.833
1043928000000,0.814
1043931600000,0.792
1043935200000,0.772
1043938800000,0.762
1043942400000,0.759
1043946000000,0.765
1043949600000,0.772
1043953200000,0.793
1043956800000,0.823
1043960400000,0.847
1043964000000,0.862
1043967600000,0.906
1043971200000,0.927
1043974800000,0.923
1043978400000,0.906
1043982000000,0.881
1043985600000,0.849
1043989200000,0.812
1043992800000,0.777
1043996400000,0.747
1044000000000,0.712
1044003600000,0.613
1044007200000,0.568
1044010800000,0.6
1044014400000,0.615
1044018000000,0.58
1044021600000,0.554
