,N1
1041379200000,0.793
1041382800000,0.82
1041386400000,0.816
1041390000000,0.794
1041393600000,0.762
1041397200000,0.71
1041400800000,0.657
1041404400000,0.574
1041408000000,0.433
1041411600000,0.444
1041415200000,0.533
1041418800000,0.613
1041422400000,0.661
1041426000000,0.685
1041429600000,0.661
1041433200000,0.609
1041436800000,0.593
1041440400000,0.586
1041444000000,0.613
1041447600000,0.622
1041451200000,0.653
1041454800000,0.685
1041458400000,0.696
1041462000000,0.724
1041465600000,0.845
1041469200000,0.882
1041472800000,0.885
1041476400000,0.867
1041480000000,0.839
1041483600000,0.829
1041487200000,0.825
1041490800000,0.791
1041494400000,0.724
1041498000000,0.73
1041501600000,0.741
1041505200000,0.744
1041508800000,0.73
1041512400000,0.71
1041516000000,0.672
1041519600000,0.637
1041523200000,0.618
1041526800000,0.601
1041530400000,0.594
1041534000000,0.606
1041537600000,0.624
1041541200000,0.644
1041544800000,0.654
1041548400000,0.687
1041552000000,0.802
1041555600000,0.852
1041559200000,0.862
1041562800000,0.84
1041566400000,0.792
1041570000000,0.732
1041573600000,0.669
1041577200000,0.586
1041580800000,0.412
1041584400000,0.311
1041588000000,0.347
1041591600000,0.395
1041595200000,0.442
1041598800000,0.523
1041602400000,0.513
1041606000000,0.504
1041609600000,0.516
1041613200000,0.556
1041616800000,0.566
1041620400000,0.583
1041624000000,0.601
1041627600000,0.644
1041631200000,0.677
1041634800000,0.726
1041638400000,0.832
1041642000000,0.87
1041645600000,0.885
1041649200000,0.893
1041652800000,0.891
1041656400000,0.887
1041660000000,0.879
1041663600000,0.854
1041667200000,0.779
1041670800000,0.724
1041674400000,0.769
1041678000000,0.792
1041681600000,0.799
1041685200000,0.82
1041688800000,0.832
1041692400000,0.819
1041696000000,0.777
1041699600000,0.756
1041703200000,0.755
1041706800000,0.758
1041710400000,0.765
1041714000000,0.776
1041717600000,0.77
1041721200000,0.795
1041724800000,0.844
1041728400000,0.854
1041732000000,0.853
1041735600000,0.82
1041739200000,0.758
1041742800000,0.672
1041746400000,0.561
1041750000000,0.44
1041753600000,0.275
