,L2
1451606400000,0.72
1451610000000,0.791
1451613600000,0.82
1451617200000,0.827
1451620800000,0.806
1451624400000,0.763
1451628000000,0.738
1451631600000,0.713
1451635200000,0.679
1451638800000,0.623
1451642400000,0.569
1451646000000,0.583
1451649600000,0.589
1451653200000,0.582
1451656800000,0.527
1451660400000,0.481
1451664000000,0.464
1451667600000,0.426
1451671200000,0.378
1451674800000,0.359
1451678400000,0.374
1451682000000,0.37
1451685600000,0.334
1451689200000,0.285
1451692800000,0.349
1451696400000,0.445
1451700000000,0.485
1451703600000,0.491
1451707200000,0.48
1451710800000,0.448
1451714400000,0.445
1451718000000,0.451
1451721600000,0.479
1451725200000,0.499
1451728800000,0.504
1451732400000,0.464
1451736000000,0.412
1451739600000,0.395
1451743200000,0.406
1451746800000,0.407
1451750400000,0.386
1451754000000,0.362
1451757600000,0.331
1451761200000,0.311
1451764800000,0.311
1451768400000,0.314
1451772000000,0.32
1451775600000,0.317
1451779200000,0.394
1451782800000,0.438
1451786400000,0.422
1451790000000,0.405
1451793600000,0.391
1451797200000,0.364
1451800800000,0.341
1451804400000,0.329
1451808000000,0.332
1451811600000,0.341
1451815200000,0.344
1451818800000,0.391
1451822400000,0.458
1451826000000,0.456
1451829600000,0.442
1451833200000,0.42
1451836800000,0.39
1451840400000,0.352
1451844000000,0.328
1451847600000,0.314
1451851200000,0.305
1451854800000,0.299
1451858400000,0.304
1451862000000,0.295
1451865600000,0.364
1451869200000,0.41
1451872800000,0.398
1451876400000,0.367
1451880000000,0.328
1451883600000,0.283
1451887200000,0.247
1451890800000,0.22
1451894400000,0.201
1451898000000,0.193
1451901600000,0.199
1451905200000,0.224
1451908800000,0.256
1451912400000,0.289
1451916000000,0.299
1451919600000,0.278
1451923200000,0.243
1451926800000,0.207
1451930400000,0.18
1451934000000,0.174
1451937600000,0.176
1451941200000,0.194
1451944800000,0.222
1451948400000,0.226
1451952000000,0.258
1451955600000,0.283
1451959200000,0.27
1451962800000,0.25
1451966400000,0.238
1451970000000,0.225
1451973600000,0.213
1451977200000,0.202
1451980800000,0.184
1451984400000,0.175
1451988000000,0.2
1451991600000,0.249
1451995200000,0.294
1451998800000,0.321
1452002400000,0.308
1452006000000,0.231
1452009600000,0.144
1452013200000,0.089
1452016800000,0.063
1452020400000,0.054
1452024000000,0.056
1452027600000,0.079
1452031200000,0.116
1452034800000,0.132
1452038400000,0.142
1452042000000,0.137
1452045600000,0.114
1452049200000,0.08
1452052800000,0.043
1452056400000,0.018
1452060000000,0.008
1452063600000,0.008
1452067200000,0.015
1452070800000,0.032
1452074400000,0.058
1452078000000,0.085
1452081600000,0.117
1452085200000,0.147
1452088800000,0.166
1452092400000,0.164
1452096000000,0.151
1452099600000,0.143
1452103200000,0.149
1452106800000,0.168
1452110400000,0.192
1452114000000,0.209
1452117600000,0.223
1452121200000,0.216
1452124800000,0.227
1452128400000,0.215
1452132000000,0.189
1452135600000,0.165
1452139200000,0.149
1452142800000,0.132
1452146400000,0.099
1452150000000,0.071
1452153600000,0.059
1452157200000,0.055
1452160800000,0.06
1452164400000,0.073
1452168000000,0.085
1452171600000,0.084
1452175200000,0.075
1452178800000,0.066
1452182400000,0.055
1452186000000,0.045
1452189600000,0.038
1452193200000,0.031
1452196800000,0.03
1452200400000,0.037
1452204000000,0.052
1452207600000,0.059
1452211200000,0.064
1452214800000,0.051
1452218400000,0.028
1452222000000,0.013
1452225600000,0.005
1452229200000,0.001
1452232800000,0.003
1452236400000,0.01
1452240000000,0.02
1452243600000,0.041
1452247200000,0.063
1452250800000,0.063
1452254400000,0.07
1452258000000,0.106
1452261600000,0.191
1452265200000,0.297
1452268800000,0.288
1452272400000,0.243
1452276000000,0.221
1452279600000,0.2
1452283200000,0.188
1452286800000,0.16
1452290400000,0.143
1452294000000,0.161
1452297600000,0.184
1452301200000,0.21
1452304800000,0.193
1452308400000,0.133
1452312000000,0.088
1452315600000,0.062
1452319200000,0.045
1452322800000,0.037
1452326400000,0.042
1452330000000,0.058
1452333600000,0.136
1452337200000,0.27
1452340800000,0.38
1452344400000,0.448
1452348000000,0.43
1452351600000,0.344
1452355200000,0.285
1452358800000,0.278
1452362400000,0.289
1452366000000,0.303
1452369600000,0.308
1452373200000,0.311
1452376800000,0.332
1452380400000,0.339
1452384000000,0.4
1452387600000,0.415
1452391200000,0.371
1452394800000,0.316
1452398400000,0.27
1452402000000,0.227
1452405600000,0.203
1452409200000,0.22
1452412800000,0.274
1452416400000,0.309
1452420000000,0.32
1452423600000,0.334
1452427200000,0.316
1452430800000,0.274
1452434400000,0.219
1452438000000,0.227
1452441600000,0.274
1452445200000,0.297
1452448800000,0.294
1452452400000,0.281
1452456000000,0.261
1452459600000,0.241
1452463200000,0.236
1452466800000,0.233
1452470400000,0.254
1452474000000,0.217
1452477600000,0.144
1452481200000,0.078
1452484800000,0.029
1452488400000,0.005
1452492000000,0.003
1452495600000,0.008
1452499200000,0.03
1452502800000,0.084
1452506400000,0.159
1452510000000,0.186
1452513600000,0.145
1452517200000,0.1
1452520800000,0.072
1452524400000,0.063
1452528000000,0.07
1452531600000,0.087
1452535200000,0.112
1452538800000,0.131
1452542400000,0.137
1452546000000,0.126
1452549600000,0.108
1452553200000,0.083
1452556800000,0.073
1452560400000,0.059
1452564000000,0.036
1452567600000,0.014
1452571200000,0.004
1452574800000,0.001
