,L12
1041379200000,0.969
1041382800000,0.977
1041386400000,0.98
1041390000000,0.98
1041393600000,0.979
1041397200000,0.977
1041400800000,0.975
1041404400000,0.971
1041408000000,0.961
1041411600000,0.948
1041415200000,0.949
1041418800000,0.951
1041422400000,0.954
1041426000000,0.957
1041429600000,0.958
1041433200000,0.953
1041436800000,0.946
1041440400000,0.939
1041444000000,0.935
1041447600000,0.931
1041451200000,0.932
1041454800000,0.943
1041458400000,0.952
1041462000000,0.961
1041465600000,0.975
1041469200000,0.98
1041472800000,0.98
1041476400000,0.974
1041480000000,0.964
1041483600000,0.955
1041487200000,0.947
1041490800000,0.939
1041494400000,0.926
1041498000000,0.906
1041501600000,0.889
1041505200000,0.877
1041508800000,0.866
1041512400000,0.85
1041516000000,0.828
1041519600000,0.8
1041523200000,0.772
1041526800000,0.75
1041530400000,0.736
1041534000000,0.731
1041537600000,0.733
1041541200000,0.761
1041544800000,0.791
1041548400000,0.808
1041552000000,0.856
1041555600000,0.87
1041559200000,0.865
1041562800000,0.834
1041566400000,0.792
1041570000000,0.763
1041573600000,0.746
1041577200000,0.732
1041580800000,0.71
1041584400000,0.706
1041588000000,0.737
1041591600000,0.767
1041595200000,0.802
1041598800000,0.839
1041602400000,0.868
1041606000000,0.88
1041609600000,0.887
1041613200000,0.897
1041616800000,0.905
1041620400000,0.907
1041624000000,0.91
1041627600000,0.919
1041631200000,0.924
1041634800000,0.938
1041638400000,0.965
1041642000000,0.971
1041645600000,0.971
1041649200000,0.969
1041652800000,0.967
1041656400000,0.964
1041660000000,0.959
1041663600000,0.954
1041667200000,0.942
1041670800000,0.924
1041674400000,0.914
1041678000000,0.914
1041681600000,0.915
1041685200000,0.919
1041688800000,0.919
1041692400000,0.916
1041696000000,0.914
1041699600000,0.917
1041703200000,0.918
1041706800000,0.921
1041710400000,0.921
1041714000000,0.924
1041717600000,0.93
1041721200000,0.939
1041724800000,0.976
1041728400000,0.988
1041732000000,0.99
1041735600000,0.99
1041739200000,0.99
1041742800000,0.991
1041746400000,0.991
1041750000000,0.991
1041753600000,0.989
1041757200000,0.988
1041760800000,0.988
1041764400000,0.988
1041768000000,0.987
1041771600000,0.987
1041775200000,0.986
1041778800000,0.985
1041782400000,0.985
1041786000000,0.985
1041789600000,0.984
1041793200000,0.983
1041796800000,0.981
1041800400000,0.98
1041804000000,0.98
1041807600000,0.98
1041811200000,0.987
1041814800000,0.989
1041818400000,0.987
1041822000000,0.983
1041825600000,0.975
1041829200000,0.966
1041832800000,0.955
1041836400000,0.941
1041840000000,0.913
1041843600000,0.88
1041847200000,0.868
1041850800000,0.859
1041854400000,0.85
1041858000000,0.841
1041861600000,0.832
1041865200000,0.801
1041868800000,0.759
1041872400000,0.718
1041876000000,0.672
1041879600000,0.63
1041883200000,0.591
1041886800000,0.586
1041890400000,0.594
1041894000000,0.593
1041897600000,0.661
1041901200000,0.695
1041904800000,0.68
1041908400000,0.61
1041912000000,0.523
1041915600000,0.448
1041919200000,0.401
1041922800000,0.363
1041926400000,0.302
1041930000000,0.253
1041933600000,0.236
1041937200000,0.243
1041940800000,0.241
1041944400000,0.238
1041948000000,0.237
1041951600000,0.195
1041955200000,0.133
1041958800000,0.078
1041962400000,0.05
1041966000000,0.046
1041969600000,0.054
1041973200000,0.083
1041976800000,0.124
1041980400000,0.155
1041984000000,0.217
1041987600000,0.261
1041991200000,0.299
1041994800000,0.323
1041998400000,0.338
1042002000000,0.367
1042005600000,0.415
1042009200000,0.471
1042012800000,0.496
1042016400000,0.513
1042020000000,0.555
1042023600000,0.6
1042027200000,0.628
1042030800000,0.646
1042034400000,0.653
1042038000000,0.627
1042041600000,0.604
1042045200000,0.601
1042048800000,0.613
1042052400000,0.623
1042056000000,0.639
1042059600000,0.691
1042063200000,0.733
1042066800000,0.781
1042070400000,0.842
1042074000000,0.849
1042077600000,0.835
1042081200000,0.806
1042084800000,0.764
1042088400000,0.72
1042092000000,0.69
1042095600000,0.666
1042099200000,0.621
1042102800000,0.553
1042106400000,0.527
1042110000000,0.51
1042113600000,0.494
1042117200000,0.468
1042120800000,0.45
1042124400000,0.427
1042128000000,0.403
1042131600000,0.398
1042135200000,0.4
1042138800000,0.413
1042142400000,0.423
1042146000000,0.43
1042149600000,0.42
1042153200000,0.455
1042156800000,0.54
1042160400000,0.558
1042164000000,0.544
1042167600000,0.504
1042171200000,0.45
1042174800000,0.401
1042178400000,0.364
1042182000000,0.332
1042185600000,0.294
1042189200000,0.257
1042192800000,0.256
1042196400000,0.253
1042200000000,0.24
1042203600000,0.228
1042207200000,0.226
1042210800000,0.214
1042214400000,0.197
1042218000000,0.182
1042221600000,0.181
1042225200000,0.188
1042228800000,0.192
1042232400000,0.223
1042236000000,0.269
1042239600000,0.334
1042243200000,0.42
1042246800000,0.472
1042250400000,0.513
1042254000000,0.51
1042257600000,0.487
1042261200000,0.48
1042264800000,0.488
1042268400000,0.507
1042272000000,0.516
1042275600000,0.486
1042279200000,0.491
1042282800000,0.532
1042286400000,0.571
1042290000000,0.618
1042293600000,0.659
1042297200000,0.68
1042300800000,0.674
1042304400000,0.682
1042308000000,0.706
1042311600000,0.722
1042315200000,0.731
1042318800000,0.749
1042322400000,0.761
1042326000000,0.833
1042329600000,0.906
1042333200000,0.931
1042336800000,0.936
1042340400000,0.935
1042344000000,0.931
1042347600000,0.925
1042351200000,0.919
1042354800000,0.91
1042358400000,0.886
1042362000000,0.838
1042365600000,0.823
1042369200000,0.831
1042372800000,0.834
1042376400000,0.845
1042380000000,0.839
1042383600000,0.827
1042387200000,0.812
1042390800000,0.796
1042394400000,0.791
1042398000000,0.786
1042401600000,0.785
1042405200000,0.796
1042408800000,0.799
1042412400000,0.86
1042416000000,0.917
1042419600000,0.93
1042423200000,0.93
1042426800000,0.927
1042430400000,0.922
1042434000000,0.917
1042437600000,0.912
1042441200000,0.899
1042444800000,0.861
1042448400000,0.776
1042452000000,0.711
1042455600000,0.675
1042459200000,0.669
1042462800000,0.677
1042466400000,0.684
1042470000000,0.668
1042473600000,0.633
1042477200000,0.631
1042480800000,0.642
1042484400000,0.674
1042488000000,0.683
1042491600000,0.707
1042495200000,0.708
1042498800000,0.755
1042502400000,0.826
1042506000000,0.835
1042509600000,0.825
1042513200000,0.81
1042516800000,0.791
1042520400000,0.778
1042524000000,0.778
1042527600000,0.788
1042531200000,0.782
1042534800000,0.744
1042538400000,0.722
1042542000000,0.718
1042545600000,0.706
1042549200000,0.697
1042552800000,0.697
1042556400000,0.692
1042560000000,0.684
1042563600000,0.686
1042567200000,0.696
1042570800000,0.713
1042574400000,0.722
1042578000000,0.739
1042581600000,0.758
1042585200000,0.803
1042588800000,0.85
1042592400000,0.849
1042596000000,0.832
1042599600000,0.81
1042603200000,0.799
1042606800000,0.806
1042610400000,0.829
1042614000000,0.851
1042617600000,0.864
1042621200000,0.853
1042624800000,0.843
1042628400000,0.841
1042632000000,0.844
1042635600000,0.849
1042639200000,0.855
1042642800000,0.85
1042646400000,0.836
1042650000000,0.82
1042653600000,0.808
1042657200000,0.8
1042660800000,0.794
1042664400000,0.811
1042668000000,0.832
1042671600000,0.862
1042675200000,0.925
1042678800000,0.942
1042682400000,0.938
1042686000000,0.923
1042689600000,0.906
1042693200000,0.891
1042696800000,0.881
1042700400000,0.875
1042704000000,0.86
1042707600000,0.845
1042711200000,0.84
1042714800000,0.837
1042718400000,0.829
1042722000000,0.822
1042725600000,0.816
1042729200000,0.806
1042732800000,0.785
1042736400000,0.759
1042740000000,0.739
1042743600000,0.726
1042747200000,0.722
1042750800000,0.748
1042754400000,0.779
1042758000000,0.792
1042761600000,0.847
1042765200000,0.871
1042768800000,0.876
1042772400000,0.86
1042776000000,0.84
1042779600000,0.829
1042783200000,0.825
1042786800000,0.822
1042790400000,0.812
1042794000000,0.801
1042797600000,0.8
1042801200000,0.802
1042804800000,0.809
1042808400000,0.812
1042812000000,0.808
1042815600000,0.804
1042819200000,0.791
1042822800000,0.778
1042826400000,0.762
1042830000000,0.743
1042833600000,0.721
1042837200000,0.724
1042840800000,0.735
1042844400000,0.753
1042848000000,0.821
1042851600000,0.829
1042855200000,0.813
1042858800000,0.778
1042862400000,0.746
1042866000000,0.731
1042869600000,0.74
1042873200000,0.755
1042876800000,0.755
1042880400000,0.73
1042884000000,0.727
1042887600000,0.739
1042891200000,0.737
1042894800000,0.724
1042898400000,0.71
1042902000000,0.685
1042905600000,0.667
1042909200000,0.645
1042912800000,0.618
1042916400000,0.592
1042920000000,0.586
1042923600000,0.6
1042927200000,0.598
1042930800000,0.574
1042934400000,0.56
1042938000000,0.542
1042941600000,0.54
1042945200000,0.54
1042948800000,0.547
1042952400000,0.558
1042956000000,0.573
1042959600000,0.599
1042963200000,0.631
1042966800000,0.651
1042970400000,0.658
1042974000000,0.656
1042977600000,0.642
1042981200000,0.635
1042984800000,0.632
1042988400000,0.63
1042992000000,0.62
1042995600000,0.607
1042999200000,0.595
1043002800000,0.581
1043006400000,0.584
1043010000000,0.597
1043013600000,0.6
1043017200000,0.592
1043020800000,0.643
1043024400000,0.663
1043028000000,0.639
1043031600000,0.592
1043035200000,0.547
1043038800000,0.535
1043042400000,0.539
1043046000000,0.55
1043049600000,0.56
1043053200000,0.574
1043056800000,0.578
1043060400000,0.56
1043064000000,0.547
1043067600000,0.55
1043071200000,0.55
1043074800000,0.526
1043078400000,0.503
1043082000000,0.476
1043085600000,0.447
1043089200000,0.427
1043092800000,0.422
1043096400000,0.444
1043100000000,0.476
1043103600000,0.501
1043107200000,0.561
1043110800000,0.59
1043114400000,0.599
1043118000000,0.591
1043121600000,0.578
1043125200000,0.577
1043128800000,0.583
1043132400000,0.587
1043136000000,0.594
1043139600000,0.598
1043143200000,0.595
1043146800000,0.582
1043150400000,0.568
1043154000000,0.556
1043157600000,0.552
1043161200000,0.528
1043164800000,0.488
1043168400000,0.425
1043172000000,0.377
1043175600000,0.36
1043179200000,0.343
1043182800000,0.362
1043186400000,0.389
1043190000000,0.416
1043193600000,0.47
1043197200000,0.486
1043200800000,0.465
1043204400000,0.407
1043208000000,0.315
1043211600000,0.22
1043215200000,0.14
1043218800000,0.097
1043222400000,0.077
1043226000000,0.078
1043229600000,0.09
1043233200000,0.093
1043236800000,0.085
1043240400000,0.074
1043244000000,0.065
1043247600000,0.051
1043251200000,0.051
1043254800000,0.067
1043258400000,0.076
1043262000000,0.076
1043265600000,0.089
