,N2
1356998400000,0.75
1357002000000,0.808
1357005600000,0.838
1357009200000,0.848
1357012800000,0.831
1357016400000,0.793
1357020000000,0.748
1357023600000,0.69
1357027200000,0.588
1357030800000,0.53
1357034400000,0.51
1357038000000,0.506
1357041600000,0.527
1357045200000,0.501
1357048800000,0.516
1357052400000,0.51
1357056000000,0.501
1357059600000,0.519
1357063200000,0.553
1357066800000,0.604
1357070400000,0.653
1357074000000,0.644
1357077600000,0.673
1357081200000,0.717
1357084800000,0.813
1357088400000,0.828
1357092000000,0.803
1357095600000,0.782
1357099200000,0.757
1357102800000,0.73
1357106400000,0.719
1357110000000,0.682
1357113600000,0.566
1357117200000,0.556
1357120800000,0.624
1357124400000,0.631
1357128000000,0.615
1357131600000,0.623
1357135200000,0.635
1357138800000,0.667
1357142400000,0.682
1357146000000,0.705
1357149600000,0.734
1357153200000,0.762
1357156800000,0.781
1357160400000,0.796
1357164000000,0.82
1357167600000,0.855
1357171200000,0.875
1357174800000,0.904
1357178400000,0.932
1357182000000,0.947
1357185600000,0.955
1357189200000,0.95
1357192800000,0.935
1357196400000,0.911
1357200000000,0.917
1357203600000,0.926
1357207200000,0.929
1357210800000,0.92
1357214400000,0.91
1357218000000,0.888
1357221600000,0.84
1357225200000,0.759
1357228800000,0.712
1357232400000,0.679
1357236000000,0.654
1357239600000,0.624
1357243200000,0.586
1357246800000,0.556
1357250400000,0.54
1357254000000,0.51
1357257600000,0.558
1357261200000,0.588
1357264800000,0.57
1357268400000,0.53
1357272000000,0.494
1357275600000,0.457
1357279200000,0.414
1357282800000,0.358
1357286400000,0.231
1357290000000,0.191
1357293600000,0.179
1357297200000,0.174
1357300800000,0.174
1357304400000,0.183
1357308000000,0.202
1357311600000,0.212
1357315200000,0.22
1357318800000,0.259
1357322400000,0.272
1357326000000,0.279
1357329600000,0.275
1357333200000,0.248
1357336800000,0.219
1357340400000,0.19
1357344000000,0.325
1357347600000,0.43
1357351200000,0.466
1357354800000,0.478
1357358400000,0.486
1357362000000,0.494
1357365600000,0.491
1357369200000,0.444
1357372800000,0.32
1357376400000,0.286
1357380000000,0.312
1357383600000,0.322
1357387200000,0.352
1357390800000,0.345
1357394400000,0.349
1357398000000,0.363
1357401600000,0.415
1357405200000,0.444
1357408800000,0.454
1357412400000,0.468
1357416000000,0.473
1357419600000,0.447
1357423200000,0.405
1357426800000,0.422
1357430400000,0.523
1357434000000,0.561
1357437600000,0.552
1357441200000,0.556
1357444800000,0.559
1357448400000,0.549
1357452000000,0.539
1357455600000,0.535
1357459200000,0.413
1357462800000,0.311
1357466400000,0.332
1357470000000,0.344
1357473600000,0.36
1357477200000,0.378
1357480800000,0.425
1357484400000,0.438
1357488000000,0.422
1357491600000,0.402
1357495200000,0.378
1357498800000,0.343
1357502400000,0.314
1357506000000,0.282
1357509600000,0.248
1357513200000,0.24
1357516800000,0.329
1357520400000,0.42
1357524000000,0.481
1357527600000,0.535
1357531200000,0.583
1357534800000,0.601
1357538400000,0.563
1357542000000,0.468
1357545600000,0.323
1357549200000,0.267
1357552800000,0.233
1357556400000,0.212
1357560000000,0.168
1357563600000,0.11
1357567200000,0.086
1357570800000,0.083
1357574400000,0.096
1357578000000,0.125
1357581600000,0.176
1357585200000,0.223
1357588800000,0.255
1357592400000,0.283
1357596000000,0.274
1357599600000,0.269
1357603200000,0.416
1357606800000,0.529
1357610400000,0.566
1357614000000,0.607
1357617600000,0.738
1357621200000,0.781
1357624800000,0.73
1357628400000,0.58
1357632000000,0.297
1357635600000,0.219
1357639200000,0.31
1357642800000,0.367
1357646400000,0.334
1357650000000,0.27
1357653600000,0.217
1357657200000,0.188
1357660800000,0.162
1357664400000,0.162
1357668000000,0.199
