,N1
1356998400000,0.725
1357002000000,0.787
1357005600000,0.82
1357009200000,0.831
1357012800000,0.809
1357016400000,0.765
1357020000000,0.714
1357023600000,0.653
1357027200000,0.539
1357030800000,0.489
1357034400000,0.503
1357038000000,0.541
1357041600000,0.58
1357045200000,0.576
1357048800000,0.555
1357052400000,0.522
1357056000000,0.519
1357059600000,0.541
1357063200000,0.586
1357066800000,0.637
1357070400000,0.679
1357074000000,0.662
1357077600000,0.695
1357081200000,0.722
1357084800000,0.809
1357088400000,0.815
1357092000000,0.792
1357095600000,0.773
1357099200000,0.746
1357102800000,0.718
1357106400000,0.71
1357110000000,0.674
1357113600000,0.568
1357117200000,0.594
1357120800000,0.692
1357124400000,0.681
1357128000000,0.654
1357131600000,0.663
1357135200000,0.668
1357138800000,0.686
1357142400000,0.701
1357146000000,0.722
1357149600000,0.75
1357153200000,0.781
1357156800000,0.801
1357160400000,0.828
1357164000000,0.845
1357167600000,0.864
1357171200000,0.874
1357174800000,0.882
1357178400000,0.899
1357182000000,0.914
1357185600000,0.92
1357189200000,0.917
1357192800000,0.909
1357196400000,0.899
1357200000000,0.907
1357203600000,0.913
1357207200000,0.91
1357210800000,0.897
1357214400000,0.881
1357218000000,0.842
1357221600000,0.76
1357225200000,0.666
1357228800000,0.627
1357232400000,0.599
1357236000000,0.586
1357239600000,0.598
1357243200000,0.607
1357246800000,0.604
1357250400000,0.585
1357254000000,0.538
1357257600000,0.56
1357261200000,0.58
1357264800000,0.559
1357268400000,0.524
1357272000000,0.49
1357275600000,0.453
1357279200000,0.407
1357282800000,0.329
1357286400000,0.206
1357290000000,0.177
1357293600000,0.175
1357297200000,0.179
1357300800000,0.188
1357304400000,0.204
1357308000000,0.228
1357311600000,0.241
1357315200000,0.249
1357318800000,0.283
1357322400000,0.295
1357326000000,0.309
1357329600000,0.302
1357333200000,0.274
1357336800000,0.252
1357340400000,0.225
1357344000000,0.369
1357347600000,0.454
1357351200000,0.484
1357354800000,0.498
1357358400000,0.495
1357362000000,0.477
1357365600000,0.441
1357369200000,0.362
1357372800000,0.275
1357376400000,0.274
1357380000000,0.316
1357383600000,0.362
1357387200000,0.368
1357390800000,0.339
1357394400000,0.338
1357398000000,0.349
1357401600000,0.401
1357405200000,0.418
1357408800000,0.434
1357412400000,0.452
1357416000000,0.494
1357419600000,0.463
1357423200000,0.407
1357426800000,0.415
1357430400000,0.51
1357434000000,0.552
1357437600000,0.55
1357441200000,0.547
1357444800000,0.542
1357448400000,0.528
1357452000000,0.519
1357455600000,0.51
1357459200000,0.392
1357462800000,0.312
1357466400000,0.352
1357470000000,0.398
1357473600000,0.368
1357477200000,0.381
1357480800000,0.425
1357484400000,0.43
1357488000000,0.413
1357491600000,0.388
1357495200000,0.343
1357498800000,0.295
1357502400000,0.259
1357506000000,0.231
1357509600000,0.198
1357513200000,0.195
1357516800000,0.288
1357520400000,0.398
1357524000000,0.484
1357527600000,0.55
1357531200000,0.59
1357534800000,0.598
1357538400000,0.538
1357542000000,0.4
1357545600000,0.245
1357549200000,0.214
1357552800000,0.206
1357556400000,0.225
1357560000000,0.2
1357563600000,0.134
1357567200000,0.111
1357570800000,0.112
1357574400000,0.138
1357578000000,0.177
1357581600000,0.223
1357585200000,0.261
1357588800000,0.278
1357592400000,0.286
1357596000000,0.272
1357599600000,0.266
1357603200000,0.423
1357606800000,0.506
1357610400000,0.541
1357614000000,0.579
1357617600000,0.7
1357621200000,0.753
1357624800000,0.685
1357628400000,0.498
1357632000000,0.202
1357635600000,0.207
1357639200000,0.349
1357642800000,0.358
1357646400000,0.267
1357650000000,0.191
1357653600000,0.148
1357657200000,0.136
1357660800000,0.138
1357664400000,0.166
1357668000000,0.222
1357671600000,0.29
1357675200000,0.353
1357678800000,0.343
1357682400000,0.291
1357686000000,0.278
1357689600000,0.402
1357693200000,0.467
1357696800000,0.426
1357700400000,0.388
1357704000000,0.397
1357707600000,0.405
1357711200000,0.4
1357714800000,0.372
1357718400000,0.272
1357722000000,0.238
1357725600000,0.274
1357729200000,0.337
1357732800000,0.398
1357736400000,0.409
1357740000000,0.42
1357743600000,0.421
1357747200000,0.425
1357750800000,0.427
1357754400000,0.416
1357758000000,0.415
1357761600000,0.432
1357765200000,0.46
1357768800000,0.469
1357772400000,0.586
1357776000000,0.732
1357779600000,0.765
1357783200000,0.762
1357786800000,0.726
1357790400000,0.67
1357794000000,0.622
1357797600000,0.594
1357801200000,0.55
1357804800000,0.447
1357808400000,0.432
1357812000000,0.505
1357815600000,0.59
1357819200000,0.644
1357822800000,0.678
1357826400000,0.677
1357830000000,0.654
1357833600000,0.648
1357837200000,0.607
1357840800000,0.477
1357844400000,0.388
1357848000000,0.388
1357851600000,0.419
1357855200000,0.41
1357858800000,0.346
1357862400000,0.367
1357866000000,0.457
1357869600000,0.465
1357873200000,0.442
1357876800000,0.414
1357880400000,0.407
1357884000000,0.375
1357887600000,0.301
1357891200000,0.211
1357894800000,0.18
1357898400000,0.185
1357902000000,0.208
1357905600000,0.302
1357909200000,0.358
1357912800000,0.385
1357916400000,0.344
1357920000000,0.302
1357923600000,0.254
1357927200000,0.22
1357930800000,0.208
1357934400000,0.176
1357938000000,0.137
1357941600000,0.096
1357945200000,0.043
1357948800000,0.017
1357952400000,0.004
1357956000000,0.001
1357959600000,0.0
1357963200000,0.0
