,S1
1452715200000,0.283
1452718800000,0.281
1452722400000,0.254
1452726000000,0.205
1452729600000,0.238
1452733200000,0.261
1452736800000,0.27
1452740400000,0.27
1452744000000,0.264
1452747600000,0.243
1452751200000,0.228
1452754800000,0.223
1452758400000,0.201
1452762000000,0.233
1452765600000,0.245
1452769200000,0.249
1452772800000,0.259
1452776400000,0.28
1452780000000,0.294
1452783600000,0.302
1452787200000,0.308
1452790800000,0.32
1452794400000,0.335
1452798000000,0.352
1452801600000,0.379
1452805200000,0.374
1452808800000,0.337
1452812400000,0.3
1452816000000,0.37
1452819600000,0.4
1452823200000,0.388
1452826800000,0.372
1452830400000,0.349
1452834000000,0.315
1452837600000,0.289
1452841200000,0.265
1452844800000,0.245
1452848400000,0.286
1452852000000,0.306
1452855600000,0.305
1452859200000,0.308
1452862800000,0.29
1452866400000,0.242
1452870000000,0.191
1452873600000,0.149
1452877200000,0.123
1452880800000,0.102
1452884400000,0.067
1452888000000,0.038
1452891600000,0.034
1452895200000,0.052
1452898800000,0.07
1452902400000,0.111
1452906000000,0.155
1452909600000,0.179
1452913200000,0.187
1452916800000,0.187
1452920400000,0.179
1452924000000,0.177
1452927600000,0.178
1452931200000,0.183
1452934800000,0.248
1452938400000,0.263
1452942000000,0.264
1452945600000,0.259
1452949200000,0.243
1452952800000,0.235
1452956400000,0.252
1452960000000,0.269
1452963600000,0.27
1452967200000,0.263
1452970800000,0.261
1452974400000,0.259
1452978000000,0.235
1452981600000,0.197
1452985200000,0.132
1452988800000,0.148
1452992400000,0.16
1452996000000,0.184
1452999600000,0.226
1453003200000,0.264
1453006800000,0.259
1453010400000,0.207
1453014000000,0.139
1453017600000,0.096
1453021200000,0.097
1453024800000,0.095
1453028400000,0.094
1453032000000,0.094
1453035600000,0.095
1453039200000,0.093
1453042800000,0.091
1453046400000,0.08
1453050000000,0.061
1453053600000,0.045
1453057200000,0.039
1453060800000,0.043
1453064400000,0.048
1453068000000,0.048
1453071600000,0.032
1453075200000,0.041
1453078800000,0.044
1453082400000,0.042
1453086000000,0.042
1453089600000,0.043
1453093200000,0.044
1453096800000,0.048
1453100400000,0.056
1453104000000,0.077
1453107600000,0.151
1453111200000,0.192
1453114800000,0.201
1453118400000,0.228
1453122000000,0.272
1453125600000,0.32
1453129200000,0.352
1453132800000,0.376
1453136400000,0.395
1453140000000,0.398
1453143600000,0.391
1453147200000,0.39
1453150800000,0.395
1453154400000,0.397
1453158000000,0.362
1453161600000,0.469
1453165200000,0.527
1453168800000,0.544
1453172400000,0.536
1453176000000,0.512
1453179600000,0.487
1453183200000,0.47
1453186800000,0.444
1453190400000,0.38
1453194000000,0.388
1453197600000,0.429
1453201200000,0.474
1453204800000,0.529
1453208400000,0.59
1453212000000,0.63
1453215600000,0.648
1453219200000,0.661
1453222800000,0.665
1453226400000,0.674
1453230000000,0.682
1453233600000,0.71
1453237200000,0.721
1453240800000,0.693
1453244400000,0.69
1453248000000,0.782
1453251600000,0.81
1453255200000,0.812
1453258800000,0.809
1453262400000,0.806
1453266000000,0.794
1453269600000,0.771
1453273200000,0.731
1453276800000,0.669
1453280400000,0.615
1453284000000,0.61
1453287600000,0.65
1453291200000,0.68
1453294800000,0.705
1453298400000,0.74
1453302000000,0.783
1453305600000,0.787
1453309200000,0.821
1453312800000,0.818
1453316400000,0.82
1453320000000,0.826
1453323600000,0.827
1453327200000,0.797
1453330800000,0.819
1453334400000,0.884
1453338000000,0.909
1453341600000,0.905
1453345200000,0.896
1453348800000,0.883
1453352400000,0.869
1453356000000,0.845
1453359600000,0.799
1453363200000,0.707
1453366800000,0.629
1453370400000,0.588
1453374000000,0.601
1453377600000,0.603
1453381200000,0.585
1453384800000,0.525
1453388400000,0.523
1453392000000,0.509
1453395600000,0.484
1453399200000,0.459
1453402800000,0.444
1453406400000,0.438
1453410000000,0.425
1453413600000,0.387
1453417200000,0.355
1453420800000,0.463
1453424400000,0.473
1453428000000,0.464
1453431600000,0.461
1453435200000,0.453
1453438800000,0.436
1453442400000,0.423
1453446000000,0.391
1453449600000,0.347
1453453200000,0.358
1453456800000,0.37
1453460400000,0.374
1453464000000,0.391
1453467600000,0.4
1453471200000,0.402
1453474800000,0.395
1453478400000,0.385
1453482000000,0.367
1453485600000,0.367
1453489200000,0.343
1453492800000,0.324
1453496400000,0.315
1453500000000,0.298
1453503600000,0.247
1453507200000,0.31
1453510800000,0.325
1453514400000,0.317
1453518000000,0.304
1453521600000,0.285
1453525200000,0.268
1453528800000,0.261
1453532400000,0.259
1453536000000,0.254
1453539600000,0.295
1453543200000,0.311
1453546800000,0.328
1453550400000,0.343
1453554000000,0.349
1453557600000,0.364
1453561200000,0.407
1453564800000,0.45
1453568400000,0.47
1453572000000,0.489
1453575600000,0.501
1453579200000,0.51
1453582800000,0.504
1453586400000,0.464
1453590000000,0.429
1453593600000,0.472
1453597200000,0.442
1453600800000,0.413
1453604400000,0.395
1453608000000,0.395
1453611600000,0.403
1453615200000,0.42
1453618800000,0.398
1453622400000,0.378
1453626000000,0.387
1453629600000,0.396
1453633200000,0.42
1453636800000,0.449
1453640400000,0.51
1453644000000,0.615
1453647600000,0.701
1453651200000,0.77
1453654800000,0.805
1453658400000,0.838
1453662000000,0.866
1453665600000,0.903
1453669200000,0.93
1453672800000,0.946
1453676400000,0.962
1453680000000,0.983
1453683600000,0.991
1453687200000,0.991
1453690800000,0.99
1453694400000,0.988
1453698000000,0.982
1453701600000,0.976
1453705200000,0.974
1453708800000,0.969
1453712400000,0.961
1453716000000,0.955
1453719600000,0.953
1453723200000,0.953
1453726800000,0.949
1453730400000,0.946
1453734000000,0.943
1453737600000,0.943
1453741200000,0.939
1453744800000,0.941
1453748400000,0.933
1453752000000,0.925
1453755600000,0.922
1453759200000,0.92
1453762800000,0.932
1453766400000,0.957
1453770000000,0.973
1453773600000,0.98
1453777200000,0.983
1453780800000,0.98
1453784400000,0.975
1453788000000,0.968
1453791600000,0.955
1453795200000,0.936
1453798800000,0.91
1453802400000,0.898
1453806000000,0.895
1453809600000,0.891
1453813200000,0.887
1453816800000,0.881
1453820400000,0.882
1453824000000,0.885
1453827600000,0.895
1453831200000,0.895
1453834800000,0.89
1453838400000,0.894
1453842000000,0.893
1453845600000,0.877
1453849200000,0.894
1453852800000,0.934
1453856400000,0.949
1453860000000,0.94
1453863600000,0.937
1453867200000,0.935
1453870800000,0.927
1453874400000,0.91
1453878000000,0.884
1453881600000,0.852
1453885200000,0.801
1453888800000,0.763
1453892400000,0.78
1453896000000,0.802
1453899600000,0.819
1453903200000,0.845
1453906800000,0.879
1453910400000,0.874
1453914000000,0.885
1453917600000,0.89
1453921200000,0.892
1453924800000,0.896
1453928400000,0.89
1453932000000,0.895
1453935600000,0.92
1453939200000,0.94
1453942800000,0.947
1453946400000,0.943
1453950000000,0.942
1453953600000,0.944
1453957200000,0.939
1453960800000,0.926
1453964400000,0.905
1453968000000,0.882
1453971600000,0.83
1453975200000,0.822
1453978800000,0.809
1453982400000,0.778
1453986000000,0.739
1453989600000,0.678
1453993200000,0.63
1453996800000,0.619
1454000400000,0.63
1454004000000,0.636
1454007600000,0.618
1454011200000,0.574
1454014800000,0.532
1454018400000,0.48
1454022000000,0.504
1454025600000,0.632
1454029200000,0.731
1454032800000,0.758
1454036400000,0.745
1454040000000,0.687
1454043600000,0.603
1454047200000,0.494
1454050800000,0.383
1454054400000,0.311
1454058000000,0.293
1454061600000,0.265
1454065200000,0.27
1454068800000,0.272
1454072400000,0.273
1454076000000,0.272
1454079600000,0.232
1454083200000,0.213
1454086800000,0.196
1454090400000,0.176
1454094000000,0.159
1454097600000,0.146
1454101200000,0.122
1454104800000,0.087
1454108400000,0.106
1454112000000,0.155
1454115600000,0.187
1454119200000,0.241
1454122800000,0.327
1454126400000,0.421
1454130000000,0.498
1454133600000,0.551
1454137200000,0.538
1454140800000,0.477
1454144400000,0.404
1454148000000,0.369
1454151600000,0.379
1454155200000,0.413
1454158800000,0.434
1454162400000,0.442
1454166000000,0.48
1454169600000,0.494
1454173200000,0.513
1454176800000,0.545
1454180400000,0.544
1454184000000,0.55
1454187600000,0.571
1454191200000,0.566
1454194800000,0.709
1454198400000,0.866
1454202000000,0.914
1454205600000,0.91
1454209200000,0.899
1454212800000,0.888
1454216400000,0.877
1454220000000,0.859
1454223600000,0.824
1454227200000,0.777
1454230800000,0.734
1454234400000,0.737
1454238000000,0.727
1454241600000,0.678
1454245200000,0.635
1454248800000,0.642
1454252400000,0.593
1454256000000,0.583
1454259600000,0.599
1454263200000,0.671
1454266800000,0.708
1454270400000,0.732
1454274000000,0.758
1454277600000,0.748
1454281200000,0.75
1454284800000,0.867
1454288400000,0.916
1454292000000,0.928
1454295600000,0.922
1454299200000,0.903
1454302800000,0.873
1454306400000,0.822
1454310000000,0.751
1454313600000,0.667
1454317200000,0.628
1454320800000,0.583
1454324400000,0.571
1454328000000,0.535
1454331600000,0.507
1454335200000,0.479
1454338800000,0.439
1454342400000,0.438
1454346000000,0.463
1454349600000,0.479
1454353200000,0.501
1454356800000,0.532
1454360400000,0.562
1454364000000,0.554
1454367600000,0.6
1454371200000,0.753
1454374800000,0.788
1454378400000,0.781
1454382000000,0.766
1454385600000,0.757
1454389200000,0.744
1454392800000,0.719
1454396400000,0.661
1454400000000,0.605
1454403600000,0.524
1454407200000,0.465
1454410800000,0.476
1454414400000,0.476
1454418000000,0.481
1454421600000,0.498
1454425200000,0.49
1454428800000,0.481
1454432400000,0.451
1454436000000,0.425
1454439600000,0.386
1454443200000,0.386
1454446800000,0.388
1454450400000,0.332
1454454000000,0.326
1454457600000,0.415
1454461200000,0.472
1454464800000,0.444
1454468400000,0.422
1454472000000,0.409
1454475600000,0.4
1454479200000,0.398
1454482800000,0.374
1454486400000,0.352
1454490000000,0.358
1454493600000,0.342
1454497200000,0.369
1454500800000,0.432
1454504400000,0.447
1454508000000,0.474
1454511600000,0.494
1454515200000,0.501
1454518800000,0.53
1454522400000,0.544
1454526000000,0.516
1454529600000,0.479
1454533200000,0.479
1454536800000,0.422
1454540400000,0.407
1454544000000,0.492
1454547600000,0.516
1454551200000,0.51
1454554800000,0.508
1454558400000,0.503
1454562000000,0.502
1454565600000,0.507
1454569200000,0.498
1454572800000,0.442
1454576400000,0.361
1454580000000,0.311
1454583600000,0.29
1454587200000,0.284
1454590800000,0.278
1454594400000,0.29
1454598000000,0.314
1454601600000,0.332
1454605200000,0.343
1454608800000,0.341
1454612400000,0.354
1454616000000,0.386
1454619600000,0.398
1454623200000,0.376
1454626800000,0.382
1454630400000,0.436
1454634000000,0.398
1454637600000,0.312
1454641200000,0.261
1454644800000,0.241
1454648400000,0.227
1454652000000,0.223
1454655600000,0.231
1454659200000,0.234
1454662800000,0.27
1454666400000,0.237
1454670000000,0.194
1454673600000,0.164
1454677200000,0.156
1454680800000,0.163
1454684400000,0.179
1454688000000,0.196
1454691600000,0.204
1454695200000,0.201
1454698800000,0.192
1454702400000,0.167
1454706000000,0.101
1454709600000,0.032
1454713200000,0.006
1454716800000,0.002
1454720400000,0.002
1454724000000,0.003
1454727600000,0.007
1454731200000,0.015
1454734800000,0.026
1454738400000,0.036
1454742000000,0.056
1454745600000,0.101
1454749200000,0.192
1454752800000,0.225
1454756400000,0.237
1454760000000,0.244
1454763600000,0.258
1454767200000,0.272
1454770800000,0.278
1454774400000,0.284
1454778000000,0.309
1454781600000,0.347
1454785200000,0.381
1454788800000,0.408
1454792400000,0.391
1454796000000,0.354
1454799600000,0.414
1454803200000,0.493
1454806800000,0.514
1454810400000,0.527
1454814000000,0.558
1454817600000,0.586
1454821200000,0.593
1454824800000,0.599
1454828400000,0.58
1454832000000,0.514
1454835600000,0.488
1454839200000,0.473
1454842800000,0.523
1454846400000,0.544
1454850000000,0.568
1454853600000,0.605
1454857200000,0.623
1454860800000,0.616
1454864400000,0.604
1454868000000,0.605
1454871600000,0.622
1454875200000,0.644
1454878800000,0.663
1454882400000,0.644
1454886000000,0.662
1454889600000,0.776
1454893200000,0.831
1454896800000,0.855
1454900400000,0.875
1454904000000,0.886
1454907600000,0.886
1454911200000,0.879
1454914800000,0.857
1454918400000,0.821
1454922000000,0.763
1454925600000,0.722
1454929200000,0.722
1454932800000,0.734
1454936400000,0.728
1454940000000,0.728
1454943600000,0.737
1454947200000,0.718
1454950800000,0.74
1454954400000,0.72
1454958000000,0.705
1454961600000,0.666
1454965200000,0.668
1454968800000,0.644
1454972400000,0.623
1454976000000,0.688
1454979600000,0.757
1454983200000,0.737
1454986800000,0.705
1454990400000,0.679
1454994000000,0.663
1454997600000,0.644
1455001200000,0.601
1455004800000,0.569
1455008400000,0.567
1455012000000,0.604
1455015600000,0.666
1455019200000,0.715
1455022800000,0.738
1455026400000,0.751
1455030000000,0.765
1455033600000,0.78
1455037200000,0.786
1455040800000,0.794
1455044400000,0.777
1455048000000,0.773
1455051600000,0.77
1455055200000,0.74
1455058800000,0.733
1455062400000,0.806
1455066000000,0.845
1455069600000,0.829
1455073200000,0.812
1455076800000,0.796
1455080400000,0.78
1455084000000,0.765
1455087600000,0.731
1455091200000,0.664
1455094800000,0.599
1455098400000,0.627
1455102000000,0.669
1455105600000,0.7
1455109200000,0.722
1455112800000,0.731
1455116400000,0.744
1455120000000,0.743
1455123600000,0.746
1455127200000,0.732
1455130800000,0.713
1455134400000,0.707
1455138000000,0.715
1455141600000,0.692
1455145200000,0.734
1455148800000,0.847
1455152400000,0.867
1455156000000,0.86
1455159600000,0.845
1455163200000,0.824
1455166800000,0.799
1455170400000,0.779
1455174000000,0.756
1455177600000,0.712
1455181200000,0.68
1455184800000,0.678
1455188400000,0.682
1455192000000,0.682
1455195600000,0.687
1455199200000,0.674
1455202800000,0.661
1455206400000,0.648
1455210000000,0.641
1455213600000,0.63
1455217200000,0.618
1455220800000,0.613
1455224400000,0.594
1455228000000,0.538
1455231600000,0.502
1455235200000,0.545
1455238800000,0.522
1455242400000,0.481
1455246000000,0.435
1455249600000,0.391
1455253200000,0.354
1455256800000,0.328
1455260400000,0.299
1455264000000,0.247
1455267600000,0.249
1455271200000,0.254
1455274800000,0.248
1455278400000,0.233
1455282000000,0.22
1455285600000,0.214
1455289200000,0.21
1455292800000,0.211
1455296400000,0.21
1455300000000,0.213
1455303600000,0.221
1455307200000,0.243
1455310800000,0.261
1455314400000,0.238
1455318000000,0.254
1455321600000,0.367
1455325200000,0.406
1455328800000,0.404
1455332400000,0.378
1455336000000,0.336
1455339600000,0.302
1455343200000,0.294
1455346800000,0.289
1455350400000,0.283
1455354000000,0.311
1455357600000,0.333
1455361200000,0.355
1455364800000,0.364
1455368400000,0.367
1455372000000,0.351
1455375600000,0.337
1455379200000,0.365
1455382800000,0.409
1455386400000,0.434
1455390000000,0.458
1455393600000,0.436
1455397200000,0.385
1455400800000,0.321
1455404400000,0.333
1455408000000,0.408
1455411600000,0.403
1455415200000,0.388
1455418800000,0.401
1455422400000,0.422
1455426000000,0.422
1455429600000,0.407
1455433200000,0.355
1455436800000,0.321
1455440400000,0.294
1455444000000,0.261
1455447600000,0.24
1455451200000,0.227
1455454800000,0.224
1455458400000,0.245
1455462000000,0.289
1455465600000,0.329
1455469200000,0.346
1455472800000,0.337
1455476400000,0.337
1455480000000,0.347
1455483600000,0.349
1455487200000,0.309
1455490800000,0.263
1455494400000,0.332
1455498000000,0.311
1455501600000,0.268
1455505200000,0.247
1455508800000,0.223
1455512400000,0.197
1455516000000,0.19
1455519600000,0.192
1455523200000,0.184
1455526800000,0.231
1455530400000,0.277
1455534000000,0.3
1455537600000,0.328
1455541200000,0.346
1455544800000,0.367
1455548400000,0.374
1455552000000,0.381
1455555600000,0.395
1455559200000,0.407
1455562800000,0.427
1455566400000,0.467
1455570000000,0.48
1455573600000,0.456
1455577200000,0.51
1455580800000,0.602
1455584400000,0.634
1455588000000,0.63
1455591600000,0.613
1455595200000,0.606
1455598800000,0.605
1455602400000,0.603
1455606000000,0.57
1455609600000,0.532
1455613200000,0.47
1455616800000,0.428
1455620400000,0.413
1455624000000,0.393
1455627600000,0.385
1455631200000,0.399
1455634800000,0.413
1455638400000,0.448
1455642000000,0.481
1455645600000,0.494
1455649200000,0.498
1455652800000,0.461
1455656400000,0.482
1455660000000,0.491
1455663600000,0.601
1455667200000,0.738
1455670800000,0.822
1455674400000,0.848
1455678000000,0.848
1455681600000,0.831
1455685200000,0.806
1455688800000,0.77
1455692400000,0.713
1455696000000,0.642
1455699600000,0.603
1455703200000,0.591
1455706800000,0.591
1455710400000,0.59
1455714000000,0.576
1455717600000,0.551
1455721200000,0.522
1455724800000,0.501
1455728400000,0.479
1455732000000,0.516
1455735600000,0.585
1455739200000,0.661
1455742800000,0.682
1455746400000,0.705
1455750000000,0.806
1455753600000,0.868
1455757200000,0.884
1455760800000,0.869
1455764400000,0.846
1455768000000,0.819
1455771600000,0.797
1455775200000,0.779
1455778800000,0.763
1455782400000,0.733
1455786000000,0.69
1455789600000,0.704
1455793200000,0.703
1455796800000,0.72
1455800400000,0.718
1455804000000,0.695
1455807600000,0.665
1455811200000,0.682
1455814800000,0.66
1455818400000,0.644
1455822000000,0.691
1455825600000,0.704
1455829200000,0.698
1455832800000,0.666
1455836400000,0.613
1455840000000,0.655
1455843600000,0.663
1455847200000,0.682
1455850800000,0.724
1455854400000,0.75
1455858000000,0.749
1455861600000,0.739
1455865200000,0.725
1455868800000,0.661
1455872400000,0.558
1455876000000,0.523
1455879600000,0.501
1455883200000,0.481
1455886800000,0.473
1455890400000,0.469
1455894000000,0.455
1455897600000,0.427
1455901200000,0.396
1455904800000,0.369
1455908400000,0.348
1455912000000,0.336
1455915600000,0.338
1455919200000,0.323
1455922800000,0.321
1455926400000,0.388
1455930000000,0.407
1455933600000,0.407
1455937200000,0.393
1455940800000,0.374
1455944400000,0.361
1455948000000,0.347
1455951600000,0.323
1455955200000,0.281
1455958800000,0.305
1455962400000,0.323
1455966000000,0.329
1455969600000,0.329
1455973200000,0.321
1455976800000,0.332
1455980400000,0.346
1455984000000,0.361
1455987600000,0.349
1455991200000,0.332
1455994800000,0.312
1455998400000,0.308
1456002000000,0.33
1456005600000,0.314
1456009200000,0.32
1456012800000,0.41
1456016400000,0.447
1456020000000,0.468
1456023600000,0.472
1456027200000,0.461
1456030800000,0.448
1456034400000,0.436
1456038000000,0.422
1456041600000,0.388
1456045200000,0.402
1456048800000,0.459
1456052400000,0.51
1456056000000,0.547
1456059600000,0.575
1456063200000,0.593
1456066800000,0.593
1456070400000,0.588
1456074000000,0.571
1456077600000,0.556
1456081200000,0.528
1456084800000,0.515
1456088400000,0.505
1456092000000,0.449
1456095600000,0.417
1456099200000,0.501
1456102800000,0.51
1456106400000,0.501
1456110000000,0.488
1456113600000,0.476
1456117200000,0.458
1456120800000,0.434
1456124400000,0.396
1456128000000,0.333
1456131600000,0.33
1456135200000,0.347
1456138800000,0.355
1456142400000,0.364
1456146000000,0.379
1456149600000,0.4
1456153200000,0.414
1456156800000,0.407
1456160400000,0.391
1456164000000,0.387
1456167600000,0.386
1456171200000,0.395
1456174800000,0.389
1456178400000,0.337
1456182000000,0.297
1456185600000,0.35
1456189200000,0.374
1456192800000,0.381
1456196400000,0.391
1456200000000,0.4
1456203600000,0.399
1456207200000,0.39
1456210800000,0.377
1456214400000,0.336
1456218000000,0.352
1456221600000,0.379
1456225200000,0.403
1456228800000,0.444
1456232400000,0.456
1456236000000,0.479
1456239600000,0.485
1456243200000,0.494
1456246800000,0.503
1456250400000,0.512
1456254000000,0.531
1456257600000,0.586
1456261200000,0.574
1456264800000,0.501
1456268400000,0.525
1456272000000,0.604
1456275600000,0.604
1456279200000,0.591
1456282800000,0.575
1456286400000,0.558
1456290000000,0.55
1456293600000,0.552
1456297200000,0.568
1456300800000,0.542
1456304400000,0.495
1456308000000,0.476
1456311600000,0.512
1456315200000,0.591
1456318800000,0.658
1456322400000,0.699
1456326000000,0.637
1456329600000,0.523
1456333200000,0.437
1456336800000,0.457
1456340400000,0.532
1456344000000,0.613
1456347600000,0.701
1456351200000,0.75
1456354800000,0.816
1456358400000,0.901
1456362000000,0.91
1456365600000,0.902
1456369200000,0.886
1456372800000,0.874
1456376400000,0.871
1456380000000,0.868
1456383600000,0.849
1456387200000,0.811
1456390800000,0.769
1456394400000,0.758
1456398000000,0.791
1456401600000,0.81
1456405200000,0.796
1456408800000,0.762
1456412400000,0.724
1456416000000,0.72
1456419600000,0.708
1456423200000,0.706
1456426800000,0.714
1456430400000,0.72
1456434000000,0.723
1456437600000,0.695
1456441200000,0.736
1456444800000,0.875
1456448400000,0.92
1456452000000,0.935
1456455600000,0.941
1456459200000,0.943
1456462800000,0.938
1456466400000,0.927
1456470000000,0.91
1456473600000,0.893
1456477200000,0.852
1456480800000,0.831
1456484400000,0.83
1456488000000,0.836
1456491600000,0.844
1456495200000,0.85
1456498800000,0.852
1456502400000,0.848
1456506000000,0.839
1456509600000,0.813
1456513200000,0.796
1456516800000,0.777
1456520400000,0.772
1456524000000,0.742
1456527600000,0.763
1456531200000,0.801
1456534800000,0.824
1456538400000,0.798
1456542000000,0.788
1456545600000,0.788
1456549200000,0.772
1456552800000,0.733
1456556400000,0.659
1456560000000,0.586
1456563600000,0.518
1456567200000,0.447
1456570800000,0.466
1456574400000,0.481
1456578000000,0.501
1456581600000,0.494
1456585200000,0.519
1456588800000,0.53
1456592400000,0.498
1456596000000,0.503
1456599600000,0.477
1456603200000,0.476
1456606800000,0.501
1456610400000,0.464
1456614000000,0.452
1456617600000,0.551
1456621200000,0.565
1456624800000,0.526
1456628400000,0.494
1456632000000,0.469
1456635600000,0.464
1456639200000,0.464
