,L2
852076800000,0.325
852080400000,0.316
852084000000,0.266
852087600000,0.213
852091200000,0.167
852094800000,0.134
852098400000,0.112
852102000000,0.099
852105600000,0.101
852109200000,0.118
852112800000,0.156
852116400000,0.212
852120000000,0.268
852123600000,0.297
852127200000,0.299
852130800000,0.294
852134400000,0.291
852138000000,0.293
852141600000,0.317
852145200000,0.363
852148800000,0.409
852152400000,0.422
852156000000,0.4
852159600000,0.349
852163200000,0.367
852166800000,0.4
852170400000,0.416
852174000000,0.398
852177600000,0.365
852181200000,0.352
852184800000,0.388
852188400000,0.469
852192000000,0.583
852195600000,0.69
852199200000,0.757
852202800000,0.777
852206400000,0.773
852210000000,0.773
852213600000,0.768
852217200000,0.737
852220800000,0.668
852224400000,0.601
852228000000,0.556
852231600000,0.546
852235200000,0.557
852238800000,0.574
852242400000,0.599
852246000000,0.606
852249600000,0.67
852253200000,0.69
852256800000,0.652
852260400000,0.591
852264000000,0.538
852267600000,0.491
852271200000,0.447
852274800000,0.437
852278400000,0.492
852282000000,0.571
852285600000,0.653
852289200000,0.682
852292800000,0.656
852296400000,0.587
852300000000,0.491
852303600000,0.398
852307200000,0.325
852310800000,0.266
852314400000,0.236
852318000000,0.211
852321600000,0.194
852325200000,0.197
852328800000,0.212
852332400000,0.213
852336000000,0.236
852339600000,0.228
852343200000,0.188
852346800000,0.144
852350400000,0.104
852354000000,0.074
852357600000,0.054
852361200000,0.045
852364800000,0.045
852368400000,0.054
852372000000,0.084
852375600000,0.146
852379200000,0.204
852382800000,0.216
852386400000,0.188
852390000000,0.163
852393600000,0.152
852397200000,0.148
852400800000,0.153
852404400000,0.165
852408000000,0.179
852411600000,0.2
852415200000,0.228
852418800000,0.237
852422400000,0.27
852426000000,0.272
852429600000,0.225
852433200000,0.146
852436800000,0.073
852440400000,0.026
852444000000,0.012
852447600000,0.022
852451200000,0.055
852454800000,0.095
852458400000,0.152
852462000000,0.246
852465600000,0.346
852469200000,0.413
