,Mn2
631152000000,0.368
631155600000,0.303
631159200000,0.221
631162800000,0.159
631166400000,0.119
631170000000,0.098
631173600000,0.093
631177200000,0.098
631180800000,0.097
631184400000,0.097
631188000000,0.106
631191600000,0.115
631195200000,0.118
631198800000,0.145
631202400000,0.192
631206000000,0.187
631209600000,0.162
631213200000,0.147
631216800000,0.142
631220400000,0.144
631224000000,0.155
631227600000,0.169
631231200000,0.17
631234800000,0.184
631238400000,0.244
631242000000,0.23
631245600000,0.191
631249200000,0.144
631252800000,0.106
631256400000,0.084
631260000000,0.069
631263600000,0.061
631267200000,0.055
631270800000,0.073
631274400000,0.112
631278000000,0.146
631281600000,0.162
631285200000,0.164
631288800000,0.155
631292400000,0.137
631296000000,0.135
631299600000,0.146
631303200000,0.163
631306800000,0.188
631310400000,0.22
631314000000,0.238
631317600000,0.225
631321200000,0.22
631324800000,0.261
631328400000,0.251
631332000000,0.217
631335600000,0.192
631339200000,0.185
631342800000,0.181
631346400000,0.184
631350000000,0.175
631353600000,0.149
631357200000,0.168
631360800000,0.243
631364400000,0.309
631368000000,0.42
631371600000,0.566
631375200000,0.645
631378800000,0.69
631382400000,0.707
631386000000,0.689
631389600000,0.636
631393200000,0.573
631396800000,0.498
631400400000,0.406
631404000000,0.311
631407600000,0.28
631411200000,0.366
631414800000,0.46
631418400000,0.485
631422000000,0.479
631425600000,0.453
631429200000,0.413
631432800000,0.354
631436400000,0.304
631440000000,0.243
631443600000,0.251
631447200000,0.305
631450800000,0.377
631454400000,0.495
631458000000,0.603
631461600000,0.658
631465200000,0.63
631468800000,0.587
631472400000,0.516
631476000000,0.484
631479600000,0.465
631483200000,0.489
631486800000,0.51
631490400000,0.51
631494000000,0.601
631497600000,0.714
631501200000,0.702
631504800000,0.622
631508400000,0.535
631512000000,0.496
631515600000,0.479
631519200000,0.464
631522800000,0.427
631526400000,0.345
631530000000,0.294
631533600000,0.339
631537200000,0.385
631540800000,0.413
631544400000,0.448
631548000000,0.457
631551600000,0.464
631555200000,0.427
631558800000,0.395
631562400000,0.382
631566000000,0.38
631569600000,0.386
631573200000,0.361
631576800000,0.304
631580400000,0.375
631584000000,0.504
631587600000,0.501
631591200000,0.428
631594800000,0.358
631598400000,0.315
631602000000,0.291
631605600000,0.297
631609200000,0.337
631612800000,0.367
631616400000,0.379
631620000000,0.391
631623600000,0.392
631627200000,0.459
631630800000,0.508
631634400000,0.539
631638000000,0.584
631641600000,0.571
631645200000,0.543
631648800000,0.533
631652400000,0.519
631656000000,0.508
631659600000,0.51
631663200000,0.502
631666800000,0.461
631670400000,0.486
631674000000,0.523
631677600000,0.523
631681200000,0.484
631684800000,0.434
631688400000,0.41
631692000000,0.432
631695600000,0.509
631699200000,0.56
631702800000,0.519
631706400000,0.408
631710000000,0.311
631713600000,0.286
631717200000,0.296
631720800000,0.291
631724400000,0.335
631728000000,0.325
631731600000,0.318
631735200000,0.295
631738800000,0.27
631742400000,0.246
631746000000,0.237
