,L1
946684800000,0.608
946688400000,0.624
946692000000,0.615
946695600000,0.584
946699200000,0.539
946702800000,0.494
946706400000,0.45
946710000000,0.396
946713600000,0.329
946717200000,0.359
946720800000,0.41
946724400000,0.425
946728000000,0.413
946731600000,0.404
946735200000,0.413
946738800000,0.388
946742400000,0.343
946746000000,0.294
946749600000,0.261
946753200000,0.237
946756800000,0.231
946760400000,0.261
946764000000,0.315
946767600000,0.363
946771200000,0.445
946774800000,0.517
946778400000,0.583
946782000000,0.63
946785600000,0.656
946789200000,0.681
946792800000,0.697
946796400000,0.692
946800000000,0.646
946803600000,0.627
946807200000,0.645
946810800000,0.657
946814400000,0.658
946818000000,0.659
946821600000,0.666
946825200000,0.661
946828800000,0.675
946832400000,0.685
946836000000,0.697
946839600000,0.71
946843200000,0.731
946846800000,0.763
946850400000,0.785
946854000000,0.793
946857600000,0.829
946861200000,0.831
946864800000,0.82
946868400000,0.806
946872000000,0.791
946875600000,0.786
946879200000,0.795
946882800000,0.802
946886400000,0.789
946890000000,0.771
946893600000,0.759
946897200000,0.747
946900800000,0.726
946904400000,0.693
946908000000,0.651
946911600000,0.617
946915200000,0.59
946918800000,0.571
946922400000,0.568
946926000000,0.58
946929600000,0.593
946933200000,0.613
946936800000,0.636
946940400000,0.622
946944000000,0.68
946947600000,0.694
946951200000,0.684
946954800000,0.656
946958400000,0.625
946962000000,0.622
946965600000,0.647
946969200000,0.663
946972800000,0.663
946976400000,0.688
946980000000,0.71
946983600000,0.717
946987200000,0.721
946990800000,0.68
946994400000,0.621
946998000000,0.586
947001600000,0.558
947005200000,0.525
947008800000,0.491
947012400000,0.454
947016000000,0.419
947019600000,0.391
947023200000,0.367
947026800000,0.302
947030400000,0.317
947034000000,0.296
947037600000,0.223
947041200000,0.142
947044800000,0.084
947048400000,0.049
947052000000,0.034
947055600000,0.034
947059200000,0.044
947062800000,0.091
947066400000,0.101
947070000000,0.096
947073600000,0.101
947077200000,0.11
947080800000,0.115
947084400000,0.116
947088000000,0.107
947091600000,0.1
947095200000,0.089
947098800000,0.078
947102400000,0.078
947106000000,0.079
947109600000,0.068
947113200000,0.034
947116800000,0.037
947120400000,0.035
947124000000,0.023
947127600000,0.014
947131200000,0.006
947134800000,0.007
947138400000,0.03
947142000000,0.058
947145600000,0.08
947149200000,0.123
947152800000,0.167
947156400000,0.189
947160000000,0.193
947163600000,0.186
947167200000,0.172
947170800000,0.147
947174400000,0.122
947178000000,0.104
947181600000,0.095
947185200000,0.094
947188800000,0.101
947192400000,0.118
947196000000,0.141
947199600000,0.152
947203200000,0.196
947206800000,0.233
947210400000,0.276
947214000000,0.32
947217600000,0.363
947221200000,0.417
947224800000,0.481
947228400000,0.529
947232000000,0.566
947235600000,0.614
947239200000,0.662
947242800000,0.68
947246400000,0.683
947250000000,0.659
947253600000,0.618
947257200000,0.561
947260800000,0.485
947264400000,0.421
947268000000,0.379
947271600000,0.337
947275200000,0.308
947278800000,0.305
947282400000,0.325
947286000000,0.332
947289600000,0.367
947293200000,0.384
947296800000,0.358
947300400000,0.317
947304000000,0.289
947307600000,0.285
947311200000,0.311
947314800000,0.345
947318400000,0.372
947322000000,0.432
947325600000,0.482
947329200000,0.526
947332800000,0.51
947336400000,0.472
947340000000,0.432
947343600000,0.367
947347200000,0.291
947350800000,0.219
947354400000,0.171
947358000000,0.158
947361600000,0.146
947365200000,0.128
947368800000,0.115
947372400000,0.074
947376000000,0.041
947379600000,0.028
947383200000,0.013
947386800000,0.003
947390400000,0.001
947394000000,0.001
947397600000,0.002
947401200000,0.004
947404800000,0.012
947408400000,0.035
947412000000,0.058
947415600000,0.076
947419200000,0.09
947422800000,0.1
947426400000,0.104
947430000000,0.103
947433600000,0.092
947437200000,0.076
947440800000,0.07
947444400000,0.08
947448000000,0.098
947451600000,0.127
947455200000,0.155
947458800000,0.142
947462400000,0.14
947466000000,0.176
947469600000,0.193
947473200000,0.197
947476800000,0.198
947480400000,0.207
947484000000,0.231
947487600000,0.249
947491200000,0.278
947494800000,0.367
947498400000,0.448
947502000000,0.493
947505600000,0.521
947509200000,0.525
947512800000,0.527
947516400000,0.526
947520000000,0.513
947523600000,0.51
947527200000,0.501
947530800000,0.486
947534400000,0.466
947538000000,0.473
947541600000,0.491
947545200000,0.494
947548800000,0.559
947552400000,0.584
947556000000,0.535
947559600000,0.456
947563200000,0.368
947566800000,0.305
947570400000,0.279
947574000000,0.282
947577600000,0.311
947581200000,0.386
947584800000,0.454
947588400000,0.473
947592000000,0.466
947595600000,0.44
947599200000,0.402
947602800000,0.364
947606400000,0.331
947610000000,0.3
947613600000,0.281
947617200000,0.275
947620800000,0.277
947624400000,0.272
947628000000,0.259
947631600000,0.181
947635200000,0.178
947638800000,0.161
947642400000,0.125
947646000000,0.102
947649600000,0.096
947653200000,0.105
947656800000,0.126
947660400000,0.148
947664000000,0.181
947667600000,0.264
947671200000,0.316
947674800000,0.319
947678400000,0.314
947682000000,0.298
947685600000,0.279
947689200000,0.262
947692800000,0.247
947696400000,0.224
947700000000,0.184
947703600000,0.156
947707200000,0.155
947710800000,0.179
947714400000,0.206
947718000000,0.175
947721600000,0.184
947725200000,0.174
947728800000,0.151
947732400000,0.128
947736000000,0.116
947739600000,0.122
947743200000,0.144
947746800000,0.178
947750400000,0.228
947754000000,0.343
947757600000,0.434
947761200000,0.454
947764800000,0.431
947768400000,0.395
947772000000,0.348
947775600000,0.3
947779200000,0.253
947782800000,0.209
947786400000,0.187
947790000000,0.179
947793600000,0.171
947797200000,0.184
947800800000,0.21
947804400000,0.197
947808000000,0.203
947811600000,0.191
947815200000,0.169
947818800000,0.147
947822400000,0.135
947826000000,0.145
947829600000,0.182
947833200000,0.234
947836800000,0.277
947840400000,0.328
947844000000,0.367
947847600000,0.373
947851200000,0.358
947854800000,0.336
947858400000,0.32
947862000000,0.312
947865600000,0.312
947869200000,0.288
947872800000,0.253
947876400000,0.231
947880000000,0.223
947883600000,0.232
947887200000,0.245
947890800000,0.232
947894400000,0.277
947898000000,0.253
947901600000,0.194
947905200000,0.117
947908800000,0.056
947912400000,0.034
947916000000,0.041
947919600000,0.085
947923200000,0.151
947926800000,0.212
947930400000,0.245
947934000000,0.248
947937600000,0.235
947941200000,0.228
947944800000,0.209
947948400000,0.172
947952000000,0.136
947955600000,0.108
947959200000,0.094
947962800000,0.093
947966400000,0.093
947970000000,0.1
947973600000,0.114
947977200000,0.118
947980800000,0.133
947984400000,0.157
947988000000,0.204
947991600000,0.257
947995200000,0.299
947998800000,0.343
948002400000,0.374
948006000000,0.372
948009600000,0.339
948013200000,0.309
948016800000,0.308
948020400000,0.302
948024000000,0.294
948027600000,0.295
948031200000,0.311
948034800000,0.316
948038400000,0.323
948042000000,0.332
948045600000,0.346
948049200000,0.358
948052800000,0.364
948056400000,0.38
948060000000,0.401
948063600000,0.402
948067200000,0.432
948070800000,0.442
948074400000,0.454
948078000000,0.459
948081600000,0.46
948085200000,0.467
948088800000,0.484
948092400000,0.498
948096000000,0.493
948099600000,0.476
948103200000,0.484
948106800000,0.492
948110400000,0.501
948114000000,0.532
948117600000,0.516
948121200000,0.488
948124800000,0.457
948128400000,0.429
948132000000,0.406
948135600000,0.389
948139200000,0.382
948142800000,0.381
948146400000,0.387
948150000000,0.376
948153600000,0.397
948157200000,0.4
948160800000,0.395
948164400000,0.393
948168000000,0.406
948171600000,0.436
948175200000,0.47
948178800000,0.503
948182400000,0.514
948186000000,0.537
948189600000,0.571
948193200000,0.603
948196800000,0.583
948200400000,0.561
948204000000,0.53
948207600000,0.481
948211200000,0.437
948214800000,0.408
948218400000,0.425
948222000000,0.489
948225600000,0.59
948229200000,0.69
948232800000,0.75
948236400000,0.775
948240000000,0.819
948243600000,0.873
948247200000,0.909
948250800000,0.919
948254400000,0.918
948258000000,0.916
948261600000,0.914
948265200000,0.914
948268800000,0.914
948272400000,0.909
948276000000,0.918
948279600000,0.925
948283200000,0.926
948286800000,0.93
948290400000,0.928
948294000000,0.919
948297600000,0.917
948301200000,0.924
948304800000,0.935
948308400000,0.945
948312000000,0.955
948315600000,0.967
948319200000,0.976
948322800000,0.985
948326400000,0.99
948330000000,0.991
948333600000,0.991
948337200000,0.991
948340800000,0.991
948344400000,0.991
948348000000,0.991
948351600000,0.991
948355200000,0.99
948358800000,0.989
948362400000,0.989
948366000000,0.99
948369600000,0.99
948373200000,0.99
948376800000,0.989
948380400000,0.988
948384000000,0.988
948387600000,0.989
948391200000,0.989
948394800000,0.989
948398400000,0.989
948402000000,0.989
948405600000,0.991
948409200000,0.991
948412800000,0.991
948416400000,0.99
948420000000,0.99
948423600000,0.991
948427200000,0.991
948430800000,0.991
948434400000,0.991
948438000000,0.991
948441600000,0.989
948445200000,0.987
948448800000,0.986
948452400000,0.987
948456000000,0.986
948459600000,0.984
948463200000,0.98
948466800000,0.976
948470400000,0.972
948474000000,0.969
948477600000,0.966
948481200000,0.966
948484800000,0.966
948488400000,0.967
948492000000,0.969
948495600000,0.967
948499200000,0.969
948502800000,0.975
948506400000,0.973
948510000000,0.966
948513600000,0.959
948517200000,0.954
948520800000,0.944
948524400000,0.929
948528000000,0.908
948531600000,0.896
948535200000,0.891
948538800000,0.885
948542400000,0.874
948546000000,0.862
948549600000,0.858
948553200000,0.84
948556800000,0.831
948560400000,0.813
948564000000,0.802
948567600000,0.811
948571200000,0.824
948574800000,0.826
948578400000,0.834
948582000000,0.862
948585600000,0.92
948589200000,0.935
948592800000,0.931
948596400000,0.917
948600000000,0.9
948603600000,0.885
948607200000,0.873
948610800000,0.847
948614400000,0.812
948618000000,0.789
948621600000,0.776
948625200000,0.737
948628800000,0.7
948632400000,0.663
948636000000,0.586
948639600000,0.539
948643200000,0.51
948646800000,0.484
948650400000,0.503
948654000000,0.552
948657600000,0.579
948661200000,0.59
948664800000,0.635
948668400000,0.637
948672000000,0.679
948675600000,0.73
948679200000,0.718
948682800000,0.704
948686400000,0.706
948690000000,0.718
948693600000,0.729
948697200000,0.739
948700800000,0.729
948704400000,0.738
948708000000,0.739
948711600000,0.718
948715200000,0.674
948718800000,0.633
948722400000,0.607
948726000000,0.586
948729600000,0.563
948733200000,0.529
948736800000,0.505
948740400000,0.499
948744000000,0.495
948747600000,0.502
948751200000,0.501
948754800000,0.476
948758400000,0.532
948762000000,0.579
948765600000,0.591
948769200000,0.592
948772800000,0.603
948776400000,0.638
948780000000,0.69
948783600000,0.724
948787200000,0.729
948790800000,0.768
948794400000,0.806
948798000000,0.841
948801600000,0.866
948805200000,0.876
948808800000,0.909
948812400000,0.91
948816000000,0.918
948819600000,0.928
948823200000,0.936
948826800000,0.937
948830400000,0.938
948834000000,0.945
948837600000,0.956
