,L2
1167609600000,0.852
1167613200000,0.866
1167616800000,0.861
1167620400000,0.844
1167624000000,0.815
1167627600000,0.782
1167631200000,0.753
1167634800000,0.732
1167638400000,0.706
1167642000000,0.654
1167645600000,0.59
1167649200000,0.54
1167652800000,0.5
1167656400000,0.459
1167660000000,0.431
1167663600000,0.414
1167667200000,0.425
1167670800000,0.433
1167674400000,0.438
1167678000000,0.441
1167681600000,0.441
1167685200000,0.448
1167688800000,0.454
1167692400000,0.442
1167696000000,0.533
1167699600000,0.636
1167703200000,0.669
1167706800000,0.657
1167710400000,0.635
1167714000000,0.634
1167717600000,0.64
1167721200000,0.638
1167724800000,0.626
1167728400000,0.61
1167732000000,0.567
1167735600000,0.535
1167739200000,0.513
1167742800000,0.494
1167746400000,0.47
1167750000000,0.453
1167753600000,0.433
1167757200000,0.426
1167760800000,0.428
1167764400000,0.432
1167768000000,0.435
1167771600000,0.43
1167775200000,0.42
1167778800000,0.391
1167782400000,0.438
1167786000000,0.476
1167789600000,0.47
1167793200000,0.424
1167796800000,0.362
1167800400000,0.309
1167804000000,0.284
1167807600000,0.264
1167811200000,0.235
1167814800000,0.218
1167818400000,0.207
1167822000000,0.21
1167825600000,0.243
1167829200000,0.242
1167832800000,0.241
1167836400000,0.231
1167840000000,0.218
1167843600000,0.219
1167847200000,0.237
1167850800000,0.25
1167854400000,0.259
1167858000000,0.257
1167861600000,0.251
1167865200000,0.239
1167868800000,0.274
1167872400000,0.295
1167876000000,0.269
1167879600000,0.225
1167883200000,0.179
1167886800000,0.14
1167890400000,0.122
1167894000000,0.118
1167897600000,0.118
1167901200000,0.144
1167904800000,0.184
1167908400000,0.225
1167912000000,0.254
1167915600000,0.264
1167919200000,0.264
1167922800000,0.264
1167926400000,0.248
1167930000000,0.24
1167933600000,0.235
1167937200000,0.235
1167940800000,0.242
1167944400000,0.271
1167948000000,0.312
1167951600000,0.328
1167955200000,0.398
1167958800000,0.435
1167962400000,0.432
1167966000000,0.411
1167969600000,0.394
1167973200000,0.373
1167976800000,0.367
1167980400000,0.38
1167984000000,0.391
1167987600000,0.388
1167991200000,0.395
1167994800000,0.391
1167998400000,0.358
1168002000000,0.334
1168005600000,0.325
1168009200000,0.297
1168012800000,0.265
1168016400000,0.248
1168020000000,0.238
1168023600000,0.241
1168027200000,0.245
1168030800000,0.276
1168034400000,0.317
1168038000000,0.337
1168041600000,0.391
1168045200000,0.442
1168048800000,0.467
1168052400000,0.454
1168056000000,0.428
1168059600000,0.396
1168063200000,0.372
1168066800000,0.362
1168070400000,0.373
1168074000000,0.4
1168077600000,0.425
1168081200000,0.438
1168084800000,0.425
1168088400000,0.421
1168092000000,0.435
1168095600000,0.455
1168099200000,0.492
1168102800000,0.552
1168106400000,0.613
1168110000000,0.666
1168113600000,0.717
1168117200000,0.746
1168120800000,0.741
1168124400000,0.73
1168128000000,0.776
1168131600000,0.799
1168135200000,0.783
1168138800000,0.733
1168142400000,0.682
1168146000000,0.647
1168149600000,0.64
1168153200000,0.68
1168156800000,0.738
1168160400000,0.801
1168164000000,0.831
1168167600000,0.839
1168171200000,0.829
1168174800000,0.832
1168178400000,0.84
1168182000000,0.849
1168185600000,0.86
1168189200000,0.869
1168192800000,0.88
1168196400000,0.886
1168200000000,0.895
1168203600000,0.894
1168207200000,0.887
1168210800000,0.89
1168214400000,0.907
1168218000000,0.917
1168221600000,0.911
1168225200000,0.895
1168228800000,0.877
1168232400000,0.871
1168236000000,0.88
1168239600000,0.893
1168243200000,0.901
1168246800000,0.906
1168250400000,0.905
1168254000000,0.895
1168257600000,0.887
1168261200000,0.884
1168264800000,0.887
1168268400000,0.906
1168272000000,0.927
1168275600000,0.939
1168279200000,0.944
1168282800000,0.946
1168286400000,0.946
1168290000000,0.945
1168293600000,0.941
1168297200000,0.932
1168300800000,0.93
1168304400000,0.938
1168308000000,0.939
1168311600000,0.927
1168315200000,0.907
1168318800000,0.884
1168322400000,0.866
1168326000000,0.851
1168329600000,0.829
1168333200000,0.822
1168336800000,0.824
1168340400000,0.817
1168344000000,0.791
1168347600000,0.772
1168351200000,0.763
1168354800000,0.7
1168358400000,0.61
1168362000000,0.54
1168365600000,0.507
1168369200000,0.505
1168372800000,0.511
1168376400000,0.583
1168380000000,0.663
1168383600000,0.704
1168387200000,0.797
1168390800000,0.839
1168394400000,0.845
1168398000000,0.826
1168401600000,0.793
1168405200000,0.761
1168408800000,0.747
1168412400000,0.754
1168416000000,0.78
1168419600000,0.811
1168423200000,0.824
1168426800000,0.814
1168430400000,0.793
1168434000000,0.777
1168437600000,0.768
1168441200000,0.687
1168444800000,0.595
1168448400000,0.547
1168452000000,0.51
1168455600000,0.481
1168459200000,0.473
1168462800000,0.532
1168466400000,0.605
1168470000000,0.635
1168473600000,0.724
1168477200000,0.78
1168480800000,0.796
1168484400000,0.771
1168488000000,0.73
1168491600000,0.7
1168495200000,0.69
1168498800000,0.695
1168502400000,0.701
1168506000000,0.711
1168509600000,0.716
1168513200000,0.701
1168516800000,0.68
1168520400000,0.661
1168524000000,0.651
1168527600000,0.622
1168531200000,0.586
1168534800000,0.556
1168538400000,0.525
1168542000000,0.519
1168545600000,0.535
1168549200000,0.567
1168552800000,0.59
1168556400000,0.586
1168560000000,0.675
1168563600000,0.756
1168567200000,0.773
1168570800000,0.75
1168574400000,0.712
1168578000000,0.69
1168581600000,0.687
1168585200000,0.7
1168588800000,0.702
1168592400000,0.663
1168596000000,0.595
1168599600000,0.536
1168603200000,0.51
1168606800000,0.513
1168610400000,0.513
1168614000000,0.515
1168617600000,0.522
