,V1
1514764800000,0.365
1514768400000,0.395
1514772000000,0.451
1514775600000,0.55
1514779200000,0.638
1514782800000,0.658
1514786400000,0.605
1514790000000,0.543
1514793600000,0.59
1514797200000,0.666
1514800800000,0.683
1514804400000,0.695
1514808000000,0.718
1514811600000,0.73
1514815200000,0.746
1514818800000,0.763
1514822400000,0.793
1514826000000,0.807
1514829600000,0.81
1514833200000,0.812
1514836800000,0.811
1514840400000,0.822
1514844000000,0.856
1514847600000,0.883
1514851200000,0.918
1514854800000,0.951
1514858400000,0.974
1514862000000,0.983
1514865600000,0.982
1514869200000,0.974
1514872800000,0.955
1514876400000,0.926
1514880000000,0.906
1514883600000,0.9
1514887200000,0.896
1514890800000,0.885
1514894400000,0.829
1514898000000,0.697
1514901600000,0.543
1514905200000,0.498
1514908800000,0.547
1514912400000,0.532
1514916000000,0.514
1514919600000,0.479
1514923200000,0.489
1514926800000,0.48
1514930400000,0.43
1514934000000,0.384
1514937600000,0.467
1514941200000,0.532
1514944800000,0.53
1514948400000,0.515
1514952000000,0.498
1514955600000,0.46
1514959200000,0.379
1514962800000,0.275
1514966400000,0.202
1514970000000,0.171
1514973600000,0.163
1514977200000,0.171
1514980800000,0.205
1514984400000,0.274
1514988000000,0.328
1514991600000,0.406
1514995200000,0.447
1514998800000,0.468
1515002400000,0.457
1515006000000,0.447
1515009600000,0.525
1515013200000,0.556
1515016800000,0.544
1515020400000,0.538
1515024000000,0.618
1515027600000,0.686
1515031200000,0.698
1515034800000,0.678
1515038400000,0.635
1515042000000,0.577
1515045600000,0.516
1515049200000,0.419
1515052800000,0.261
1515056400000,0.199
1515060000000,0.173
1515063600000,0.167
1515067200000,0.181
1515070800000,0.21
1515074400000,0.231
1515078000000,0.249
1515081600000,0.272
1515085200000,0.294
1515088800000,0.316
1515092400000,0.341
1515096000000,0.352
1515099600000,0.361
1515103200000,0.333
1515106800000,0.314
1515110400000,0.393
1515114000000,0.442
1515117600000,0.475
1515121200000,0.497
1515124800000,0.507
1515128400000,0.488
1515132000000,0.444
1515135600000,0.359
1515139200000,0.278
1515142800000,0.283
1515146400000,0.328
1515150000000,0.367
1515153600000,0.379
1515157200000,0.442
1515160800000,0.488
1515164400000,0.512
1515168000000,0.556
1515171600000,0.59
1515175200000,0.608
1515178800000,0.601
1515182400000,0.59
1515186000000,0.578
1515189600000,0.591
1515193200000,0.586
1515196800000,0.69
1515200400000,0.768
1515204000000,0.781
1515207600000,0.769
1515211200000,0.739
1515214800000,0.697
1515218400000,0.643
1515222000000,0.544
1515225600000,0.413
1515229200000,0.352
1515232800000,0.333
1515236400000,0.341
1515240000000,0.363
1515243600000,0.325
1515247200000,0.252
1515250800000,0.234
1515254400000,0.245
1515258000000,0.261
1515261600000,0.283
1515265200000,0.302
1515268800000,0.315
1515272400000,0.289
1515276000000,0.243
1515279600000,0.225
1515283200000,0.243
1515286800000,0.203
1515290400000,0.132
1515294000000,0.078
1515297600000,0.045
1515301200000,0.034
1515304800000,0.036
1515308400000,0.049
1515312000000,0.068
1515315600000,0.088
1515319200000,0.116
1515322800000,0.127
1515326400000,0.128
1515330000000,0.13
1515333600000,0.145
1515337200000,0.167
1515340800000,0.187
1515344400000,0.211
1515348000000,0.233
1515351600000,0.265
1515355200000,0.303
1515358800000,0.32
1515362400000,0.358
1515366000000,0.362
1515369600000,0.413
1515373200000,0.313
1515376800000,0.22
1515380400000,0.167
1515384000000,0.154
1515387600000,0.162
1515391200000,0.167
1515394800000,0.161
1515398400000,0.142
1515402000000,0.14
1515405600000,0.136
