,Mn2
1262304000000,0.278
1262307600000,0.345
1262311200000,0.405
1262314800000,0.444
1262318400000,0.471
1262322000000,0.51
1262325600000,0.535
1262329200000,0.527
1262332800000,0.466
1262336400000,0.442
1262340000000,0.466
1262343600000,0.486
1262347200000,0.494
1262350800000,0.51
1262354400000,0.498
1262358000000,0.434
1262361600000,0.324
1262365200000,0.255
1262368800000,0.235
1262372400000,0.209
1262376000000,0.2
1262379600000,0.192
1262383200000,0.157
1262386800000,0.147
1262390400000,0.156
1262394000000,0.122
1262397600000,0.086
1262401200000,0.057
1262404800000,0.034
1262408400000,0.02
1262412000000,0.018
1262415600000,0.025
1262419200000,0.035
1262422800000,0.046
1262426400000,0.057
1262430000000,0.054
1262433600000,0.045
1262437200000,0.036
1262440800000,0.033
1262444400000,0.029
1262448000000,0.031
1262451600000,0.028
1262455200000,0.024
1262458800000,0.026
1262462400000,0.034
1262466000000,0.036
1262469600000,0.028
1262473200000,0.014
1262476800000,0.005
1262480400000,0.001
1262484000000,0.0
1262487600000,0.0
1262491200000,0.0
1262494800000,0.0
1262498400000,0.0
1262502000000,0.001
1262505600000,0.002
1262509200000,0.003
1262512800000,0.005
1262516400000,0.007
1262520000000,0.012
1262523600000,0.02
1262527200000,0.03
1262530800000,0.036
1262534400000,0.04
1262538000000,0.047
1262541600000,0.067
1262545200000,0.096
1262548800000,0.126
1262552400000,0.143
1262556000000,0.14
1262559600000,0.107
1262563200000,0.08
1262566800000,0.049
1262570400000,0.027
1262574000000,0.018
1262577600000,0.013
1262581200000,0.01
1262584800000,0.011
1262588400000,0.017
1262592000000,0.032
1262595600000,0.058
1262599200000,0.096
1262602800000,0.134
1262606400000,0.164
1262610000000,0.184
1262613600000,0.194
1262617200000,0.185
1262620800000,0.17
1262624400000,0.167
1262628000000,0.178
1262631600000,0.208
1262635200000,0.251
1262638800000,0.294
1262642400000,0.279
1262646000000,0.266
1262649600000,0.336
1262653200000,0.317
1262656800000,0.257
1262660400000,0.197
1262664000000,0.157
1262667600000,0.135
