,L12
883612800000,0.45
883616400000,0.431
883620000000,0.404
883623600000,0.38
883627200000,0.358
883630800000,0.349
883634400000,0.37
883638000000,0.413
883641600000,0.461
883645200000,0.517
883648800000,0.538
883652400000,0.529
883656000000,0.501
883659600000,0.464
883663200000,0.418
883666800000,0.374
883670400000,0.33
883674000000,0.294
883677600000,0.274
883681200000,0.267
883684800000,0.268
883688400000,0.281
883692000000,0.305
883695600000,0.312
883699200000,0.37
883702800000,0.426
883706400000,0.458
883710000000,0.475
883713600000,0.479
883717200000,0.481
883720800000,0.498
883724400000,0.522
883728000000,0.546
883731600000,0.568
883735200000,0.568
883738800000,0.563
883742400000,0.552
883746000000,0.536
883749600000,0.513
883753200000,0.474
883756800000,0.449
883760400000,0.422
883764000000,0.391
883767600000,0.381
883771200000,0.381
883774800000,0.4
883778400000,0.433
883782000000,0.457
883785600000,0.58
883789200000,0.642
883792800000,0.633
883796400000,0.595
883800000000,0.55
883803600000,0.519
883807200000,0.513
883810800000,0.525
883814400000,0.529
883818000000,0.524
883821600000,0.525
883825200000,0.52
883828800000,0.498
883832400000,0.46
883836000000,0.388
883839600000,0.32
883843200000,0.249
883846800000,0.206
883850400000,0.197
883854000000,0.202
883857600000,0.221
883861200000,0.256
883864800000,0.293
883868400000,0.353
883872000000,0.471
883875600000,0.485
883879200000,0.462
883882800000,0.424
883886400000,0.393
883890000000,0.381
883893600000,0.401
883897200000,0.45
883900800000,0.494
883904400000,0.53
883908000000,0.544
883911600000,0.532
883915200000,0.503
883918800000,0.475
883922400000,0.45
883926000000,0.414
883929600000,0.376
883933200000,0.354
883936800000,0.358
883940400000,0.361
883944000000,0.376
883947600000,0.434
883951200000,0.512
883954800000,0.576
883958400000,0.702
883962000000,0.772
883965600000,0.814
883969200000,0.829
883972800000,0.826
883976400000,0.827
883980000000,0.838
883983600000,0.848
883987200000,0.845
883990800000,0.831
883994400000,0.825
883998000000,0.813
884001600000,0.793
884005200000,0.778
884008800000,0.754
884012400000,0.727
884016000000,0.697
884019600000,0.663
884023200000,0.615
884026800000,0.586
884030400000,0.599
884034000000,0.651
884037600000,0.71
884041200000,0.787
884044800000,0.898
884048400000,0.935
884052000000,0.939
884055600000,0.925
884059200000,0.903
884062800000,0.88
884066400000,0.862
884070000000,0.849
884073600000,0.826
884077200000,0.809
884080800000,0.817
884084400000,0.802
884088000000,0.785
884091600000,0.777
884095200000,0.758
884098800000,0.737
884102400000,0.744
884106000000,0.771
884109600000,0.791
884113200000,0.8
884116800000,0.809
884120400000,0.812
884124000000,0.818
884127600000,0.815
884131200000,0.877
884134800000,0.886
884138400000,0.879
884142000000,0.859
884145600000,0.827
884149200000,0.786
884152800000,0.744
884156400000,0.701
884160000000,0.642
884163600000,0.58
884167200000,0.555
884170800000,0.552
884174400000,0.558
884178000000,0.568
884181600000,0.569
884185200000,0.544
884188800000,0.502
884192400000,0.432
884196000000,0.406
884199600000,0.395
884203200000,0.4
884206800000,0.436
884210400000,0.472
884214000000,0.513
884217600000,0.638
884221200000,0.678
884224800000,0.649
884228400000,0.574
884232000000,0.472
884235600000,0.388
884239200000,0.332
884242800000,0.3
884246400000,0.282
884250000000,0.305
884253600000,0.347
884257200000,0.369
884260800000,0.391
884264400000,0.424
884268000000,0.447
884271600000,0.406
884275200000,0.305
884278800000,0.206
884282400000,0.182
884286000000,0.195
884289600000,0.208
884293200000,0.227
884296800000,0.262
884300400000,0.269
884304000000,0.415
884307600000,0.504
884311200000,0.516
884314800000,0.494
884318400000,0.485
884322000000,0.501
884325600000,0.535
884329200000,0.575
884332800000,0.601
884336400000,0.6
884340000000,0.606
884343600000,0.613
884347200000,0.612
884350800000,0.61
884354400000,0.593
884358000000,0.548
884361600000,0.491
884365200000,0.434
884368800000,0.403
884372400000,0.394
884376000000,0.398
884379600000,0.416
884383200000,0.442
884386800000,0.566
884390400000,0.766
884394000000,0.798
884397600000,0.785
884401200000,0.75
884404800000,0.697
884408400000,0.646
884412000000,0.614
884415600000,0.594
884419200000,0.568
884422800000,0.527
884426400000,0.506
884430000000,0.485
884433600000,0.456
884437200000,0.447
884440800000,0.424
884444400000,0.399
884448000000,0.367
884451600000,0.313
884455200000,0.256
884458800000,0.192
884462400000,0.132
884466000000,0.094
884469600000,0.076
884473200000,0.076
884476800000,0.118
884480400000,0.138
884484000000,0.138
884487600000,0.128
884491200000,0.11
884494800000,0.094
884498400000,0.084
884502000000,0.076
884505600000,0.076
884509200000,0.101
884512800000,0.137
884516400000,0.179
884520000000,0.207
884523600000,0.215
884527200000,0.209
884530800000,0.194
884534400000,0.182
884538000000,0.181
884541600000,0.192
884545200000,0.218
884548800000,0.253
884552400000,0.264
884556000000,0.266
884559600000,0.268
884563200000,0.297
884566800000,0.315
884570400000,0.332
884574000000,0.345
884577600000,0.355
884581200000,0.374
884584800000,0.41
884588400000,0.454
884592000000,0.505
884595600000,0.55
884599200000,0.586
884602800000,0.601
884606400000,0.609
884610000000,0.619
884613600000,0.615
884617200000,0.598
884620800000,0.571
884624400000,0.522
884628000000,0.473
884631600000,0.443
884635200000,0.422
884638800000,0.425
884642400000,0.439
884646000000,0.51
884649600000,0.626
884653200000,0.664
884656800000,0.672
884660400000,0.668
884664000000,0.65
884667600000,0.63
884671200000,0.628
884674800000,0.656
884678400000,0.686
