,Mn4
978307200000,0.024
978310800000,0.032
978314400000,0.035
978318000000,0.026
978321600000,0.015
978325200000,0.007
978328800000,0.003
978332400000,0.002
978336000000,0.005
978339600000,0.016
978343200000,0.025
978346800000,0.036
978350400000,0.049
978354000000,0.058
978357600000,0.054
978361200000,0.051
978364800000,0.051
978368400000,0.053
978372000000,0.053
978375600000,0.06
978379200000,0.071
978382800000,0.09
978386400000,0.106
978390000000,0.13
978393600000,0.179
978397200000,0.223
978400800000,0.24
978404400000,0.213
978408000000,0.182
978411600000,0.171
978415200000,0.178
978418800000,0.186
978422400000,0.18
978426000000,0.191
978429600000,0.21
978433200000,0.2
978436800000,0.177
978440400000,0.155
978444000000,0.154
978447600000,0.159
978451200000,0.164
978454800000,0.179
978458400000,0.188
978462000000,0.182
978465600000,0.18
978469200000,0.182
978472800000,0.168
978476400000,0.146
978480000000,0.171
978483600000,0.211
978487200000,0.225
978490800000,0.206
978494400000,0.183
978498000000,0.168
978501600000,0.155
978505200000,0.148
978508800000,0.134
978512400000,0.128
978516000000,0.132
978519600000,0.132
978523200000,0.135
978526800000,0.137
978530400000,0.153
978534000000,0.157
978537600000,0.157
978541200000,0.155
978544800000,0.166
978548400000,0.171
978552000000,0.174
978555600000,0.179
978559200000,0.162
978562800000,0.17
978566400000,0.179
978570000000,0.159
978573600000,0.139
978577200000,0.112
978580800000,0.088
978584400000,0.071
978588000000,0.062
978591600000,0.06
978595200000,0.068
978598800000,0.077
978602400000,0.084
978606000000,0.105
978609600000,0.115
978613200000,0.122
978616800000,0.122
978620400000,0.122
978624000000,0.121
978627600000,0.122
978631200000,0.129
978634800000,0.125
978638400000,0.117
978642000000,0.112
978645600000,0.098
978649200000,0.097
978652800000,0.131
978656400000,0.167
978660000000,0.204
978663600000,0.225
978667200000,0.237
978670800000,0.243
978674400000,0.234
978678000000,0.223
978681600000,0.186
978685200000,0.166
978688800000,0.157
978692400000,0.155
978696000000,0.147
978699600000,0.144
978703200000,0.14
978706800000,0.133
978710400000,0.128
978714000000,0.127
978717600000,0.123
978721200000,0.114
978724800000,0.104
978728400000,0.093
978732000000,0.076
978735600000,0.073
978739200000,0.089
978742800000,0.095
978746400000,0.093
978750000000,0.087
978753600000,0.077
978757200000,0.069
978760800000,0.068
978764400000,0.068
978768000000,0.066
978771600000,0.066
978775200000,0.062
978778800000,0.058
978782400000,0.053
978786000000,0.044
978789600000,0.033
978793200000,0.026
978796800000,0.023
978800400000,0.026
978804000000,0.035
978807600000,0.045
978811200000,0.054
978814800000,0.047
978818400000,0.034
978822000000,0.022
978825600000,0.022
978829200000,0.025
978832800000,0.033
978836400000,0.047
978840000000,0.06
978843600000,0.065
978847200000,0.048
978850800000,0.023
978854400000,0.025
978858000000,0.053
978861600000,0.13
978865200000,0.18
978868800000,0.186
978872400000,0.15
978876000000,0.096
978879600000,0.073
978883200000,0.067
978886800000,0.062
978890400000,0.031
978894000000,0.016
978897600000,0.042
978901200000,0.124
978904800000,0.13
978908400000,0.116
978912000000,0.101
978915600000,0.072
978919200000,0.052
978922800000,0.042
978926400000,0.03
978930000000,0.022
978933600000,0.016
978937200000,0.016
978940800000,0.025
978944400000,0.051
978948000000,0.082
978951600000,0.117
978955200000,0.132
978958800000,0.14
978962400000,0.167
978966000000,0.198
978969600000,0.215
978973200000,0.215
978976800000,0.223
978980400000,0.232
978984000000,0.245
978987600000,0.257
978991200000,0.245
978994800000,0.221
978998400000,0.256
979002000000,0.282
979005600000,0.301
979009200000,0.298
979012800000,0.284
979016400000,0.264
979020000000,0.232
979023600000,0.192
979027200000,0.16
979030800000,0.163
979034400000,0.171
979038000000,0.166
979041600000,0.14
979045200000,0.104
979048800000,0.085
979052400000,0.073
979056000000,0.073
979059600000,0.09
979063200000,0.118
979066800000,0.149
979070400000,0.169
979074000000,0.192
979077600000,0.188
979081200000,0.159
979084800000,0.149
979088400000,0.131
979092000000,0.129
979095600000,0.138
979099200000,0.137
979102800000,0.115
979106400000,0.08
979110000000,0.043
979113600000,0.021
979117200000,0.017
979120800000,0.015
979124400000,0.012
979128000000,0.007
979131600000,0.003
979135200000,0.001
979138800000,0.001
979142400000,0.001
979146000000,0.001
979149600000,0.002
979153200000,0.005
979156800000,0.013
979160400000,0.02
979164000000,0.023
979167600000,0.022
979171200000,0.022
979174800000,0.019
979178400000,0.012
979182000000,0.004
979185600000,0.001
979189200000,0.0
979192800000,0.0
979196400000,0.0
979200000000,0.002
979203600000,0.019
979207200000,0.036
979210800000,0.037
979214400000,0.031
979218000000,0.025
979221600000,0.02
979225200000,0.017
979228800000,0.019
979232400000,0.025
979236000000,0.034
979239600000,0.047
979243200000,0.067
979246800000,0.084
979250400000,0.088
979254000000,0.088
979257600000,0.11
979261200000,0.121
979264800000,0.131
979268400000,0.151
979272000000,0.167
979275600000,0.176
979279200000,0.187
979282800000,0.203
979286400000,0.215
979290000000,0.206
979293600000,0.179
979297200000,0.146
979300800000,0.141
979304400000,0.139
979308000000,0.149
979311600000,0.16
979315200000,0.156
979318800000,0.154
979322400000,0.133
979326000000,0.118
979329600000,0.107
979333200000,0.108
979336800000,0.111
979340400000,0.099
979344000000,0.109
979347600000,0.128
979351200000,0.146
979354800000,0.169
979358400000,0.203
979362000000,0.241
979365600000,0.274
979369200000,0.264
979372800000,0.218
979376400000,0.229
979380000000,0.233
979383600000,0.17
979387200000,0.126
979390800000,0.104
979394400000,0.097
979398000000,0.079
979401600000,0.062
979405200000,0.056
979408800000,0.056
979412400000,0.058
979416000000,0.057
979419600000,0.046
979423200000,0.036
979426800000,0.027
979430400000,0.042
979434000000,0.06
979437600000,0.076
979441200000,0.102
979444800000,0.143
979448400000,0.188
979452000000,0.242
979455600000,0.284
979459200000,0.31
979462800000,0.341
979466400000,0.332
979470000000,0.297
979473600000,0.272
979477200000,0.251
979480800000,0.225
979484400000,0.195
979488000000,0.178
979491600000,0.191
979495200000,0.22
979498800000,0.248
979502400000,0.261
979506000000,0.278
979509600000,0.279
979513200000,0.277
979516800000,0.361
979520400000,0.466
979524000000,0.528
979527600000,0.539
979531200000,0.494
979534800000,0.431
979538400000,0.395
979542000000,0.371
979545600000,0.379
979549200000,0.415
979552800000,0.42
979556400000,0.388
979560000000,0.349
979563600000,0.341
979567200000,0.334
979570800000,0.3
979574400000,0.264
979578000000,0.226
979581600000,0.221
979585200000,0.242
979588800000,0.281
979592400000,0.343
979596000000,0.395
979599600000,0.39
979603200000,0.413
979606800000,0.448
979610400000,0.481
979614000000,0.504
979617600000,0.508
979621200000,0.471
979624800000,0.447
979628400000,0.447
979632000000,0.459
979635600000,0.471
979639200000,0.441
979642800000,0.416
979646400000,0.407
979650000000,0.448
979653600000,0.466
979657200000,0.436
979660800000,0.422
979664400000,0.407
979668000000,0.431
979671600000,0.481
979675200000,0.538
979678800000,0.615
979682400000,0.656
979686000000,0.685
979689600000,0.707
979693200000,0.725
979696800000,0.731
979700400000,0.711
979704000000,0.676
979707600000,0.607
979711200000,0.509
979714800000,0.42
979718400000,0.412
979722000000,0.454
979725600000,0.494
979729200000,0.519
979732800000,0.523
979736400000,0.549
979740000000,0.546
979743600000,0.535
979747200000,0.513
979750800000,0.486
979754400000,0.459
979758000000,0.436
979761600000,0.414
979765200000,0.394
979768800000,0.383
979772400000,0.419
979776000000,0.55
979779600000,0.661
979783200000,0.688
979786800000,0.665
979790400000,0.621
979794000000,0.58
979797600000,0.538
979801200000,0.487
979804800000,0.42
979808400000,0.38
979812000000,0.372
979815600000,0.368
979819200000,0.355
979822800000,0.349
979826400000,0.347
979830000000,0.356
979833600000,0.367
979837200000,0.385
979840800000,0.395
979844400000,0.386
979848000000,0.38
979851600000,0.388
979855200000,0.363
979858800000,0.386
979862400000,0.472
979866000000,0.509
979869600000,0.525
979873200000,0.516
979876800000,0.498
979880400000,0.481
979884000000,0.45
979887600000,0.407
979891200000,0.345
979894800000,0.336
979898400000,0.343
979902000000,0.344
979905600000,0.35
979909200000,0.374
979912800000,0.398
979916400000,0.423
979920000000,0.455
979923600000,0.476
979927200000,0.494
979930800000,0.48
979934400000,0.464
979938000000,0.458
979941600000,0.463
979945200000,0.486
979948800000,0.551
979952400000,0.656
979956000000,0.737
979959600000,0.755
979963200000,0.754
979966800000,0.722
979970400000,0.599
979974000000,0.413
979977600000,0.287
979981200000,0.227
979984800000,0.2
979988400000,0.191
979992000000,0.175
979995600000,0.169
979999200000,0.177
980002800000,0.17
980006400000,0.191
980010000000,0.207
980013600000,0.229
980017200000,0.251
980020800000,0.254
980024400000,0.253
980028000000,0.247
980031600000,0.278
980035200000,0.382
980038800000,0.469
980042400000,0.512
980046000000,0.51
980049600000,0.463
980053200000,0.41
980056800000,0.358
980060400000,0.305
980064000000,0.262
980067600000,0.275
980071200000,0.301
980074800000,0.337
980078400000,0.347
980082000000,0.369
980085600000,0.383
980089200000,0.367
980092800000,0.333
980096400000,0.308
980100000000,0.278
980103600000,0.259
980107200000,0.261
980110800000,0.288
980114400000,0.305
980118000000,0.408
980121600000,0.523
980125200000,0.568
980128800000,0.562
980132400000,0.523
980136000000,0.458
980139600000,0.387
980143200000,0.322
980146800000,0.265
980150400000,0.219
980154000000,0.201
980157600000,0.179
980161200000,0.153
980164800000,0.133
980168400000,0.112
980172000000,0.105
980175600000,0.095
980179200000,0.083
980182800000,0.083
980186400000,0.085
980190000000,0.089
980193600000,0.098
980197200000,0.117
980200800000,0.131
980204400000,0.127
980208000000,0.134
980211600000,0.137
980215200000,0.134
980218800000,0.14
980222400000,0.147
980226000000,0.157
980229600000,0.169
980233200000,0.175
980236800000,0.164
980240400000,0.167
980244000000,0.165
980247600000,0.159
980251200000,0.14
980254800000,0.115
980258400000,0.093
980262000000,0.072
980265600000,0.051
980269200000,0.041
980272800000,0.032
980276400000,0.028
980280000000,0.028
980283600000,0.029
980287200000,0.036
980290800000,0.031
980294400000,0.043
980298000000,0.054
980301600000,0.066
980305200000,0.076
980308800000,0.088
980312400000,0.096
980316000000,0.099
980319600000,0.092
980323200000,0.082
980326800000,0.072
980330400000,0.057
980334000000,0.039
980337600000,0.025
980341200000,0.03
980344800000,0.043
980348400000,0.053
980352000000,0.056
980355600000,0.062
980359200000,0.068
980362800000,0.069
980366400000,0.068
980370000000,0.064
980373600000,0.065
980377200000,0.09
980380800000,0.13
980384400000,0.146
980388000000,0.167
980391600000,0.177
980395200000,0.166
980398800000,0.149
980402400000,0.132
980406000000,0.117
980409600000,0.104
980413200000,0.103
980416800000,0.102
980420400000,0.099
980424000000,0.088
980427600000,0.076
980431200000,0.063
980434800000,0.046
980438400000,0.031
980442000000,0.03
980445600000,0.043
980449200000,0.058
980452800000,0.07
980456400000,0.08
980460000000,0.084
980463600000,0.093
980467200000,0.101
980470800000,0.114
980474400000,0.133
980478000000,0.149
980481600000,0.168
980485200000,0.195
980488800000,0.231
980492400000,0.256
980496000000,0.251
980499600000,0.225
980503200000,0.194
980506800000,0.179
980510400000,0.166
980514000000,0.152
980517600000,0.132
980521200000,0.113
980524800000,0.111
980528400000,0.113
980532000000,0.127
980535600000,0.155
980539200000,0.2
980542800000,0.27
980546400000,0.367
980550000000,0.461
980553600000,0.552
980557200000,0.595
980560800000,0.583
980564400000,0.513
980568000000,0.446
980571600000,0.404
980575200000,0.374
980578800000,0.341
980582400000,0.304
980586000000,0.259
980589600000,0.218
980593200000,0.211
980596800000,0.215
980600400000,0.195
980604000000,0.163
980607600000,0.149
980611200000,0.139
980614800000,0.127
980618400000,0.138
980622000000,0.137
980625600000,0.134
980629200000,0.147
980632800000,0.154
980636400000,0.162
980640000000,0.206
980643600000,0.231
980647200000,0.231
980650800000,0.204
980654400000,0.184
980658000000,0.179
980661600000,0.18
980665200000,0.185
980668800000,0.203
980672400000,0.241
980676000000,0.27
980679600000,0.267
980683200000,0.259
980686800000,0.243
980690400000,0.227
980694000000,0.2
980697600000,0.179
980701200000,0.158
980704800000,0.147
980708400000,0.137
980712000000,0.136
980715600000,0.14
980719200000,0.142
980722800000,0.141
980726400000,0.186
980730000000,0.223
980733600000,0.241
980737200000,0.225
980740800000,0.204
980744400000,0.179
980748000000,0.156
980751600000,0.131
980755200000,0.112
980758800000,0.102
980762400000,0.093
980766000000,0.079
980769600000,0.067
980773200000,0.053
980776800000,0.045
980780400000,0.042
980784000000,0.047
980787600000,0.048
980791200000,0.049
980794800000,0.048
980798400000,0.054
980802000000,0.054
980805600000,0.051
980809200000,0.052
980812800000,0.061
980816400000,0.065
980820000000,0.063
980823600000,0.064
980827200000,0.067
980830800000,0.069
980834400000,0.072
980838000000,0.073
980841600000,0.076
980845200000,0.076
980848800000,0.069
980852400000,0.068
980856000000,0.062
980859600000,0.053
980863200000,0.044
980866800000,0.036
980870400000,0.03
980874000000,0.027
980877600000,0.028
980881200000,0.033
980884800000,0.047
980888400000,0.085
980892000000,0.128
980895600000,0.179
980899200000,0.236
980902800000,0.241
980906400000,0.224
980910000000,0.193
980913600000,0.167
980917200000,0.144
980920800000,0.132
980924400000,0.132
980928000000,0.14
980931600000,0.157
980935200000,0.157
980938800000,0.148
980942400000,0.137
980946000000,0.125
980949600000,0.116
980953200000,0.103
980956800000,0.092
980960400000,0.078
980964000000,0.067
980967600000,0.063
980971200000,0.066
980974800000,0.067
980978400000,0.061
980982000000,0.065
980985600000,0.066
980989200000,0.063
980992800000,0.058
980996400000,0.057
981000000000,0.062
981003600000,0.07
981007200000,0.083
981010800000,0.098
981014400000,0.119
981018000000,0.146
981021600000,0.16
981025200000,0.167
981028800000,0.167
981032400000,0.156
981036000000,0.146
981039600000,0.135
981043200000,0.124
981046800000,0.119
981050400000,0.114
981054000000,0.107
981057600000,0.103
981061200000,0.108
981064800000,0.104
981068400000,0.112
981072000000,0.123
981075600000,0.135
981079200000,0.149
981082800000,0.16
981086400000,0.17
981090000000,0.184
981093600000,0.201
981097200000,0.22
981100800000,0.235
981104400000,0.259
981108000000,0.279
981111600000,0.265
981115200000,0.241
981118800000,0.223
981122400000,0.214
981126000000,0.22
981129600000,0.238
981133200000,0.253
981136800000,0.249
981140400000,0.246
981144000000,0.235
981147600000,0.213
981151200000,0.145
981154800000,0.107
981158400000,0.124
981162000000,0.2
981165600000,0.355
981169200000,0.473
981172800000,0.552
981176400000,0.594
981180000000,0.603
981183600000,0.582
981187200000,0.544
981190800000,0.538
981194400000,0.514
981198000000,0.488
981201600000,0.469
981205200000,0.444
981208800000,0.459
981212400000,0.466
981216000000,0.455
981219600000,0.435
981223200000,0.431
981226800000,0.398
981230400000,0.343
981234000000,0.308
981237600000,0.279
981241200000,0.303
981244800000,0.364
981248400000,0.404
981252000000,0.43
981255600000,0.432
981259200000,0.432
981262800000,0.454
981266400000,0.461
981270000000,0.425
981273600000,0.356
981277200000,0.308
981280800000,0.273
981284400000,0.274
981288000000,0.28
981291600000,0.27
981295200000,0.266
981298800000,0.262
981302400000,0.274
981306000000,0.294
981309600000,0.313
981313200000,0.328
981316800000,0.332
981320400000,0.33
981324000000,0.323
981327600000,0.357
981331200000,0.483
981334800000,0.618
981338400000,0.729
981342000000,0.734
981345600000,0.722
981349200000,0.76
981352800000,0.743
981356400000,0.687
981360000000,0.625
981363600000,0.57
981367200000,0.537
981370800000,0.503
981374400000,0.478
981378000000,0.472
981381600000,0.469
981385200000,0.468
981388800000,0.467
981392400000,0.438
981396000000,0.4
981399600000,0.367
981403200000,0.345
981406800000,0.328
981410400000,0.302
981414000000,0.343
981417600000,0.457
981421200000,0.516
981424800000,0.551
981428400000,0.583
981432000000,0.595
981435600000,0.574
981439200000,0.538
981442800000,0.488
981446400000,0.421
981450000000,0.402
981453600000,0.401
981457200000,0.404
981460800000,0.391
981464400000,0.368
981468000000,0.341
981471600000,0.337
981475200000,0.343
981478800000,0.344
981482400000,0.321
981486000000,0.302
981489600000,0.289
981493200000,0.27
981496800000,0.256
981500400000,0.215
981504000000,0.248
981507600000,0.28
981511200000,0.314
981514800000,0.344
981518400000,0.364
981522000000,0.364
981525600000,0.364
981529200000,0.381
981532800000,0.389
981536400000,0.401
981540000000,0.394
981543600000,0.388
981547200000,0.381
981550800000,0.355
981554400000,0.352
981558000000,0.36
981561600000,0.374
981565200000,0.394
981568800000,0.407
981572400000,0.388
981576000000,0.385
981579600000,0.387
981583200000,0.379
981586800000,0.367
981590400000,0.42
981594000000,0.476
981597600000,0.543
981601200000,0.594
981604800000,0.613
981608400000,0.613
981612000000,0.601
