,V1
504921600000,0.192
504925200000,0.193
504928800000,0.181
504932400000,0.151
504936000000,0.118
504939600000,0.095
504943200000,0.082
504946800000,0.072
504950400000,0.065
504954000000,0.064
504957600000,0.064
504961200000,0.074
504964800000,0.087
504968400000,0.098
504972000000,0.105
504975600000,0.11
504979200000,0.117
504982800000,0.125
504986400000,0.142
504990000000,0.179
504993600000,0.23
504997200000,0.28
505000800000,0.317
505004400000,0.372
505008000000,0.505
505011600000,0.581
505015200000,0.619
505018800000,0.626
505022400000,0.619
505026000000,0.613
505029600000,0.61
505033200000,0.589
505036800000,0.47
505040400000,0.364
505044000000,0.352
505047600000,0.422
505051200000,0.459
505054800000,0.438
505058400000,0.449
505062000000,0.501
505065600000,0.506
505069200000,0.515
505072800000,0.519
505076400000,0.561
505080000000,0.58
505083600000,0.556
505087200000,0.505
505090800000,0.545
505094400000,0.621
505098000000,0.619
505101600000,0.583
505105200000,0.559
505108800000,0.553
505112400000,0.523
505116000000,0.488
505119600000,0.438
505123200000,0.319
505126800000,0.251
505130400000,0.27
505134000000,0.337
505137600000,0.378
505141200000,0.371
505144800000,0.365
505148400000,0.369
505152000000,0.395
505155600000,0.461
505159200000,0.481
505162800000,0.464
505166400000,0.442
505170000000,0.44
505173600000,0.42
505177200000,0.452
505180800000,0.544
505184400000,0.541
505188000000,0.513
505191600000,0.465
505195200000,0.41
505198800000,0.364
505202400000,0.341
505206000000,0.338
505209600000,0.311
505213200000,0.286
505216800000,0.281
505220400000,0.295
505224000000,0.325
505227600000,0.351
505231200000,0.389
505234800000,0.401
505238400000,0.398
505242000000,0.435
505245600000,0.458
505249200000,0.454
505252800000,0.454
505256400000,0.435
505260000000,0.413
505263600000,0.355
505267200000,0.413
505270800000,0.422
505274400000,0.421
505278000000,0.416
505281600000,0.415
505285200000,0.431
505288800000,0.459
505292400000,0.491
505296000000,0.445
505299600000,0.388
505303200000,0.459
505306800000,0.556
505310400000,0.653
505314000000,0.744
505317600000,0.791
505321200000,0.802
505324800000,0.826
505328400000,0.862
505332000000,0.882
505335600000,0.884
505339200000,0.878
505342800000,0.874
505346400000,0.874
505350000000,0.888
505353600000,0.934
505357200000,0.955
505360800000,0.965
505364400000,0.966
505368000000,0.954
505371600000,0.932
505375200000,0.904
505378800000,0.87
505382400000,0.788
505386000000,0.74
505389600000,0.739
505393200000,0.752
505396800000,0.764
505400400000,0.772
505404000000,0.775
505407600000,0.771
505411200000,0.763
505414800000,0.759
505418400000,0.755
505422000000,0.746
505425600000,0.742
505429200000,0.744
505432800000,0.733
505436400000,0.782
505440000000,0.89
505443600000,0.925
505447200000,0.935
505450800000,0.932
505454400000,0.924
505458000000,0.917
505461600000,0.911
505465200000,0.897
505468800000,0.824
505472400000,0.772
505476000000,0.78
505479600000,0.801
505483200000,0.812
505486800000,0.821
505490400000,0.835
505494000000,0.839
505497600000,0.841
505501200000,0.84
505504800000,0.839
505508400000,0.839
505512000000,0.844
505515600000,0.859
505519200000,0.874
505522800000,0.921
505526400000,0.972
505530000000,0.985
505533600000,0.987
505537200000,0.985
505540800000,0.979
505544400000,0.974
505548000000,0.972
505551600000,0.966
505555200000,0.937
505558800000,0.913
505562400000,0.924
505566000000,0.94
505569600000,0.947
505573200000,0.943
505576800000,0.932
505580400000,0.919
505584000000,0.907
505587600000,0.899
505591200000,0.903
505594800000,0.906
505598400000,0.906
505602000000,0.908
505605600000,0.917
505609200000,0.957
505612800000,0.978
505616400000,0.983
505620000000,0.984
505623600000,0.982
505627200000,0.98
505630800000,0.977
505634400000,0.974
505638000000,0.964
505641600000,0.936
505645200000,0.915
505648800000,0.921
505652400000,0.93
505656000000,0.931
505659600000,0.926
505663200000,0.921
505666800000,0.915
505670400000,0.907
505674000000,0.903
505677600000,0.9
505681200000,0.902
505684800000,0.906
505688400000,0.909
505692000000,0.914
505695600000,0.942
505699200000,0.971
505702800000,0.979
505706400000,0.981
505710000000,0.979
505713600000,0.972
505717200000,0.964
505720800000,0.955
505724400000,0.942
505728000000,0.898
505731600000,0.853
505735200000,0.853
505738800000,0.87
505742400000,0.879
505746000000,0.884
505749600000,0.885
505753200000,0.884
505756800000,0.888
505760400000,0.892
505764000000,0.879
505767600000,0.855
505771200000,0.827
505774800000,0.82
505778400000,0.821
505782000000,0.872
505785600000,0.919
505789200000,0.932
505792800000,0.935
505796400000,0.934
505800000000,0.932
505803600000,0.923
505807200000,0.911
505810800000,0.885
505814400000,0.8
505818000000,0.72
505821600000,0.784
505825200000,0.857
505828800000,0.886
505832400000,0.829
505836000000,0.731
505839600000,0.624
505843200000,0.603
505846800000,0.619
505850400000,0.65
505854000000,0.656
505857600000,0.615
505861200000,0.613
505864800000,0.595
505868400000,0.716
505872000000,0.819
505875600000,0.846
505879200000,0.856
505882800000,0.845
505886400000,0.833
505890000000,0.823
505893600000,0.817
505897200000,0.803
505900800000,0.741
505904400000,0.686
505908000000,0.681
505911600000,0.655
505915200000,0.618
505918800000,0.623
505922400000,0.621
505926000000,0.633
505929600000,0.628
505933200000,0.63
505936800000,0.618
505940400000,0.61
505944000000,0.605
505947600000,0.586
505951200000,0.538
505954800000,0.58
505958400000,0.697
505962000000,0.723
505965600000,0.708
505969200000,0.691
505972800000,0.672
505976400000,0.655
505980000000,0.639
505983600000,0.596
505987200000,0.466
505990800000,0.398
505994400000,0.446
505998000000,0.509
506001600000,0.481
506005200000,0.491
506008800000,0.498
506012400000,0.507
506016000000,0.531
506019600000,0.55
506023200000,0.539
506026800000,0.536
506030400000,0.539
506034000000,0.583
506037600000,0.619
506041200000,0.641
506044800000,0.765
506048400000,0.831
506052000000,0.837
506055600000,0.808
506059200000,0.773
506062800000,0.764
506066400000,0.77
506070000000,0.744
506073600000,0.621
506077200000,0.554
506080800000,0.526
506084400000,0.499
506088000000,0.535
506091600000,0.582
506095200000,0.626
506098800000,0.617
506102400000,0.63
506106000000,0.648
506109600000,0.657
506113200000,0.66
506116800000,0.646
506120400000,0.623
506124000000,0.626
506127600000,0.674
506131200000,0.773
506134800000,0.82
506138400000,0.829
506142000000,0.809
506145600000,0.785
506149200000,0.762
506152800000,0.746
506156400000,0.709
506160000000,0.606
506163600000,0.548
506167200000,0.549
506170800000,0.617
506174400000,0.657
506178000000,0.668
506181600000,0.674
506185200000,0.658
506188800000,0.638
506192400000,0.652
506196000000,0.63
506199600000,0.642
506203200000,0.663
506206800000,0.727
506210400000,0.742
506214000000,0.822
506217600000,0.893
506221200000,0.912
506224800000,0.919
506228400000,0.917
506232000000,0.906
506235600000,0.892
506239200000,0.879
506242800000,0.862
506246400000,0.816
506250000000,0.77
506253600000,0.743
506257200000,0.777
506260800000,0.792
506264400000,0.791
506268000000,0.796
506271600000,0.793
506275200000,0.786
506278800000,0.783
506282400000,0.779
506286000000,0.769
506289600000,0.759
506293200000,0.72
506296800000,0.677
506300400000,0.718
506304000000,0.789
506307600000,0.777
506311200000,0.732
506314800000,0.726
506318400000,0.74
506322000000,0.734
506325600000,0.728
506329200000,0.718
506332800000,0.657
506336400000,0.586
506340000000,0.6
506343600000,0.621
506347200000,0.649
506350800000,0.677
506354400000,0.711
506358000000,0.715
506361600000,0.709
506365200000,0.699
506368800000,0.668
506372400000,0.628
506376000000,0.593
506379600000,0.596
506383200000,0.615
506386800000,0.763
506390400000,0.806
506394000000,0.774
506397600000,0.749
506401200000,0.718
506404800000,0.672
506408400000,0.61
506412000000,0.544
506415600000,0.47
506419200000,0.395
506422800000,0.382
506426400000,0.44
506430000000,0.497
506433600000,0.568
506437200000,0.601
506440800000,0.624
506444400000,0.615
506448000000,0.602
506451600000,0.547
506455200000,0.538
506458800000,0.592
506462400000,0.574
506466000000,0.561
506469600000,0.539
506473200000,0.51
506476800000,0.599
506480400000,0.683
506484000000,0.729
506487600000,0.73
506491200000,0.711
506494800000,0.688
506498400000,0.658
506502000000,0.586
506505600000,0.518
506509200000,0.575
506512800000,0.647
506516400000,0.71
506520000000,0.766
506523600000,0.818
506527200000,0.854
506530800000,0.868
506534400000,0.841
506538000000,0.817
506541600000,0.799
506545200000,0.78
506548800000,0.771
506552400000,0.772
506556000000,0.754
506559600000,0.708
506563200000,0.702
506566800000,0.744
506570400000,0.78
506574000000,0.788
506577600000,0.751
506581200000,0.682
506584800000,0.588
506588400000,0.442
506592000000,0.379
506595600000,0.435
506599200000,0.451
506602800000,0.502
506606400000,0.533
506610000000,0.591
506613600000,0.698
506617200000,0.664
506620800000,0.55
506624400000,0.476
506628000000,0.447
506631600000,0.402
506635200000,0.355
506638800000,0.328
506642400000,0.289
506646000000,0.25
506649600000,0.314
506653200000,0.364
506656800000,0.376
506660400000,0.343
506664000000,0.295
506667600000,0.247
506671200000,0.193
506674800000,0.148
506678400000,0.126
506682000000,0.155
506685600000,0.22
506689200000,0.284
506692800000,0.324
506696400000,0.349
506700000000,0.352
506703600000,0.336
506707200000,0.32
506710800000,0.306
506714400000,0.32
506718000000,0.325
506721600000,0.32
506725200000,0.312
506728800000,0.285
506732400000,0.295
506736000000,0.428
506739600000,0.559
506743200000,0.624
506746800000,0.652
506750400000,0.695
506754000000,0.751
506757600000,0.794
506761200000,0.812
506764800000,0.788
506768400000,0.76
506772000000,0.787
506775600000,0.808
506779200000,0.817
506782800000,0.818
506786400000,0.819
506790000000,0.8
506793600000,0.776
506797200000,0.758
506800800000,0.748
506804400000,0.737
506808000000,0.731
506811600000,0.732
506815200000,0.728
506818800000,0.791
506822400000,0.882
506826000000,0.914
506829600000,0.925
506833200000,0.924
506836800000,0.918
506840400000,0.906
506844000000,0.892
506847600000,0.873
506851200000,0.829
506854800000,0.763
506858400000,0.765
506862000000,0.793
506865600000,0.813
506869200000,0.817
506872800000,0.816
506876400000,0.805
506880000000,0.777
506883600000,0.752
506887200000,0.747
506890800000,0.75
506894400000,0.759
506898000000,0.759
506901600000,0.756
506905200000,0.837
506908800000,0.894
506912400000,0.906
506916000000,0.899
506919600000,0.879
506923200000,0.85
506926800000,0.822
506930400000,0.78
