,Mn4
599616000000,0.369
599619600000,0.479
599623200000,0.473
599626800000,0.488
599630400000,0.51
599634000000,0.501
599637600000,0.481
599641200000,0.429
599644800000,0.381
599648400000,0.363
599652000000,0.346
599655600000,0.358
599659200000,0.372
599662800000,0.361
599666400000,0.329
599670000000,0.313
599673600000,0.295
599677200000,0.267
599680800000,0.261
599684400000,0.241
599688000000,0.22
599691600000,0.213
599695200000,0.192
599698800000,0.178
599702400000,0.194
599706000000,0.207
599709600000,0.227
599713200000,0.238
599716800000,0.254
599720400000,0.261
599724000000,0.249
599727600000,0.212
599731200000,0.147
599734800000,0.114
599738400000,0.095
599742000000,0.078
599745600000,0.067
599749200000,0.063
599752800000,0.06
599756400000,0.054
599760000000,0.05
599763600000,0.05
599767200000,0.054
599770800000,0.06
599774400000,0.072
599778000000,0.103
599781600000,0.153
599785200000,0.233
599788800000,0.471
599792400000,0.624
599796000000,0.7
599799600000,0.695
599803200000,0.663
599806800000,0.627
599810400000,0.571
599814000000,0.479
599817600000,0.348
599821200000,0.259
599824800000,0.224
599828400000,0.237
599832000000,0.245
599835600000,0.245
599839200000,0.237
599842800000,0.22
599846400000,0.208
599850000000,0.208
599853600000,0.208
599857200000,0.2
599860800000,0.193
599864400000,0.182
599868000000,0.166
599871600000,0.226
599875200000,0.332
599878800000,0.455
599882400000,0.549
599886000000,0.606
599889600000,0.644
599893200000,0.668
599896800000,0.684
599900400000,0.666
599904000000,0.583
599907600000,0.477
599911200000,0.422
599914800000,0.418
599918400000,0.436
599922000000,0.431
599925600000,0.415
599929200000,0.389
599932800000,0.367
599936400000,0.367
599940000000,0.379
599943600000,0.413
599947200000,0.447
599950800000,0.464
599954400000,0.445
599958000000,0.436
599961600000,0.457
599965200000,0.447
599968800000,0.428
599972400000,0.4
599976000000,0.369
599979600000,0.317
599983200000,0.265
599986800000,0.22
599990400000,0.179
599994000000,0.153
599997600000,0.127
600001200000,0.102
600004800000,0.085
600008400000,0.073
600012000000,0.063
600015600000,0.053
600019200000,0.045
600022800000,0.045
600026400000,0.051
600030000000,0.063
600033600000,0.075
600037200000,0.085
600040800000,0.087
600044400000,0.086
600048000000,0.12
600051600000,0.168
600055200000,0.219
600058800000,0.267
600062400000,0.315
600066000000,0.342
600069600000,0.358
600073200000,0.341
600076800000,0.315
600080400000,0.292
600084000000,0.297
600087600000,0.304
600091200000,0.267
600094800000,0.207
600098400000,0.175
600102000000,0.143
600105600000,0.108
600109200000,0.08
600112800000,0.059
600116400000,0.055
600120000000,0.077
600123600000,0.101
600127200000,0.123
600130800000,0.144
600134400000,0.168
600138000000,0.18
600141600000,0.185
600145200000,0.195
600148800000,0.235
600152400000,0.254
600156000000,0.167
600159600000,0.087
600163200000,0.069
600166800000,0.086
600170400000,0.114
600174000000,0.127
600177600000,0.126
600181200000,0.139
600184800000,0.165
600188400000,0.217
600192000000,0.274
600195600000,0.323
600199200000,0.361
600202800000,0.394
600206400000,0.428
600210000000,0.476
600213600000,0.491
600217200000,0.542
600220800000,0.607
600224400000,0.612
600228000000,0.594
600231600000,0.55
600235200000,0.484
600238800000,0.41
600242400000,0.341
600246000000,0.294
600249600000,0.272
600253200000,0.305
600256800000,0.346
600260400000,0.38
600264000000,0.386
600267600000,0.364
600271200000,0.317
600274800000,0.264
600278400000,0.22
600282000000,0.175
600285600000,0.135
600289200000,0.114
600292800000,0.106
600296400000,0.103
600300000000,0.094
600303600000,0.13
600307200000,0.187
600310800000,0.275
600314400000,0.352
600318000000,0.393
600321600000,0.388
600325200000,0.352
600328800000,0.297
600332400000,0.237
600336000000,0.185
600339600000,0.185
600343200000,0.201
600346800000,0.201
600350400000,0.205
600354000000,0.202
600357600000,0.192
600361200000,0.172
600364800000,0.159
600368400000,0.16
600372000000,0.164
600375600000,0.179
600379200000,0.203
600382800000,0.227
600386400000,0.216
600390000000,0.225
600393600000,0.278
600397200000,0.324
600400800000,0.354
600404400000,0.362
600408000000,0.355
600411600000,0.338
600415200000,0.328
600418800000,0.323
600422400000,0.299
600426000000,0.274
600429600000,0.249
600433200000,0.245
600436800000,0.232
600440400000,0.214
600444000000,0.215
600447600000,0.206
600451200000,0.191
600454800000,0.179
600458400000,0.176
600462000000,0.178
600465600000,0.184
600469200000,0.192
600472800000,0.206
600476400000,0.274
600480000000,0.355
600483600000,0.381
600487200000,0.388
600490800000,0.382
600494400000,0.378
600498000000,0.376
600501600000,0.377
600505200000,0.367
600508800000,0.303
600512400000,0.237
600516000000,0.201
600519600000,0.22
600523200000,0.302
600526800000,0.36
600530400000,0.429
600534000000,0.524
600537600000,0.572
600541200000,0.578
600544800000,0.57
600548400000,0.557
600552000000,0.55
600555600000,0.563
600559200000,0.618
600562800000,0.671
600566400000,0.76
600570000000,0.782
600573600000,0.782
600577200000,0.75
600580800000,0.712
600584400000,0.672
600588000000,0.628
600591600000,0.58
600595200000,0.508
600598800000,0.449
600602400000,0.386
600606000000,0.352
600609600000,0.312
600613200000,0.291
600616800000,0.32
600620400000,0.388
600624000000,0.447
600627600000,0.495
600631200000,0.53
600634800000,0.532
600638400000,0.532
600642000000,0.524
600645600000,0.513
600649200000,0.613
600652800000,0.753
600656400000,0.812
600660000000,0.835
600663600000,0.845
600667200000,0.845
600670800000,0.839
600674400000,0.829
600678000000,0.789
600681600000,0.71
600685200000,0.629
600688800000,0.565
600692400000,0.504
600696000000,0.454
600699600000,0.42
600703200000,0.413
600706800000,0.419
600710400000,0.422
600714000000,0.42
600717600000,0.416
600721200000,0.415
600724800000,0.401
600728400000,0.379
600732000000,0.35
600735600000,0.395
600739200000,0.444
600742800000,0.444
600746400000,0.433
600750000000,0.426
600753600000,0.407
600757200000,0.392
600760800000,0.379
600764400000,0.364
600768000000,0.323
600771600000,0.297
600775200000,0.289
600778800000,0.282
600782400000,0.286
600786000000,0.291
600789600000,0.302
600793200000,0.314
600796800000,0.335
600800400000,0.374
600804000000,0.398
600807600000,0.414
600811200000,0.425
600814800000,0.434
600818400000,0.407
600822000000,0.505
600825600000,0.655
600829200000,0.746
600832800000,0.8
600836400000,0.848
600840000000,0.882
600843600000,0.9
600847200000,0.907
600850800000,0.895
600854400000,0.855
600858000000,0.789
600861600000,0.757
600865200000,0.756
600868800000,0.755
600872400000,0.724
600876000000,0.718
600879600000,0.725
600883200000,0.719
600886800000,0.705
600890400000,0.688
600894000000,0.662
600897600000,0.656
600901200000,0.656
600904800000,0.673
600908400000,0.771
600912000000,0.838
600915600000,0.852
600919200000,0.854
600922800000,0.851
600926400000,0.845
600930000000,0.835
600933600000,0.819
600937200000,0.765
600940800000,0.697
600944400000,0.64
600948000000,0.591
600951600000,0.563
600955200000,0.549
600958800000,0.556
600962400000,0.564
600966000000,0.56
600969600000,0.528
600973200000,0.495
600976800000,0.513
600980400000,0.525
600984000000,0.513
600987600000,0.447
600991200000,0.377
600994800000,0.395
600998400000,0.428
601002000000,0.443
601005600000,0.459
601009200000,0.488
601012800000,0.526
601016400000,0.549
601020000000,0.516
601023600000,0.442
601027200000,0.391
601030800000,0.376
601034400000,0.38
601038000000,0.417
601041600000,0.425
601045200000,0.407
601048800000,0.386
601052400000,0.364
601056000000,0.323
601059600000,0.283
601063200000,0.254
601066800000,0.244
601070400000,0.258
601074000000,0.271
601077600000,0.258
601081200000,0.264
601084800000,0.325
601088400000,0.341
601092000000,0.307
601095600000,0.294
601099200000,0.306
601102800000,0.305
601106400000,0.294
601110000000,0.253
601113600000,0.207
601117200000,0.181
601120800000,0.169
601124400000,0.159
601128000000,0.147
601131600000,0.13
601135200000,0.115
601138800000,0.107
601142400000,0.102
601146000000,0.105
601149600000,0.105
601153200000,0.108
601156800000,0.117
601160400000,0.133
601164000000,0.143
601167600000,0.155
601171200000,0.201
601174800000,0.259
601178400000,0.302
601182000000,0.309
601185600000,0.283
601189200000,0.252
601192800000,0.216
601196400000,0.176
601200000000,0.135
601203600000,0.119
601207200000,0.122
601210800000,0.14
601214400000,0.157
601218000000,0.158
601221600000,0.152
601225200000,0.148
601228800000,0.142
601232400000,0.138
601236000000,0.142
601239600000,0.152
601243200000,0.163
601246800000,0.177
601250400000,0.182
601254000000,0.193
601257600000,0.267
601261200000,0.31
601264800000,0.337
601268400000,0.344
601272000000,0.347
601275600000,0.341
601279200000,0.325
601282800000,0.299
601286400000,0.263
601290000000,0.244
601293600000,0.223
601297200000,0.201
601300800000,0.184
601304400000,0.177
601308000000,0.165
601311600000,0.161
601315200000,0.16
601318800000,0.154
601322400000,0.147
601326000000,0.133
601329600000,0.115
601333200000,0.101
601336800000,0.083
601340400000,0.093
601344000000,0.112
601347600000,0.119
601351200000,0.125
601354800000,0.124
601358400000,0.125
601362000000,0.133
601365600000,0.144
601369200000,0.155
601372800000,0.149
601376400000,0.135
601380000000,0.122
601383600000,0.127
601387200000,0.139
601390800000,0.144
601394400000,0.138
601398000000,0.133
601401600000,0.128
601405200000,0.118
601408800000,0.1
601412400000,0.085
601416000000,0.077
601419600000,0.08
601423200000,0.079
601426800000,0.079
601430400000,0.105
601434000000,0.127
601437600000,0.149
601441200000,0.161
601444800000,0.178
601448400000,0.188
601452000000,0.197
601455600000,0.188
601459200000,0.163
601462800000,0.153
601466400000,0.141
601470000000,0.129
601473600000,0.111
601477200000,0.093
601480800000,0.086
601484400000,0.086
601488000000,0.091
601491600000,0.098
601495200000,0.106
601498800000,0.111
601502400000,0.107
601506000000,0.112
601509600000,0.103
601513200000,0.11
601516800000,0.142
601520400000,0.191
601524000000,0.229
601527600000,0.221
601531200000,0.206
601534800000,0.201
601538400000,0.21
601542000000,0.218
601545600000,0.208
601549200000,0.214
601552800000,0.215
601556400000,0.212
601560000000,0.201
601563600000,0.178
601567200000,0.162
601570800000,0.142
601574400000,0.131
601578000000,0.135
601581600000,0.144
601585200000,0.146
601588800000,0.14
601592400000,0.131
601596000000,0.103
601599600000,0.102
601603200000,0.114
601606800000,0.136
601610400000,0.162
601614000000,0.185
601617600000,0.204
601621200000,0.22
601624800000,0.224
601628400000,0.197
601632000000,0.167
601635600000,0.152
601639200000,0.133
601642800000,0.124
601646400000,0.116
601650000000,0.113
601653600000,0.115
601657200000,0.133
601660800000,0.156
601664400000,0.163
601668000000,0.156
601671600000,0.155
601675200000,0.155
601678800000,0.142
601682400000,0.117
601686000000,0.112
601689600000,0.106
601693200000,0.077
601696800000,0.041
601700400000,0.02
601704000000,0.018
601707600000,0.035
601711200000,0.048
601714800000,0.048
601718400000,0.038
601722000000,0.028
601725600000,0.025
601729200000,0.036
601732800000,0.077
601736400000,0.158
601740000000,0.226
601743600000,0.295
601747200000,0.358
601750800000,0.398
601754400000,0.453
601758000000,0.613
601761600000,0.639
601765200000,0.517
601768800000,0.376
601772400000,0.321
601776000000,0.283
601779600000,0.153
601783200000,0.057
601786800000,0.03
601790400000,0.035
601794000000,0.035
601797600000,0.022
601801200000,0.012
601804800000,0.01
601808400000,0.022
601812000000,0.051
601815600000,0.071
601819200000,0.082
601822800000,0.074
601826400000,0.051
601830000000,0.034
601833600000,0.027
601837200000,0.027
601840800000,0.027
601844400000,0.023
601848000000,0.02
601851600000,0.018
601855200000,0.02
601858800000,0.026
601862400000,0.029
601866000000,0.025
601869600000,0.016
601873200000,0.012
601876800000,0.011
601880400000,0.006
601884000000,0.004
601887600000,0.005
601891200000,0.005
601894800000,0.007
601898400000,0.01
601902000000,0.016
601905600000,0.029
601909200000,0.054
601912800000,0.092
601916400000,0.137
601920000000,0.177
601923600000,0.204
601927200000,0.233
601930800000,0.259
601934400000,0.272
601938000000,0.238
601941600000,0.164
601945200000,0.112
601948800000,0.074
601952400000,0.04
601956000000,0.02
601959600000,0.014
601963200000,0.008
601966800000,0.005
601970400000,0.002
601974000000,0.001
601977600000,0.001
601981200000,0.001
601984800000,0.005
601988400000,0.027
601992000000,0.054
601995600000,0.065
601999200000,0.059
602002800000,0.044
602006400000,0.03
602010000000,0.022
602013600000,0.018
602017200000,0.017
602020800000,0.015
602024400000,0.014
602028000000,0.011
602031600000,0.01
602035200000,0.01
602038800000,0.008
602042400000,0.005
602046000000,0.0
602049600000,0.0
602053200000,0.0
602056800000,0.001
602060400000,0.003
602064000000,0.006
602067600000,0.005
602071200000,0.002
602074800000,0.001
602078400000,0.0
602082000000,0.0
602085600000,0.0
602089200000,0.0
602092800000,0.001
602096400000,0.001
602100000000,0.001
602103600000,0.0
602107200000,0.0
602110800000,0.0
602114400000,0.0
