,Mn8
536457600000,0.006
536461200000,0.006
536464800000,0.007
536468400000,0.008
536472000000,0.01
536475600000,0.015
536479200000,0.025
536482800000,0.037
536486400000,0.05
536490000000,0.065
536493600000,0.066
536497200000,0.058
536500800000,0.046
536504400000,0.039
536508000000,0.038
536511600000,0.045
536515200000,0.063
536518800000,0.094
536522400000,0.135
536526000000,0.167
536529600000,0.178
536533200000,0.179
536536800000,0.158
536540400000,0.187
536544000000,0.233
536547600000,0.241
536551200000,0.209
536554800000,0.162
536558400000,0.122
536562000000,0.099
536565600000,0.096
536569200000,0.112
536572800000,0.135
536576400000,0.144
536580000000,0.144
536583600000,0.129
536587200000,0.095
536590800000,0.054
536594400000,0.041
536598000000,0.046
536601600000,0.056
536605200000,0.06
536608800000,0.058
536612400000,0.055
536616000000,0.053
536619600000,0.058
536623200000,0.07
536626800000,0.16
536630400000,0.343
536634000000,0.466
536637600000,0.413
536641200000,0.314
536644800000,0.262
536648400000,0.218
536652000000,0.18
536655600000,0.14
536659200000,0.095
536662800000,0.066
536666400000,0.058
536670000000,0.063
536673600000,0.084
536677200000,0.105
536680800000,0.127
536684400000,0.131
536688000000,0.125
536691600000,0.115
536695200000,0.107
536698800000,0.103
536702400000,0.093
536706000000,0.079
536709600000,0.06
536713200000,0.074
536716800000,0.112
536720400000,0.155
536724000000,0.177
536727600000,0.152
536731200000,0.109
536734800000,0.131
536738400000,0.212
536742000000,0.186
536745600000,0.131
536749200000,0.084
536752800000,0.055
536756400000,0.051
536760000000,0.056
536763600000,0.063
536767200000,0.062
536770800000,0.05
536774400000,0.041
536778000000,0.035
536781600000,0.045
536785200000,0.061
536788800000,0.068
536792400000,0.075
536796000000,0.079
536799600000,0.1
536803200000,0.218
536806800000,0.391
536810400000,0.498
536814000000,0.508
536817600000,0.47
536821200000,0.422
536824800000,0.362
536828400000,0.274
536832000000,0.186
536835600000,0.139
536839200000,0.125
536842800000,0.119
536846400000,0.112
536850000000,0.102
536853600000,0.092
536857200000,0.085
536860800000,0.083
536864400000,0.084
536868000000,0.085
536871600000,0.095
536875200000,0.104
536878800000,0.116
536882400000,0.131
536886000000,0.203
536889600000,0.356
536893200000,0.419
536896800000,0.413
536900400000,0.376
536904000000,0.336
536907600000,0.313
536911200000,0.306
536914800000,0.294
536918400000,0.241
536922000000,0.242
536925600000,0.29
536929200000,0.298
536932800000,0.296
536936400000,0.316
536940000000,0.311
536943600000,0.278
536947200000,0.202
536950800000,0.161
536954400000,0.14
536958000000,0.14
536961600000,0.148
536965200000,0.154
536968800000,0.154
536972400000,0.249
536976000000,0.437
536979600000,0.633
536983200000,0.753
536986800000,0.8
536990400000,0.794
536994000000,0.751
536997600000,0.697
537001200000,0.631
537004800000,0.51
537008400000,0.336
537012000000,0.215
537015600000,0.168
537019200000,0.154
537022800000,0.146
537026400000,0.128
537030000000,0.109
537033600000,0.094
537037200000,0.083
537040800000,0.076
537044400000,0.074
537048000000,0.073
537051600000,0.085
537055200000,0.12
537058800000,0.291
537062400000,0.571
537066000000,0.707
537069600000,0.741
537073200000,0.73
537076800000,0.711
537080400000,0.693
537084000000,0.669
537087600000,0.615
537091200000,0.523
537094800000,0.391
537098400000,0.298
537102000000,0.278
537105600000,0.27
537109200000,0.239
537112800000,0.223
537116400000,0.234
537120000000,0.236
537123600000,0.233
537127200000,0.212
537130800000,0.187
537134400000,0.168
537138000000,0.155
537141600000,0.174
537145200000,0.38
537148800000,0.594
537152400000,0.691
537156000000,0.73
537159600000,0.725
537163200000,0.691
537166800000,0.63
537170400000,0.556
537174000000,0.485
537177600000,0.408
537181200000,0.343
537184800000,0.341
537188400000,0.323
537192000000,0.327
537195600000,0.302
537199200000,0.253
537202800000,0.21
537206400000,0.201
537210000000,0.201
537213600000,0.179
537217200000,0.162
537220800000,0.157
537224400000,0.162
537228000000,0.167
537231600000,0.276
537235200000,0.449
537238800000,0.606
537242400000,0.695
537246000000,0.704
537249600000,0.67
537253200000,0.628
537256800000,0.58
537260400000,0.549
537264000000,0.481
537267600000,0.396
537271200000,0.355
537274800000,0.31
537278400000,0.291
537282000000,0.269
537285600000,0.245
537289200000,0.219
537292800000,0.201
537296400000,0.199
537300000000,0.204
537303600000,0.216
537307200000,0.231
537310800000,0.225
537314400000,0.233
537318000000,0.44
537321600000,0.549
537325200000,0.575
537328800000,0.575
537332400000,0.547
537336000000,0.503
537339600000,0.451
537343200000,0.389
537346800000,0.325
537350400000,0.264
537354000000,0.202
537357600000,0.175
537361200000,0.161
537364800000,0.162
537368400000,0.139
537372000000,0.124
537375600000,0.118
537379200000,0.107
537382800000,0.102
537386400000,0.098
537390000000,0.091
537393600000,0.084
537397200000,0.091
537400800000,0.084
537404400000,0.107
537408000000,0.156
537411600000,0.153
537415200000,0.123
537418800000,0.091
537422400000,0.058
537426000000,0.036
537429600000,0.028
537433200000,0.025
537436800000,0.024
537440400000,0.025
537444000000,0.02
537447600000,0.013
537451200000,0.008
537454800000,0.005
537458400000,0.005
537462000000,0.008
537465600000,0.017
537469200000,0.028
537472800000,0.037
