,Py1
1420070400000,0.244
1420074000000,0.285
1420077600000,0.296
1420081200000,0.343
1420084800000,0.415
1420088400000,0.459
1420092000000,0.459
1420095600000,0.409
1420099200000,0.353
1420102800000,0.537
1420106400000,0.788
1420110000000,0.874
1420113600000,0.908
1420117200000,0.937
1420120800000,0.95
1420124400000,0.953
1420128000000,0.949
1420131600000,0.94
1420135200000,0.932
1420138800000,0.924
1420142400000,0.914
1420146000000,0.909
1420149600000,0.911
1420153200000,0.916
1420156800000,0.933
1420160400000,0.945
1420164000000,0.951
1420167600000,0.951
1420171200000,0.941
1420174800000,0.921
1420178400000,0.893
1420182000000,0.84
1420185600000,0.786
1420189200000,0.781
1420192800000,0.802
1420196400000,0.806
1420200000000,0.801
1420203600000,0.798
1420207200000,0.8
1420210800000,0.795
1420214400000,0.793
1420218000000,0.786
1420221600000,0.774
1420225200000,0.766
1420228800000,0.757
1420232400000,0.736
1420236000000,0.71
1420239600000,0.692
1420243200000,0.75
1420246800000,0.778
1420250400000,0.789
1420254000000,0.789
1420257600000,0.78
1420261200000,0.765
1420264800000,0.75
1420268400000,0.695
1420272000000,0.618
1420275600000,0.64
1420279200000,0.708
1420282800000,0.748
1420286400000,0.762
1420290000000,0.752
1420293600000,0.733
1420297200000,0.721
1420300800000,0.705
1420304400000,0.674
1420308000000,0.639
1420311600000,0.616
1420315200000,0.582
1420318800000,0.532
1420322400000,0.472
1420326000000,0.463
1420329600000,0.547
1420333200000,0.586
1420336800000,0.587
1420340400000,0.582
1420344000000,0.573
1420347600000,0.552
1420351200000,0.511
1420354800000,0.431
1420358400000,0.278
1420362000000,0.255
1420365600000,0.302
1420369200000,0.343
1420372800000,0.344
1420376400000,0.352
1420380000000,0.336
1420383600000,0.317
1420387200000,0.32
1420390800000,0.335
1420394400000,0.352
1420398000000,0.358
1420401600000,0.374
1420405200000,0.374
1420408800000,0.345
1420412400000,0.336
1420416000000,0.403
1420419600000,0.425
1420423200000,0.431
1420426800000,0.444
1420430400000,0.454
1420434000000,0.454
1420437600000,0.447
1420441200000,0.394
1420444800000,0.289
1420448400000,0.259
1420452000000,0.278
1420455600000,0.305
1420459200000,0.312
1420462800000,0.36
1420466400000,0.358
1420470000000,0.369
1420473600000,0.386
1420477200000,0.417
1420480800000,0.454
1420484400000,0.487
1420488000000,0.488
1420491600000,0.467
1420495200000,0.437
1420498800000,0.397
1420502400000,0.457
1420506000000,0.478
1420509600000,0.467
1420513200000,0.432
1420516800000,0.386
1420520400000,0.344
1420524000000,0.317
1420527600000,0.294
1420531200000,0.289
1420534800000,0.355
1420538400000,0.431
1420542000000,0.486
1420545600000,0.532
1420549200000,0.545
1420552800000,0.558
1420556400000,0.58
1420560000000,0.594
1420563600000,0.588
1420567200000,0.571
1420570800000,0.532
1420574400000,0.51
1420578000000,0.5
1420581600000,0.513
1420585200000,0.517
1420588800000,0.592
1420592400000,0.613
1420596000000,0.605
1420599600000,0.59
1420603200000,0.571
1420606800000,0.559
1420610400000,0.55
1420614000000,0.513
1420617600000,0.419
1420621200000,0.366
1420624800000,0.39
1420628400000,0.456
1420632000000,0.513
1420635600000,0.519
1420639200000,0.476
1420642800000,0.454
1420646400000,0.459
1420650000000,0.479
1420653600000,0.532
1420657200000,0.58
1420660800000,0.598
1420664400000,0.607
1420668000000,0.628
1420671600000,0.731
1420675200000,0.829
1420678800000,0.866
1420682400000,0.876
1420686000000,0.872
1420689600000,0.857
1420693200000,0.838
1420696800000,0.813
1420700400000,0.776
1420704000000,0.746
1420707600000,0.765
1420711200000,0.788
1420714800000,0.771
1420718400000,0.743
1420722000000,0.715
1420725600000,0.709
1420729200000,0.699
1420732800000,0.723
1420736400000,0.737
1420740000000,0.737
1420743600000,0.723
1420747200000,0.741
1420750800000,0.741
1420754400000,0.739
1420758000000,0.734
1420761600000,0.797
1420765200000,0.863
1420768800000,0.894
1420772400000,0.905
1420776000000,0.903
1420779600000,0.893
1420783200000,0.881
1420786800000,0.851
1420790400000,0.816
1420794000000,0.831
1420797600000,0.858
1420801200000,0.866
1420804800000,0.849
1420808400000,0.843
1420812000000,0.831
1420815600000,0.831
1420819200000,0.84
1420822800000,0.857
1420826400000,0.863
1420830000000,0.858
1420833600000,0.852
1420837200000,0.845
1420840800000,0.827
1420844400000,0.801
1420848000000,0.845
1420851600000,0.861
1420855200000,0.857
1420858800000,0.843
1420862400000,0.817
1420866000000,0.789
1420869600000,0.779
1420873200000,0.754
1420876800000,0.707
1420880400000,0.69
1420884000000,0.707
1420887600000,0.686
1420891200000,0.633
1420894800000,0.59
1420898400000,0.556
1420902000000,0.578
1420905600000,0.613
1420909200000,0.653
1420912800000,0.69
1420916400000,0.712
1420920000000,0.711
1420923600000,0.695
1420927200000,0.649
1420930800000,0.595
1420934400000,0.611
1420938000000,0.61
1420941600000,0.577
1420945200000,0.544
1420948800000,0.492
1420952400000,0.433
1420956000000,0.381
1420959600000,0.323
1420963200000,0.224
1420966800000,0.199
1420970400000,0.234
1420974000000,0.298
1420977600000,0.374
1420981200000,0.422
1420984800000,0.415
1420988400000,0.393
1420992000000,0.373
1420995600000,0.438
1420999200000,0.516
1421002800000,0.605
1421006400000,0.71
1421010000000,0.753
1421013600000,0.772
1421017200000,0.765
1421020800000,0.806
1421024400000,0.812
1421028000000,0.797
1421031600000,0.788
1421035200000,0.772
1421038800000,0.753
1421042400000,0.739
1421046000000,0.711
1421049600000,0.694
1421053200000,0.697
1421056800000,0.684
1421060400000,0.66
1421064000000,0.621
1421067600000,0.597
1421071200000,0.583
1421074800000,0.593
1421078400000,0.613
1421082000000,0.612
1421085600000,0.605
1421089200000,0.599
1421092800000,0.596
1421096400000,0.574
1421100000000,0.533
1421103600000,0.518
1421107200000,0.586
1421110800000,0.578
1421114400000,0.532
1421118000000,0.496
1421121600000,0.448
1421125200000,0.383
1421128800000,0.332
1421132400000,0.288
1421136000000,0.205
1421139600000,0.238
1421143200000,0.334
1421146800000,0.466
1421150400000,0.551
1421154000000,0.596
1421157600000,0.596
1421161200000,0.544
1421164800000,0.516
1421168400000,0.498
1421172000000,0.456
1421175600000,0.392
1421179200000,0.376
1421182800000,0.371
1421186400000,0.34
1421190000000,0.325
1421193600000,0.388
1421197200000,0.435
1421200800000,0.473
1421204400000,0.481
1421208000000,0.441
1421211600000,0.364
1421215200000,0.293
1421218800000,0.232
1421222400000,0.155
1421226000000,0.141
1421229600000,0.197
1421233200000,0.278
1421236800000,0.341
1421240400000,0.355
1421244000000,0.332
1421247600000,0.311
1421251200000,0.3
1421254800000,0.299
1421258400000,0.301
1421262000000,0.307
1421265600000,0.315
1421269200000,0.315
1421272800000,0.288
1421276400000,0.315
1421280000000,0.442
1421283600000,0.5
1421287200000,0.506
1421290800000,0.507
1421294400000,0.506
1421298000000,0.51
1421301600000,0.524
1421305200000,0.513
1421308800000,0.476
1421312400000,0.552
1421316000000,0.618
1421319600000,0.657
1421323200000,0.634
1421326800000,0.586
1421330400000,0.557
1421334000000,0.554
1421337600000,0.561
1421341200000,0.549
1421344800000,0.536
1421348400000,0.522
1421352000000,0.523
1421355600000,0.556
1421359200000,0.6
1421362800000,0.672
1421366400000,0.823
1421370000000,0.826
1421373600000,0.815
1421377200000,0.785
1421380800000,0.741
1421384400000,0.699
1421388000000,0.672
1421391600000,0.605
1421395200000,0.538
1421398800000,0.564
1421402400000,0.644
1421406000000,0.689
1421409600000,0.663
1421413200000,0.62
1421416800000,0.583
1421420400000,0.586
1421424000000,0.62
1421427600000,0.678
1421431200000,0.735
1421434800000,0.79
1421438400000,0.852
1421442000000,0.884
1421445600000,0.9
1421449200000,0.901
1421452800000,0.91
1421456400000,0.935
1421460000000,0.938
1421463600000,0.943
1421467200000,0.951
1421470800000,0.958
1421474400000,0.961
1421478000000,0.962
1421481600000,0.966
1421485200000,0.963
1421488800000,0.963
1421492400000,0.958
1421496000000,0.934
1421499600000,0.913
1421503200000,0.898
1421506800000,0.875
1421510400000,0.864
1421514000000,0.883
1421517600000,0.893
1421521200000,0.845
1421524800000,0.748
1421528400000,0.689
1421532000000,0.654
1421535600000,0.559
1421539200000,0.472
1421542800000,0.398
1421546400000,0.349
1421550000000,0.332
