,Mn4
504921600000,0.136
504925200000,0.133
504928800000,0.119
504932400000,0.097
504936000000,0.072
504939600000,0.057
504943200000,0.048
504946800000,0.045
504950400000,0.05
504954000000,0.065
504957600000,0.076
504961200000,0.076
504964800000,0.07
504968400000,0.058
504972000000,0.039
504975600000,0.018
504979200000,0.007
504982800000,0.003
504986400000,0.002
504990000000,0.003
504993600000,0.006
504997200000,0.017
505000800000,0.039
505004400000,0.055
505008000000,0.089
505011600000,0.128
505015200000,0.168
505018800000,0.183
505022400000,0.179
505026000000,0.173
505029600000,0.164
505033200000,0.148
505036800000,0.127
505040400000,0.124
505044000000,0.129
505047600000,0.133
505051200000,0.136
505054800000,0.127
505058400000,0.09
505062000000,0.066
505065600000,0.062
505069200000,0.067
505072800000,0.08
505076400000,0.103
505080000000,0.123
505083600000,0.129
505087200000,0.11
505090800000,0.108
505094400000,0.141
505098000000,0.161
505101600000,0.176
505105200000,0.201
505108800000,0.237
505112400000,0.27
505116000000,0.309
505119600000,0.305
505123200000,0.252
505126800000,0.21
505130400000,0.167
505134000000,0.118
505137600000,0.066
505141200000,0.035
505144800000,0.034
505148400000,0.05
505152000000,0.095
505155600000,0.225
505159200000,0.358
505162800000,0.433
505166400000,0.422
505170000000,0.289
505173600000,0.166
505177200000,0.113
505180800000,0.169
505184400000,0.224
505188000000,0.281
505191600000,0.32
505195200000,0.352
505198800000,0.366
505202400000,0.354
505206000000,0.309
505209600000,0.256
505213200000,0.219
505216800000,0.185
505220400000,0.167
505224000000,0.163
505227600000,0.176
505231200000,0.196
505234800000,0.206
505238400000,0.211
505242000000,0.214
505245600000,0.219
505249200000,0.206
505252800000,0.19
505256400000,0.174
505260000000,0.159
505263600000,0.161
505267200000,0.189
505270800000,0.203
505274400000,0.22
505278000000,0.223
505281600000,0.214
505285200000,0.211
505288800000,0.224
505292400000,0.237
505296000000,0.242
505299600000,0.274
505303200000,0.294
505306800000,0.337
505310400000,0.362
505314000000,0.36
505317600000,0.372
505321200000,0.403
505324800000,0.438
505328400000,0.454
505332000000,0.483
505335600000,0.503
505339200000,0.485
505342800000,0.466
505346400000,0.448
505350000000,0.493
505353600000,0.561
505357200000,0.59
505360800000,0.601
505364400000,0.592
505368000000,0.568
505371600000,0.525
505375200000,0.471
505378800000,0.417
505382400000,0.368
505386000000,0.379
505389600000,0.393
505393200000,0.439
505396800000,0.465
505400400000,0.473
505404000000,0.471
505407600000,0.457
505411200000,0.425
505414800000,0.4
505418400000,0.396
505422000000,0.39
505425600000,0.409
505429200000,0.447
505432800000,0.442
505436400000,0.409
505440000000,0.433
505443600000,0.454
505447200000,0.452
505450800000,0.441
505454400000,0.436
505458000000,0.441
505461600000,0.447
505465200000,0.434
505468800000,0.402
505472400000,0.401
505476000000,0.415
505479600000,0.448
505483200000,0.441
505486800000,0.447
505490400000,0.462
505494000000,0.484
505497600000,0.512
505501200000,0.564
505504800000,0.588
505508400000,0.615
505512000000,0.599
505515600000,0.605
505519200000,0.61
505522800000,0.706
505526400000,0.799
505530000000,0.837
505533600000,0.851
505537200000,0.846
505540800000,0.832
505544400000,0.82
505548000000,0.808
505551600000,0.78
505555200000,0.722
505558800000,0.676
505562400000,0.668
505566000000,0.672
505569600000,0.688
505573200000,0.694
505576800000,0.705
505580400000,0.709
505584000000,0.727
505587600000,0.727
505591200000,0.706
505594800000,0.645
505598400000,0.615
505602000000,0.62
505605600000,0.627
505609200000,0.601
505612800000,0.616
505616400000,0.649
505620000000,0.669
505623600000,0.659
505627200000,0.642
505630800000,0.63
505634400000,0.618
505638000000,0.566
505641600000,0.494
505645200000,0.449
505648800000,0.431
505652400000,0.433
505656000000,0.399
505659600000,0.367
505663200000,0.386
505666800000,0.389
505670400000,0.395
505674000000,0.423
