,N2
599616000000,0.631
599619600000,0.741
599623200000,0.79
599626800000,0.785
599630400000,0.754
599634000000,0.706
599637600000,0.635
599641200000,0.544
599644800000,0.466
599648400000,0.457
599652000000,0.444
599655600000,0.484
599659200000,0.55
599662800000,0.6
599666400000,0.619
599670000000,0.593
599673600000,0.527
599677200000,0.432
599680800000,0.385
599684400000,0.373
599688000000,0.37
599691600000,0.456
599695200000,0.481
599698800000,0.457
599702400000,0.468
599706000000,0.544
599709600000,0.62
599713200000,0.681
599716800000,0.69
599720400000,0.655
599724000000,0.592
599727600000,0.484
599731200000,0.43
599734800000,0.444
599738400000,0.442
599742000000,0.479
599745600000,0.475
599749200000,0.472
599752800000,0.478
599756400000,0.475
599760000000,0.468
599763600000,0.45
599767200000,0.422
599770800000,0.39
599774400000,0.37
599778000000,0.392
599781600000,0.447
599785200000,0.454
599788800000,0.571
599792400000,0.617
599796000000,0.619
599799600000,0.606
599803200000,0.605
599806800000,0.62
599810400000,0.621
599814000000,0.566
599817600000,0.464
599821200000,0.449
599824800000,0.491
599828400000,0.545
599832000000,0.606
599835600000,0.651
599839200000,0.661
599842800000,0.682
599846400000,0.682
599850000000,0.679
599853600000,0.677
599857200000,0.675
599860800000,0.72
599864400000,0.739
599868000000,0.753
599871600000,0.775
599875200000,0.844
599878800000,0.895
599882400000,0.911
599886000000,0.912
599889600000,0.905
599893200000,0.893
599896800000,0.874
599900400000,0.808
599904000000,0.702
599907600000,0.674
599911200000,0.63
599914800000,0.607
599918400000,0.558
599922000000,0.516
599925600000,0.516
599929200000,0.524
599932800000,0.538
599936400000,0.535
599940000000,0.544
599943600000,0.571
599947200000,0.601
599950800000,0.636
599954400000,0.657
599958000000,0.724
599961600000,0.849
599965200000,0.906
599968800000,0.928
599972400000,0.934
599976000000,0.935
599979600000,0.93
599983200000,0.906
599986800000,0.806
599990400000,0.755
599994000000,0.809
599997600000,0.824
600001200000,0.772
600004800000,0.625
600008400000,0.547
600012000000,0.428
600015600000,0.337
600019200000,0.3
600022800000,0.272
600026400000,0.258
600030000000,0.214
600033600000,0.169
600037200000,0.168
600040800000,0.175
600044400000,0.173
600048000000,0.174
600051600000,0.223
600055200000,0.247
600058800000,0.265
600062400000,0.3
600066000000,0.32
600069600000,0.34
600073200000,0.349
600076800000,0.272
600080400000,0.264
600084000000,0.303
600087600000,0.325
600091200000,0.317
600094800000,0.363
600098400000,0.441
600102000000,0.471
600105600000,0.491
600109200000,0.49
600112800000,0.445
600116400000,0.434
600120000000,0.484
600123600000,0.453
600127200000,0.404
600130800000,0.343
600134400000,0.423
600138000000,0.468
600141600000,0.447
600145200000,0.425
600148800000,0.431
600152400000,0.447
600156000000,0.466
600159600000,0.411
600163200000,0.359
600166800000,0.376
600170400000,0.395
600174000000,0.4
600177600000,0.388
600181200000,0.395
600184800000,0.386
