,Mn7
1009843200000,0.089
1009846800000,0.099
1009850400000,0.093
1009854000000,0.078
1009857600000,0.064
1009861200000,0.055
1009864800000,0.047
1009868400000,0.036
1009872000000,0.022
1009875600000,0.015
1009879200000,0.021
1009882800000,0.041
1009886400000,0.059
1009890000000,0.071
1009893600000,0.076
1009897200000,0.074
1009900800000,0.082
1009904400000,0.095
1009908000000,0.099
1009911600000,0.096
1009915200000,0.089
1009918800000,0.082
1009922400000,0.071
1009926000000,0.084
1009929600000,0.132
1009933200000,0.143
1009936800000,0.131
1009940400000,0.128
1009944000000,0.144
1009947600000,0.167
1009951200000,0.173
1009954800000,0.169
1009958400000,0.133
1009962000000,0.112
1009965600000,0.162
1009969200000,0.205
1009972800000,0.168
1009976400000,0.191
1009980000000,0.238
1009983600000,0.251
1009987200000,0.282
1009990800000,0.291
1009994400000,0.302
1009998000000,0.299
1010001600000,0.305
1010005200000,0.343
1010008800000,0.354
1010012400000,0.48
1010016000000,0.658
1010019600000,0.666
1010023200000,0.638
1010026800000,0.591
1010030400000,0.568
1010034000000,0.568
1010037600000,0.528
1010041200000,0.427
1010044800000,0.282
1010048400000,0.267
1010052000000,0.307
1010055600000,0.319
1010059200000,0.32
1010062800000,0.317
1010066400000,0.328
1010070000000,0.355
1010073600000,0.401
1010077200000,0.454
1010080800000,0.531
1010084400000,0.566
1010088000000,0.59
1010091600000,0.58
1010095200000,0.538
1010098800000,0.472
1010102400000,0.51
1010106000000,0.608
1010109600000,0.684
1010113200000,0.71
1010116800000,0.663
1010120400000,0.59
1010124000000,0.523
1010127600000,0.432
1010131200000,0.348
1010134800000,0.311
1010138400000,0.346
1010142000000,0.376
1010145600000,0.394
1010149200000,0.405
1010152800000,0.407
1010156400000,0.4
1010160000000,0.368
1010163600000,0.334
1010167200000,0.377
1010170800000,0.388
1010174400000,0.413
1010178000000,0.442
1010181600000,0.429
1010185200000,0.532
1010188800000,0.679
1010192400000,0.712
1010196000000,0.706
1010199600000,0.676
1010203200000,0.643
1010206800000,0.605
1010210400000,0.571
1010214000000,0.502
1010217600000,0.334
1010221200000,0.242
1010224800000,0.278
1010228400000,0.264
1010232000000,0.25
1010235600000,0.248
1010239200000,0.225
1010242800000,0.21
1010246400000,0.188
1010250000000,0.183
1010253600000,0.201
1010257200000,0.245
1010260800000,0.253
1010264400000,0.274
1010268000000,0.291
1010271600000,0.306
1010275200000,0.571
1010278800000,0.642
1010282400000,0.576
1010286000000,0.449
1010289600000,0.32
1010293200000,0.272
1010296800000,0.367
1010300400000,0.555
1010304000000,0.658
1010307600000,0.657
1010311200000,0.45
1010314800000,0.32
1010318400000,0.289
1010322000000,0.236
1010325600000,0.206
1010329200000,0.193
1010332800000,0.192
1010336400000,0.198
1010340000000,0.235
1010343600000,0.287
1010347200000,0.298
1010350800000,0.311
1010354400000,0.345
1010358000000,0.481
1010361600000,0.585
1010365200000,0.573
1010368800000,0.531
1010372400000,0.494
1010376000000,0.473
1010379600000,0.457
1010383200000,0.414
1010386800000,0.351
1010390400000,0.203
1010394000000,0.144
1010397600000,0.152
