,V1
600170400000,0.395
600174000000,0.383
600177600000,0.374
600181200000,0.386
600184800000,0.387
600188400000,0.388
600192000000,0.369
600195600000,0.338
600199200000,0.342
600202800000,0.381
600206400000,0.42
600210000000,0.451
600213600000,0.415
600217200000,0.478
600220800000,0.584
600224400000,0.574
600228000000,0.527
600231600000,0.479
600235200000,0.441
600238800000,0.41
600242400000,0.388
600246000000,0.358
600249600000,0.278
600253200000,0.223
600256800000,0.195
600260400000,0.186
600264000000,0.192
600267600000,0.207
600271200000,0.225
600274800000,0.24
600278400000,0.251
600282000000,0.278
600285600000,0.32
600289200000,0.325
600292800000,0.338
600296400000,0.38
600300000000,0.386
600303600000,0.388
600307200000,0.46
600310800000,0.437
600314400000,0.383
600318000000,0.324
600321600000,0.28
600325200000,0.264
600328800000,0.266
600332400000,0.271
600336000000,0.227
600339600000,0.188
600343200000,0.197
600346800000,0.218
600350400000,0.273
600354000000,0.337
600357600000,0.382
600361200000,0.37
600364800000,0.361
600368400000,0.332
600372000000,0.319
600375600000,0.341
600379200000,0.323
600382800000,0.296
600386400000,0.262
600390000000,0.253
600393600000,0.343
600397200000,0.393
600400800000,0.4
600404400000,0.388
600408000000,0.379
600411600000,0.364
600415200000,0.358
600418800000,0.33
600422400000,0.255
600426000000,0.251
600429600000,0.305
600433200000,0.345
600436800000,0.362
600440400000,0.345
600444000000,0.304
600447600000,0.261
600451200000,0.227
600454800000,0.219
600458400000,0.245
600462000000,0.278
600465600000,0.302
600469200000,0.332
600472800000,0.341
600476400000,0.414
600480000000,0.56
600483600000,0.624
600487200000,0.67
600490800000,0.71
600494400000,0.742
600498000000,0.763
600501600000,0.762
600505200000,0.685
600508800000,0.58
600512400000,0.543
600516000000,0.505
600519600000,0.479
600523200000,0.476
600526800000,0.504
600530400000,0.539
600534000000,0.58
600537600000,0.612
600541200000,0.616
600544800000,0.605
600548400000,0.586
600552000000,0.575
600555600000,0.583
600559200000,0.599
600562800000,0.649
600566400000,0.795
600570000000,0.872
600573600000,0.902
600577200000,0.909
600580800000,0.907
600584400000,0.902
600588000000,0.895
600591600000,0.867
600595200000,0.776
600598800000,0.747
600602400000,0.745
600606000000,0.763
600609600000,0.757
600613200000,0.759
600616800000,0.765
600620400000,0.772
600624000000,0.776
600627600000,0.78
600631200000,0.786
600634800000,0.79
600638400000,0.793
600642000000,0.811
600645600000,0.815
600649200000,0.858
600652800000,0.933
600656400000,0.946
600660000000,0.945
600663600000,0.939
600667200000,0.93
600670800000,0.92
600674400000,0.908
600678000000,0.886
600681600000,0.812
600685200000,0.744
600688800000,0.724
600692400000,0.727
600696000000,0.678
600699600000,0.612
600703200000,0.567
600706800000,0.552
600710400000,0.556
600714000000,0.529
600717600000,0.494
600721200000,0.471
600724800000,0.466
600728400000,0.473
600732000000,0.458
600735600000,0.547
600739200000,0.739
600742800000,0.785
600746400000,0.788
600750000000,0.765
600753600000,0.731
600757200000,0.698
600760800000,0.668
600764400000,0.607
600768000000,0.472
600771600000,0.437
600775200000,0.507
600778800000,0.592
600782400000,0.63
600786000000,0.612
600789600000,0.606
600793200000,0.58
600796800000,0.578
600800400000,0.571
600804000000,0.57
600807600000,0.579
600811200000,0.586
600814800000,0.601
600818400000,0.609
600822000000,0.682
600825600000,0.839
600829200000,0.896
600832800000,0.915
600836400000,0.919
600840000000,0.917
600843600000,0.912
600847200000,0.908
600850800000,0.885
600854400000,0.83
600858000000,0.821
600861600000,0.839
600865200000,0.846
600868800000,0.856
600872400000,0.863
600876000000,0.869
600879600000,0.867
600883200000,0.866
600886800000,0.87
600890400000,0.872
600894000000,0.87
600897600000,0.865
600901200000,0.862
600904800000,0.852
600908400000,0.848
600912000000,0.911
600915600000,0.942
600919200000,0.948
600922800000,0.947
600926400000,0.943
600930000000,0.935
600933600000,0.93
600937200000,0.91
600940800000,0.854
600944400000,0.831
600948000000,0.84
600951600000,0.846
600955200000,0.845
600958800000,0.829
600962400000,0.815
600966000000,0.806
600969600000,0.803
600973200000,0.808
600976800000,0.812
600980400000,0.806
600984000000,0.791
600987600000,0.786
600991200000,0.788
600994800000,0.841
600998400000,0.917
601002000000,0.947
601005600000,0.959
601009200000,0.959
601012800000,0.948
601016400000,0.927
601020000000,0.901
601023600000,0.857
601027200000,0.768
601030800000,0.731
601034400000,0.739
601038000000,0.741
601041600000,0.723
601045200000,0.697
601048800000,0.662
601052400000,0.603
601056000000,0.527
601059600000,0.484
601063200000,0.449
601066800000,0.457
601070400000,0.468
601074000000,0.466
601077600000,0.481
601081200000,0.478
601084800000,0.57
601088400000,0.651
601092000000,0.682
601095600000,0.681
601099200000,0.66
601102800000,0.633
601106400000,0.605
601110000000,0.566
601113600000,0.54
601117200000,0.52
601120800000,0.484
601124400000,0.467
601128000000,0.457
601131600000,0.434
601135200000,0.415
601138800000,0.395
601142400000,0.374
601146000000,0.376
601149600000,0.395
601153200000,0.411
601156800000,0.401
601160400000,0.395
601164000000,0.363
601167600000,0.311
601171200000,0.369
601174800000,0.432
601178400000,0.457
601182000000,0.45
601185600000,0.435
601189200000,0.42
601192800000,0.403
601196400000,0.37
601200000000,0.274
601203600000,0.201
601207200000,0.175
601210800000,0.182
601214400000,0.213
601218000000,0.232
601221600000,0.248
601225200000,0.245
601228800000,0.254
601232400000,0.27
601236000000,0.28
601239600000,0.309
601243200000,0.326
601246800000,0.322
601250400000,0.318
601254000000,0.354
601257600000,0.435
601261200000,0.444
601264800000,0.423
601268400000,0.398
601272000000,0.379
601275600000,0.367
601279200000,0.358
601282800000,0.343
601286400000,0.27
601290000000,0.207
601293600000,0.191
601297200000,0.185
601300800000,0.199
601304400000,0.225
601308000000,0.241
601311600000,0.247
601315200000,0.253
601318800000,0.255
601322400000,0.27
601326000000,0.278
601329600000,0.294
601333200000,0.305
601336800000,0.289
601340400000,0.41
601344000000,0.528
601347600000,0.544
601351200000,0.525
601354800000,0.506
601358400000,0.494
601362000000,0.467
601365600000,0.43
601369200000,0.379
601372800000,0.26
601376400000,0.227
601380000000,0.271
601383600000,0.32
601387200000,0.373
601390800000,0.447
601394400000,0.473
601398000000,0.479
601401600000,0.437
601405200000,0.427
601408800000,0.415
601412400000,0.386
601416000000,0.349
601419600000,0.32
601423200000,0.278
601426800000,0.296
601430400000,0.401
601434000000,0.425
601437600000,0.398
601441200000,0.341
601444800000,0.28
601448400000,0.233
601452000000,0.196
601455600000,0.164
601459200000,0.128
601462800000,0.112
601466400000,0.114
601470000000,0.118
601473600000,0.121
601477200000,0.136
601480800000,0.158
601484400000,0.169
601488000000,0.164
601491600000,0.179
601495200000,0.193
601498800000,0.189
601502400000,0.175
601506000000,0.184
601509600000,0.178
601513200000,0.179
601516800000,0.219
601520400000,0.225
601524000000,0.213
601527600000,0.187
601531200000,0.161
601534800000,0.142
601538400000,0.134
601542000000,0.134
601545600000,0.131
601549200000,0.142
601552800000,0.153
601556400000,0.149
601560000000,0.144
601563600000,0.138
601567200000,0.14
601570800000,0.146
601574400000,0.161
601578000000,0.18
601581600000,0.217
601585200000,0.245
601588800000,0.269
601592400000,0.279
601596000000,0.27
601599600000,0.307
601603200000,0.369
601606800000,0.415
601610400000,0.454
601614000000,0.468
601617600000,0.467
601621200000,0.456
601624800000,0.442
601628400000,0.416
601632000000,0.32
601635600000,0.223
601639200000,0.219
601642800000,0.264
601646400000,0.362
601650000000,0.463
601653600000,0.513
601657200000,0.525
601660800000,0.538
601664400000,0.528
601668000000,0.558
601671600000,0.616
601675200000,0.644
601678800000,0.663
601682400000,0.663
601686000000,0.75
601689600000,0.864
601693200000,0.905
601696800000,0.918
601700400000,0.919
601704000000,0.909
601707600000,0.89
601711200000,0.869
601714800000,0.834
601718400000,0.75
601722000000,0.67
601725600000,0.647
601729200000,0.658
601732800000,0.698
601736400000,0.735
601740000000,0.748
601743600000,0.74
601747200000,0.718
601750800000,0.683
601754400000,0.677
601758000000,0.692
601761600000,0.708
601765200000,0.717
601768800000,0.702
601772400000,0.72
601776000000,0.828
601779600000,0.903
601783200000,0.946
601786800000,0.959
601790400000,0.953
601794000000,0.933
601797600000,0.913
601801200000,0.891
601804800000,0.885
601808400000,0.885
601812000000,0.883
601815600000,0.88
601819200000,0.858
601822800000,0.832
601826400000,0.829
601830000000,0.829
601833600000,0.817
601837200000,0.794
601840800000,0.777
601844400000,0.753
601848000000,0.705
601851600000,0.635
601855200000,0.541
601858800000,0.441
601862400000,0.484
601866000000,0.512
601869600000,0.505
601873200000,0.494
601876800000,0.526
601880400000,0.59
601884000000,0.665
601887600000,0.736
601891200000,0.791
601894800000,0.828
601898400000,0.866
601902000000,0.903
601905600000,0.92
601909200000,0.906
601912800000,0.879
601916400000,0.854
601920000000,0.825
601923600000,0.798
601927200000,0.791
601930800000,0.812
601934400000,0.84
601938000000,0.855
601941600000,0.84
601945200000,0.795
601948800000,0.786
601952400000,0.812
601956000000,0.807
601959600000,0.755
601963200000,0.671
601966800000,0.556
601970400000,0.429
601974000000,0.35
601977600000,0.379
601981200000,0.574
601984800000,0.757
601988400000,0.837
601992000000,0.866
601995600000,0.871
601999200000,0.875
602002800000,0.875
602006400000,0.863
602010000000,0.839
602013600000,0.812
602017200000,0.781
602020800000,0.77
602024400000,0.774
602028000000,0.792
602031600000,0.827
602035200000,0.858
602038800000,0.884
602042400000,0.902
602046000000,0.912
602049600000,0.907
602053200000,0.906
602056800000,0.905
602060400000,0.89
602064000000,0.897
602067600000,0.916
602071200000,0.927
602074800000,0.94
602078400000,0.947
602082000000,0.947
602085600000,0.941
602089200000,0.929
602092800000,0.901
602096400000,0.874
602100000000,0.86
602103600000,0.832
602107200000,0.786
602110800000,0.746
602114400000,0.697
602118000000,0.636
602121600000,0.653
602125200000,0.683
602128800000,0.692
602132400000,0.695
602136000000,0.704
602139600000,0.678
602143200000,0.62
602146800000,0.516
602150400000,0.398
602154000000,0.439
602157600000,0.434
602161200000,0.387
602164800000,0.328
602168400000,0.31
602172000000,0.334
602175600000,0.41
602179200000,0.432
602182800000,0.522
602186400000,0.558
602190000000,0.568
602193600000,0.543
602197200000,0.556
602200800000,0.571
602204400000,0.561
602208000000,0.663
602211600000,0.729
602215200000,0.733
602218800000,0.707
602222400000,0.672
602226000000,0.642
602229600000,0.607
602233200000,0.55
602236800000,0.428
602240400000,0.378
602244000000,0.367
602247600000,0.346
602251200000,0.352
602254800000,0.363
602258400000,0.358
602262000000,0.339
602265600000,0.313
602269200000,0.305
602272800000,0.266
602276400000,0.223
602280000000,0.192
602283600000,0.202
602287200000,0.235
602290800000,0.259
602294400000,0.405
602298000000,0.583
602301600000,0.687
602305200000,0.728
602308800000,0.74
602312400000,0.729
602316000000,0.7
602319600000,0.624
602323200000,0.494
602326800000,0.415
602330400000,0.36
602334000000,0.311
602337600000,0.302
602341200000,0.358
602344800000,0.427
602348400000,0.461
602352000000,0.51
602355600000,0.534
602359200000,0.535
602362800000,0.535
602366400000,0.519
602370000000,0.498
602373600000,0.505
602377200000,0.5
602380800000,0.637
602384400000,0.755
602388000000,0.815
602391600000,0.806
602395200000,0.75
602398800000,0.677
602402400000,0.607
602406000000,0.526
602409600000,0.454
602413200000,0.503
602416800000,0.55
602420400000,0.599
602424000000,0.601
602427600000,0.576
602431200000,0.555
602434800000,0.511
602438400000,0.481
602442000000,0.491
602445600000,0.523
602449200000,0.525
602452800000,0.498
602456400000,0.479
602460000000,0.463
602463600000,0.422
602467200000,0.472
602470800000,0.535
602474400000,0.571
602478000000,0.535
602481600000,0.464
602485200000,0.386
602488800000,0.328
602492400000,0.268
602496000000,0.202
602499600000,0.257
602503200000,0.32
602506800000,0.379
602510400000,0.447
602514000000,0.464
602517600000,0.479
602521200000,0.488
602524800000,0.518
602528400000,0.553
602532000000,0.586
602535600000,0.597
602539200000,0.602
602542800000,0.62
602546400000,0.616
602550000000,0.625
602553600000,0.637
602557200000,0.718
602560800000,0.733
602564400000,0.718
602568000000,0.69
602571600000,0.657
602575200000,0.594
602578800000,0.502
602582400000,0.447
602586000000,0.501
602589600000,0.571
602593200000,0.59
602596800000,0.627
602600400000,0.674
602604000000,0.687
602607600000,0.682
602611200000,0.666
602614800000,0.647
602618400000,0.648
602622000000,0.654
602625600000,0.674
602629200000,0.72
602632800000,0.748
602636400000,0.819
602640000000,0.884
602643600000,0.892
602647200000,0.888
602650800000,0.87
602654400000,0.839
602658000000,0.8
602661600000,0.755
602665200000,0.705
602668800000,0.621
602672400000,0.595
602676000000,0.618
602679600000,0.635
602683200000,0.663
602686800000,0.681
602690400000,0.698
602694000000,0.7
602697600000,0.683
602701200000,0.642
602704800000,0.59
602708400000,0.54
602712000000,0.479
602715600000,0.425
602719200000,0.362
602722800000,0.336
602726400000,0.447
602730000000,0.484
602733600000,0.498
602737200000,0.499
602740800000,0.498
602744400000,0.498
602748000000,0.481
602751600000,0.425
602755200000,0.314
602758800000,0.283
602762400000,0.291
602766000000,0.306
602769600000,0.343
602773200000,0.36
602776800000,0.388
602780400000,0.41
602784000000,0.37
602787600000,0.317
602791200000,0.317
602794800000,0.309
602798400000,0.311
602802000000,0.307
602805600000,0.295
602809200000,0.345
602812800000,0.391
602816400000,0.371
602820000000,0.332
602823600000,0.291
602827200000,0.253
602830800000,0.221
602834400000,0.202
602838000000,0.193
602841600000,0.156
602845200000,0.134
602848800000,0.154
602852400000,0.157
602856000000,0.181
602859600000,0.229
602863200000,0.248
602866800000,0.241
602870400000,0.264
602874000000,0.294
602877600000,0.302
602881200000,0.263
602884800000,0.238
602888400000,0.245
602892000000,0.22
602895600000,0.25
602899200000,0.284
602902800000,0.259
602906400000,0.21
602910000000,0.154
602913600000,0.106
602917200000,0.078
602920800000,0.064
602924400000,0.058
602928000000,0.051
602931600000,0.047
602935200000,0.054
602938800000,0.063
602942400000,0.066
602946000000,0.076
602949600000,0.092
602953200000,0.118
602956800000,0.146
602960400000,0.175
602964000000,0.192
602967600000,0.192
602971200000,0.205
602974800000,0.231
602978400000,0.23
602982000000,0.253
602985600000,0.314
602989200000,0.344
602992800000,0.356
602996400000,0.358
603000000000,0.349
603003600000,0.337
603007200000,0.32
603010800000,0.289
603014400000,0.231
603018000000,0.188
603021600000,0.176
603025200000,0.172
603028800000,0.167
603032400000,0.172
603036000000,0.204
603039600000,0.232
603043200000,0.251
603046800000,0.285
603050400000,0.341
603054000000,0.351
603057600000,0.318
603061200000,0.281
603064800000,0.234
603068400000,0.262
603072000000,0.308
603075600000,0.323
603079200000,0.337
603082800000,0.349
603086400000,0.358
603090000000,0.355
603093600000,0.343
603097200000,0.328
603100800000,0.281
603104400000,0.233
603108000000,0.216
603111600000,0.204
603115200000,0.222
603118800000,0.25
603122400000,0.294
603126000000,0.337
603129600000,0.358
603133200000,0.382
603136800000,0.432
603140400000,0.435
603144000000,0.435
603147600000,0.465
603151200000,0.467
603154800000,0.507
603158400000,0.568
603162000000,0.547
603165600000,0.508
603169200000,0.449
603172800000,0.386
603176400000,0.328
603180000000,0.281
603183600000,0.245
603187200000,0.206
603190800000,0.178
603194400000,0.171
603198000000,0.169
603201600000,0.178
603205200000,0.194
603208800000,0.217
603212400000,0.265
603216000000,0.324
603219600000,0.343
603223200000,0.342
603226800000,0.364
603230400000,0.382
603234000000,0.376
603237600000,0.347
603241200000,0.414
603244800000,0.468
603248400000,0.457
603252000000,0.427
603255600000,0.397
603259200000,0.374
603262800000,0.356
603266400000,0.346
603270000000,0.339
603273600000,0.278
603277200000,0.223
603280800000,0.234
603284400000,0.251
603288000000,0.32
603291600000,0.402
603295200000,0.401
603298800000,0.343
603302400000,0.297
603306000000,0.277
603309600000,0.279
603313200000,0.281
603316800000,0.291
603320400000,0.294
603324000000,0.272
603327600000,0.294
603331200000,0.432
603334800000,0.513
603338400000,0.544
603342000000,0.546
603345600000,0.529
603349200000,0.502
603352800000,0.467
603356400000,0.407
603360000000,0.282
603363600000,0.262
603367200000,0.301
603370800000,0.326
603374400000,0.358
603378000000,0.383
603381600000,0.373
603385200000,0.339
603388800000,0.365
603392400000,0.405
603396000000,0.452
603399600000,0.488
603403200000,0.482
603406800000,0.467
603410400000,0.454
603414000000,0.442
603417600000,0.557
603421200000,0.63
603424800000,0.642
603428400000,0.62
603432000000,0.568
603435600000,0.485
603439200000,0.43
603442800000,0.374
603446400000,0.34
603450000000,0.357
603453600000,0.353
603457200000,0.397
603460800000,0.573
603464400000,0.704
603468000000,0.724
603471600000,0.724
603475200000,0.708
603478800000,0.668
603482400000,0.622
603486000000,0.588
603489600000,0.586
603493200000,0.59
603496800000,0.562
603500400000,0.53
603504000000,0.61
603507600000,0.613
603511200000,0.6
603514800000,0.583
603518400000,0.57
603522000000,0.534
603525600000,0.463
603529200000,0.384
603532800000,0.343
603536400000,0.357
603540000000,0.37
603543600000,0.374
603547200000,0.386
603550800000,0.362
603554400000,0.334
603558000000,0.324
603561600000,0.33
603565200000,0.312
603568800000,0.32
603572400000,0.307
603576000000,0.277
603579600000,0.272
603583200000,0.293
603586800000,0.352
603590400000,0.573
603594000000,0.711
603597600000,0.763
603601200000,0.77
603604800000,0.755
603608400000,0.724
603612000000,0.685
603615600000,0.618
603619200000,0.432
603622800000,0.343
603626400000,0.364
603630000000,0.383
603633600000,0.404
603637200000,0.422
603640800000,0.401
603644400000,0.398
603648000000,0.383
603651600000,0.374
603655200000,0.367
603658800000,0.377
603662400000,0.391
603666000000,0.407
603669600000,0.396
603673200000,0.522
603676800000,0.632
603680400000,0.661
603684000000,0.638
603687600000,0.607
603691200000,0.599
603694800000,0.603
603698400000,0.608
603702000000,0.586
603705600000,0.484
603709200000,0.379
603712800000,0.358
603716400000,0.336
603720000000,0.362
603723600000,0.414
603727200000,0.476
603730800000,0.444
603734400000,0.422
603738000000,0.42
603741600000,0.413
603745200000,0.394
603748800000,0.386
603752400000,0.42
603756000000,0.413
603759600000,0.519
603763200000,0.658
603766800000,0.656
603770400000,0.635
603774000000,0.605
603777600000,0.583
603781200000,0.571
603784800000,0.566
603788400000,0.56
603792000000,0.481
603795600000,0.37
603799200000,0.368
603802800000,0.403
603806400000,0.447
603810000000,0.432
603813600000,0.413
603817200000,0.457
603820800000,0.491
603824400000,0.513
603828000000,0.538
603831600000,0.59
603835200000,0.626
603838800000,0.654
603842400000,0.666
603846000000,0.761
603849600000,0.862
603853200000,0.903
603856800000,0.914
603860400000,0.911
603864000000,0.898
603867600000,0.877
603871200000,0.845
603874800000,0.775
603878400000,0.67
603882000000,0.666
603885600000,0.63
603889200000,0.636
603892800000,0.636
603896400000,0.64
603900000000,0.63
603903600000,0.626
603907200000,0.611
603910800000,0.58
603914400000,0.55
603918000000,0.524
603921600000,0.509
603925200000,0.502
603928800000,0.479
603932400000,0.472
603936000000,0.639
603939600000,0.795
603943200000,0.854
603946800000,0.867
603950400000,0.868
603954000000,0.853
603957600000,0.818
603961200000,0.733
603964800000,0.568
603968400000,0.464
603972000000,0.413
603975600000,0.396
603979200000,0.41
603982800000,0.414
603986400000,0.449
603990000000,0.508
603993600000,0.551
603997200000,0.564
604000800000,0.59
604004400000,0.606
604008000000,0.629
604011600000,0.662
604015200000,0.679
604018800000,0.772
604022400000,0.883
604026000000,0.922
604029600000,0.934
604033200000,0.933
604036800000,0.927
604040400000,0.919
604044000000,0.905
604047600000,0.876
604051200000,0.792
604054800000,0.724
604058400000,0.691
604062000000,0.668
604065600000,0.683
604069200000,0.701
604072800000,0.75
604076400000,0.764
604080000000,0.769
604083600000,0.778
604087200000,0.746
604090800000,0.706
604094400000,0.663
604098000000,0.659
604101600000,0.668
604105200000,0.781
604108800000,0.9
604112400000,0.924
604116000000,0.924
604119600000,0.916
604123200000,0.904
604126800000,0.886
604130400000,0.866
604134000000,0.836
604137600000,0.744
604141200000,0.671
604144800000,0.658
604148400000,0.672
604152000000,0.682
604155600000,0.661
604159200000,0.632
604162800000,0.644
604166400000,0.65
604170000000,0.67
604173600000,0.677
604177200000,0.674
604180800000,0.661
604184400000,0.641
604188000000,0.591
604191600000,0.657
604195200000,0.779
604198800000,0.812
604202400000,0.796
604206000000,0.755
604209600000,0.697
604213200000,0.613
604216800000,0.503
604220400000,0.393
604224000000,0.269
604227600000,0.169
604231200000,0.144
604234800000,0.137
604238400000,0.149
604242000000,0.178
604245600000,0.204
604249200000,0.219
604252800000,0.229
604256400000,0.225
604260000000,0.213
604263600000,0.211
604267200000,0.205
604270800000,0.193
604274400000,0.177
604278000000,0.217
604281600000,0.3
604285200000,0.33
604288800000,0.305
604292400000,0.274
604296000000,0.251
604299600000,0.225
604303200000,0.201
604306800000,0.191
604310400000,0.169
604314000000,0.161
604317600000,0.179
604321200000,0.182
604324800000,0.171
604328400000,0.155
604332000000,0.147
604335600000,0.147
604339200000,0.152
604342800000,0.155
604346400000,0.167
604350000000,0.148
604353600000,0.126
604357200000,0.114
604360800000,0.088
604364400000,0.074
604368000000,0.088
604371600000,0.099
604375200000,0.094
604378800000,0.09
604382400000,0.084
604386000000,0.074
604389600000,0.064
604393200000,0.063
604396800000,0.07
604400400000,0.09
604404000000,0.114
604407600000,0.13
604411200000,0.144
604414800000,0.151
604418400000,0.157
604422000000,0.173
604425600000,0.184
604429200000,0.195
604432800000,0.22
604436400000,0.262
604440000000,0.297
604443600000,0.37
604447200000,0.422
604450800000,0.444
604454400000,0.586
604458000000,0.663
604461600000,0.656
604465200000,0.608
604468800000,0.563
604472400000,0.536
604476000000,0.516
604479600000,0.484
604483200000,0.369
604486800000,0.334
604490400000,0.38
604494000000,0.413
604497600000,0.444
604501200000,0.454
604504800000,0.379
604508400000,0.305
604512000000,0.278
604515600000,0.256
604519200000,0.229
604522800000,0.221
604526400000,0.221
604530000000,0.243
604533600000,0.248
604537200000,0.294
604540800000,0.464
604544400000,0.556
604548000000,0.593
604551600000,0.61
604555200000,0.621
604558800000,0.601
604562400000,0.546
604566000000,0.457
604569600000,0.349
604573200000,0.25
604576800000,0.205
604580400000,0.186
604584000000,0.168
604587600000,0.143
604591200000,0.133
604594800000,0.15
604598400000,0.188
604602000000,0.225
604605600000,0.283
604609200000,0.333
604612800000,0.353
604616400000,0.332
604620000000,0.3
604623600000,0.332
604627200000,0.393
604630800000,0.39
604634400000,0.35
604638000000,0.286
604641600000,0.234
604645200000,0.197
604648800000,0.179
604652400000,0.167
604656000000,0.136
604659600000,0.138
604663200000,0.207
604666800000,0.263
604670400000,0.296
604674000000,0.318
604677600000,0.267
604681200000,0.235
604684800000,0.209
604688400000,0.196
604692000000,0.184
604695600000,0.179
604699200000,0.166
604702800000,0.157
604706400000,0.136
604710000000,0.133
604713600000,0.179
604717200000,0.248
604720800000,0.328
604724400000,0.407
604728000000,0.471
604731600000,0.532
604735200000,0.575
604738800000,0.564
604742400000,0.439
604746000000,0.33
604749600000,0.292
604753200000,0.289
604756800000,0.291
604760400000,0.295
604764000000,0.308
604767600000,0.277
604771200000,0.248
604774800000,0.241
604778400000,0.243
604782000000,0.225
604785600000,0.225
604789200000,0.254
604792800000,0.239
604796400000,0.305
604800000000,0.368
604803600000,0.405
604807200000,0.433
604810800000,0.446
604814400000,0.447
604818000000,0.437
604821600000,0.416
604825200000,0.387
604828800000,0.32
604832400000,0.238
604836000000,0.249
604839600000,0.278
604843200000,0.315
604846800000,0.326
604850400000,0.328
604854000000,0.337
604857600000,0.337
604861200000,0.343
604864800000,0.343
604868400000,0.309
604872000000,0.282
604875600000,0.243
604879200000,0.179
604882800000,0.231
604886400000,0.296
604890000000,0.329
604893600000,0.34
604897200000,0.325
604900800000,0.291
604904400000,0.249
604908000000,0.208
604911600000,0.171
604915200000,0.134
604918800000,0.117
604922400000,0.116
604926000000,0.104
604929600000,0.098
604933200000,0.104
604936800000,0.113
604940400000,0.119
604944000000,0.124
604947600000,0.138
604951200000,0.153
604954800000,0.161
604958400000,0.154
604962000000,0.143
604965600000,0.121
604969200000,0.13
604972800000,0.132
604976400000,0.139
604980000000,0.155
604983600000,0.168
604987200000,0.183
604990800000,0.201
604994400000,0.22
604998000000,0.234
605001600000,0.235
605005200000,0.22
605008800000,0.214
605012400000,0.199
605016000000,0.192
605019600000,0.196
605023200000,0.181
605026800000,0.192
605030400000,0.206
605034000000,0.235
605037600000,0.291
605041200000,0.341
605044800000,0.376
605048400000,0.367
605052000000,0.325
605055600000,0.37
605059200000,0.405
605062800000,0.379
605066400000,0.33
605070000000,0.28
605073600000,0.252
605077200000,0.249
605080800000,0.261
605084400000,0.283
605088000000,0.285
605091600000,0.252
605095200000,0.274
605098800000,0.333
605102400000,0.408
605106000000,0.473
605109600000,0.511
605113200000,0.542
605116800000,0.566
605120400000,0.547
605124000000,0.532
605127600000,0.508
605131200000,0.491
605134800000,0.484
605138400000,0.436
605142000000,0.51
605145600000,0.601
605149200000,0.635
605152800000,0.652
605156400000,0.652
605160000000,0.648
605163600000,0.643
605167200000,0.636
605170800000,0.625
605174400000,0.578
605178000000,0.464
605181600000,0.444
605185200000,0.481
605188800000,0.58
605192400000,0.644
605196000000,0.695
605199600000,0.714
605203200000,0.715
605206800000,0.72
