,N2
1136073600000,0.218
1136077200000,0.306
1136080800000,0.385
1136084400000,0.415
1136088000000,0.392
1136091600000,0.309
1136095200000,0.217
1136098800000,0.124
1136102400000,0.036
1136106000000,0.0
1136109600000,0.0
1136113200000,0.0
1136116800000,0.0
1136120400000,0.0
1136124000000,0.0
1136127600000,0.0
1136131200000,0.0
1136134800000,0.0
1136138400000,0.0
1136142000000,0.0
1136145600000,0.0
1136149200000,0.0
1136152800000,0.025
1136156400000,0.176
1136160000000,0.362
1136163600000,0.499
1136167200000,0.57
1136170800000,0.588
1136174400000,0.563
1136178000000,0.491
1136181600000,0.402
1136185200000,0.272
1136188800000,0.105
1136192400000,0.0
1136196000000,0.0
1136199600000,0.0
1136203200000,0.0
1136206800000,0.0
1136210400000,0.0
1136214000000,0.0
1136217600000,0.0
1136221200000,0.0
1136224800000,0.0
1136228400000,0.0
1136232000000,0.0
1136235600000,0.0
1136239200000,0.042
1136242800000,0.231
1136246400000,0.418
1136250000000,0.574
1136253600000,0.656
1136257200000,0.679
1136260800000,0.657
1136264400000,0.601
1136268000000,0.482
1136271600000,0.307
1136275200000,0.099
1136278800000,0.0
1136282400000,0.0
1136286000000,0.0
1136289600000,0.0
1136293200000,0.0
1136296800000,0.0
1136300400000,0.0
1136304000000,0.0
1136307600000,0.0
1136311200000,0.0
1136314800000,0.0
1136318400000,0.0
1136322000000,0.0
1136325600000,0.028
1136329200000,0.174
1136332800000,0.327
1136336400000,0.482
1136340000000,0.554
1136343600000,0.632
1136347200000,0.641
1136350800000,0.588
1136354400000,0.488
1136358000000,0.346
1136361600000,0.146
1136365200000,0.0
1136368800000,0.0
1136372400000,0.0
1136376000000,0.0
1136379600000,0.0
1136383200000,0.0
1136386800000,0.0
1136390400000,0.0
1136394000000,0.0
1136397600000,0.0
1136401200000,0.0
1136404800000,0.0
1136408400000,0.0
1136412000000,0.04
1136415600000,0.231
1136419200000,0.417
1136422800000,0.571
1136426400000,0.652
1136430000000,0.688
1136433600000,0.679
1136437200000,0.616
1136440800000,0.51
1136444400000,0.356
1136448000000,0.138
1136451600000,0.0
1136455200000,0.0
1136458800000,0.0
1136462400000,0.0
1136466000000,0.0
1136469600000,0.0
1136473200000,0.0
1136476800000,0.0
1136480400000,0.0
1136484000000,0.0
1136487600000,0.0
1136491200000,0.0
1136494800000,0.0
1136498400000,0.039
1136502000000,0.229
1136505600000,0.419
1136509200000,0.522
1136512800000,0.582
1136516400000,0.598
1136520000000,0.597
1136523600000,0.545
1136527200000,0.442
1136530800000,0.295
1136534400000,0.119
1136538000000,0.0
1136541600000,0.0
1136545200000,0.0
1136548800000,0.0
1136552400000,0.0
1136556000000,0.0
1136559600000,0.0
1136563200000,0.0
1136566800000,0.0
1136570400000,0.0
1136574000000,0.0
1136577600000,0.0
1136581200000,0.0
1136584800000,0.022
1136588400000,0.167
1136592000000,0.348
1136595600000,0.496
1136599200000,0.581
1136602800000,0.618
1136606400000,0.597
1136610000000,0.543
1136613600000,0.438
1136617200000,0.272
1136620800000,0.098
1136624400000,0.0
1136628000000,0.0
1136631600000,0.0
1136635200000,0.0
1136638800000,0.0
1136642400000,0.0
1136646000000,0.0
1136649600000,0.0
1136653200000,0.0
1136656800000,0.0
1136660400000,0.0
1136664000000,0.0
1136667600000,0.0
1136671200000,0.031
1136674800000,0.182
1136678400000,0.342
1136682000000,0.433
1136685600000,0.458
1136689200000,0.469
1136692800000,0.461
1136696400000,0.436
1136700000000,0.366
1136703600000,0.239
1136707200000,0.095
1136710800000,0.0
1136714400000,0.0
1136718000000,0.0
1136721600000,0.0
1136725200000,0.0
1136728800000,0.0
1136732400000,0.0
1136736000000,0.0
1136739600000,0.0
1136743200000,0.0
1136746800000,0.0
1136750400000,0.0
1136754000000,0.0
1136757600000,0.021
1136761200000,0.157
1136764800000,0.307
1136768400000,0.441
1136772000000,0.529
1136775600000,0.549
1136779200000,0.532
1136782800000,0.463
1136786400000,0.374
1136790000000,0.229
1136793600000,0.087
1136797200000,0.0
1136800800000,0.0
1136804400000,0.0
1136808000000,0.0
1136811600000,0.0
1136815200000,0.0
1136818800000,0.0
1136822400000,0.0
1136826000000,0.0
1136829600000,0.0
1136833200000,0.0
1136836800000,0.0
1136840400000,0.0
1136844000000,0.028
1136847600000,0.193
1136851200000,0.363
1136854800000,0.517
1136858400000,0.605
1136862000000,0.66
1136865600000,0.65
1136869200000,0.583
1136872800000,0.465
1136876400000,0.308
1136880000000,0.12
1136883600000,0.0
1136887200000,0.0
1136890800000,0.0
1136894400000,0.0
1136898000000,0.0
1136901600000,0.0
1136905200000,0.0
1136908800000,0.0
1136912400000,0.0
1136916000000,0.0
1136919600000,0.0
1136923200000,0.0
1136926800000,0.0
1136930400000,0.022
1136934000000,0.161
1136937600000,0.365
1136941200000,0.535
1136944800000,0.633
1136948400000,0.665
1136952000000,0.645
1136955600000,0.586
1136959200000,0.491
1136962800000,0.347
1136966400000,0.148
1136970000000,0.0
1136973600000,0.0
1136977200000,0.0
1136980800000,0.0
1136984400000,0.0
1136988000000,0.0
1136991600000,0.0
1136995200000,0.0
1136998800000,0.0
1137002400000,0.0
1137006000000,0.0
1137009600000,0.0
1137013200000,0.0
1137016800000,0.038
1137020400000,0.216
1137024000000,0.388
1137027600000,0.556
1137031200000,0.654
1137034800000,0.674
1137038400000,0.643
1137042000000,0.569
1137045600000,0.439
1137049200000,0.3
1137052800000,0.121
1137056400000,0.0
1137060000000,0.0
1137063600000,0.0
1137067200000,0.0
1137070800000,0.0
1137074400000,0.0
1137078000000,0.0
1137081600000,0.0
1137085200000,0.0
1137088800000,0.0
1137092400000,0.0
1137096000000,0.0
1137099600000,0.0
1137103200000,0.019
1137106800000,0.147
1137110400000,0.335
1137114000000,0.486
1137117600000,0.574
1137121200000,0.619
1137124800000,0.619
1137128400000,0.521
1137132000000,0.401
1137135600000,0.261
1137139200000,0.089
1137142800000,0.0
1137146400000,0.0
1137150000000,0.0
1137153600000,0.0
1137157200000,0.0
1137160800000,0.0
1137164400000,0.0
1137168000000,0.0
1137171600000,0.0
1137175200000,0.0
1137178800000,0.0
1137182400000,0.0
1137186000000,0.0
1137189600000,0.036
1137193200000,0.215
1137196800000,0.393
1137200400000,0.564
1137204000000,0.66
1137207600000,0.694
1137211200000,0.682
1137214800000,0.627
1137218400000,0.513
1137222000000,0.355
1137225600000,0.167
1137229200000,0.003
1137232800000,0.0
1137236400000,0.0
1137240000000,0.0
1137243600000,0.0
1137247200000,0.0
1137250800000,0.0
1137254400000,0.0
1137258000000,0.0
1137261600000,0.0
1137265200000,0.0
1137268800000,0.0
1137272400000,0.0
1137276000000,0.039
1137279600000,0.215
1137283200000,0.41
1137286800000,0.537
1137290400000,0.616
1137294000000,0.646
1137297600000,0.641
1137301200000,0.599
1137304800000,0.503
1137308400000,0.351
1137312000000,0.152
1137315600000,0.001
1137319200000,0.0
1137322800000,0.0
1137326400000,0.0
1137330000000,0.0
1137333600000,0.0
1137337200000,0.0
1137340800000,0.0
1137344400000,0.0
1137348000000,0.0
1137351600000,0.0
1137355200000,0.0
1137358800000,0.0
1137362400000,0.029
1137366000000,0.18
1137369600000,0.361
1137373200000,0.503
1137376800000,0.592
1137380400000,0.624
1137384000000,0.602
1137387600000,0.556
1137391200000,0.479
1137394800000,0.347
1137398400000,0.146
1137402000000,0.0
1137405600000,0.0
1137409200000,0.0
1137412800000,0.0
1137416400000,0.0
1137420000000,0.0
1137423600000,0.0
1137427200000,0.0
1137430800000,0.0
1137434400000,0.0
1137438000000,0.0
1137441600000,0.0
1137445200000,0.0
1137448800000,0.034
1137452400000,0.213
1137456000000,0.381
1137459600000,0.539
1137463200000,0.642
1137466800000,0.674
1137470400000,0.67
1137474000000,0.592
1137477600000,0.458
1137481200000,0.283
1137484800000,0.09
1137488400000,0.0
1137492000000,0.0
1137495600000,0.0
1137499200000,0.0
1137502800000,0.0
1137506400000,0.0
1137510000000,0.0
1137513600000,0.0
1137517200000,0.0
1137520800000,0.0
1137524400000,0.0
1137528000000,0.0
1137531600000,0.0
1137535200000,0.023
1137538800000,0.158
1137542400000,0.326
1137546000000,0.492
1137549600000,0.604
1137553200000,0.667
1137556800000,0.675
1137560400000,0.606
1137564000000,0.457
1137567600000,0.246
1137571200000,0.096
1137574800000,0.0
1137578400000,0.0
1137582000000,0.0
1137585600000,0.0
1137589200000,0.0
1137592800000,0.0
1137596400000,0.0
1137600000000,0.0
1137603600000,0.0
1137607200000,0.0
1137610800000,0.0
1137614400000,0.0
1137618000000,0.0
1137621600000,0.042
1137625200000,0.236
1137628800000,0.457
1137632400000,0.603
1137636000000,0.691
1137639600000,0.726
1137643200000,0.71
1137646800000,0.65
1137650400000,0.532
1137654000000,0.37
1137657600000,0.162
1137661200000,0.003
1137664800000,0.0
1137668400000,0.0
1137672000000,0.0
1137675600000,0.0
1137679200000,0.0
1137682800000,0.0
1137686400000,0.0
1137690000000,0.0
1137693600000,0.0
1137697200000,0.0
1137700800000,0.0
1137704400000,0.0
1137708000000,0.043
1137711600000,0.253
1137715200000,0.452
1137718800000,0.55
1137722400000,0.588
1137726000000,0.581
1137729600000,0.63
1137733200000,0.596
1137736800000,0.483
1137740400000,0.281
1137744000000,0.098
1137747600000,0.0
1137751200000,0.0
1137754800000,0.0
1137758400000,0.0
1137762000000,0.0
1137765600000,0.0
1137769200000,0.0
1137772800000,0.0
1137776400000,0.0
1137780000000,0.0
1137783600000,0.0
1137787200000,0.0
1137790800000,0.0
1137794400000,0.048
1137798000000,0.244
1137801600000,0.441
1137805200000,0.571
1137808800000,0.63
1137812400000,0.666
1137816000000,0.651
1137819600000,0.551
1137823200000,0.409
1137826800000,0.235
1137830400000,0.081
1137834000000,0.0
1137837600000,0.0
1137841200000,0.0
1137844800000,0.0
1137848400000,0.0
1137852000000,0.0
1137855600000,0.0
1137859200000,0.0
1137862800000,0.0
1137866400000,0.0
1137870000000,0.0
1137873600000,0.0
1137877200000,0.0
1137880800000,0.018
1137884400000,0.112
1137888000000,0.218
1137891600000,0.293
1137895200000,0.333
1137898800000,0.329
1137902400000,0.305
1137906000000,0.277
1137909600000,0.23
1137913200000,0.147
1137916800000,0.051
1137920400000,0.0
1137924000000,0.0
