,V2
1451606400000,0.562
1451610000000,0.606
1451613600000,0.628
1451617200000,0.64
1451620800000,0.649
1451624400000,0.652
1451628000000,0.66
1451631600000,0.676
1451635200000,0.689
1451638800000,0.687
1451642400000,0.68
1451646000000,0.566
1451649600000,0.429
1451653200000,0.364
1451656800000,0.413
1451660400000,0.533
1451664000000,0.631
1451667600000,0.663
1451671200000,0.682
1451674800000,0.694
1451678400000,0.704
1451682000000,0.692
1451685600000,0.655
1451689200000,0.63
1451692800000,0.623
1451696400000,0.599
1451700000000,0.569
1451703600000,0.543
1451707200000,0.525
1451710800000,0.519
1451714400000,0.533
1451718000000,0.566
1451721600000,0.578
1451725200000,0.571
1451728800000,0.584
1451732400000,0.565
1451736000000,0.476
1451739600000,0.413
1451743200000,0.389
1451746800000,0.422
1451750400000,0.533
1451754000000,0.608
1451757600000,0.628
1451761200000,0.661
1451764800000,0.679
1451768400000,0.661
1451772000000,0.615
1451775600000,0.574
1451779200000,0.566
1451782800000,0.538
1451786400000,0.501
1451790000000,0.473
1451793600000,0.432
1451797200000,0.362
1451800800000,0.3
1451804400000,0.253
1451808000000,0.236
1451811600000,0.274
1451815200000,0.392
1451818800000,0.523
1451822400000,0.554
1451826000000,0.555
1451829600000,0.56
1451833200000,0.583
1451836800000,0.618
1451840400000,0.661
1451844000000,0.689
1451847600000,0.704
1451851200000,0.705
1451854800000,0.691
1451858400000,0.672
1451862000000,0.674
1451865600000,0.683
1451869200000,0.649
1451872800000,0.573
1451876400000,0.486
1451880000000,0.413
1451883600000,0.354
1451887200000,0.313
1451890800000,0.295
1451894400000,0.287
1451898000000,0.277
1451901600000,0.3
1451905200000,0.332
1451908800000,0.326
1451912400000,0.294
1451916000000,0.264
1451919600000,0.273
1451923200000,0.297
1451926800000,0.35
1451930400000,0.41
1451934000000,0.466
1451937600000,0.516
1451941200000,0.535
1451944800000,0.531
1451948400000,0.519
1451952000000,0.513
1451955600000,0.47
1451959200000,0.383
1451962800000,0.308
1451966400000,0.241
1451970000000,0.174
1451973600000,0.13
1451977200000,0.112
1451980800000,0.112
1451984400000,0.11
1451988000000,0.129
1451991600000,0.172
1451995200000,0.224
1451998800000,0.277
1452002400000,0.294
1452006000000,0.296
1452009600000,0.282
1452013200000,0.264
1452016800000,0.264
1452020400000,0.3
1452024000000,0.358
1452027600000,0.393
1452031200000,0.386
1452034800000,0.357
1452038400000,0.305
1452042000000,0.218
1452045600000,0.139
1452049200000,0.093
1452052800000,0.062
1452056400000,0.034
1452060000000,0.012
1452063600000,0.002
1452067200000,0.0
1452070800000,0.001
