,S1
1230768000000,0.206
1230771600000,0.296
1230775200000,0.34
1230778800000,0.346
1230782400000,0.306
1230786000000,0.224
1230789600000,0.134
1230793200000,0.074
1230796800000,0.018
1230800400000,0.0
1230804000000,0.0
1230807600000,0.0
1230811200000,0.0
1230814800000,0.0
1230818400000,0.0
1230822000000,0.0
1230825600000,0.0
1230829200000,0.0
1230832800000,0.0
1230836400000,0.0
1230840000000,0.0
1230843600000,0.0
1230847200000,0.011
1230850800000,0.083
1230854400000,0.157
1230858000000,0.214
1230861600000,0.268
1230865200000,0.318
1230868800000,0.33
1230872400000,0.284
1230876000000,0.195
1230879600000,0.098
1230883200000,0.022
1230886800000,0.0
1230890400000,0.0
1230894000000,0.0
1230897600000,0.0
1230901200000,0.0
1230904800000,0.0
1230908400000,0.0
1230912000000,0.0
1230915600000,0.0
1230919200000,0.0
1230922800000,0.0
1230926400000,0.0
1230930000000,0.0
1230933600000,0.003
1230937200000,0.064
1230940800000,0.22
1230944400000,0.352
1230948000000,0.407
1230951600000,0.409
1230955200000,0.364
1230958800000,0.293
1230962400000,0.213
1230966000000,0.11
1230969600000,0.027
1230973200000,0.0
1230976800000,0.0
1230980400000,0.0
1230984000000,0.0
1230987600000,0.0
1230991200000,0.0
1230994800000,0.0
1230998400000,0.0
1231002000000,0.0
1231005600000,0.0
1231009200000,0.0
1231012800000,0.0
1231016400000,0.0
1231020000000,0.003
1231023600000,0.056
1231027200000,0.121
1231030800000,0.176
1231034400000,0.215
1231038000000,0.216
1231041600000,0.2
1231045200000,0.167
1231048800000,0.12
1231052400000,0.063
1231056000000,0.012
1231059600000,0.0
1231063200000,0.0
1231066800000,0.0
1231070400000,0.0
1231074000000,0.0
1231077600000,0.0
1231081200000,0.0
1231084800000,0.0
1231088400000,0.0
1231092000000,0.0
1231095600000,0.0
1231099200000,0.0
1231102800000,0.0
1231106400000,0.014
1231110000000,0.085
1231113600000,0.172
1231117200000,0.238
1231120800000,0.28
1231124400000,0.276
1231128000000,0.251
1231131600000,0.205
1231135200000,0.145
1231138800000,0.076
1231142400000,0.017
1231146000000,0.0
1231149600000,0.0
1231153200000,0.0
1231156800000,0.0
1231160400000,0.0
1231164000000,0.0
1231167600000,0.0
1231171200000,0.0
1231174800000,0.0
1231178400000,0.0
1231182000000,0.0
1231185600000,0.0
1231189200000,0.0
1231192800000,0.016
1231196400000,0.106
1231200000000,0.208
1231203600000,0.296
1231207200000,0.361
1231210800000,0.401
1231214400000,0.408
1231218000000,0.353
1231221600000,0.271
1231225200000,0.155
1231228800000,0.045
1231232400000,0.0
1231236000000,0.0
1231239600000,0.0
1231243200000,0.0
1231246800000,0.0
1231250400000,0.0
1231254000000,0.0
1231257600000,0.0
1231261200000,0.0
1231264800000,0.0
1231268400000,0.0
1231272000000,0.0
1231275600000,0.0
1231279200000,0.013
1231282800000,0.09
1231286400000,0.173
1231290000000,0.258
1231293600000,0.289
1231297200000,0.305
1231300800000,0.312
1231304400000,0.277
1231308000000,0.219
1231311600000,0.12
1231315200000,0.032
1231318800000,0.0
1231322400000,0.0
1231326000000,0.0
1231329600000,0.0
1231333200000,0.0
1231336800000,0.0
1231340400000,0.0
1231344000000,0.0
1231347600000,0.0
1231351200000,0.0
1231354800000,0.0
1231358400000,0.0
1231362000000,0.0
1231365600000,0.016
1231369200000,0.108
1231372800000,0.216
1231376400000,0.303
1231380000000,0.387
1231383600000,0.4
1231387200000,0.381
1231390800000,0.319
1231394400000,0.248
1231398000000,0.153
1231401600000,0.041
1231405200000,0.0
1231408800000,0.0
1231412400000,0.0
1231416000000,0.0
1231419600000,0.0
1231423200000,0.0
1231426800000,0.0
1231430400000,0.0
1231434000000,0.0
1231437600000,0.0
1231441200000,0.0
1231444800000,0.0
1231448400000,0.0
1231452000000,0.03
1231455600000,0.159
1231459200000,0.286
1231462800000,0.381
1231466400000,0.428
1231470000000,0.436
1231473600000,0.429
1231477200000,0.324
1231480800000,0.231
1231484400000,0.14
1231488000000,0.038
1231491600000,0.0
1231495200000,0.0
1231498800000,0.0
1231502400000,0.0
1231506000000,0.0
1231509600000,0.0
1231513200000,0.0
1231516800000,0.0
1231520400000,0.0
1231524000000,0.0
1231527600000,0.0
1231531200000,0.0
1231534800000,0.0
1231538400000,0.01
1231542000000,0.073
1231545600000,0.153
1231549200000,0.251
1231552800000,0.313
1231556400000,0.331
1231560000000,0.317
1231563600000,0.304
1231567200000,0.254
1231570800000,0.156
1231574400000,0.047
1231578000000,0.0
1231581600000,0.0
1231585200000,0.0
1231588800000,0.0
1231592400000,0.0
1231596000000,0.0
1231599600000,0.0
1231603200000,0.0
1231606800000,0.0
1231610400000,0.0
1231614000000,0.0
1231617600000,0.0
1231621200000,0.0
1231624800000,0.018
1231628400000,0.126
1231632000000,0.28
1231635600000,0.445
1231639200000,0.532
