,V2
852076800000,0.463
852080400000,0.471
852084000000,0.439
852087600000,0.378
852091200000,0.305
852094800000,0.251
852098400000,0.227
852102000000,0.239
852105600000,0.28
852109200000,0.361
852112800000,0.447
852116400000,0.484
852120000000,0.476
852123600000,0.451
852127200000,0.435
852130800000,0.456
852134400000,0.517
852138000000,0.59
852141600000,0.647
852145200000,0.679
852148800000,0.689
852152400000,0.669
852156000000,0.638
852159600000,0.601
852163200000,0.583
852166800000,0.542
852170400000,0.493
852174000000,0.464
852177600000,0.443
852181200000,0.427
852184800000,0.437
852188400000,0.476
852192000000,0.518
852195600000,0.552
852199200000,0.571
852202800000,0.58
852206400000,0.606
852210000000,0.665
852213600000,0.718
852217200000,0.732
852220800000,0.72
852224400000,0.695
852228000000,0.672
852231600000,0.648
852235200000,0.622
852238800000,0.599
852242400000,0.589
852246000000,0.572
852249600000,0.571
852253200000,0.539
852256800000,0.479
852260400000,0.407
852264000000,0.341
852267600000,0.289
852271200000,0.264
852274800000,0.27
852278400000,0.311
852282000000,0.367
852285600000,0.437
852289200000,0.457
852292800000,0.426
852296400000,0.395
852300000000,0.379
852303600000,0.395
852307200000,0.417
852310800000,0.42
852314400000,0.428
852318000000,0.453
852321600000,0.483
852325200000,0.495
852328800000,0.498
852332400000,0.482
852336000000,0.481
852339600000,0.457
852343200000,0.398
852346800000,0.332
852350400000,0.264
852354000000,0.204
852357600000,0.166
852361200000,0.151
852364800000,0.138
852368400000,0.143
852372000000,0.188
852375600000,0.222
852379200000,0.223
852382800000,0.206
852386400000,0.214
852390000000,0.254
852393600000,0.314
852397200000,0.396
852400800000,0.494
852404400000,0.547
852408000000,0.55
852411600000,0.538
852415200000,0.534
852418800000,0.523
852422400000,0.515
852426000000,0.501
852429600000,0.464
852433200000,0.401
852436800000,0.344
852440400000,0.308
852444000000,0.284
852447600000,0.279
852451200000,0.269
852454800000,0.251
852458400000,0.272
852462000000,0.322
852465600000,0.347
852469200000,0.331
852472800000,0.361
852476400000,0.432
852480000000,0.528
852483600000,0.593
852487200000,0.621
852490800000,0.651
852494400000,0.682
852498000000,0.711
852501600000,0.73
852505200000,0.742
852508800000,0.766
852512400000,0.75
852516000000,0.695
852519600000,0.618
852523200000,0.538
852526800000,0.463
852530400000,0.408
852534000000,0.39
852537600000,0.4
852541200000,0.432
852544800000,0.492
852548400000,0.512
852552000000,0.501
852555600000,0.505
852559200000,0.537
852562800000,0.572
852566400000,0.599
852570000000,0.61
852573600000,0.615
852577200000,0.625
852580800000,0.635
852584400000,0.648
852588000000,0.644
852591600000,0.66
852595200000,0.684
852598800000,0.67
852602400000,0.624
852606000000,0.565
852609600000,0.491
852613200000,0.412
852616800000,0.345
852620400000,0.315
852624000000,0.309
852627600000,0.355
852631200000,0.391
852634800000,0.343
852638400000,0.314
852642000000,0.367
852645600000,0.473
852649200000,0.52
852652800000,0.556
852656400000,0.498
852660000000,0.454
852663600000,0.442
852667200000,0.448
852670800000,0.457
852674400000,0.457
852678000000,0.466
852681600000,0.519
852685200000,0.525
852688800000,0.472
852692400000,0.39
852696000000,0.316
852699600000,0.264
852703200000,0.223
852706800000,0.192
852710400000,0.165
852714000000,0.179
852717600000,0.231
852721200000,0.235
852724800000,0.201
852728400000,0.146
852732000000,0.108
852735600000,0.091
852739200000,0.095
852742800000,0.112
852746400000,0.154
852750000000,0.231
852753600000,0.306
852757200000,0.326
852760800000,0.307
852764400000,0.281
852768000000,0.315
852771600000,0.338
852775200000,0.31
852778800000,0.22
852782400000,0.124
852786000000,0.068
852789600000,0.054
852793200000,0.075
852796800000,0.112
852800400000,0.19
852804000000,0.337
852807600000,0.471
852811200000,0.527
852814800000,0.574
852818400000,0.659
852822000000,0.677
852825600000,0.672
852829200000,0.658
852832800000,0.642
852836400000,0.624
852840000000,0.611
852843600000,0.614
852847200000,0.59
852850800000,0.575
852854400000,0.601
852858000000,0.592
852861600000,0.546
852865200000,0.442
852868800000,0.322
852872400000,0.224
852876000000,0.167
852879600000,0.139
852883200000,0.138
852886800000,0.203
852890400000,0.319
852894000000,0.367
852897600000,0.334
852901200000,0.329
852904800000,0.447
852908400000,0.527
852912000000,0.568
852915600000,0.581
852919200000,0.584
852922800000,0.578
852926400000,0.555
852930000000,0.54
852933600000,0.527
852937200000,0.526
852940800000,0.529
852944400000,0.492
852948000000,0.425
852951600000,0.348
852955200000,0.272
852958800000,0.212
852962400000,0.191
852966000000,0.204
852969600000,0.23
852973200000,0.306
852976800000,0.387
852980400000,0.383
852984000000,0.446
852987600000,0.561
852991200000,0.686
852994800000,0.71
852998400000,0.712
853002000000,0.725
853005600000,0.731
853009200000,0.733
853012800000,0.741
853016400000,0.752
853020000000,0.758
853023600000,0.777
853027200000,0.801
853030800000,0.808
853034400000,0.778
853038000000,0.725
853041600000,0.655
853045200000,0.58
853048800000,0.516
853052400000,0.485
853056000000,0.468
853059600000,0.488
853063200000,0.551
853066800000,0.636
853070400000,0.683
853074000000,0.716
853077600000,0.739
853081200000,0.746
853084800000,0.748
853088400000,0.759
853092000000,0.781
853095600000,0.797
853099200000,0.814
853102800000,0.823
853106400000,0.819
853110000000,0.821
853113600000,0.831
853117200000,0.829
853120800000,0.808
853124400000,0.765
853128000000,0.72
853131600000,0.676
853135200000,0.649
853138800000,0.625
853142400000,0.595
853146000000,0.59
853149600000,0.625
853153200000,0.651
853156800000,0.675
853160400000,0.692
853164000000,0.697
853167600000,0.719
853171200000,0.732
853174800000,0.728
853178400000,0.729
853182000000,0.741
853185600000,0.763
853189200000,0.781
853192800000,0.801
853196400000,0.828
853200000000,0.856
853203600000,0.877
853207200000,0.884
853210800000,0.881
853214400000,0.872
853218000000,0.856
853221600000,0.831
853225200000,0.793
853228800000,0.744
853232400000,0.699
853236000000,0.676
853239600000,0.648
853243200000,0.652
853246800000,0.692
853250400000,0.733
853254000000,0.765
853257600000,0.776
853261200000,0.783
853264800000,0.8
853268400000,0.816
853272000000,0.827
853275600000,0.827
853279200000,0.831
853282800000,0.849
853286400000,0.865
853290000000,0.865
853293600000,0.855
853297200000,0.837
853300800000,0.815
853304400000,0.793
853308000000,0.778
853311600000,0.774
853315200000,0.759
853318800000,0.704
853322400000,0.64
853326000000,0.583
853329600000,0.541
853333200000,0.542
853336800000,0.586
853340400000,0.651
853344000000,0.676
853347600000,0.676
853351200000,0.685
853354800000,0.705
853358400000,0.725
853362000000,0.746
853365600000,0.766
853369200000,0.793
853372800000,0.798
853376400000,0.75
853380000000,0.651
853383600000,0.525
853387200000,0.415
853390800000,0.344
853394400000,0.312
853398000000,0.31
853401600000,0.333
853405200000,0.367
853408800000,0.425
853412400000,0.472
853416000000,0.497
853419600000,0.481
853423200000,0.467
853426800000,0.513
853430400000,0.586
853434000000,0.626
853437600000,0.63
853441200000,0.634
853444800000,0.65
853448400000,0.668
853452000000,0.663
853455600000,0.663
853459200000,0.665
853462800000,0.631
853466400000,0.583
853470000000,0.539
853473600000,0.494
853477200000,0.455
853480800000,0.444
853484400000,0.461
853488000000,0.489
853491600000,0.504
853495200000,0.55
853498800000,0.578
853502400000,0.558
853506000000,0.54
853509600000,0.55
853513200000,0.583
853516800000,0.624
853520400000,0.649
853524000000,0.667
853527600000,0.69
853531200000,0.71
853534800000,0.709
853538400000,0.688
853542000000,0.668
853545600000,0.655
853549200000,0.607
853552800000,0.527
853556400000,0.466
853560000000,0.447
853563600000,0.449
853567200000,0.46
853570800000,0.469
853574400000,0.468
853578000000,0.462
853581600000,0.45
853585200000,0.418
853588800000,0.374
853592400000,0.341
853596000000,0.302
853599600000,0.298
853603200000,0.342
853606800000,0.407
853610400000,0.471
853614000000,0.529
853617600000,0.583
853621200000,0.619
853624800000,0.63
853628400000,0.632
853632000000,0.64
853635600000,0.61
853639200000,0.538
853642800000,0.457
853646400000,0.379
853650000000,0.327
853653600000,0.306
853657200000,0.302
853660800000,0.29
853664400000,0.298
853668000000,0.38
853671600000,0.476
853675200000,0.521
