,Mn8
694224000000,0.356
694227600000,0.394
694231200000,0.433
694234800000,0.491
694238400000,0.544
694242000000,0.58
694245600000,0.596
694249200000,0.578
694252800000,0.515
694256400000,0.38
694260000000,0.245
694263600000,0.178
694267200000,0.133
694270800000,0.108
694274400000,0.093
694278000000,0.093
694281600000,0.098
694285200000,0.101
694288800000,0.104
694292400000,0.113
694296000000,0.146
694299600000,0.237
694303200000,0.355
694306800000,0.64
694310400000,0.74
694314000000,0.739
694317600000,0.724
694321200000,0.688
694324800000,0.636
694328400000,0.607
694332000000,0.627
694335600000,0.657
694339200000,0.652
694342800000,0.55
694346400000,0.462
694350000000,0.455
694353600000,0.445
694357200000,0.419
694360800000,0.425
694364400000,0.429
694368000000,0.431
694371600000,0.429
694375200000,0.395
694378800000,0.382
694382400000,0.354
694386000000,0.317
694389600000,0.245
694393200000,0.348
694396800000,0.519
694400400000,0.566
694404000000,0.574
694407600000,0.58
694411200000,0.58
694414800000,0.578
694418400000,0.593
694422000000,0.635
694425600000,0.666
694429200000,0.595
694432800000,0.51
694436400000,0.459
694440000000,0.355
694443600000,0.261
694447200000,0.193
694450800000,0.148
694454400000,0.106
694458000000,0.071
694461600000,0.04
694465200000,0.019
694468800000,0.01
694472400000,0.017
694476000000,0.035
694479600000,0.132
694483200000,0.315
694486800000,0.468
694490400000,0.55
694494000000,0.578
694497600000,0.561
694501200000,0.534
694504800000,0.52
694508400000,0.518
694512000000,0.488
694515600000,0.366
694519200000,0.259
694522800000,0.204
694526400000,0.177
694530000000,0.159
694533600000,0.133
694537200000,0.103
694540800000,0.089
694544400000,0.073
694548000000,0.069
694551600000,0.076
694555200000,0.086
694558800000,0.098
694562400000,0.109
694566000000,0.202
694569600000,0.362
694573200000,0.433
694576800000,0.446
694580400000,0.413
694584000000,0.352
694587600000,0.3
694591200000,0.263
694594800000,0.244
694598400000,0.228
694602000000,0.179
694605600000,0.125
694609200000,0.097
694612800000,0.072
694616400000,0.054
694620000000,0.045
694623600000,0.039
694627200000,0.038
694630800000,0.046
694634400000,0.059
694638000000,0.073
694641600000,0.093
694645200000,0.104
694648800000,0.1
694652400000,0.129
694656000000,0.107
694659600000,0.067
694663200000,0.034
694666800000,0.018
694670400000,0.017
694674000000,0.026
694677600000,0.05
694681200000,0.076
694684800000,0.08
694688400000,0.069
694692000000,0.046
694695600000,0.03
694699200000,0.034
694702800000,0.057
694706400000,0.083
694710000000,0.087
694713600000,0.071
694717200000,0.055
694720800000,0.045
694724400000,0.041
694728000000,0.041
694731600000,0.056
694735200000,0.071
694738800000,0.227
694742400000,0.476
694746000000,0.603
694749600000,0.667
694753200000,0.679
694756800000,0.654
694760400000,0.622
694764000000,0.59
694767600000,0.544
694771200000,0.473
694774800000,0.343
694778400000,0.256
694782000000,0.233
694785600000,0.211
694789200000,0.178
694792800000,0.149
694796400000,0.126
694800000000,0.106
694803600000,0.085
694807200000,0.083
694810800000,0.089
694814400000,0.101
694818000000,0.116
694821600000,0.121
694825200000,0.208
694828800000,0.264
694832400000,0.26
694836000000,0.224
694839600000,0.179
694843200000,0.152
694846800000,0.131
694850400000,0.113
694854000000,0.103
694857600000,0.096
694861200000,0.107
694864800000,0.124
694868400000,0.14
694872000000,0.146
694875600000,0.148
694879200000,0.146
694882800000,0.133
694886400000,0.128
694890000000,0.124
694893600000,0.112
694897200000,0.102
694900800000,0.093
694904400000,0.101
694908000000,0.111
694911600000,0.174
694915200000,0.193
694918800000,0.169
694922400000,0.125
694926000000,0.076
694929600000,0.039
694933200000,0.019
694936800000,0.012
694940400000,0.015
694944000000,0.037
694947600000,0.045
694951200000,0.034
694954800000,0.015
694958400000,0.004
694962000000,0.002
694965600000,0.003
694969200000,0.01
694972800000,0.024
694976400000,0.044
694980000000,0.058
694983600000,0.072
694987200000,0.076
694990800000,0.061
694994400000,0.061
694998000000,0.145
695001600000,0.172
695005200000,0.163
695008800000,0.144
695012400000,0.128
695016000000,0.108
695019600000,0.079
695023200000,0.056
695026800000,0.041
695030400000,0.035
695034000000,0.031
695037600000,0.027
695041200000,0.025
695044800000,0.02
695048400000,0.025
695052000000,0.038
695055600000,0.045
695059200000,0.035
695062800000,0.022
695066400000,0.017
695070000000,0.018
695073600000,0.029
695077200000,0.039
695080800000,0.037
695084400000,0.096
695088000000,0.148
695091600000,0.152
695095200000,0.133
695098800000,0.115
695102400000,0.1
695106000000,0.093
695109600000,0.095
695113200000,0.099
695116800000,0.103
695120400000,0.117
695124000000,0.147
695127600000,0.211
695131200000,0.253
695134800000,0.224
695138400000,0.2
695142000000,0.176
695145600000,0.173
695149200000,0.179
695152800000,0.165
695156400000,0.178
695160000000,0.217
695163600000,0.22
695167200000,0.201
695170800000,0.271
695174400000,0.305
695178000000,0.311
695181600000,0.28
695185200000,0.218
695188800000,0.164
695192400000,0.138
