,Mn7
1451606400000,0.337
1451610000000,0.337
1451613600000,0.318
1451617200000,0.295
1451620800000,0.269
1451624400000,0.249
1451628000000,0.245
1451631600000,0.233
1451635200000,0.182
1451638800000,0.133
1451642400000,0.152
1451646000000,0.179
1451649600000,0.209
1451653200000,0.209
1451656800000,0.209
1451660400000,0.237
1451664000000,0.261
1451667600000,0.291
1451671200000,0.338
1451674800000,0.347
1451678400000,0.328
1451682000000,0.285
1451685600000,0.252
1451689200000,0.316
1451692800000,0.375
1451696400000,0.349
1451700000000,0.325
1451703600000,0.325
1451707200000,0.303
1451710800000,0.289
1451714400000,0.289
1451718000000,0.286
1451721600000,0.254
1451725200000,0.211
1451728800000,0.176
1451732400000,0.157
1451736000000,0.154
1451739600000,0.152
1451743200000,0.161
1451746800000,0.174
1451750400000,0.205
1451754000000,0.17
1451757600000,0.167
1451761200000,0.152
1451764800000,0.157
1451768400000,0.122
1451772000000,0.103
1451775600000,0.216
1451779200000,0.311
1451782800000,0.278
1451786400000,0.219
1451790000000,0.183
1451793600000,0.163
1451797200000,0.153
1451800800000,0.158
1451804400000,0.184
1451808000000,0.18
1451811600000,0.152
1451815200000,0.198
1451818800000,0.217
1451822400000,0.179
1451826000000,0.148
1451829600000,0.132
1451833200000,0.141
1451836800000,0.176
1451840400000,0.198
1451844000000,0.214
1451847600000,0.235
1451851200000,0.264
1451854800000,0.27
1451858400000,0.217
1451862000000,0.269
1451865600000,0.374
1451869200000,0.341
1451872800000,0.279
1451876400000,0.235
1451880000000,0.204
1451883600000,0.18
1451887200000,0.161
1451890800000,0.146
1451894400000,0.124
1451898000000,0.097
1451901600000,0.085
1451905200000,0.07
1451908800000,0.054
1451912400000,0.044
1451916000000,0.031
1451919600000,0.025
1451923200000,0.029
1451926800000,0.032
1451930400000,0.041
1451934000000,0.064
1451937600000,0.085
1451941200000,0.093
1451944800000,0.068
1451948400000,0.078
1451952000000,0.09
1451955600000,0.068
1451959200000,0.047
1451962800000,0.036
1451966400000,0.03
1451970000000,0.027
1451973600000,0.03
1451977200000,0.04
1451980800000,0.054
1451984400000,0.075
1451988000000,0.068
1451991600000,0.044
1451995200000,0.023
1451998800000,0.012
1452002400000,0.008
1452006000000,0.005
1452009600000,0.004
1452013200000,0.006
1452016800000,0.012
1452020400000,0.024
1452024000000,0.045
1452027600000,0.07
1452031200000,0.072
1452034800000,0.076
1452038400000,0.164
1452042000000,0.185
1452045600000,0.178
1452049200000,0.159
1452052800000,0.144
1452056400000,0.119
1452060000000,0.086
1452063600000,0.059
1452067200000,0.044
1452070800000,0.038
1452074400000,0.034
1452078000000,0.025
1452081600000,0.013
1452085200000,0.003
1452088800000,0.0
1452092400000,0.0
1452096000000,0.0
1452099600000,0.0
1452103200000,0.0
1452106800000,0.0
1452110400000,0.002
1452114000000,0.008
1452117600000,0.017
1452121200000,0.046
1452124800000,0.051
1452128400000,0.036
1452132000000,0.033
1452135600000,0.036
1452139200000,0.041
1452142800000,0.051
1452146400000,0.071
1452150000000,0.093
1452153600000,0.1
1452157200000,0.109
1452160800000,0.095
1452164400000,0.071
1452168000000,0.047
1452171600000,0.026
1452175200000,0.014
1452178800000,0.01
1452182400000,0.011
1452186000000,0.014
1452189600000,0.022
1452193200000,0.041
1452196800000,0.067
1452200400000,0.091
1452204000000,0.078
1452207600000,0.065
1452211200000,0.129
1452214800000,0.144
