,L1
1356998400000,0.581
1357002000000,0.613
1357005600000,0.59
1357009200000,0.573
1357012800000,0.585
1357016400000,0.623
1357020000000,0.677
1357023600000,0.709
1357027200000,0.714
1357030800000,0.686
1357034400000,0.658
1357038000000,0.653
1357041600000,0.624
1357045200000,0.592
1357048800000,0.568
1357052400000,0.566
1357056000000,0.568
1357059600000,0.573
1357063200000,0.572
1357066800000,0.558
1357070400000,0.562
1357074000000,0.541
1357077600000,0.523
1357081200000,0.496
1357084800000,0.513
1357088400000,0.492
1357092000000,0.422
1357095600000,0.379
1357099200000,0.371
1357102800000,0.4
1357106400000,0.468
1357110000000,0.536
1357113600000,0.568
1357117200000,0.594
1357120800000,0.587
1357124400000,0.586
1357128000000,0.574
1357131600000,0.547
1357135200000,0.51
1357138800000,0.505
1357142400000,0.51
1357146000000,0.505
1357149600000,0.516
1357153200000,0.544
1357156800000,0.53
1357160400000,0.515
1357164000000,0.522
1357167600000,0.505
1357171200000,0.496
1357174800000,0.51
1357178400000,0.481
1357182000000,0.488
1357185600000,0.556
1357189200000,0.63
1357192800000,0.706
1357196400000,0.759
1357200000000,0.777
1357203600000,0.772
1357207200000,0.765
1357210800000,0.753
1357214400000,0.745
1357218000000,0.75
1357221600000,0.758
1357225200000,0.792
1357228800000,0.844
1357232400000,0.863
1357236000000,0.873
1357239600000,0.88
1357243200000,0.876
1357246800000,0.85
1357250400000,0.822
1357254000000,0.806
1357257600000,0.841
1357261200000,0.842
1357264800000,0.806
1357268400000,0.779
1357272000000,0.761
1357275600000,0.754
1357279200000,0.765
1357282800000,0.773
1357286400000,0.751
1357290000000,0.697
1357293600000,0.646
1357297200000,0.591
1357300800000,0.532
1357304400000,0.457
1357308000000,0.388
1357311600000,0.362
1357315200000,0.364
1357318800000,0.378
1357322400000,0.386
1357326000000,0.405
1357329600000,0.436
1357333200000,0.444
1357336800000,0.436
1357340400000,0.409
1357344000000,0.422
1357347600000,0.44
1357351200000,0.443
1357354800000,0.464
1357358400000,0.516
1357362000000,0.576
1357365600000,0.623
1357369200000,0.63
1357372800000,0.596
1357376400000,0.574
1357380000000,0.579
