,Py2
504921600000,0.189
504925200000,0.192
504928800000,0.181
504932400000,0.152
504936000000,0.118
504939600000,0.09
504943200000,0.072
504946800000,0.059
504950400000,0.049
504954000000,0.044
504957600000,0.044
504961200000,0.054
504964800000,0.068
504968400000,0.078
504972000000,0.085
504975600000,0.09
504979200000,0.102
504982800000,0.119
504986400000,0.144
504990000000,0.191
504993600000,0.241
504997200000,0.288
505000800000,0.309
505004400000,0.362
505008000000,0.509
505011600000,0.586
505015200000,0.626
505018800000,0.637
505022400000,0.631
505026000000,0.62
505029600000,0.613
505033200000,0.584
505036800000,0.447
505040400000,0.345
505044000000,0.355
505047600000,0.46
505051200000,0.505
505054800000,0.46
505058400000,0.447
505062000000,0.478
505065600000,0.469
505069200000,0.484
505072800000,0.498
505076400000,0.528
505080000000,0.534
505083600000,0.506
505087200000,0.476
505090800000,0.519
505094400000,0.606
505098000000,0.61
505101600000,0.578
505105200000,0.559
505108800000,0.552
505112400000,0.519
505116000000,0.479
505119600000,0.426
505123200000,0.304
505126800000,0.243
505130400000,0.264
505134000000,0.343
505137600000,0.402
505141200000,0.388
505144800000,0.378
505148400000,0.379
505152000000,0.398
505155600000,0.452
505159200000,0.47
505162800000,0.45
505166400000,0.43
505170000000,0.42
505173600000,0.401
505177200000,0.432
505180800000,0.521
505184400000,0.519
505188000000,0.494
505191600000,0.453
505195200000,0.404
505198800000,0.364
505202400000,0.341
505206000000,0.332
505209600000,0.296
505213200000,0.263
505216800000,0.246
505220400000,0.261
505224000000,0.308
505227600000,0.366
505231200000,0.42
505234800000,0.422
505238400000,0.409
505242000000,0.453
505245600000,0.458
505249200000,0.451
505252800000,0.449
505256400000,0.434
505260000000,0.415
505263600000,0.358
505267200000,0.422
505270800000,0.429
505274400000,0.433
505278000000,0.437
505281600000,0.444
505285200000,0.464
505288800000,0.494
505292400000,0.523
505296000000,0.479
505299600000,0.425
505303200000,0.494
505306800000,0.592
505310400000,0.691
505314000000,0.773
505317600000,0.831
505321200000,0.845
505324800000,0.871
505328400000,0.896
505332000000,0.899
505335600000,0.891
505339200000,0.884
505342800000,0.883
505346400000,0.888
505350000000,0.903
505353600000,0.943
505357200000,0.964
505360800000,0.97
505364400000,0.964
505368000000,0.949
505371600000,0.927
505375200000,0.903
505378800000,0.871
505382400000,0.791
505386000000,0.746
505389600000,0.75
505393200000,0.773
505396800000,0.791
505400400000,0.806
505404000000,0.81
505407600000,0.803
505411200000,0.791
505414800000,0.782
505418400000,0.773
505422000000,0.762
505425600000,0.752
505429200000,0.748
505432800000,0.738
505436400000,0.784
505440000000,0.894
505443600000,0.924
505447200000,0.933
505450800000,0.929
505454400000,0.92
505458000000,0.913
505461600000,0.906
505465200000,0.893
505468800000,0.819
505472400000,0.768
505476000000,0.794
505479600000,0.829
505483200000,0.835
505486800000,0.838
505490400000,0.849
505494000000,0.851
505497600000,0.854
505501200000,0.849
505504800000,0.845
505508400000,0.844
505512000000,0.847
505515600000,0.862
505519200000,0.877
505522800000,0.926
505526400000,0.973
505530000000,0.985
505533600000,0.986
505537200000,0.983
505540800000,0.977
505544400000,0.973
505548000000,0.97
505551600000,0.964
505555200000,0.936
505558800000,0.917
505562400000,0.932
505566000000,0.949
505569600000,0.953
505573200000,0.948
505576800000,0.941
505580400000,0.93
505584000000,0.915
505587600000,0.905
505591200000,0.906
505594800000,0.909
505598400000,0.908
505602000000,0.909
505605600000,0.916
505609200000,0.958
505612800000,0.977
505616400000,0.982
505620000000,0.983
505623600000,0.981
505627200000,0.977
505630800000,0.975
505634400000,0.972
505638000000,0.961
505641600000,0.938
505645200000,0.923
505648800000,0.93
505652400000,0.937
505656000000,0.937
505659600000,0.932
505663200000,0.932
505666800000,0.927
505670400000,0.918
505674000000,0.912
505677600000,0.906
505681200000,0.906
505684800000,0.909
505688400000,0.91
505692000000,0.914
505695600000,0.942
505699200000,0.969
505702800000,0.976
505706400000,0.977
505710000000,0.974
505713600000,0.967
505717200000,0.958
505720800000,0.951
