,N1
504921600000,0.169
504925200000,0.175
504928800000,0.167
504932400000,0.138
504936000000,0.104
504939600000,0.078
504943200000,0.061
504946800000,0.047
504950400000,0.038
504954000000,0.035
504957600000,0.031
504961200000,0.036
504964800000,0.05
504968400000,0.062
504972000000,0.072
504975600000,0.08
504979200000,0.093
504982800000,0.112
504986400000,0.138
504990000000,0.183
504993600000,0.231
504997200000,0.269
505000800000,0.285
505004400000,0.32
505008000000,0.447
505011600000,0.53
505015200000,0.581
505018800000,0.6
505022400000,0.595
505026000000,0.588
505029600000,0.58
505033200000,0.541
505036800000,0.391
505040400000,0.308
505044000000,0.32
505047600000,0.428
505051200000,0.464
505054800000,0.414
505058400000,0.41
505062000000,0.466
505065600000,0.467
505069200000,0.487
505072800000,0.494
505076400000,0.515
505080000000,0.528
505083600000,0.503
505087200000,0.457
505090800000,0.491
505094400000,0.566
505098000000,0.566
505101600000,0.533
505105200000,0.51
505108800000,0.501
505112400000,0.467
505116000000,0.428
505119600000,0.37
505123200000,0.251
505126800000,0.206
505130400000,0.243
505134000000,0.343
505137600000,0.397
505141200000,0.37
505144800000,0.359
505148400000,0.355
505152000000,0.367
505155600000,0.436
505159200000,0.46
505162800000,0.447
505166400000,0.434
505170000000,0.422
505173600000,0.416
505177200000,0.432
505180800000,0.495
505184400000,0.483
505188000000,0.454
505191600000,0.413
505195200000,0.368
505198800000,0.337
505202400000,0.32
505206000000,0.312
505209600000,0.263
505213200000,0.231
505216800000,0.225
505220400000,0.257
505224000000,0.318
505227600000,0.376
505231200000,0.427
505234800000,0.425
505238400000,0.396
505242000000,0.441
505245600000,0.453
505249200000,0.442
505252800000,0.438
505256400000,0.41
505260000000,0.396
505263600000,0.332
505267200000,0.367
505270800000,0.368
505274400000,0.379
505278000000,0.391
505281600000,0.405
505285200000,0.432
505288800000,0.462
505292400000,0.488
505296000000,0.441
505299600000,0.401
505303200000,0.514
505306800000,0.636
505310400000,0.734
505314000000,0.791
505317600000,0.814
505321200000,0.827
505324800000,0.852
505328400000,0.877
505332000000,0.887
505335600000,0.882
505339200000,0.876
505342800000,0.872
505346400000,0.878
505350000000,0.893
505353600000,0.932
505357200000,0.952
505360800000,0.963
505364400000,0.96
505368000000,0.941
505371600000,0.916
505375200000,0.889
505378800000,0.851
505382400000,0.765
505386000000,0.733
505389600000,0.747
505393200000,0.768
505396800000,0.777
505400400000,0.792
505404000000,0.801
505407600000,0.795
505411200000,0.782
505414800000,0.777
505418400000,0.772
505422000000,0.759
505425600000,0.753
505429200000,0.75
505432800000,0.743
505436400000,0.793
505440000000,0.887
505443600000,0.917
505447200000,0.926
505450800000,0.923
505454400000,0.914
505458000000,0.906
505461600000,0.898
505465200000,0.881
505468800000,0.799
505472400000,0.762
505476000000,0.803
505479600000,0.834
505483200000,0.835
505486800000,0.834
505490400000,0.842
505494000000,0.845
505497600000,0.846
505501200000,0.84
505504800000,0.836
505508400000,0.834
505512000000,0.84
505515600000,0.857
505519200000,0.873
505522800000,0.923
505526400000,0.97
505530000000,0.982
505533600000,0.984
505537200000,0.979
505540800000,0.972
505544400000,0.967
505548000000,0.964
505551600000,0.957
505555200000,0.925
505558800000,0.911
505562400000,0.931
505566000000,0.948
505569600000,0.951
505573200000,0.947
505576800000,0.94
505580400000,0.929
505584000000,0.915
505587600000,0.905
505591200000,0.904
505594800000,0.905
505598400000,0.903
505602000000,0.907
505605600000,0.913
505609200000,0.952
505612800000,0.972
505616400000,0.977
505620000000,0.978
505623600000,0.976
505627200000,0.972
505630800000,0.969
505634400000,0.966
505638000000,0.954
505641600000,0.927
505645200000,0.914
505648800000,0.923
505652400000,0.93
505656000000,0.929
505659600000,0.925
505663200000,0.926
505666800000,0.921
505670400000,0.912
505674000000,0.905
505677600000,0.899
505681200000,0.899
505684800000,0.902
505688400000,0.902
505692000000,0.908
505695600000,0.937
505699200000,0.963
505702800000,0.972
505706400000,0.973
505710000000,0.97
505713600000,0.962
505717200000,0.952
505720800000,0.943
505724400000,0.929
505728000000,0.879
505731600000,0.838
505735200000,0.85
505738800000,0.871
505742400000,0.876
505746000000,0.878
505749600000,0.879
505753200000,0.88
505756800000,0.888
505760400000,0.891
505764000000,0.877
505767600000,0.856
505771200000,0.832
505774800000,0.829
505778400000,0.83
505782000000,0.872
505785600000,0.909
505789200000,0.92
505792800000,0.926
505796400000,0.929
505800000000,0.927
505803600000,0.915
505807200000,0.902
505810800000,0.876
505814400000,0.79
505818000000,0.759
505821600000,0.856
505825200000,0.894
505828800000,0.874
505832400000,0.784
505836000000,0.686
505839600000,0.601
505843200000,0.633
505846800000,0.674
505850400000,0.697
505854000000,0.678
505857600000,0.622
505861200000,0.627
505864800000,0.603
505868400000,0.701
505872000000,0.795
505875600000,0.828
505879200000,0.853
505882800000,0.845
505886400000,0.823
505890000000,0.794
505893600000,0.777
505897200000,0.763
505900800000,0.708
505904400000,0.682
505908000000,0.675
505911600000,0.642
505915200000,0.594
505918800000,0.607
505922400000,0.629
505926000000,0.67
505929600000,0.673
505933200000,0.674
505936800000,0.657
505940400000,0.646
505944000000,0.644
505947600000,0.622
505951200000,0.569
505954800000,0.599
505958400000,0.69
505962000000,0.707
505965600000,0.692
505969200000,0.673
505972800000,0.649
505976400000,0.637
505980000000,0.62
505983600000,0.555
505987200000,0.393
505990800000,0.345
505994400000,0.476
505998000000,0.583
506001600000,0.525
506005200000,0.527
506008800000,0.525
506012400000,0.535
506016000000,0.586
506019600000,0.627
506023200000,0.624
506026800000,0.604
506030400000,0.591
506034000000,0.613
506037600000,0.634
506041200000,0.65
506044800000,0.759
506048400000,0.817
506052000000,0.82
506055600000,0.781
506059200000,0.738
506062800000,0.731
506066400000,0.744
506070000000,0.702
506073600000,0.558
506077200000,0.538
506080800000,0.55
506084400000,0.523
506088000000,0.558
506091600000,0.582
506095200000,0.644
506098800000,0.633
506102400000,0.634
506106000000,0.653
506109600000,0.664
506113200000,0.666
506116800000,0.645
506120400000,0.621
506124000000,0.621
506127600000,0.651
506131200000,0.734
506134800000,0.782
506138400000,0.795
506142000000,0.778
506145600000,0.752
506149200000,0.727
506152800000,0.71
506156400000,0.656
506160000000,0.536
506163600000,0.503
506167200000,0.538
506170800000,0.657
506174400000,0.704
506178000000,0.697
506181600000,0.68
506185200000,0.661
506188800000,0.64
506192400000,0.658
506196000000,0.627
506199600000,0.635
506203200000,0.659
506206800000,0.726
506210400000,0.748
506214000000,0.809
506217600000,0.873
506221200000,0.894
506224800000,0.902
506228400000,0.9
506232000000,0.89
506235600000,0.879
506239200000,0.868
506242800000,0.851
506246400000,0.808
506250000000,0.777
506253600000,0.772
506257200000,0.799
506260800000,0.806
506264400000,0.797
506268000000,0.806
506271600000,0.797
506275200000,0.786
506278800000,0.786
506282400000,0.786
506286000000,0.773
506289600000,0.763
506293200000,0.722
506296800000,0.682
506300400000,0.708
506304000000,0.759
506307600000,0.737
506311200000,0.692
506314800000,0.692
506318400000,0.706
506322000000,0.686
506325600000,0.666
506329200000,0.65
506332800000,0.594
506336400000,0.556
506340000000,0.635
506343600000,0.677
506347200000,0.682
506350800000,0.7
506354400000,0.718
506358000000,0.714
506361600000,0.714
506365200000,0.715
506368800000,0.687
506372400000,0.639
506376000000,0.612
506379600000,0.627
506383200000,0.656
506386800000,0.77
506390400000,0.785
506394000000,0.751
506397600000,0.732
506401200000,0.699
506404800000,0.645
506408400000,0.578
506412000000,0.517
506415600000,0.447
506419200000,0.376
506422800000,0.362
506426400000,0.421
506430000000,0.484
506433600000,0.577
506437200000,0.615
506440800000,0.644
506444400000,0.627
506448000000,0.602
506451600000,0.529
506455200000,0.503
506458800000,0.571
506462400000,0.56
506466000000,0.548
506469600000,0.532
506473200000,0.516
506476800000,0.583
506480400000,0.663
506484000000,0.695
506487600000,0.693
506491200000,0.676
506494800000,0.653
506498400000,0.621
506502000000,0.541
506505600000,0.477
506509200000,0.532
506512800000,0.619
506516400000,0.709
506520000000,0.777
506523600000,0.819
506527200000,0.844
506530800000,0.849
506534400000,0.819
506538000000,0.784
506541600000,0.763
506545200000,0.746
506548800000,0.735
506552400000,0.736
506556000000,0.722
506559600000,0.675
506563200000,0.655
506566800000,0.669
506570400000,0.699
506574000000,0.711
506577600000,0.663
506581200000,0.583
506584800000,0.495
506588400000,0.367
506592000000,0.337
506595600000,0.413
506599200000,0.447
506602800000,0.526
506606400000,0.532
506610000000,0.561
506613600000,0.695
506617200000,0.661
506620800000,0.548
