,V2
978768000000,0.142
978771600000,0.155
978775200000,0.183
978778800000,0.205
978782400000,0.206
978786000000,0.192
978789600000,0.184
978793200000,0.18
978796800000,0.174
978800400000,0.179
978804000000,0.208
978807600000,0.274
978811200000,0.376
978814800000,0.459
978818400000,0.422
978822000000,0.326
978825600000,0.248
978829200000,0.183
978832800000,0.147
978836400000,0.126
978840000000,0.097
978843600000,0.065
978847200000,0.042
978850800000,0.029
978854400000,0.025
978858000000,0.024
978861600000,0.03
978865200000,0.048
978868800000,0.08
978872400000,0.126
978876000000,0.184
978879600000,0.231
978883200000,0.244
978886800000,0.219
978890400000,0.187
978894000000,0.178
978897600000,0.193
978901200000,0.199
978904800000,0.185
978908400000,0.185
978912000000,0.214
978915600000,0.249
978919200000,0.245
978922800000,0.201
978926400000,0.157
978930000000,0.126
978933600000,0.105
978937200000,0.085
978940800000,0.076
978944400000,0.07
978948000000,0.078
978951600000,0.117
978955200000,0.167
978958800000,0.192
978962400000,0.18
978966000000,0.169
978969600000,0.168
978973200000,0.191
978976800000,0.234
978980400000,0.301
978984000000,0.382
978987600000,0.448
978991200000,0.472
978994800000,0.457
978998400000,0.422
979002000000,0.352
979005600000,0.278
979009200000,0.233
979012800000,0.207
979016400000,0.195
979020000000,0.201
979023600000,0.223
979027200000,0.251
979030800000,0.305
979034400000,0.362
979038000000,0.409
979041600000,0.434
979045200000,0.444
979048800000,0.432
979052400000,0.406
979056000000,0.385
979059600000,0.368
979063200000,0.366
979066800000,0.379
979070400000,0.403
979074000000,0.428
979077600000,0.437
979081200000,0.418
979084800000,0.386
979088400000,0.339
979092000000,0.286
979095600000,0.227
979099200000,0.179
979102800000,0.144
979106400000,0.113
979110000000,0.079
979113600000,0.059
979117200000,0.055
979120800000,0.066
979124400000,0.084
979128000000,0.094
979131600000,0.084
979135200000,0.065
979138800000,0.05
979142400000,0.044
979146000000,0.045
979149600000,0.054
979153200000,0.065
979156800000,0.077
979160400000,0.082
979164000000,0.079
979167600000,0.067
979171200000,0.05
979174800000,0.035
979178400000,0.025
979182000000,0.017
979185600000,0.008
979189200000,0.003
979192800000,0.001
979196400000,0.0
979200000000,0.0
979203600000,0.0
979207200000,0.001
979210800000,0.005
979214400000,0.013
979218000000,0.025
979221600000,0.04
979225200000,0.06
979228800000,0.078
979232400000,0.096
979236000000,0.12
979239600000,0.146
979243200000,0.176
979246800000,0.21
979250400000,0.235
979254000000,0.234
979257600000,0.208
979261200000,0.167
979264800000,0.126
979268400000,0.096
979272000000,0.076
979275600000,0.06
979279200000,0.051
979282800000,0.047
979286400000,0.051
979290000000,0.054
979293600000,0.058
979297200000,0.061
979300800000,0.064
979304400000,0.058
979308000000,0.046
979311600000,0.034
979315200000,0.026
979318800000,0.02
979322400000,0.019
979326000000,0.026
979329600000,0.036
979333200000,0.054
979336800000,0.075
979340400000,0.094
979344000000,0.113
979347600000,0.112
979351200000,0.099
979354800000,0.076
979358400000,0.053
979362000000,0.034
979365600000,0.028
979369200000,0.035
979372800000,0.048
979376400000,0.063
979380000000,0.089
979383600000,0.117
979387200000,0.138
979390800000,0.133
979394400000,0.119
979398000000,0.099
979401600000,0.075
979405200000,0.058
979408800000,0.043
979412400000,0.035
979416000000,0.035
979419600000,0.06
979423200000,0.118
979426800000,0.204
979430400000,0.329
979434000000,0.457
979437600000,0.514
979441200000,0.491
979444800000,0.425
979448400000,0.367
979452000000,0.332
979455600000,0.326
979459200000,0.336
979462800000,0.394
979466400000,0.455
979470000000,0.495
979473600000,0.531
979477200000,0.544
979480800000,0.535
979484400000,0.518
979488000000,0.501
979491600000,0.499
979495200000,0.513
979498800000,0.561
979502400000,0.644
979506000000,0.721
979509600000,0.78
979513200000,0.808
979516800000,0.842
979520400000,0.866
979524000000,0.893
979527600000,0.889
979531200000,0.834
979534800000,0.724
979538400000,0.537
979542000000,0.444
979545600000,0.606
979549200000,0.807
979552800000,0.85
979556400000,0.793
979560000000,0.752
979563600000,0.83
979567200000,0.934
979570800000,0.964
979574400000,0.966
979578000000,0.966
979581600000,0.967
979585200000,0.967
979588800000,0.969
979592400000,0.971
979596000000,0.972
979599600000,0.974
979603200000,0.975
979606800000,0.975
979610400000,0.975
979614000000,0.973
979617600000,0.968
979621200000,0.963
979624800000,0.952
979628400000,0.936
979632000000,0.926
979635600000,0.927
979639200000,0.931
979642800000,0.936
979646400000,0.939
979650000000,0.935
979653600000,0.925
979657200000,0.917
979660800000,0.907
979664400000,0.906
979668000000,0.91
979671600000,0.919
979675200000,0.928
979678800000,0.936
979682400000,0.942
979686000000,0.946
979689600000,0.949
979693200000,0.949
979696800000,0.948
979700400000,0.946
979704000000,0.933
979707600000,0.911
979711200000,0.879
979714800000,0.858
979718400000,0.862
979722000000,0.877
979725600000,0.894
979729200000,0.905
979732800000,0.91
979736400000,0.911
979740000000,0.906
979743600000,0.895
979747200000,0.887
979750800000,0.888
979754400000,0.893
979758000000,0.903
979761600000,0.915
979765200000,0.914
979768800000,0.899
979772400000,0.886
979776000000,0.874
979779600000,0.855
979783200000,0.832
979786800000,0.801
979790400000,0.766
979794000000,0.727
979797600000,0.684
979801200000,0.644
979804800000,0.635
979808400000,0.679
979812000000,0.705
979815600000,0.725
979819200000,0.751
979822800000,0.788
979826400000,0.826
979830000000,0.847
979833600000,0.846
979837200000,0.833
979840800000,0.826
979844400000,0.829
979848000000,0.825
979851600000,0.813
979855200000,0.792
979858800000,0.765
979862400000,0.751
979866000000,0.757
979869600000,0.772
979873200000,0.776
979876800000,0.785
979880400000,0.794
979884000000,0.831
979887600000,0.862
979891200000,0.823
979894800000,0.77
979898400000,0.648
979902000000,0.544
979905600000,0.481
979909200000,0.438
979912800000,0.413
979916400000,0.407
979920000000,0.396
979923600000,0.364
979927200000,0.353
979930800000,0.367
979934400000,0.4
979938000000,0.459
979941600000,0.523
979945200000,0.569
979948800000,0.621
979952400000,0.648
979956000000,0.637
979959600000,0.571
979963200000,0.48
979966800000,0.394
979970400000,0.329
979974000000,0.294
979977600000,0.272
979981200000,0.305
979984800000,0.454
979988400000,0.634
979992000000,0.717
979995600000,0.754
979999200000,0.761
980002800000,0.746
980006400000,0.741
980010000000,0.747
980013600000,0.761
980017200000,0.777
980020800000,0.795
980024400000,0.812
980028000000,0.816
980031600000,0.82
980035200000,0.833
980038800000,0.835
980042400000,0.829
980046000000,0.805
980049600000,0.762
980053200000,0.713
980056800000,0.673
980060400000,0.65
980064000000,0.644
980067600000,0.653
980071200000,0.68
980074800000,0.698
980078400000,0.714
980082000000,0.744
980085600000,0.781
980089200000,0.812
980092800000,0.829
980096400000,0.839
980100000000,0.845
980103600000,0.845
980107200000,0.844
980110800000,0.84
980114400000,0.833
980118000000,0.83
980121600000,0.829
980125200000,0.806
980128800000,0.763
980132400000,0.693
980136000000,0.608
980139600000,0.544
980143200000,0.499
980146800000,0.46
980150400000,0.421
980154000000,0.429
980157600000,0.501
980161200000,0.54
980164800000,0.533
980168400000,0.518
980172000000,0.512
980175600000,0.526
980179200000,0.538
980182800000,0.544
980186400000,0.532
980190000000,0.515
980193600000,0.503
980197200000,0.506
980200800000,0.519
980204400000,0.516
980208000000,0.508
980211600000,0.476
980215200000,0.429
980218800000,0.374
980222400000,0.325
980226000000,0.291
980229600000,0.273
980233200000,0.263
980236800000,0.249
980240400000,0.253
980244000000,0.311
980247600000,0.401
980251200000,0.448
980254800000,0.456
980258400000,0.447
980262000000,0.457
980265600000,0.501
980269200000,0.528
980272800000,0.544
980276400000,0.554
980280000000,0.552
980283600000,0.554
980287200000,0.546
980290800000,0.524
980294400000,0.51
980298000000,0.488
980301600000,0.458
980305200000,0.413
980308800000,0.366
980312400000,0.32
980316000000,0.281
980319600000,0.231
980323200000,0.171
980326800000,0.136
980330400000,0.123
980334000000,0.113
980337600000,0.103
980341200000,0.112
980344800000,0.119
980348400000,0.128
980352000000,0.147
980355600000,0.186
980359200000,0.241
980362800000,0.28
980366400000,0.311
980370000000,0.312
980373600000,0.28
980377200000,0.227
980380800000,0.18
980384400000,0.143
980388000000,0.11
980391600000,0.076
980395200000,0.05
980398800000,0.031
980402400000,0.019
980406000000,0.011
980409600000,0.005
980413200000,0.002
980416800000,0.001
980420400000,0.008
980424000000,0.021
980427600000,0.032
980431200000,0.042
980434800000,0.05
980438400000,0.063
980442000000,0.089
980445600000,0.132
980449200000,0.185
980452800000,0.252
980456400000,0.311
980460000000,0.357
980463600000,0.38
980467200000,0.376
980470800000,0.346
980474400000,0.283
980478000000,0.208
980481600000,0.144
980485200000,0.096
980488800000,0.068
980492400000,0.063
980496000000,0.072
980499600000,0.086
980503200000,0.102
980506800000,0.132
980510400000,0.173
980514000000,0.225
980517600000,0.236
980521200000,0.227
980524800000,0.229
980528400000,0.251
980532000000,0.289
980535600000,0.343
980539200000,0.417
980542800000,0.498
980546400000,0.554
980550000000,0.581
980553600000,0.584
980557200000,0.524
980560800000,0.433
980564400000,0.343
980568000000,0.281
980571600000,0.256
980575200000,0.272
980578800000,0.33
980582400000,0.403
980586000000,0.484
980589600000,0.574
980593200000,0.608
980596800000,0.574
980600400000,0.509
980604000000,0.452
980607600000,0.435
980611200000,0.454
980614800000,0.489
980618400000,0.513
980622000000,0.529
980625600000,0.561
980629200000,0.61
980632800000,0.645
980636400000,0.669
980640000000,0.706
980643600000,0.713
980647200000,0.685
980650800000,0.615
980654400000,0.523
980658000000,0.42
980661600000,0.379
980665200000,0.418
980668800000,0.424
980672400000,0.397
980676000000,0.397
980679600000,0.411
980683200000,0.401
980686800000,0.374
980690400000,0.357
980694000000,0.341
980697600000,0.35
980701200000,0.37
980704800000,0.38
980708400000,0.379
980712000000,0.366
980715600000,0.365
980719200000,0.361
980722800000,0.355
980726400000,0.361
980730000000,0.352
980733600000,0.331
980737200000,0.295
980740800000,0.27
980744400000,0.245
980748000000,0.227
980751600000,0.217
980755200000,0.202
980758800000,0.172
980762400000,0.157
980766000000,0.155
980769600000,0.174
980773200000,0.189
980776800000,0.191
980780400000,0.192
980784000000,0.184
980787600000,0.184
980791200000,0.195
980794800000,0.206
980798400000,0.217
980802000000,0.227
980805600000,0.257
980809200000,0.264
980812800000,0.264
980816400000,0.249
980820000000,0.231
980823600000,0.205
980827200000,0.178
980830800000,0.155
980834400000,0.134
980838000000,0.114
980841600000,0.097
980845200000,0.076
980848800000,0.07
980852400000,0.084
980856000000,0.095
980859600000,0.114
980863200000,0.137
980866800000,0.141
980870400000,0.135
980874000000,0.13
980877600000,0.135
980881200000,0.15
980884800000,0.164
980888400000,0.179
980892000000,0.197
980895600000,0.208
980899200000,0.212
980902800000,0.182
980906400000,0.14
980910000000,0.101
980913600000,0.069
980917200000,0.045
980920800000,0.026
980924400000,0.013
980928000000,0.005
980931600000,0.002
980935200000,0.001
980938800000,0.004
980942400000,0.013
980946000000,0.03
980949600000,0.054
980953200000,0.076
980956800000,0.101
980960400000,0.125
980964000000,0.155
980967600000,0.193
980971200000,0.225
980974800000,0.234
980978400000,0.225
980982000000,0.201
980985600000,0.167
980989200000,0.124
980992800000,0.079
980996400000,0.045
981000000000,0.023
981003600000,0.012
981007200000,0.008
981010800000,0.005
981014400000,0.003
981018000000,0.004
981021600000,0.006
981025200000,0.014
981028800000,0.027
981032400000,0.044
981036000000,0.063
981039600000,0.084
981043200000,0.105
981046800000,0.125
981050400000,0.146
981054000000,0.168
981057600000,0.187
981061200000,0.186
981064800000,0.175
981068400000,0.151
981072000000,0.125
981075600000,0.099
981079200000,0.071
981082800000,0.049
981086400000,0.035
981090000000,0.027
981093600000,0.025
981097200000,0.027
981100800000,0.03
981104400000,0.048
981108000000,0.083
981111600000,0.125
981115200000,0.16
981118800000,0.176
981122400000,0.172
981126000000,0.168
981129600000,0.173
981133200000,0.186
981136800000,0.205
981140400000,0.234
981144000000,0.273
981147600000,0.311
981151200000,0.341
981154800000,0.339
981158400000,0.352
981162000000,0.348
981165600000,0.329
981169200000,0.286
981172800000,0.241
981176400000,0.209
981180000000,0.196
981183600000,0.203
981187200000,0.228
981190800000,0.272
981194400000,0.348
981198000000,0.413
981201600000,0.448
981205200000,0.448
981208800000,0.437
981212400000,0.432
981216000000,0.437
981219600000,0.459
981223200000,0.494
981226800000,0.526
981230400000,0.544
981234000000,0.549
981237600000,0.536
981241200000,0.495
981244800000,0.451
981248400000,0.393
981252000000,0.317
981255600000,0.245
981259200000,0.192
981262800000,0.156
981266400000,0.129
981270000000,0.115
981273600000,0.112
981277200000,0.133
981280800000,0.188
981284400000,0.259
981288000000,0.32
981291600000,0.374
981295200000,0.417
981298800000,0.466
981302400000,0.533
981306000000,0.601
981309600000,0.644
981313200000,0.656
981316800000,0.665
981320400000,0.683
981324000000,0.709
981327600000,0.74
981331200000,0.785
981334800000,0.8
981338400000,0.786
981342000000,0.754
981345600000,0.73
981349200000,0.734
981352800000,0.757
981356400000,0.763
981360000000,0.747
981363600000,0.73
981367200000,0.72
981370800000,0.722
981374400000,0.729
981378000000,0.731
981381600000,0.73
981385200000,0.733
981388800000,0.734
981392400000,0.733
981396000000,0.711
981399600000,0.685
981403200000,0.686
981406800000,0.717
981410400000,0.754
981414000000,0.78
981417600000,0.786
981421200000,0.777
981424800000,0.772
981428400000,0.765
981432000000,0.757
981435600000,0.754
981439200000,0.755
981442800000,0.755
981446400000,0.746
981450000000,0.724
981453600000,0.695
981457200000,0.672
981460800000,0.638
981464400000,0.599
981468000000,0.566
981471600000,0.547
981475200000,0.538
981478800000,0.55
981482400000,0.561
981486000000,0.569
981489600000,0.589
981493200000,0.614
981496800000,0.642
981500400000,0.668
981504000000,0.688
981507600000,0.68
981511200000,0.639
981514800000,0.578
981518400000,0.516
981522000000,0.479
981525600000,0.507
981529200000,0.587
981532800000,0.651
981536400000,0.652
981540000000,0.652
981543600000,0.635
981547200000,0.7
981550800000,0.787
981554400000,0.821
981558000000,0.794
981561600000,0.756
981565200000,0.727
981568800000,0.721
981572400000,0.734
981576000000,0.75
981579600000,0.751
981583200000,0.739
981586800000,0.734
981590400000,0.738
981594000000,0.718
981597600000,0.681
981601200000,0.664
981604800000,0.658
981608400000,0.621
981612000000,0.591
981615600000,0.644
981619200000,0.711
981622800000,0.752
981626400000,0.739
981630000000,0.748
981633600000,0.755
981637200000,0.746
981640800000,0.746
981644400000,0.758
981648000000,0.763
981651600000,0.757
981655200000,0.748
981658800000,0.705
981662400000,0.644
981666000000,0.62
981669600000,0.624
981673200000,0.601
981676800000,0.582
981680400000,0.555
981684000000,0.504
981687600000,0.506
981691200000,0.643
981694800000,0.731
981698400000,0.748
981702000000,0.722
981705600000,0.678
981709200000,0.648
981712800000,0.611
981716400000,0.549
981720000000,0.442
981723600000,0.343
981727200000,0.285
981730800000,0.251
981734400000,0.25
981738000000,0.259
981741600000,0.282
981745200000,0.314
981748800000,0.355
981752400000,0.385
981756000000,0.413
981759600000,0.42
981763200000,0.401
981766800000,0.369
981770400000,0.325
981774000000,0.287
981777600000,0.259
981781200000,0.241
981784800000,0.237
981788400000,0.233
981792000000,0.219
981795600000,0.179
981799200000,0.163
981802800000,0.189
981806400000,0.207
981810000000,0.227
981813600000,0.225
981817200000,0.28
981820800000,0.379
981824400000,0.433
981828000000,0.441
981831600000,0.441
981835200000,0.445
981838800000,0.451
981842400000,0.457
981846000000,0.471
981849600000,0.521
981853200000,0.558
981856800000,0.568
981860400000,0.544
981864000000,0.488
981867600000,0.413
981871200000,0.341
981874800000,0.305
981878400000,0.254
981882000000,0.208
981885600000,0.182
981889200000,0.188
981892800000,0.249
981896400000,0.211
981900000000,0.179
981903600000,0.249
981907200000,0.344
981910800000,0.444
981914400000,0.574
981918000000,0.732
981921600000,0.805
981925200000,0.82
981928800000,0.82
981932400000,0.82
981936000000,0.831
981939600000,0.85
981943200000,0.852
981946800000,0.835
981950400000,0.814
981954000000,0.795
981957600000,0.782
981961200000,0.768
981964800000,0.738
981968400000,0.7
981972000000,0.674
981975600000,0.64
981979200000,0.626
981982800000,0.621
981986400000,0.637
981990000000,0.663
981993600000,0.7
981997200000,0.717
982000800000,0.713
982004400000,0.71
982008000000,0.712
982011600000,0.716
982015200000,0.714
982018800000,0.726
982022400000,0.739
982026000000,0.729
982029600000,0.704
982033200000,0.664
982036800000,0.615
982040400000,0.571
982044000000,0.544
982047600000,0.54
982051200000,0.532
982054800000,0.514
982058400000,0.538
982062000000,0.555
982065600000,0.557
982069200000,0.596
982072800000,0.682
982076400000,0.77
982080000000,0.824
982083600000,0.857
982087200000,0.876
982090800000,0.876
982094400000,0.87
982098000000,0.861
982101600000,0.859
982105200000,0.881
982108800000,0.9
982112400000,0.905
982116000000,0.893
982119600000,0.86
982123200000,0.81
982126800000,0.754
982130400000,0.718
982134000000,0.713
982137600000,0.741
982141200000,0.801
982144800000,0.834
982148400000,0.84
982152000000,0.852
982155600000,0.866
982159200000,0.867
982162800000,0.864
982166400000,0.853
982170000000,0.845
982173600000,0.839
982177200000,0.839
982180800000,0.849
982184400000,0.855
982188000000,0.857
982191600000,0.879
982195200000,0.904
982198800000,0.912
982202400000,0.904
982206000000,0.885
982209600000,0.867
982213200000,0.85
982216800000,0.841
982220400000,0.852
982224000000,0.871
982227600000,0.888
982231200000,0.894
982234800000,0.895
982238400000,0.903
982242000000,0.914
982245600000,0.922
982249200000,0.926
982252800000,0.928
982256400000,0.928
982260000000,0.926
982263600000,0.925
982267200000,0.925
982270800000,0.927
982274400000,0.929
982278000000,0.938
982281600000,0.946
982285200000,0.944
982288800000,0.932
982292400000,0.914
982296000000,0.894
982299600000,0.873
982303200000,0.858
982306800000,0.855
982310400000,0.862
982314000000,0.876
982317600000,0.875
982321200000,0.868
982324800000,0.875
982328400000,0.897
982332000000,0.907
982335600000,0.901
982339200000,0.888
982342800000,0.882
982346400000,0.879
982350000000,0.876
982353600000,0.873
982357200000,0.868
982360800000,0.855
982364400000,0.848
982368000000,0.846
982371600000,0.834
982375200000,0.812
982378800000,0.762
982382400000,0.698
982386000000,0.672
982389600000,0.651
982393200000,0.608
982396800000,0.552
982400400000,0.519
982404000000,0.529
982407600000,0.53
982411200000,0.494
982414800000,0.47
982418400000,0.463
982422000000,0.473
982425600000,0.498
982429200000,0.521
982432800000,0.543
982436400000,0.578
982440000000,0.626
982443600000,0.692
982447200000,0.722
982450800000,0.722
982454400000,0.731
982458000000,0.699
982461600000,0.645
982465200000,0.663
982468800000,0.724
982472400000,0.792
982476000000,0.814
982479600000,0.816
982483200000,0.833
982486800000,0.862
982490400000,0.897
982494000000,0.929
982497600000,0.951
982501200000,0.948
982504800000,0.919
982508400000,0.899
982512000000,0.883
982515600000,0.86
982519200000,0.849
982522800000,0.844
982526400000,0.826
982530000000,0.829
982533600000,0.818
982537200000,0.804
982540800000,0.835
982544400000,0.866
982548000000,0.876
982551600000,0.896
982555200000,0.932
982558800000,0.971
982562400000,0.988
982566000000,0.991
982569600000,0.991
982573200000,0.989
982576800000,0.98
982580400000,0.966
982584000000,0.945
982587600000,0.907
982591200000,0.846
982594800000,0.781
982598400000,0.727
982602000000,0.667
982605600000,0.607
982609200000,0.557
982612800000,0.51
982616400000,0.486
982620000000,0.481
982623600000,0.503
982627200000,0.537
982630800000,0.56
982634400000,0.589
982638000000,0.602
982641600000,0.592
982645200000,0.582
982648800000,0.554
982652400000,0.501
982656000000,0.444
982659600000,0.41
982663200000,0.407
982666800000,0.42
982670400000,0.436
982674000000,0.463
982677600000,0.504
982681200000,0.495
982684800000,0.45
982688400000,0.41
982692000000,0.374
982695600000,0.328
982699200000,0.264
982702800000,0.221
982706400000,0.211
982710000000,0.226
982713600000,0.27
982717200000,0.322
982720800000,0.37
982724400000,0.43
982728000000,0.478
982731600000,0.494
982735200000,0.486
982738800000,0.447
982742400000,0.379
982746000000,0.294
982749600000,0.236
982753200000,0.216
982756800000,0.215
982760400000,0.223
982764000000,0.23
982767600000,0.227
982771200000,0.218
982774800000,0.193
982778400000,0.164
982782000000,0.143
982785600000,0.134
982789200000,0.132
982792800000,0.129
982796400000,0.12
982800000000,0.116
982803600000,0.112
982807200000,0.101
982810800000,0.086
982814400000,0.071
982818000000,0.052
982821600000,0.034
982825200000,0.018
982828800000,0.008
982832400000,0.004
982836000000,0.003
982839600000,0.002
982843200000,0.002
982846800000,0.002
982850400000,0.002
982854000000,0.001
982857600000,0.0
982861200000,0.0
982864800000,0.0
982868400000,0.0
982872000000,0.0
982875600000,0.0
982879200000,0.0
982882800000,0.0
982886400000,0.0
982890000000,0.0
982893600000,0.0
982897200000,0.0
982900800000,0.0
982904400000,0.0
982908000000,0.0
982911600000,0.0
982915200000,0.001
982918800000,0.005
982922400000,0.011
982926000000,0.015
982929600000,0.018
982933200000,0.021
982936800000,0.025
982940400000,0.032
982944000000,0.041
982947600000,0.047
982951200000,0.046
982954800000,0.04
982958400000,0.03
982962000000,0.02
982965600000,0.015
982969200000,0.01
982972800000,0.008
982976400000,0.005
982980000000,0.002
982983600000,0.0
982987200000,0.0
982990800000,0.0
982994400000,0.0
982998000000,0.001
983001600000,0.006
983005200000,0.009
983008800000,0.01
983012400000,0.008
983016000000,0.007
983019600000,0.007
983023200000,0.009
983026800000,0.02
983030400000,0.045
983034000000,0.077
983037600000,0.104
983041200000,0.13
983044800000,0.15
983048400000,0.158
983052000000,0.165
983055600000,0.168
983059200000,0.166
983062800000,0.146
983066400000,0.117
983070000000,0.088
983073600000,0.063
983077200000,0.045
983080800000,0.035
983084400000,0.03
983088000000,0.029
983091600000,0.034
983095200000,0.052
983098800000,0.083
983102400000,0.118
983106000000,0.133
983109600000,0.121
983113200000,0.104
983116800000,0.09
983120400000,0.093
983124000000,0.114
983127600000,0.154
983131200000,0.197
983134800000,0.234
983138400000,0.257
983142000000,0.27
983145600000,0.277
983149200000,0.259
983152800000,0.209
983156400000,0.16
983160000000,0.121
983163600000,0.089
983167200000,0.063
983170800000,0.048
983174400000,0.055
983178000000,0.075
983181600000,0.132
983185200000,0.22
983188800000,0.279
983192400000,0.291
983196000000,0.268
983199600000,0.262
983203200000,0.279
983206800000,0.302
983210400000,0.343
983214000000,0.424
983217600000,0.516
983221200000,0.566
983224800000,0.575
983228400000,0.583
983232000000,0.575
983235600000,0.544
983239200000,0.454
983242800000,0.323
983246400000,0.213
983250000000,0.152
983253600000,0.126
983257200000,0.127
983260800000,0.144
983264400000,0.148
983268000000,0.185
983271600000,0.249
983275200000,0.323
983278800000,0.315
983282400000,0.287
983286000000,0.28
983289600000,0.335
983293200000,0.434
983296800000,0.523
983300400000,0.568
983304000000,0.58
983307600000,0.574
983311200000,0.566
983314800000,0.568
983318400000,0.582
983322000000,0.559
983325600000,0.495
983329200000,0.398
983332800000,0.311
983336400000,0.256
983340000000,0.217
983343600000,0.185
983347200000,0.16
983350800000,0.147
983354400000,0.186
983358000000,0.216
983361600000,0.179
983365200000,0.144
983368800000,0.13
983372400000,0.128
983376000000,0.153
983379600000,0.213
983383200000,0.289
983386800000,0.346
983390400000,0.383
983394000000,0.413
983397600000,0.428
983401200000,0.432
983404800000,0.462
983408400000,0.461
983412000000,0.422
983415600000,0.355
983419200000,0.284
983422800000,0.233
983426400000,0.202
983430000000,0.194
983433600000,0.198
983437200000,0.207
983440800000,0.223
983444400000,0.233
983448000000,0.257
983451600000,0.266
983455200000,0.279
983458800000,0.273
983462400000,0.264
983466000000,0.27
983469600000,0.281
983473200000,0.3
983476800000,0.333
983480400000,0.382
983484000000,0.42
983487600000,0.457
983491200000,0.51
983494800000,0.545
983498400000,0.55
983502000000,0.538
983505600000,0.532
983509200000,0.544
983512800000,0.573
983516400000,0.602
983520000000,0.621
983523600000,0.608
983527200000,0.615
983530800000,0.599
983534400000,0.544
983538000000,0.513
983541600000,0.516
983545200000,0.552
983548800000,0.599
983552400000,0.613
983556000000,0.598
983559600000,0.567
983563200000,0.538
983566800000,0.513
983570400000,0.481
983574000000,0.457
983577600000,0.455
983581200000,0.438
983584800000,0.404
983588400000,0.345
983592000000,0.294
983595600000,0.262
983599200000,0.243
983602800000,0.231
983606400000,0.209
983610000000,0.188
983613600000,0.205
983617200000,0.259
983620800000,0.364
983624400000,0.426
983628000000,0.425
983631600000,0.412
983635200000,0.442
983638800000,0.483
983642400000,0.504
983646000000,0.508
983649600000,0.512
983653200000,0.523
983656800000,0.535
983660400000,0.544
983664000000,0.547
983667600000,0.566
983671200000,0.574
983674800000,0.547
983678400000,0.513
983682000000,0.505
983685600000,0.493
983689200000,0.466
983692800000,0.433
983696400000,0.439
983700000000,0.5
983703600000,0.56
983707200000,0.605
983710800000,0.652
983714400000,0.709
983718000000,0.741
983721600000,0.757
983725200000,0.754
983728800000,0.739
983732400000,0.722
983736000000,0.706
983739600000,0.693
983743200000,0.678
983746800000,0.69
983750400000,0.718
983754000000,0.737
983757600000,0.72
983761200000,0.674
983764800000,0.607
983768400000,0.525
983772000000,0.436
983775600000,0.364
983779200000,0.325
983782800000,0.324
983786400000,0.383
983790000000,0.457
983793600000,0.5
983797200000,0.517
983800800000,0.516
983804400000,0.51
983808000000,0.506
983811600000,0.491
983815200000,0.492
983818800000,0.498
983822400000,0.5
983826000000,0.495
983829600000,0.492
983833200000,0.499
983836800000,0.516
983840400000,0.513
983844000000,0.476
983847600000,0.456
983851200000,0.496
983854800000,0.574
983858400000,0.618
983862000000,0.637
983865600000,0.658
983869200000,0.655
983872800000,0.611
983876400000,0.486
983880000000,0.41
983883600000,0.372
983887200000,0.382
983890800000,0.494
983894400000,0.571
983898000000,0.56
