,L10
1356998400000,0.713
1357002000000,0.729
1357005600000,0.71
1357009200000,0.695
1357012800000,0.688
1357016400000,0.69
1357020000000,0.717
1357023600000,0.748
1357027200000,0.746
1357030800000,0.7
1357034400000,0.678
1357038000000,0.679
1357041600000,0.682
1357045200000,0.677
1357048800000,0.676
1357052400000,0.671
1357056000000,0.642
1357059600000,0.613
1357063200000,0.597
1357066800000,0.571
1357070400000,0.547
1357074000000,0.555
1357077600000,0.576
1357081200000,0.618
1357084800000,0.736
1357088400000,0.787
1357092000000,0.806
1357095600000,0.808
1357099200000,0.793
1357102800000,0.786
1357106400000,0.776
1357110000000,0.755
1357113600000,0.706
1357117200000,0.668
1357120800000,0.684
1357124400000,0.715
1357128000000,0.75
1357131600000,0.782
1357135200000,0.824
1357138800000,0.84
1357142400000,0.837
1357146000000,0.84
1357149600000,0.836
1357153200000,0.842
1357156800000,0.87
1357160400000,0.868
1357164000000,0.853
1357167600000,0.819
1357171200000,0.856
1357174800000,0.91
1357178400000,0.935
1357182000000,0.934
1357185600000,0.916
1357189200000,0.887
1357192800000,0.869
1357196400000,0.842
1357200000000,0.824
1357203600000,0.821
1357207200000,0.793
1357210800000,0.755
1357214400000,0.745
1357218000000,0.762
1357221600000,0.763
1357225200000,0.788
1357228800000,0.794
1357232400000,0.779
1357236000000,0.774
1357239600000,0.766
1357243200000,0.758
1357246800000,0.762
1357250400000,0.755
1357254000000,0.729
1357257600000,0.789
1357261200000,0.86
1357264800000,0.866
1357268400000,0.838
1357272000000,0.8
1357275600000,0.759
1357279200000,0.732
1357282800000,0.69
1357286400000,0.592
1357290000000,0.455
1357293600000,0.361
1357297200000,0.318
1357300800000,0.322
1357304400000,0.335
1357308000000,0.344
1357311600000,0.356
1357315200000,0.388
1357318800000,0.42
1357322400000,0.449
1357326000000,0.501
1357329600000,0.556
1357333200000,0.576
1357336800000,0.552
1357340400000,0.538
1357344000000,0.644
1357347600000,0.674
1357351200000,0.671
1357354800000,0.661
1357358400000,0.638
1357362000000,0.603
1357365600000,0.563
1357369200000,0.517
1357372800000,0.433
1357376400000,0.379
1357380000000,0.38
1357383600000,0.389
1357387200000,0.401
1357390800000,0.442
1357394400000,0.519
1357398000000,0.55
1357401600000,0.541
1357405200000,0.51
1357408800000,0.479
1357412400000,0.463
1357416000000,0.461
1357419600000,0.452
1357423200000,0.432
1357426800000,0.407
1357430400000,0.527
1357434000000,0.575
1357437600000,0.58
1357441200000,0.601
1357444800000,0.619
1357448400000,0.625
1357452000000,0.626
1357455600000,0.628
1357459200000,0.616
1357462800000,0.596
1357466400000,0.583
1357470000000,0.557
1357473600000,0.54
1357477200000,0.525
1357480800000,0.51
1357484400000,0.493
1357488000000,0.472
1357491600000,0.436
1357495200000,0.413
1357498800000,0.422
1357502400000,0.481
1357506000000,0.566
1357509600000,0.61
1357513200000,0.591
1357516800000,0.705
1357520400000,0.786
1357524000000,0.795
1357527600000,0.783
1357531200000,0.772
1357534800000,0.764
