,L12
1356998400000,0.755
1357002000000,0.755
1357005600000,0.734
1357009200000,0.72
1357012800000,0.716
1357016400000,0.725
1357020000000,0.753
1357023600000,0.779
1357027200000,0.774
1357030800000,0.726
1357034400000,0.707
1357038000000,0.708
1357041600000,0.711
1357045200000,0.712
1357048800000,0.722
1357052400000,0.739
1357056000000,0.711
1357059600000,0.68
1357063200000,0.65
1357066800000,0.621
1357070400000,0.601
1357074000000,0.612
1357077600000,0.635
1357081200000,0.674
1357084800000,0.772
1357088400000,0.808
1357092000000,0.827
1357095600000,0.83
1357099200000,0.82
1357102800000,0.812
1357106400000,0.8
1357110000000,0.784
1357113600000,0.745
1357117200000,0.711
1357120800000,0.725
1357124400000,0.763
1357128000000,0.802
1357131600000,0.847
1357135200000,0.877
1357138800000,0.885
1357142400000,0.88
1357146000000,0.88
1357149600000,0.876
1357153200000,0.88
1357156800000,0.897
1357160400000,0.89
1357164000000,0.877
1357167600000,0.852
1357171200000,0.883
1357174800000,0.926
1357178400000,0.942
1357182000000,0.942
1357185600000,0.926
1357189200000,0.902
1357192800000,0.88
1357196400000,0.85
1357200000000,0.821
1357203600000,0.796
1357207200000,0.777
1357210800000,0.765
1357214400000,0.792
1357218000000,0.819
1357221600000,0.806
1357225200000,0.806
1357228800000,0.808
1357232400000,0.808
1357236000000,0.812
1357239600000,0.802
1357243200000,0.796
1357246800000,0.794
1357250400000,0.791
1357254000000,0.786
1357257600000,0.844
1357261200000,0.886
1357264800000,0.883
1357268400000,0.861
1357272000000,0.833
1357275600000,0.807
1357279200000,0.777
1357282800000,0.705
1357286400000,0.568
1357290000000,0.418
1357293600000,0.346
1357297200000,0.327
1357300800000,0.332
1357304400000,0.344
1357308000000,0.355
1357311600000,0.369
1357315200000,0.398
1357318800000,0.442
1357322400000,0.479
1357326000000,0.526
1357329600000,0.572
1357333200000,0.576
1357336800000,0.557
1357340400000,0.578
1357344000000,0.691
1357347600000,0.714
1357351200000,0.707
1357354800000,0.692
1357358400000,0.664
1357362000000,0.623
1357365600000,0.582
1357369200000,0.539
1357372800000,0.466
1357376400000,0.398
1357380000000,0.398
1357383600000,0.428
1357387200000,0.484
1357390800000,0.55
1357394400000,0.605
1357398000000,0.61
1357401600000,0.574
1357405200000,0.532
1357408800000,0.507
1357412400000,0.501
1357416000000,0.503
1357419600000,0.491
1357423200000,0.47
1357426800000,0.462
1357430400000,0.575
1357434000000,0.597
1357437600000,0.592
1357441200000,0.605
1357444800000,0.618
1357448400000,0.618
1357452000000,0.618
1357455600000,0.622
1357459200000,0.612
1357462800000,0.584
1357466400000,0.574
1357470000000,0.564
1357473600000,0.555
1357477200000,0.538
1357480800000,0.516
1357484400000,0.488
1357488000000,0.464
1357491600000,0.441
1357495200000,0.437
1357498800000,0.466
1357502400000,0.546
1357506000000,0.613
1357509600000,0.632
1357513200000,0.613
1357516800000,0.748
1357520400000,0.801
1357524000000,0.802
1357527600000,0.787
1357531200000,0.78
1357534800000,0.786
1357538400000,0.806
1357542000000,0.813
1357545600000,0.763
1357549200000,0.669
1357552800000,0.611
1357556400000,0.599
1357560000000,0.566
1357563600000,0.529
1357567200000,0.503
1357570800000,0.466
1357574400000,0.457
1357578000000,0.467
1357581600000,0.484
1357585200000,0.502
1357588800000,0.54
1357592400000,0.567
1357596000000,0.587
1357599600000,0.601
1357603200000,0.685
1357606800000,0.758
1357610400000,0.766
1357614000000,0.742
1357617600000,0.716
1357621200000,0.703
1357624800000,0.705
1357628400000,0.72
1357632000000,0.718
1357635600000,0.708
1357639200000,0.697
1357642800000,0.635
1357646400000,0.591
1357650000000,0.564
1357653600000,0.546
1357657200000,0.525
1357660800000,0.505
1357664400000,0.47
1357668000000,0.428
1357671600000,0.391
1357675200000,0.384
1357678800000,0.39
1357682400000,0.381
1357686000000,0.392
1357689600000,0.527
1357693200000,0.635
1357696800000,0.686
1357700400000,0.708
1357704000000,0.713
1357707600000,0.699
1357711200000,0.667
1357714800000,0.624
1357718400000,0.562
1357722000000,0.541
1357725600000,0.547
1357729200000,0.567
1357732800000,0.584
1357736400000,0.583
1357740000000,0.601
1357743600000,0.626
1357747200000,0.648
1357750800000,0.663
1357754400000,0.668
1357758000000,0.664
1357761600000,0.668
1357765200000,0.685
1357768800000,0.722
1357772400000,0.749
1357776000000,0.823
1357779600000,0.866
1357783200000,0.87
1357786800000,0.853
1357790400000,0.827
1357794000000,0.796
1357797600000,0.78
1357801200000,0.783
1357804800000,0.783
1357808400000,0.801
1357812000000,0.824
1357815600000,0.842
1357819200000,0.86
1357822800000,0.876
1357826400000,0.876
1357830000000,0.862
1357833600000,0.855
1357837200000,0.856
1357840800000,0.859
1357844400000,0.857
1357848000000,0.851
1357851600000,0.845
1357855200000,0.86
1357858800000,0.859
1357862400000,0.858
1357866000000,0.877
1357869600000,0.881
1357873200000,0.867
1357876800000,0.852
1357880400000,0.836
1357884000000,0.822
1357887600000,0.8
1357891200000,0.755
1357894800000,0.71
1357898400000,0.675
1357902000000,0.62
1357905600000,0.542
1357909200000,0.481
1357912800000,0.447
1357916400000,0.466
1357920000000,0.568
1357923600000,0.683
1357927200000,0.785
1357930800000,0.839
1357934400000,0.852
1357938000000,0.833
1357941600000,0.812
1357945200000,0.816
1357948800000,0.862
1357952400000,0.882
1357956000000,0.874
1357959600000,0.846
1357963200000,0.79
1357966800000,0.712
1357970400000,0.637
1357974000000,0.553
1357977600000,0.464
1357981200000,0.343
1357984800000,0.254
1357988400000,0.194
1357992000000,0.139
1357995600000,0.096
1357999200000,0.062
1358002800000,0.047
1358006400000,0.045
1358010000000,0.041
1358013600000,0.037
1358017200000,0.038
1358020800000,0.044
1358024400000,0.053
1358028000000,0.051
1358031600000,0.025
1358035200000,0.008
1358038800000,0.002
1358042400000,0.005
1358046000000,0.014
1358049600000,0.025
1358053200000,0.031
1358056800000,0.035
1358060400000,0.035
1358064000000,0.025
1358067600000,0.01
1358071200000,0.002
1358074800000,0.001
1358078400000,0.004
1358082000000,0.005
1358085600000,0.001
1358089200000,0.0
1358092800000,0.002
1358096400000,0.008
1358100000000,0.028
1358103600000,0.099
1358107200000,0.259
1358110800000,0.445
1358114400000,0.579
1358118000000,0.682
1358121600000,0.78
1358125200000,0.82
1358128800000,0.829
1358132400000,0.853
1358136000000,0.886
1358139600000,0.911
1358143200000,0.936
1358146800000,0.955
1358150400000,0.959
1358154000000,0.955
1358157600000,0.955
1358161200000,0.963
1358164800000,0.969
1358168400000,0.97
1358172000000,0.971
1358175600000,0.971
1358179200000,0.969
1358182800000,0.965
1358186400000,0.96
1358190000000,0.959
1358193600000,0.956
1358197200000,0.957
1358200800000,0.958
1358204400000,0.96
1358208000000,0.968
1358211600000,0.968
1358215200000,0.96
1358218800000,0.944
1358222400000,0.925
1358226000000,0.906
1358229600000,0.894
1358233200000,0.885
1358236800000,0.871
1358240400000,0.858
1358244000000,0.856
1358247600000,0.856
1358251200000,0.855
1358254800000,0.851
1358258400000,0.847
1358262000000,0.839
1358265600000,0.834
1358269200000,0.831
1358272800000,0.829
1358276400000,0.827
1358280000000,0.82
1358283600000,0.821
1358287200000,0.831
1358290800000,0.844
1358294400000,0.888
1358298000000,0.914
1358301600000,0.919
1358305200000,0.917
1358308800000,0.911
1358312400000,0.9
1358316000000,0.886
1358319600000,0.872
1358323200000,0.857
1358326800000,0.842
1358330400000,0.837
1358334000000,0.841
1358337600000,0.844
1358341200000,0.844
1358344800000,0.846
1358348400000,0.84
1358352000000,0.829
1358355600000,0.815
1358359200000,0.801
1358362800000,0.791
1358366400000,0.786
1358370000000,0.793
1358373600000,0.811
1358377200000,0.827
1358380800000,0.871
1358384400000,0.893
1358388000000,0.897
1358391600000,0.898
1358395200000,0.902
1358398800000,0.91
1358402400000,0.918
1358406000000,0.924
1358409600000,0.92
1358413200000,0.906
1358416800000,0.896
1358420400000,0.892
1358424000000,0.891
1358427600000,0.894
1358431200000,0.903
1358434800000,0.917
1358438400000,0.927
1358442000000,0.935
1358445600000,0.94
1358449200000,0.94
1358452800000,0.939
1358456400000,0.945
1358460000000,0.953
1358463600000,0.966
1358467200000,0.982
1358470800000,0.986
1358474400000,0.987
1358478000000,0.986
1358481600000,0.983
1358485200000,0.98
1358488800000,0.978
1358492400000,0.974
1358496000000,0.966
1358499600000,0.952
1358503200000,0.944
1358506800000,0.945
1358510400000,0.949
1358514000000,0.953
1358517600000,0.958
