,L2
631152000000,0.273
631155600000,0.311
631159200000,0.29
631162800000,0.272
631166400000,0.251
631170000000,0.223
631173600000,0.203
631177200000,0.194
631180800000,0.208
631184400000,0.258
631188000000,0.286
631191600000,0.241
631195200000,0.168
631198800000,0.113
631202400000,0.084
631206000000,0.072
631209600000,0.064
631213200000,0.057
631216800000,0.051
631220400000,0.048
631224000000,0.044
631227600000,0.047
631231200000,0.066
631234800000,0.063
631238400000,0.067
631242000000,0.064
631245600000,0.064
631249200000,0.058
631252800000,0.046
631256400000,0.036
631260000000,0.032
631263600000,0.035
631267200000,0.045
631270800000,0.077
631274400000,0.141
631278000000,0.177
631281600000,0.158
631285200000,0.144
631288800000,0.147
631292400000,0.139
631296000000,0.134
631299600000,0.146
631303200000,0.155
631306800000,0.174
631310400000,0.216
631314000000,0.241
631317600000,0.248
631321200000,0.3
631324800000,0.591
631328400000,0.622
631332000000,0.576
631335600000,0.544
631339200000,0.519
631342800000,0.491
631346400000,0.481
631350000000,0.501
631353600000,0.552
631357200000,0.58
631360800000,0.601
631364400000,0.612
631368000000,0.635
631371600000,0.583
631375200000,0.557
631378800000,0.564
631382400000,0.572
631386000000,0.575
631389600000,0.557
631393200000,0.532
631396800000,0.519
631400400000,0.432
631404000000,0.389
631407600000,0.414
631411200000,0.654
631414800000,0.623
631418400000,0.54
631422000000,0.479
631425600000,0.422
631429200000,0.371
631432800000,0.346
631436400000,0.374
631440000000,0.449
631443600000,0.471
631447200000,0.425
631450800000,0.354
631454400000,0.308
631458000000,0.283
631461600000,0.336
631465200000,0.34
631468800000,0.344
631472400000,0.341
631476000000,0.346
631479600000,0.354
631483200000,0.367
631486800000,0.325
631490400000,0.238
631494000000,0.29
631497600000,0.573
631501200000,0.567
631504800000,0.507
631508400000,0.492
631512000000,0.495
631515600000,0.494
631519200000,0.506
631522800000,0.546
631526400000,0.577
631530000000,0.479
631533600000,0.337
631537200000,0.246
631540800000,0.193
631544400000,0.184
631548000000,0.228
631551600000,0.27
631555200000,0.254
631558800000,0.256
631562400000,0.277
631566000000,0.295
631569600000,0.316
631573200000,0.327
631576800000,0.319
631580400000,0.379
631584000000,0.659
631587600000,0.7
631591200000,0.639
631594800000,0.578
631598400000,0.529
631602000000,0.489
631605600000,0.479
631609200000,0.489
631612800000,0.494
631616400000,0.422
631620000000,0.347
631623600000,0.321
631627200000,0.323
631630800000,0.327
631634400000,0.328
631638000000,0.291
631641600000,0.342
