,Py1
1672531200000,0.166
1672534800000,0.256
1672538400000,0.357
1672542000000,0.395
1672545600000,0.36
1672549200000,0.293
1672552800000,0.207
1672556400000,0.106
1672560000000,0.035
1672563600000,0.0
1672567200000,0.0
1672570800000,0.0
1672574400000,0.0
1672578000000,0.0
1672581600000,0.0
1672585200000,0.0
1672588800000,0.0
1672592400000,0.0
1672596000000,0.0
1672599600000,0.0
1672603200000,0.0
1672606800000,0.0
1672610400000,0.001
1672614000000,0.049
1672617600000,0.123
1672621200000,0.21
1672624800000,0.293
1672628400000,0.281
1672632000000,0.258
1672635600000,0.258
1672639200000,0.316
1672642800000,0.256
1672646400000,0.112
1672650000000,0.0
1672653600000,0.0
1672657200000,0.0
1672660800000,0.0
1672664400000,0.0
1672668000000,0.0
1672671600000,0.0
1672675200000,0.0
1672678800000,0.0
1672682400000,0.0
1672686000000,0.0
1672689600000,0.0
1672693200000,0.0
1672696800000,0.0
1672700400000,0.059
1672704000000,0.142
1672707600000,0.268
1672711200000,0.327
1672714800000,0.27
1672718400000,0.204
1672722000000,0.162
1672725600000,0.119
1672729200000,0.069
1672732800000,0.028
1672736400000,0.0
1672740000000,0.0
1672743600000,0.0
1672747200000,0.0
1672750800000,0.0
1672754400000,0.0
1672758000000,0.0
1672761600000,0.0
1672765200000,0.0
1672768800000,0.0
1672772400000,0.0
1672776000000,0.0
1672779600000,0.0
1672783200000,0.001
1672786800000,0.05
1672790400000,0.127
1672794000000,0.165
1672797600000,0.177
1672801200000,0.185
1672804800000,0.189
1672808400000,0.164
1672812000000,0.113
1672815600000,0.083
1672819200000,0.031
1672822800000,0.0
1672826400000,0.0
1672830000000,0.0
1672833600000,0.0
1672837200000,0.0
1672840800000,0.0
1672844400000,0.0
1672848000000,0.0
1672851600000,0.0
1672855200000,0.0
1672858800000,0.0
1672862400000,0.0
1672866000000,0.0
1672869600000,0.006
1672873200000,0.078
1672876800000,0.164
1672880400000,0.252
1672884000000,0.378
1672887600000,0.484
1672891200000,0.537
1672894800000,0.496
1672898400000,0.389
1672902000000,0.223
1672905600000,0.069
1672909200000,0.0
1672912800000,0.0
1672916400000,0.0
1672920000000,0.0
1672923600000,0.0
1672927200000,0.0
1672930800000,0.0
1672934400000,0.0
1672938000000,0.0
1672941600000,0.0
1672945200000,0.0
1672948800000,0.0
1672952400000,0.0
1672956000000,0.021
1672959600000,0.158
1672963200000,0.293
1672966800000,0.381
1672970400000,0.424
1672974000000,0.351
1672977600000,0.285
1672981200000,0.223
1672984800000,0.166
1672988400000,0.098
1672992000000,0.03
1672995600000,0.0
1672999200000,0.0
1673002800000,0.0
1673006400000,0.0
1673010000000,0.0
1673013600000,0.0
1673017200000,0.0
1673020800000,0.0
1673024400000,0.0
1673028000000,0.0
1673031600000,0.0
1673035200000,0.0
1673038800000,0.0
1673042400000,0.009
1673046000000,0.088
1673049600000,0.195
1673053200000,0.323
1673056800000,0.494
1673060400000,0.56
1673064000000,0.543
1673067600000,0.451
1673071200000,0.317
1673074800000,0.185
1673078400000,0.063
1673082000000,0.0
1673085600000,0.0
1673089200000,0.0
1673092800000,0.0
1673096400000,0.0
1673100000000,0.0
1673103600000,0.0
1673107200000,0.0
1673110800000,0.0
1673114400000,0.0
1673118000000,0.0
1673121600000,0.0
1673125200000,0.0
1673128800000,0.034
1673132400000,0.21
1673136000000,0.393
1673139600000,0.513
1673143200000,0.525
1673146800000,0.441
1673150400000,0.365
1673154000000,0.29
1673157600000,0.22
1673161200000,0.134
1673164800000,0.053
1673168400000,0.0
1673172000000,0.0
1673175600000,0.0
1673179200000,0.0
1673182800000,0.0
1673186400000,0.0
1673190000000,0.0
1673193600000,0.0
1673197200000,0.0
1673200800000,0.0
1673204400000,0.0
1673208000000,0.0
1673211600000,0.0
1673215200000,0.007
1673218800000,0.071
1673222400000,0.128
1673226000000,0.174
1673229600000,0.206
1673233200000,0.207
1673236800000,0.205
1673240400000,0.198
1673244000000,0.168
1673247600000,0.107
1673251200000,0.034
1673254800000,0.0
1673258400000,0.0
1673262000000,0.0
1673265600000,0.0
1673269200000,0.0
1673272800000,0.0
1673276400000,0.0
1673280000000,0.0
1673283600000,0.0
1673287200000,0.0
1673290800000,0.0
1673294400000,0.0
1673298000000,0.0
1673301600000,0.003
1673305200000,0.06
1673308800000,0.132
1673312400000,0.204
1673316000000,0.226
1673319600000,0.243
1673323200000,0.236
1673326800000,0.197
1673330400000,0.166
1673334000000,0.106
1673337600000,0.041
1673341200000,0.0
1673344800000,0.0
1673348400000,0.0
1673352000000,0.0
1673355600000,0.0
1673359200000,0.0
1673362800000,0.0
1673366400000,0.0
1673370000000,0.0
1673373600000,0.0
1673377200000,0.0
1673380800000,0.0
1673384400000,0.0
1673388000000,0.002
1673391600000,0.06
1673395200000,0.129
1673398800000,0.194
1673402400000,0.24
1673406000000,0.259
1673409600000,0.259
1673413200000,0.235
1673416800000,0.188
1673420400000,0.113
1673424000000,0.038
1673427600000,0.0
1673431200000,0.0
1673434800000,0.0
1673438400000,0.0
1673442000000,0.0
1673445600000,0.0
1673449200000,0.0
1673452800000,0.0
1673456400000,0.0
1673460000000,0.0
1673463600000,0.0
1673467200000,0.0
1673470800000,0.0
1673474400000,0.007
1673478000000,0.073
1673481600000,0.141
1673485200000,0.214
1673488800000,0.284
1673492400000,0.328
1673496000000,0.358
1673499600000,0.308
1673503200000,0.208
1673506800000,0.108
1673510400000,0.033
1673514000000,0.0
1673517600000,0.0
1673521200000,0.0
1673524800000,0.0
1673528400000,0.0
1673532000000,0.0
1673535600000,0.0
1673539200000,0.0
1673542800000,0.0
1673546400000,0.0
1673550000000,0.0
1673553600000,0.0
1673557200000,0.0
1673560800000,0.0
1673564400000,0.034
1673568000000,0.078
1673571600000,0.124
1673575200000,0.169
1673578800000,0.214
1673582400000,0.23
1673586000000,0.218
1673589600000,0.133
1673593200000,0.069
1673596800000,0.019
1673600400000,0.0
1673604000000,0.0
1673607600000,0.0
1673611200000,0.0
1673614800000,0.0
1673618400000,0.0
1673622000000,0.0
1673625600000,0.0
1673629200000,0.0
1673632800000,0.0
1673636400000,0.0
1673640000000,0.0
1673643600000,0.0
1673647200000,0.004
1673650800000,0.101
1673654400000,0.23
1673658000000,0.364
1673661600000,0.434
1673665200000,0.441
1673668800000,0.401
1673672400000,0.3
1673676000000,0.188
1673679600000,0.073
1673683200000,0.013
1673686800000,0.0
1673690400000,0.0
1673694000000,0.0
1673697600000,0.0
1673701200000,0.0
1673704800000,0.0
1673708400000,0.0
1673712000000,0.0
1673715600000,0.0
1673719200000,0.0
1673722800000,0.0
1673726400000,0.0
1673730000000,0.0
1673733600000,0.004
1673737200000,0.077
1673740800000,0.175
1673744400000,0.283
1673748000000,0.375
1673751600000,0.416
1673755200000,0.401
1673758800000,0.369
1673762400000,0.318
1673766000000,0.202
1673769600000,0.077
1673773200000,0.0
1673776800000,0.0
1673780400000,0.0
1673784000000,0.0
1673787600000,0.0
1673791200000,0.0
1673794800000,0.0
1673798400000,0.0
1673802000000,0.0
1673805600000,0.0
1673809200000,0.0
1673812800000,0.0
1673816400000,0.0
1673820000000,0.008
1673823600000,0.093
1673827200000,0.187
1673830800000,0.259
1673834400000,0.301
1673838000000,0.325
1673841600000,0.309
1673845200000,0.281
1673848800000,0.235
1673852400000,0.163
1673856000000,0.061
1673859600000,0.0
1673863200000,0.0
1673866800000,0.0
1673870400000,0.0
1673874000000,0.0
1673877600000,0.0
1673881200000,0.0
1673884800000,0.0
1673888400000,0.0
1673892000000,0.0
1673895600000,0.0
1673899200000,0.0
1673902800000,0.0
1673906400000,0.006
1673910000000,0.07
1673913600000,0.154
1673917200000,0.227
1673920800000,0.27
1673924400000,0.262
1673928000000,0.245
1673931600000,0.224
1673935200000,0.16
1673938800000,0.089
1673942400000,0.024
1673946000000,0.0
1673949600000,0.0
1673953200000,0.0
1673956800000,0.0
1673960400000,0.0
1673964000000,0.0
1673967600000,0.0
1673971200000,0.0
1673974800000,0.0
1673978400000,0.0
1673982000000,0.0
1673985600000,0.0
1673989200000,0.0
1673992800000,0.007
1673996400000,0.1
1674000000000,0.227
1674003600000,0.318
1674007200000,0.379
1674010800000,0.422
1674014400000,0.41
1674018000000,0.356
1674021600000,0.26
1674025200000,0.148
1674028800000,0.043
1674032400000,0.0
1674036000000,0.0
1674039600000,0.0
1674043200000,0.0
1674046800000,0.0
1674050400000,0.0
1674054000000,0.0
1674057600000,0.0
1674061200000,0.0
1674064800000,0.0
1674068400000,0.0
1674072000000,0.0
1674075600000,0.0
1674079200000,0.003
1674082800000,0.065
1674086400000,0.143
1674090000000,0.213
1674093600000,0.261
1674097200000,0.284
1674100800000,0.263
1674104400000,0.224
1674108000000,0.168
1674111600000,0.103
1674115200000,0.037
1674118800000,0.0
1674122400000,0.0
1674126000000,0.0
1674129600000,0.0
1674133200000,0.0
1674136800000,0.0
1674140400000,0.0
1674144000000,0.0
1674147600000,0.0
1674151200000,0.0
1674154800000,0.0
1674158400000,0.0
1674162000000,0.0
1674165600000,0.001
1674169200000,0.06
1674172800000,0.159
1674176400000,0.244
1674180000000,0.289
1674183600000,0.304
1674187200000,0.318
1674190800000,0.345
1674194400000,0.302
1674198000000,0.184
1674201600000,0.075
1674205200000,0.0
1674208800000,0.0
1674212400000,0.0
1674216000000,0.0
1674219600000,0.0
1674223200000,0.0
1674226800000,0.0
1674230400000,0.0
1674234000000,0.0
1674237600000,0.0
1674241200000,0.0
1674244800000,0.0
1674248400000,0.0
1674252000000,0.028
1674255600000,0.204
1674259200000,0.399
1674262800000,0.568
1674266400000,0.675
1674270000000,0.712
1674273600000,0.686
1674277200000,0.582
1674280800000,0.439
1674284400000,0.254
1674288000000,0.075
1674291600000,0.0
1674295200000,0.0
1674298800000,0.0
1674302400000,0.0
1674306000000,0.0
1674309600000,0.0
1674313200000,0.0
1674316800000,0.0
1674320400000,0.0
1674324000000,0.0
1674327600000,0.0
1674331200000,0.0
1674334800000,0.0
1674338400000,0.03
1674342000000,0.158
1674345600000,0.285
1674349200000,0.449
1674352800000,0.587
1674356400000,0.682
1674360000000,0.698
1674363600000,0.628
1674367200000,0.478
1674370800000,0.287
