,L2
820454400000,0.484
820458000000,0.652
820461600000,0.689
820465200000,0.68
820468800000,0.661
820472400000,0.642
820476000000,0.62
820479600000,0.59
820483200000,0.513
820486800000,0.469
820490400000,0.432
820494000000,0.41
820497600000,0.379
820501200000,0.368
820504800000,0.343
820508400000,0.323
820512000000,0.305
820515600000,0.291
820519200000,0.255
820522800000,0.238
820526400000,0.249
820530000000,0.273
820533600000,0.292
820537200000,0.22
820540800000,0.383
820544400000,0.628
820548000000,0.672
820551600000,0.635
820555200000,0.56
820558800000,0.479
820562400000,0.41
820566000000,0.363
820569600000,0.323
820573200000,0.287
820576800000,0.289
820580400000,0.278
820584000000,0.29
820587600000,0.284
820591200000,0.257
820594800000,0.249
820598400000,0.261
820602000000,0.284
820605600000,0.305
820609200000,0.32
820612800000,0.312
820616400000,0.291
820620000000,0.285
820623600000,0.196
820627200000,0.291
820630800000,0.439
820634400000,0.422
820638000000,0.337
820641600000,0.251
820645200000,0.201
820648800000,0.194
820652400000,0.219
820656000000,0.223
820659600000,0.258
820663200000,0.354
820666800000,0.407
820670400000,0.431
820674000000,0.427
820677600000,0.425
820681200000,0.382
820684800000,0.341
820688400000,0.302
820692000000,0.364
820695600000,0.367
820699200000,0.355
820702800000,0.365
820706400000,0.371
820710000000,0.306
820713600000,0.698
820717200000,0.808
820720800000,0.796
820724400000,0.774
820728000000,0.754
820731600000,0.741
820735200000,0.748
820738800000,0.752
820742400000,0.712
820746000000,0.586
820749600000,0.479
820753200000,0.41
820756800000,0.359
820760400000,0.325
820764000000,0.311
820767600000,0.3
820771200000,0.283
820774800000,0.265
820778400000,0.26
820782000000,0.264
820785600000,0.269
820789200000,0.283
820792800000,0.304
820796400000,0.211
820800000000,0.528
820803600000,0.687
820807200000,0.671
820810800000,0.636
820814400000,0.593
820818000000,0.541
820821600000,0.501
820825200000,0.469
820828800000,0.431
820832400000,0.367
820836000000,0.347
820839600000,0.341
820843200000,0.345
820846800000,0.351
820850400000,0.358
820854000000,0.349
820857600000,0.327
820861200000,0.294
820864800000,0.274
820868400000,0.281
820872000000,0.305
820875600000,0.326
820879200000,0.333
820882800000,0.243
820886400000,0.574
820890000000,0.73
820893600000,0.754
820897200000,0.75
820900800000,0.737
820904400000,0.722
820908000000,0.704
820911600000,0.67
820915200000,0.583
820918800000,0.453
820922400000,0.394
820926000000,0.358
820929600000,0.341
820933200000,0.339
820936800000,0.355
820940400000,0.365
820944000000,0.367
820947600000,0.369
820951200000,0.379
820954800000,0.389
820958400000,0.395
820962000000,0.402
820965600000,0.41
820969200000,0.407
820972800000,0.768
820976400000,0.829
820980000000,0.832
820983600000,0.819
820987200000,0.79
820990800000,0.748
820994400000,0.707
820998000000,0.65
821001600000,0.554
821005200000,0.425
821008800000,0.386
821012400000,0.374
821016000000,0.395
821019600000,0.415
821023200000,0.42
821026800000,0.393
821030400000,0.37
821034000000,0.359
821037600000,0.341
821041200000,0.323
821044800000,0.31
821048400000,0.303
821052000000,0.298
821055600000,0.252
821059200000,0.551
821062800000,0.634
821066400000,0.59
821070000000,0.513
821073600000,0.421
821077200000,0.355
821080800000,0.328
821084400000,0.316
821088000000,0.297
821091600000,0.313
821095200000,0.368
821098800000,0.407
821102400000,0.425
821106000000,0.475
821109600000,0.519
821113200000,0.58
821116800000,0.647
821120400000,0.682
821124000000,0.722
821127600000,0.742
821131200000,0.763
821134800000,0.77
821138400000,0.757
821142000000,0.758
821145600000,0.887
821149200000,0.93
821152800000,0.926
821156400000,0.914
821160000000,0.902
821163600000,0.883
821167200000,0.857
821170800000,0.813
821174400000,0.741
821178000000,0.622
821181600000,0.491
821185200000,0.454
821188800000,0.347
821192400000,0.317
821196000000,0.325
821199600000,0.32
821203200000,0.3
821206800000,0.288
821210400000,0.289
821214000000,0.294
821217600000,0.29
821221200000,0.294
821224800000,0.311
821228400000,0.294
821232000000,0.562
821235600000,0.758
821239200000,0.801
821242800000,0.801
821246400000,0.784
821250000000,0.765
821253600000,0.764
821257200000,0.764
821260800000,0.715
821264400000,0.537
821268000000,0.362
821271600000,0.276
821275200000,0.231
821278800000,0.201
821282400000,0.177
821286000000,0.219
821289600000,0.288
821293200000,0.325
821296800000,0.355
821300400000,0.368
821304000000,0.371
821307600000,0.379
821311200000,0.388
821314800000,0.371
821318400000,0.731
821322000000,0.82
821325600000,0.822
821329200000,0.802
821332800000,0.772
821336400000,0.739
821340000000,0.711
821343600000,0.69
821347200000,0.636
821350800000,0.535
821354400000,0.441
821358000000,0.391
821361600000,0.361
821365200000,0.32
821368800000,0.301
821372400000,0.291
821376000000,0.276
821379600000,0.256
821383200000,0.242
821386800000,0.237
821390400000,0.238
821394000000,0.231
821397600000,0.215
821401200000,0.172
821404800000,0.394
821408400000,0.47
821412000000,0.442
821415600000,0.404
821419200000,0.375
821422800000,0.357
821426400000,0.365
821430000000,0.401
821433600000,0.386
821437200000,0.328
821440800000,0.311
821444400000,0.286
821448000000,0.259
821451600000,0.243
821455200000,0.259
821458800000,0.274
821462400000,0.281
821466000000,0.286
