,Mn7
1104537600000,0.165
1104541200000,0.227
1104544800000,0.291
1104548400000,0.32
1104552000000,0.318
1104555600000,0.289
1104559200000,0.237
1104562800000,0.144
1104566400000,0.098
1104570000000,0.128
1104573600000,0.14
1104577200000,0.14
1104580800000,0.147
1104584400000,0.137
1104588000000,0.134
1104591600000,0.13
1104595200000,0.117
1104598800000,0.102
1104602400000,0.086
1104606000000,0.081
1104609600000,0.076
1104613200000,0.049
1104616800000,0.027
1104620400000,0.056
1104624000000,0.106
1104627600000,0.172
1104631200000,0.3
1104634800000,0.36
1104638400000,0.337
1104642000000,0.282
1104645600000,0.231
1104649200000,0.186
1104652800000,0.189
1104656400000,0.241
1104660000000,0.328
1104663600000,0.341
1104667200000,0.324
1104670800000,0.332
1104674400000,0.318
1104678000000,0.277
1104681600000,0.233
1104685200000,0.201
1104688800000,0.195
1104692400000,0.224
1104696000000,0.272
1104699600000,0.264
1104703200000,0.211
1104706800000,0.272
1104710400000,0.413
1104714000000,0.438
1104717600000,0.409
1104721200000,0.352
1104724800000,0.32
1104728400000,0.302
1104732000000,0.292
1104735600000,0.266
1104739200000,0.191
1104742800000,0.131
1104746400000,0.133
1104750000000,0.147
1104753600000,0.132
1104757200000,0.113
1104760800000,0.093
1104764400000,0.077
1104768000000,0.076
1104771600000,0.068
1104775200000,0.064
1104778800000,0.074
1104782400000,0.091
1104786000000,0.104
1104789600000,0.085
1104793200000,0.176
1104796800000,0.264
1104800400000,0.262
1104804000000,0.285
1104807600000,0.311
1104811200000,0.334
1104814800000,0.356
1104818400000,0.364
1104822000000,0.337
1104825600000,0.249
1104829200000,0.191
1104832800000,0.205
1104836400000,0.225
1104840000000,0.208
1104843600000,0.227
1104847200000,0.227
1104850800000,0.214
1104854400000,0.201
1104858000000,0.183
1104861600000,0.167
1104865200000,0.157
1104868800000,0.158
1104872400000,0.167
1104876000000,0.188
1104879600000,0.294
1104883200000,0.444
1104886800000,0.472
1104890400000,0.457
1104894000000,0.445
1104897600000,0.399
1104901200000,0.352
1104904800000,0.297
1104908400000,0.211
1104912000000,0.122
1104915600000,0.089
1104919200000,0.099
1104922800000,0.081
1104926400000,0.09
1104930000000,0.123
1104933600000,0.145
1104937200000,0.168
1104940800000,0.19
1104944400000,0.218
1104948000000,0.253
1104951600000,0.288
1104955200000,0.341
1104958800000,0.364
1104962400000,0.374
1104966000000,0.476
1104969600000,0.626
1104973200000,0.666
1104976800000,0.626
1104980400000,0.596
1104984000000,0.571
1104987600000,0.553
1104991200000,0.523
1104994800000,0.464
1104998400000,0.308
1105002000000,0.202
1105005600000,0.178
1105009200000,0.199
1105012800000,0.192
1105016400000,0.214
1105020000000,0.274
1105023600000,0.309
1105027200000,0.335
1105030800000,0.364
1105034400000,0.361
1105038000000,0.362
1105041600000,0.346
1105045200000,0.303
1105048800000,0.236
1105052400000,0.325
1105056000000,0.34
1105059600000,0.294
1105063200000,0.251
1105066800000,0.228
1105070400000,0.245
1105074000000,0.283
1105077600000,0.308
1105081200000,0.294
1105084800000,0.219
1105088400000,0.194
1105092000000,0.245
1105095600000,0.256
1105099200000,0.251
1105102800000,0.235
1105106400000,0.262
1105110000000,0.359
1105113600000,0.363
1105117200000,0.328
1105120800000,0.306
1105124400000,0.311
1105128000000,0.311
1105131600000,0.349
1105135200000,0.346
1105138800000,0.386
1105142400000,0.491
1105146000000,0.485
1105149600000,0.459
1105153200000,0.41
1105156800000,0.341
1105160400000,0.27
1105164000000,0.189
1105167600000,0.123
1105171200000,0.083
1105174800000,0.066
1105178400000,0.048
1105182000000,0.031
1105185600000,0.014
1105189200000,0.004
1105192800000,0.002
1105196400000,0.001
1105200000000,0.002
1105203600000,0.013
1105207200000,0.063
1105210800000,0.139
1105214400000,0.192
1105218000000,0.254
1105221600000,0.263
1105225200000,0.338
1105228800000,0.528
1105232400000,0.615
1105236000000,0.64
1105239600000,0.627
1105243200000,0.586
1105246800000,0.523
1105250400000,0.466
1105254000000,0.417
1105257600000,0.294
1105261200000,0.213
1105264800000,0.223
1105268400000,0.235
1105272000000,0.213
1105275600000,0.265
1105279200000,0.252
1105282800000,0.229
1105286400000,0.203
1105290000000,0.201
1105293600000,0.22
1105297200000,0.228
1105300800000,0.278
1105304400000,0.234
1105308000000,0.178
1105311600000,0.348
1105315200000,0.461
1105318800000,0.421
1105322400000,0.322
1105326000000,0.217
1105329600000,0.163
1105333200000,0.153
1105336800000,0.158
1105340400000,0.155
1105344000000,0.119
1105347600000,0.095
1105351200000,0.087
1105354800000,0.069
1105358400000,0.063
1105362000000,0.064
1105365600000,0.061
1105369200000,0.077
1105372800000,0.099
1105376400000,0.12
1105380000000,0.17
1105383600000,0.222
1105387200000,0.242
1105390800000,0.237
1105394400000,0.175
1105398000000,0.254
1105401600000,0.557
1105405200000,0.666
1105408800000,0.681
1105412400000,0.643
1105416000000,0.586
1105419600000,0.55
1105423200000,0.504
1105426800000,0.414
1105430400000,0.325
1105434000000,0.296
1105437600000,0.364
1105441200000,0.386
1105444800000,0.376
1105448400000,0.282
1105452000000,0.243
1105455600000,0.211
1105459200000,0.209
1105462800000,0.207
1105466400000,0.21
1105470000000,0.21
1105473600000,0.223
1105477200000,0.2
1105480800000,0.147
1105484400000,0.233
1105488000000,0.286
1105491600000,0.236
1105495200000,0.176
1105498800000,0.133
1105502400000,0.118
1105506000000,0.124
1105509600000,0.133
1105513200000,0.114
1105516800000,0.091
1105520400000,0.085
1105524000000,0.085
1105527600000,0.082
1105531200000,0.088
1105534800000,0.085
1105538400000,0.085
1105542000000,0.079
1105545600000,0.067
1105549200000,0.059
1105552800000,0.054
1105556400000,0.058
1105560000000,0.069
1105563600000,0.076
1105567200000,0.067
1105570800000,0.05
1105574400000,0.069
1105578000000,0.07
1105581600000,0.058
1105585200000,0.052
1105588800000,0.054
1105592400000,0.053
1105596000000,0.049
1105599600000,0.043
1105603200000,0.038
1105606800000,0.042
1105610400000,0.04
1105614000000,0.028
1105617600000,0.019
1105621200000,0.009
1105624800000,0.004
1105628400000,0.003
1105632000000,0.006
1105635600000,0.012
1105639200000,0.024
1105642800000,0.039
1105646400000,0.047
1105650000000,0.058
1105653600000,0.049
1105657200000,0.029
1105660800000,0.026
1105664400000,0.026
1105668000000,0.038
1105671600000,0.053
1105675200000,0.072
1105678800000,0.09
1105682400000,0.102
1105686000000,0.097
1105689600000,0.093
1105693200000,0.1
1105696800000,0.112
1105700400000,0.126
1105704000000,0.136
1105707600000,0.155
1105711200000,0.19
1105714800000,0.193
1105718400000,0.175
1105722000000,0.159
1105725600000,0.126
1105729200000,0.108
1105732800000,0.094
1105736400000,0.098
1105740000000,0.099
1105743600000,0.113
1105747200000,0.12
1105750800000,0.118
1105754400000,0.119
1105758000000,0.11
1105761600000,0.089
1105765200000,0.067
1105768800000,0.054
1105772400000,0.049
1105776000000,0.045
1105779600000,0.059
1105783200000,0.054
1105786800000,0.036
1105790400000,0.031
1105794000000,0.038
1105797600000,0.05
1105801200000,0.063
1105804800000,0.076
1105808400000,0.089
1105812000000,0.097
1105815600000,0.092
1105819200000,0.074
1105822800000,0.068
1105826400000,0.067
1105830000000,0.089
1105833600000,0.145
