,V1
757382400000,0.349
757386000000,0.441
757389600000,0.501
757393200000,0.523
757396800000,0.532
757400400000,0.545
757404000000,0.56
757407600000,0.551
757411200000,0.419
757414800000,0.345
757418400000,0.338
757422000000,0.319
757425600000,0.332
757429200000,0.341
757432800000,0.348
757436400000,0.324
757440000000,0.311
757443600000,0.315
757447200000,0.32
757450800000,0.347
757454400000,0.355
757458000000,0.352
757461600000,0.35
757465200000,0.352
757468800000,0.432
757472400000,0.466
757476000000,0.47
757479600000,0.476
757483200000,0.491
757486800000,0.501
757490400000,0.506
757494000000,0.48
757497600000,0.331
757501200000,0.289
757504800000,0.31
757508400000,0.334
757512000000,0.358
757515600000,0.332
757519200000,0.343
757522800000,0.344
757526400000,0.355
757530000000,0.375
757533600000,0.413
757537200000,0.469
757540800000,0.488
757544400000,0.493
757548000000,0.476
757551600000,0.451
757555200000,0.581
757558800000,0.652
757562400000,0.675
757566000000,0.672
757569600000,0.658
757573200000,0.652
757576800000,0.656
757580400000,0.646
757584000000,0.526
757587600000,0.466
757591200000,0.479
757594800000,0.525
757598400000,0.524
757602000000,0.486
757605600000,0.43
757609200000,0.415
757612800000,0.451
757616400000,0.476
757620000000,0.488
757623600000,0.515
757627200000,0.578
757630800000,0.578
757634400000,0.541
757638000000,0.561
757641600000,0.682
757645200000,0.711
757648800000,0.698
757652400000,0.673
757656000000,0.657
757659600000,0.655
757663200000,0.654
757666800000,0.631
757670400000,0.498
757674000000,0.431
757677600000,0.464
757681200000,0.512
757684800000,0.548
757688400000,0.522
757692000000,0.485
757695600000,0.469
757699200000,0.465
757702800000,0.469
757706400000,0.472
757710000000,0.476
757713600000,0.472
757717200000,0.473
757720800000,0.46
757724400000,0.459
757728000000,0.578
757731600000,0.678
757735200000,0.728
757738800000,0.712
757742400000,0.662
757746000000,0.599
757749600000,0.538
757753200000,0.461
757756800000,0.356
757760400000,0.38
757764000000,0.498
757767600000,0.601
757771200000,0.698
757774800000,0.755
757778400000,0.822
757782000000,0.787
757785600000,0.725
757789200000,0.697
757792800000,0.618
757796400000,0.542
757800000000,0.461
757803600000,0.43
757807200000,0.393
757810800000,0.343
757814400000,0.305
757818000000,0.4
757821600000,0.444
757825200000,0.43
757828800000,0.394
757832400000,0.361
757836000000,0.343
757839600000,0.281
757843200000,0.231
757846800000,0.269
757850400000,0.315
757854000000,0.322
757857600000,0.307
757861200000,0.333
757864800000,0.341
757868400000,0.35
757872000000,0.367
757875600000,0.382
757879200000,0.402
757882800000,0.417
757886400000,0.434
757890000000,0.425
757893600000,0.403
757897200000,0.374
757900800000,0.476
757904400000,0.506
757908000000,0.501
757911600000,0.494
757915200000,0.481
757918800000,0.468
757922400000,0.458
757926000000,0.414
757929600000,0.291
757933200000,0.279
757936800000,0.296
757940400000,0.327
757944000000,0.338
757947600000,0.325
757951200000,0.361
757954800000,0.386
757958400000,0.407
757962000000,0.431
757965600000,0.428
757969200000,0.418
757972800000,0.454
757976400000,0.448
757980000000,0.388
757983600000,0.334
757987200000,0.401
757990800000,0.403
757994400000,0.361
757998000000,0.328
758001600000,0.303
758005200000,0.278
758008800000,0.266
758012400000,0.249
758016000000,0.188
758019600000,0.145
758023200000,0.152
758026800000,0.155
758030400000,0.155
758034000000,0.168
758037600000,0.163
758041200000,0.164
758044800000,0.173
758048400000,0.184
758052000000,0.199
758055600000,0.219
758059200000,0.245
758062800000,0.262
758066400000,0.254
758070000000,0.249
758073600000,0.294
758077200000,0.289
758080800000,0.251
758084400000,0.213
758088000000,0.183
758091600000,0.161
758095200000,0.152
758098800000,0.144
758102400000,0.134
758106000000,0.132
758109600000,0.134
758113200000,0.129
758116800000,0.119
758120400000,0.117
758124000000,0.122
758127600000,0.13
758131200000,0.131
758134800000,0.13
758138400000,0.135
758142000000,0.138
758145600000,0.147
758149200000,0.152
758152800000,0.141
758156400000,0.146
758160000000,0.162
758163600000,0.161
758167200000,0.155
758170800000,0.142
758174400000,0.126
758178000000,0.112
758181600000,0.101
758185200000,0.093
758188800000,0.091
758192400000,0.107
758196000000,0.124
758199600000,0.133
758203200000,0.145
758206800000,0.163
758210400000,0.191
758214000000,0.228
758217600000,0.264
758221200000,0.289
758224800000,0.305
758228400000,0.339
758232000000,0.362
758235600000,0.396
758239200000,0.41
758242800000,0.428
758246400000,0.507
758250000000,0.518
758253600000,0.493
758257200000,0.432
758260800000,0.362
758264400000,0.29
758268000000,0.241
758271600000,0.213
758275200000,0.183
758278800000,0.179
758282400000,0.188
758286000000,0.192
758289600000,0.195
758293200000,0.201
758296800000,0.192
758300400000,0.192
758304000000,0.194
758307600000,0.195
758311200000,0.207
758314800000,0.223
758318400000,0.237
758322000000,0.252
758325600000,0.252
758329200000,0.225
758332800000,0.211
758336400000,0.174
758340000000,0.14
758343600000,0.107
758347200000,0.08
758350800000,0.067
758354400000,0.069
758358000000,0.085
758361600000,0.108
758365200000,0.149
758368800000,0.177
758372400000,0.174
758376000000,0.163
758379600000,0.152
758383200000,0.152
758386800000,0.162
758390400000,0.178
758394000000,0.196
758397600000,0.225
758401200000,0.268
758404800000,0.325
758408400000,0.376
758412000000,0.369
758415600000,0.305
758419200000,0.252
758422800000,0.166
758426400000,0.101
758430000000,0.06
758433600000,0.036
758437200000,0.025
758440800000,0.02
758444400000,0.019
758448000000,0.026
758451600000,0.051
758455200000,0.075
758458800000,0.076
758462400000,0.062
758466000000,0.045
758469600000,0.03
758473200000,0.023
758476800000,0.021
758480400000,0.027
758484000000,0.046
758487600000,0.076
758491200000,0.106
758494800000,0.121
758498400000,0.125
758502000000,0.12
758505600000,0.143
758509200000,0.134
758512800000,0.117
758516400000,0.102
758520000000,0.095
758523600000,0.095
758527200000,0.105
758530800000,0.122
758534400000,0.146
758538000000,0.164
758541600000,0.16
758545200000,0.139
758548800000,0.114
758552400000,0.097
758556000000,0.09
758559600000,0.098
758563200000,0.121
758566800000,0.162
758570400000,0.204
758574000000,0.247
758577600000,0.294
758581200000,0.341
758584800000,0.355
758588400000,0.341
758592000000,0.4
758595600000,0.409
758599200000,0.412
758602800000,0.413
758606400000,0.407
758610000000,0.386
758613600000,0.364
758617200000,0.332
758620800000,0.249
758624400000,0.189
758628000000,0.17
758631600000,0.16
758635200000,0.167
758638800000,0.181
758642400000,0.192
758646000000,0.201
758649600000,0.204
758653200000,0.21
758656800000,0.223
758660400000,0.252
758664000000,0.28
758667600000,0.315
758671200000,0.325
758674800000,0.295
758678400000,0.337
758682000000,0.322
758685600000,0.292
758689200000,0.264
758692800000,0.244
758696400000,0.241
758700000000,0.253
758703600000,0.274
758707200000,0.261
758710800000,0.243
758714400000,0.242
758718000000,0.223
758721600000,0.209
758725200000,0.214
758728800000,0.223
758732400000,0.229
758736000000,0.234
758739600000,0.228
758743200000,0.223
758746800000,0.227
758750400000,0.238
758754000000,0.237
758757600000,0.222
758761200000,0.187
758764800000,0.231
758768400000,0.225
758772000000,0.204
758775600000,0.192
758779200000,0.185
758782800000,0.18
758786400000,0.176
758790000000,0.169
758793600000,0.141
758797200000,0.133
758800800000,0.149
758804400000,0.164
758808000000,0.187
758811600000,0.225
758815200000,0.272
758818800000,0.298
758822400000,0.305
758826000000,0.294
758829600000,0.288
758833200000,0.291
758836800000,0.3
758840400000,0.32
758844000000,0.358
758847600000,0.381
758851200000,0.557
758854800000,0.618
758858400000,0.611
758862000000,0.581
758865600000,0.56
758869200000,0.555
758872800000,0.563
758876400000,0.557
758880000000,0.468
758883600000,0.423
758887200000,0.505
758890800000,0.591
758894400000,0.624
758898000000,0.594
758901600000,0.572
758905200000,0.552
758908800000,0.558
758912400000,0.563
758916000000,0.592
758919600000,0.604
758923200000,0.609
758926800000,0.622
758930400000,0.644
758934000000,0.653
758937600000,0.814
758941200000,0.856
758944800000,0.855
758948400000,0.833
758952000000,0.809
758955600000,0.78
758959200000,0.748
758962800000,0.697
758966400000,0.58
758970000000,0.543
758973600000,0.577
758977200000,0.603
758980800000,0.602
758984400000,0.577
758988000000,0.554
758991600000,0.529
758995200000,0.523
758998800000,0.525
759002400000,0.535
759006000000,0.566
759009600000,0.59
759013200000,0.607
759016800000,0.596
759020400000,0.648
759024000000,0.786
759027600000,0.829
759031200000,0.837
759034800000,0.812
759038400000,0.777
759042000000,0.751
759045600000,0.726
759049200000,0.664
759052800000,0.517
759056400000,0.498
759060000000,0.541
759063600000,0.613
759067200000,0.666
759070800000,0.69
759074400000,0.686
759078000000,0.669
759081600000,0.66
759085200000,0.668
759088800000,0.668
759092400000,0.648
759096000000,0.621
759099600000,0.59
759103200000,0.552
759106800000,0.568
759110400000,0.708
759114000000,0.751
759117600000,0.753
759121200000,0.734
759124800000,0.69
759128400000,0.635
759132000000,0.566
759135600000,0.447
759139200000,0.291
759142800000,0.237
759146400000,0.272
759150000000,0.284
759153600000,0.261
759157200000,0.282
759160800000,0.306
759164400000,0.325
759168000000,0.349
759171600000,0.36
759175200000,0.367
759178800000,0.393
759182400000,0.421
759186000000,0.469
759189600000,0.481
759193200000,0.596
759196800000,0.742
759200400000,0.795
759204000000,0.812
759207600000,0.803
759211200000,0.786
759214800000,0.757
759218400000,0.725
759222000000,0.681
759225600000,0.529
759229200000,0.417
759232800000,0.398
759236400000,0.408
759240000000,0.444
759243600000,0.488
759247200000,0.567
759250800000,0.603
759254400000,0.552
759258000000,0.532
759261600000,0.544
759265200000,0.54
759268800000,0.524
759272400000,0.526
759276000000,0.519
759279600000,0.626
759283200000,0.747
759286800000,0.782
759290400000,0.788
759294000000,0.763
759297600000,0.719
759301200000,0.659
759304800000,0.6
759308400000,0.523
759312000000,0.382
759315600000,0.294
759319200000,0.31
759322800000,0.325
759326400000,0.383
759330000000,0.496
759333600000,0.5
759337200000,0.541
759340800000,0.541
759344400000,0.561
759348000000,0.586
759351600000,0.619
759355200000,0.613
759358800000,0.576
759362400000,0.535
759366000000,0.578
759369600000,0.668
759373200000,0.674
759376800000,0.653
759380400000,0.63
759384000000,0.607
759387600000,0.59
759391200000,0.583
759394800000,0.58
759398400000,0.468
759402000000,0.391
759405600000,0.422
759409200000,0.46
759412800000,0.444
759416400000,0.455
