,L2
757382400000,0.711
757386000000,0.763
757389600000,0.76
757393200000,0.732
757396800000,0.694
757400400000,0.659
757404000000,0.629
757407600000,0.614
757411200000,0.591
757414800000,0.552
757418400000,0.495
757422000000,0.447
757425600000,0.418
757429200000,0.41
757432800000,0.404
757436400000,0.402
757440000000,0.406
757443600000,0.399
757447200000,0.393
757450800000,0.398
757454400000,0.413
757458000000,0.448
757461600000,0.491
757465200000,0.504
757468800000,0.601
757472400000,0.638
757476000000,0.618
757479600000,0.568
757483200000,0.516
757486800000,0.473
757490400000,0.447
757494000000,0.432
757497600000,0.428
757501200000,0.422
757504800000,0.396
757508400000,0.337
757512000000,0.255
757515600000,0.187
757519200000,0.158
757522800000,0.18
757526400000,0.193
757530000000,0.199
757533600000,0.212
757537200000,0.233
757540800000,0.259
757544400000,0.279
757548000000,0.297
757551600000,0.299
757555200000,0.398
757558800000,0.471
757562400000,0.484
757566000000,0.455
757569600000,0.43
757573200000,0.422
757576800000,0.417
757580400000,0.398
757584000000,0.369
757587600000,0.373
757591200000,0.376
757594800000,0.404
757598400000,0.398
757602000000,0.352
757605600000,0.322
757609200000,0.309
757612800000,0.323
757616400000,0.348
757620000000,0.358
757623600000,0.386
757627200000,0.436
757630800000,0.487
757634400000,0.518
757638000000,0.558
757641600000,0.685
757645200000,0.739
757648800000,0.733
757652400000,0.711
757656000000,0.697
757659600000,0.697
757663200000,0.713
757666800000,0.746
757670400000,0.782
757674000000,0.795
757677600000,0.771
757681200000,0.72
757684800000,0.672
757688400000,0.618
757692000000,0.578
757695600000,0.563
757699200000,0.552
757702800000,0.53
757706400000,0.513
757710000000,0.513
757713600000,0.531
757717200000,0.552
757720800000,0.58
757724400000,0.581
757728000000,0.68
757731600000,0.765
757735200000,0.793
757738800000,0.788
757742400000,0.761
757746000000,0.737
757749600000,0.733
757753200000,0.739
757756800000,0.742
757760400000,0.746
757764000000,0.731
757767600000,0.706
757771200000,0.676
757774800000,0.651
757778400000,0.635
757782000000,0.642
757785600000,0.657
757789200000,0.688
757792800000,0.715
757796400000,0.736
757800000000,0.755
757803600000,0.777
757807200000,0.772
757810800000,0.753
757814400000,0.79
757818000000,0.839
757821600000,0.866
757825200000,0.855
757828800000,0.812
757832400000,0.744
757836000000,0.695
757839600000,0.669
757843200000,0.667
757846800000,0.661
757850400000,0.655
757854000000,0.689
757857600000,0.69
757861200000,0.674
757864800000,0.663
757868400000,0.65
757872000000,0.63
757875600000,0.617
757879200000,0.615
757882800000,0.624
757886400000,0.642
757890000000,0.679
757893600000,0.714
757897200000,0.724
757900800000,0.735
757904400000,0.769
757908000000,0.799
757911600000,0.791
757915200000,0.769
757918800000,0.752
757922400000,0.762
757926000000,0.783
