,Mn4
915148800000,0.239
915152400000,0.317
915156000000,0.357
915159600000,0.359
915163200000,0.342
915166800000,0.302
915170400000,0.206
915174000000,0.098
915177600000,0.023
915181200000,0.0
915184800000,0.0
915188400000,0.0
915192000000,0.0
915195600000,0.0
915199200000,0.0
915202800000,0.0
915206400000,0.0
915210000000,0.0
915213600000,0.0
915217200000,0.0
915220800000,0.0
915224400000,0.0
915228000000,0.013
915231600000,0.068
915235200000,0.135
915238800000,0.184
915242400000,0.208
915246000000,0.221
915249600000,0.217
915253200000,0.184
915256800000,0.132
915260400000,0.069
915264000000,0.015
915267600000,0.0
915271200000,0.0
915274800000,0.0
915278400000,0.0
915282000000,0.0
915285600000,0.0
915289200000,0.0
915292800000,0.0
915296400000,0.0
915300000000,0.0
915303600000,0.0
915307200000,0.0
915310800000,0.0
915314400000,0.007
915318000000,0.054
915321600000,0.12
915325200000,0.194
915328800000,0.24
915332400000,0.251
915336000000,0.215
915339600000,0.176
915343200000,0.124
915346800000,0.074
915350400000,0.02
915354000000,0.0
915357600000,0.0
915361200000,0.0
915364800000,0.0
915368400000,0.0
915372000000,0.0
915375600000,0.0
915379200000,0.0
915382800000,0.0
915386400000,0.0
915390000000,0.0
915393600000,0.0
915397200000,0.0
915400800000,0.019
915404400000,0.111
915408000000,0.238
915411600000,0.324
915415200000,0.313
915418800000,0.242
915422400000,0.212
915426000000,0.168
915429600000,0.115
915433200000,0.059
915436800000,0.015
915440400000,0.0
915444000000,0.0
915447600000,0.0
915451200000,0.0
915454800000,0.0
915458400000,0.0
915462000000,0.0
915465600000,0.0
915469200000,0.0
915472800000,0.0
915476400000,0.0
915480000000,0.0
915483600000,0.0
915487200000,0.048
915490800000,0.17
915494400000,0.297
915498000000,0.423
915501600000,0.508
915505200000,0.545
915508800000,0.539
915512400000,0.474
915516000000,0.346
915519600000,0.201
915523200000,0.068
915526800000,0.0
915530400000,0.0
915534000000,0.0
915537600000,0.0
915541200000,0.0
915544800000,0.0
915548400000,0.0
915552000000,0.0
915555600000,0.0
915559200000,0.0
915562800000,0.0
915566400000,0.0
915570000000,0.0
915573600000,0.038
915577200000,0.141
915580800000,0.264
915584400000,0.349
915588000000,0.387
915591600000,0.4
915595200000,0.373
915598800000,0.323
915602400000,0.214
915606000000,0.133
915609600000,0.041
915613200000,0.0
915616800000,0.0
915620400000,0.0
915624000000,0.0
915627600000,0.0
915631200000,0.0
915634800000,0.0
915638400000,0.0
915642000000,0.0
915645600000,0.0
915649200000,0.0
915652800000,0.0
915656400000,0.0
915660000000,0.044
915663600000,0.172
915667200000,0.306
915670800000,0.404
915674400000,0.441
915678000000,0.421
915681600000,0.355
915685200000,0.278
915688800000,0.191
915692400000,0.113
915696000000,0.035
915699600000,0.0
915703200000,0.0
915706800000,0.0
915710400000,0.0
915714000000,0.0
915717600000,0.0
915721200000,0.0
915724800000,0.0
915728400000,0.0
915732000000,0.0
915735600000,0.0
915739200000,0.0
915742800000,0.0
915746400000,0.019
915750000000,0.08
915753600000,0.15
915757200000,0.216
915760800000,0.255
915764400000,0.263
915768000000,0.237
915771600000,0.189
915775200000,0.118
915778800000,0.056
915782400000,0.01
915786000000,0.0
915789600000,0.0
915793200000,0.0
915796800000,0.0
915800400000,0.0
915804000000,0.0
915807600000,0.0
915811200000,0.0
915814800000,0.0
915818400000,0.0
915822000000,0.0
915825600000,0.0
915829200000,0.0
915832800000,0.012
915836400000,0.073
915840000000,0.157
915843600000,0.239
915847200000,0.319
915850800000,0.346
915854400000,0.347
915858000000,0.297
915861600000,0.236
915865200000,0.149
915868800000,0.05
915872400000,0.0
915876000000,0.0
915879600000,0.0
915883200000,0.0
915886800000,0.0
915890400000,0.0
915894000000,0.0
915897600000,0.0
915901200000,0.0
915904800000,0.0
915908400000,0.0
915912000000,0.0
915915600000,0.0
915919200000,0.045
915922800000,0.171
915926400000,0.292
915930000000,0.334
915933600000,0.303
915937200000,0.286
915940800000,0.258
915944400000,0.217
915948000000,0.151
915951600000,0.096
915955200000,0.029
915958800000,0.0
915962400000,0.0
915966000000,0.0
915969600000,0.0
915973200000,0.0
915976800000,0.0
915980400000,0.0
915984000000,0.0
915987600000,0.0
915991200000,0.0
915994800000,0.0
915998400000,0.0
916002000000,0.0
916005600000,0.027
916009200000,0.114
916012800000,0.195
916016400000,0.25
916020000000,0.288
916023600000,0.296
916027200000,0.287
916030800000,0.244
916034400000,0.173
916038000000,0.087
916041600000,0.021
916045200000,0.0
916048800000,0.0
916052400000,0.0
916056000000,0.0
916059600000,0.0
916063200000,0.0
916066800000,0.0
916070400000,0.0
916074000000,0.0
916077600000,0.0
916081200000,0.0
916084800000,0.0
916088400000,0.0
916092000000,0.025
916095600000,0.117
916099200000,0.208
916102800000,0.257
916106400000,0.292
916110000000,0.282
916113600000,0.255
916117200000,0.219
916120800000,0.159
916124400000,0.098
916128000000,0.034
916131600000,0.0
916135200000,0.0
916138800000,0.0
916142400000,0.0
916146000000,0.0
916149600000,0.0
916153200000,0.0
916156800000,0.0
916160400000,0.0
916164000000,0.0
916167600000,0.0
916171200000,0.0
916174800000,0.0
916178400000,0.022
916182000000,0.097
916185600000,0.176
916189200000,0.24
916192800000,0.261
916196400000,0.265
916200000000,0.245
916203600000,0.206
916207200000,0.156
916210800000,0.094
916214400000,0.028
916218000000,0.0
916221600000,0.0
916225200000,0.0
916228800000,0.0
916232400000,0.0
916236000000,0.0
916239600000,0.0
916243200000,0.0
916246800000,0.0
916250400000,0.0
916254000000,0.0
916257600000,0.0
916261200000,0.0
916264800000,0.015
916268400000,0.077
916272000000,0.147
916275600000,0.222
916279200000,0.317
916282800000,0.395
916286400000,0.423
916290000000,0.412
916293600000,0.331
916297200000,0.229
916300800000,0.084
916304400000,0.0
916308000000,0.0
916311600000,0.0
916315200000,0.0
916318800000,0.0
916322400000,0.0
916326000000,0.0
916329600000,0.0
916333200000,0.0
916336800000,0.0
916340400000,0.0
916344000000,0.0
916347600000,0.0
916351200000,0.075
916354800000,0.254
916358400000,0.432
916362000000,0.597
916365600000,0.681
916369200000,0.72
916372800000,0.704
916376400000,0.649
916380000000,0.532
916383600000,0.365
916387200000,0.146
916390800000,0.0
916394400000,0.0
916398000000,0.0
916401600000,0.0
916405200000,0.0
916408800000,0.0
916412400000,0.0
916416000000,0.0
916419600000,0.0
916423200000,0.0
916426800000,0.0
916430400000,0.0
916434000000,0.0
916437600000,0.106
916441200000,0.313
916444800000,0.475
916448400000,0.602
916452000000,0.657
916455600000,0.656
916459200000,0.614
916462800000,0.484
916466400000,0.364
916470000000,0.2
916473600000,0.061
916477200000,0.0
916480800000,0.0
916484400000,0.0
916488000000,0.0
916491600000,0.0
916495200000,0.0
916498800000,0.0
916502400000,0.0
916506000000,0.0
916509600000,0.0
916513200000,0.0
916516800000,0.0
916520400000,0.0
916524000000,0.081
916527600000,0.283
916531200000,0.472
916534800000,0.597
916538400000,0.677
916542000000,0.713
916545600000,0.691
916549200000,0.618
916552800000,0.488
916556400000,0.323
916560000000,0.132
916563600000,0.0
916567200000,0.0
916570800000,0.0
916574400000,0.0
916578000000,0.0
916581600000,0.0
916585200000,0.0
916588800000,0.0
916592400000,0.0
916596000000,0.0
916599600000,0.0
916603200000,0.0
916606800000,0.0
916610400000,0.092
916614000000,0.276
916617600000,0.469
916621200000,0.613
916624800000,0.694
916628400000,0.719
916632000000,0.706
916635600000,0.64
916639200000,0.52
916642800000,0.347
916646400000,0.139
916650000000,0.0
916653600000,0.0
916657200000,0.0
916660800000,0.0
916664400000,0.0
916668000000,0.0
916671600000,0.0
916675200000,0.0
916678800000,0.0
916682400000,0.0
916686000000,0.0
916689600000,0.0
916693200000,0.0
916696800000,0.05
916700400000,0.214
916704000000,0.352
916707600000,0.359
916711200000,0.2
916714800000,0.181
916718400000,0.186
916722000000,0.151
916725600000,0.098
916729200000,0.051
916732800000,0.012
916736400000,0.0
916740000000,0.0
916743600000,0.0
916747200000,0.0
916750800000,0.0
916754400000,0.0
916758000000,0.0
916761600000,0.0
916765200000,0.0
916768800000,0.0
916772400000,0.0
916776000000,0.0
916779600000,0.0
916783200000,0.018
916786800000,0.092
916790400000,0.173
916794000000,0.214
916797600000,0.218
916801200000,0.217
916804800000,0.209
916808400000,0.181
916812000000,0.118
916815600000,0.052
916819200000,0.011
916822800000,0.0
916826400000,0.0
916830000000,0.0
916833600000,0.0
916837200000,0.0
916840800000,0.0
916844400000,0.0
916848000000,0.0
916851600000,0.0
916855200000,0.0
916858800000,0.0
916862400000,0.0
916866000000,0.0
916869600000,0.071
916873200000,0.245
916876800000,0.451
916880400000,0.607
916884000000,0.705
916887600000,0.741
916891200000,0.723
916894800000,0.655
916898400000,0.528
916902000000,0.355
916905600000,0.133
916909200000,0.0
916912800000,0.0
916916400000,0.0
916920000000,0.0
916923600000,0.0
916927200000,0.0
916930800000,0.0
916934400000,0.0
916938000000,0.0
916941600000,0.0
916945200000,0.0
916948800000,0.0
916952400000,0.0
916956000000,0.084
916959600000,0.257
916963200000,0.362
916966800000,0.423
916970400000,0.412
916974000000,0.385
916977600000,0.339
916981200000,0.289
916984800000,0.237
916988400000,0.15
916992000000,0.057
916995600000,0.0
916999200000,0.0
917002800000,0.0
917006400000,0.0
917010000000,0.0
917013600000,0.0
917017200000,0.0
917020800000,0.0
917024400000,0.0
917028000000,0.0
917031600000,0.0
917035200000,0.0
917038800000,0.0
917042400000,0.081
917046000000,0.284
917049600000,0.476
917053200000,0.611
917056800000,0.682
917060400000,0.695
917064000000,0.654
917067600000,0.55
917071200000,0.386
917074800000,0.244
917078400000,0.093
917082000000,0.0
917085600000,0.0
917089200000,0.0
917092800000,0.0
917096400000,0.0
917100000000,0.0
917103600000,0.0
917107200000,0.0
917110800000,0.0
917114400000,0.0
917118000000,0.0
917121600000,0.0
917125200000,0.0
917128800000,0.057
917132400000,0.184
917136000000,0.257
917139600000,0.259
917143200000,0.219
917146800000,0.179
917150400000,0.177
917154000000,0.158
917157600000,0.117
917161200000,0.06
917164800000,0.012
917168400000,0.0
917172000000,0.0
917175600000,0.0
917179200000,0.0
917182800000,0.0
917186400000,0.0
917190000000,0.0
917193600000,0.0
917197200000,0.0
917200800000,0.0
917204400000,0.0
917208000000,0.0
917211600000,0.0
917215200000,0.021
917218800000,0.11
917222400000,0.197
917226000000,0.234
917229600000,0.185
917233200000,0.208
917236800000,0.253
917240400000,0.261
917244000000,0.216
917247600000,0.13
917251200000,0.043
917254800000,0.0
917258400000,0.0
917262000000,0.0
917265600000,0.0
917269200000,0.0
917272800000,0.0
917276400000,0.0
917280000000,0.0
917283600000,0.0
917287200000,0.0
917290800000,0.0
917294400000,0.0
917298000000,0.0
917301600000,0.033
917305200000,0.148
917308800000,0.283
917312400000,0.389
917316000000,0.435
917319600000,0.445
917323200000,0.449
917326800000,0.395
917330400000,0.295
917334000000,0.169
917337600000,0.046
917341200000,0.0
917344800000,0.0
917348400000,0.0
917352000000,0.0
917355600000,0.0
917359200000,0.0
917362800000,0.0
917366400000,0.0
917370000000,0.0
917373600000,0.0
917377200000,0.0
917380800000,0.0
917384400000,0.0
917388000000,0.003
917391600000,0.053
917395200000,0.127
917398800000,0.172
917402400000,0.184
917406000000,0.194
917409600000,0.184
917413200000,0.119
917416800000,0.064
917420400000,0.04
917424000000,0.011
917427600000,0.0
917431200000,0.0
917434800000,0.0
917438400000,0.0
917442000000,0.0
917445600000,0.0
917449200000,0.0
917452800000,0.0
917456400000,0.0
917460000000,0.0
917463600000,0.0
917467200000,0.0
917470800000,0.0
917474400000,0.025
917478000000,0.104
917481600000,0.188
917485200000,0.261
917488800000,0.304
917492400000,0.31
917496000000,0.304
917499600000,0.252
917503200000,0.196
917506800000,0.125
917510400000,0.043
917514000000,0.0
917517600000,0.0
917521200000,0.0
917524800000,0.0
917528400000,0.0
917532000000,0.0
917535600000,0.0
917539200000,0.0
917542800000,0.0
917546400000,0.0
917550000000,0.0
917553600000,0.0
917557200000,0.0
917560800000,0.011
917564400000,0.058
917568000000,0.103
917571600000,0.134
917575200000,0.162
917578800000,0.174
917582400000,0.173
917586000000,0.149
917589600000,0.111
917593200000,0.067
917596800000,0.023
917600400000,0.0
917604000000,0.0
917607600000,0.0
917611200000,0.0
917614800000,0.0
917618400000,0.0
917622000000,0.0
917625600000,0.0
917629200000,0.0
917632800000,0.0
917636400000,0.0
917640000000,0.0
917643600000,0.0
917647200000,0.016
917650800000,0.089
917654400000,0.176
917658000000,0.281
917661600000,0.318
917665200000,0.327
917668800000,0.282
917672400000,0.226
917676000000,0.171
917679600000,0.102
917683200000,0.033
917686800000,0.0
917690400000,0.0
917694000000,0.0
917697600000,0.0
917701200000,0.0
917704800000,0.0
917708400000,0.0
917712000000,0.0
917715600000,0.0
917719200000,0.0
917722800000,0.0
917726400000,0.0
917730000000,0.0
917733600000,0.04
917737200000,0.163
917740800000,0.303
917744400000,0.401
917748000000,0.423
917751600000,0.375
917755200000,0.313
917758800000,0.234
917762400000,0.18
917766000000,0.11
917769600000,0.032
917773200000,0.0
917776800000,0.0
917780400000,0.0
917784000000,0.0
917787600000,0.0
917791200000,0.0
917794800000,0.0
917798400000,0.0
917802000000,0.0
917805600000,0.0
917809200000,0.0
917812800000,0.0
917816400000,0.0
917820000000,0.05
917823600000,0.175
917827200000,0.321
917830800000,0.408
917834400000,0.452
917838000000,0.474
917841600000,0.484
917845200000,0.489
917848800000,0.424
917852400000,0.271
917856000000,0.094
917859600000,0.0
917863200000,0.0
917866800000,0.0
917870400000,0.0
917874000000,0.0
917877600000,0.0
917881200000,0.0
917884800000,0.0
917888400000,0.0
917892000000,0.0
917895600000,0.0
917899200000,0.0
917902800000,0.0
917906400000,0.062
917910000000,0.229
917913600000,0.439
917917200000,0.574
917920800000,0.64
917924400000,0.627
917928000000,0.602
917931600000,0.555
917935200000,0.476
917938800000,0.342
917942400000,0.14
917946000000,0.0
917949600000,0.0
917953200000,0.0
917956800000,0.0
917960400000,0.0
917964000000,0.0
917967600000,0.0
917971200000,0.0
917974800000,0.0
917978400000,0.0
917982000000,0.0
917985600000,0.0
917989200000,0.0
917992800000,0.088
917996400000,0.268
918000000000,0.457
918003600000,0.616
918007200000,0.708
918010800000,0.745
918014400000,0.73
918018000000,0.655
918021600000,0.543
918025200000,0.373
918028800000,0.159
918032400000,0.0
918036000000,0.0
918039600000,0.0
918043200000,0.0
918046800000,0.0
918050400000,0.0
