,Mn4
1672531200000,0.115
1672534800000,0.11
1672538400000,0.043
1672542000000,0.03
1672545600000,0.05
1672549200000,0.061
1672552800000,0.033
1672556400000,0.015
1672560000000,0.015
1672563600000,0.01
1672567200000,0.005
1672570800000,0.011
1672574400000,0.034
1672578000000,0.064
1672581600000,0.101
1672585200000,0.117
1672588800000,0.122
1672592400000,0.131
1672596000000,0.134
1672599600000,0.144
1672603200000,0.175
1672606800000,0.175
1672610400000,0.155
1672614000000,0.135
1672617600000,0.196
1672621200000,0.28
1672624800000,0.364
1672628400000,0.422
1672632000000,0.382
1672635600000,0.327
1672639200000,0.336
1672642800000,0.328
1672646400000,0.289
1672650000000,0.267
1672653600000,0.209
1672657200000,0.155
1672660800000,0.111
1672664400000,0.129
1672668000000,0.193
1672671600000,0.259
1672675200000,0.294
1672678800000,0.255
1672682400000,0.218
1672686000000,0.236
1672689600000,0.305
1672693200000,0.323
1672696800000,0.251
1672700400000,0.199
1672704000000,0.181
1672707600000,0.156
1672711200000,0.131
1672714800000,0.116
1672718400000,0.081
1672722000000,0.02
1672725600000,0.089
1672729200000,0.163
1672732800000,0.156
1672736400000,0.185
1672740000000,0.142
1672743600000,0.093
1672747200000,0.053
1672750800000,0.017
1672754400000,0.002
1672758000000,0.0
1672761600000,0.0
1672765200000,0.001
1672768800000,0.0
1672772400000,0.0
1672776000000,0.003
1672779600000,0.019
1672783200000,0.047
1672786800000,0.047
1672790400000,0.045
1672794000000,0.049
1672797600000,0.063
1672801200000,0.087
1672804800000,0.114
1672808400000,0.168
1672812000000,0.244
1672815600000,0.288
1672819200000,0.318
1672822800000,0.325
1672826400000,0.3
1672830000000,0.249
1672833600000,0.179
1672837200000,0.125
1672840800000,0.111
1672844400000,0.124
1672848000000,0.139
1672851600000,0.154
1672855200000,0.172
1672858800000,0.186
1672862400000,0.205
1672866000000,0.224
1672869600000,0.215
1672873200000,0.191
1672876800000,0.202
1672880400000,0.196
1672884000000,0.177
1672887600000,0.168
1672891200000,0.175
1672894800000,0.161
1672898400000,0.137
1672902000000,0.123
1672905600000,0.118
1672909200000,0.118
1672912800000,0.103
1672916400000,0.084
1672920000000,0.077
1672923600000,0.077
1672927200000,0.077
1672930800000,0.078
1672934400000,0.089
1672938000000,0.103
1672941600000,0.121
1672945200000,0.134
1672948800000,0.141
1672952400000,0.155
1672956000000,0.161
1672959600000,0.166
1672963200000,0.206
1672966800000,0.235
1672970400000,0.266
1672974000000,0.294
1672977600000,0.306
1672981200000,0.282
1672984800000,0.273
1672988400000,0.291
1672992000000,0.325
1672995600000,0.317
1672999200000,0.358
1673002800000,0.39
1673006400000,0.355
1673010000000,0.278
1673013600000,0.228
1673017200000,0.178
1673020800000,0.187
1673024400000,0.295
1673028000000,0.333
1673031600000,0.352
1673035200000,0.416
1673038800000,0.347
1673042400000,0.278
1673046000000,0.32
1673049600000,0.438
1673053200000,0.54
1673056800000,0.621
1673060400000,0.658
1673064000000,0.657
1673067600000,0.599
1673071200000,0.513
1673074800000,0.457
1673078400000,0.481
1673082000000,0.55
1673085600000,0.62
1673089200000,0.644
1673092800000,0.624
1673096400000,0.587
1673100000000,0.523
1673103600000,0.443
1673107200000,0.391
1673110800000,0.376
1673114400000,0.346
1673118000000,0.311
1673121600000,0.291
1673125200000,0.275
1673128800000,0.255
1673132400000,0.232
1673136000000,0.237
1673139600000,0.282
1673143200000,0.347
1673146800000,0.388
1673150400000,0.41
1673154000000,0.438
1673157600000,0.39
1673161200000,0.345
1673164800000,0.386
1673168400000,0.437
1673172000000,0.462
1673175600000,0.466
1673179200000,0.457
1673182800000,0.444
1673186400000,0.432
1673190000000,0.386
1673193600000,0.353
1673197200000,0.343
1673200800000,0.289
1673204400000,0.241
1673208000000,0.2
1673211600000,0.192
1673215200000,0.175
1673218800000,0.124
1673222400000,0.1
1673226000000,0.085
1673229600000,0.069
1673233200000,0.05
1673236800000,0.036
1673240400000,0.04
1673244000000,0.061
1673247600000,0.105
1673251200000,0.155
1673254800000,0.179
1673258400000,0.156
1673262000000,0.137
1673265600000,0.116
1673269200000,0.072
1673272800000,0.045
1673276400000,0.032
1673280000000,0.048
1673283600000,0.062
1673287200000,0.063
1673290800000,0.061
1673294400000,0.042
1673298000000,0.019
1673301600000,0.011
1673305200000,0.025
1673308800000,0.024
1673312400000,0.032
1673316000000,0.03
1673319600000,0.018
1673323200000,0.015
1673326800000,0.009
1673330400000,0.002
1673334000000,0.001
1673337600000,0.0
1673341200000,0.001
1673344800000,0.002
1673348400000,0.005
1673352000000,0.009
1673355600000,0.009
1673359200000,0.008
1673362800000,0.005
1673366400000,0.002
1673370000000,0.001
1673373600000,0.012
1673377200000,0.045
1673380800000,0.088
1673384400000,0.088
