,N1
915148800000,0.882
915152400000,0.905
915156000000,0.91
915159600000,0.908
915163200000,0.896
915166800000,0.886
915170400000,0.865
915174000000,0.788
915177600000,0.712
915181200000,0.732
915184800000,0.794
915188400000,0.84
915192000000,0.857
915195600000,0.862
915199200000,0.852
915202800000,0.832
915206400000,0.819
915210000000,0.815
915213600000,0.812
915217200000,0.805
915220800000,0.8
915224400000,0.806
915228000000,0.798
915231600000,0.791
915235200000,0.872
915238800000,0.887
915242400000,0.881
915246000000,0.867
915249600000,0.842
915253200000,0.811
915256800000,0.771
915260400000,0.689
915264000000,0.563
915267600000,0.552
915271200000,0.596
915274800000,0.61
915278400000,0.626
915282000000,0.619
915285600000,0.61
915289200000,0.633
915292800000,0.616
915296400000,0.579
915300000000,0.543
915303600000,0.579
915307200000,0.615
915310800000,0.601
915314400000,0.568
915318000000,0.536
915321600000,0.58
915325200000,0.6
915328800000,0.568
915332400000,0.506
915336000000,0.459
915339600000,0.422
915343200000,0.397
915346800000,0.346
915350400000,0.271
915354000000,0.267
915357600000,0.299
915361200000,0.317
915364800000,0.328
915368400000,0.343
915372000000,0.337
915375600000,0.334
915379200000,0.328
915382800000,0.332
915386400000,0.344
915390000000,0.349
915393600000,0.349
915397200000,0.32
915400800000,0.272
915404400000,0.231
915408000000,0.276
915411600000,0.294
915415200000,0.289
915418800000,0.25
915422400000,0.195
915426000000,0.16
915429600000,0.139
915433200000,0.133
915436800000,0.13
915440400000,0.155
915444000000,0.183
915447600000,0.195
915451200000,0.197
915454800000,0.17
915458400000,0.144
915462000000,0.135
915465600000,0.124
915469200000,0.121
915472800000,0.123
915476400000,0.122
915480000000,0.125
915483600000,0.125
915487200000,0.121
915490800000,0.099
915494400000,0.112
915498000000,0.133
915501600000,0.14
915505200000,0.113
915508800000,0.071
915512400000,0.046
915516000000,0.041
915519600000,0.045
915523200000,0.058
915526800000,0.082
915530400000,0.101
915534000000,0.104
915537600000,0.101
915541200000,0.096
915544800000,0.101
915548400000,0.108
915552000000,0.109
915555600000,0.105
915559200000,0.113
915562800000,0.148
915566400000,0.139
915570000000,0.112
915573600000,0.134
915577200000,0.131
915580800000,0.128
915584400000,0.101
915588000000,0.078
915591600000,0.054
915595200000,0.032
915598800000,0.016
915602400000,0.01
915606000000,0.011
915609600000,0.017
915613200000,0.023
915616800000,0.027
915620400000,0.03
915624000000,0.036
915627600000,0.041
915631200000,0.042
915634800000,0.042
915638400000,0.046
915642000000,0.065
915645600000,0.098
915649200000,0.128
915652800000,0.148
915656400000,0.161
915660000000,0.16
915663600000,0.124
915667200000,0.107
915670800000,0.087
915674400000,0.07
915678000000,0.055
915681600000,0.042
915685200000,0.032
915688800000,0.027
915692400000,0.025
915696000000,0.029
915699600000,0.045
915703200000,0.076
915706800000,0.126
915710400000,0.181
915714000000,0.231
915717600000,0.294
915721200000,0.328
915724800000,0.362
915728400000,0.398
915732000000,0.457
915735600000,0.454
915739200000,0.444
915742800000,0.425
915746400000,0.388
915750000000,0.355
915753600000,0.404
915757200000,0.43
915760800000,0.427
915764400000,0.402
915768000000,0.372
915771600000,0.356
915775200000,0.368
915778800000,0.373
915782400000,0.337
915786000000,0.339
915789600000,0.386
915793200000,0.448
915796800000,0.486
915800400000,0.484
915804000000,0.459
915807600000,0.446
915811200000,0.432
915814800000,0.398
915818400000,0.37
915822000000,0.361
915825600000,0.393
915829200000,0.4
915832800000,0.41
915836400000,0.391
915840000000,0.477
915843600000,0.508
915847200000,0.494
915850800000,0.472
915854400000,0.439
915858000000,0.41
915861600000,0.367
915865200000,0.294
915868800000,0.193
915872400000,0.162
915876000000,0.212
915879600000,0.27
915883200000,0.355
915886800000,0.501
915890400000,0.51
915894000000,0.486
915897600000,0.532
915901200000,0.547
915904800000,0.561
915908400000,0.593
915912000000,0.624
915915600000,0.643
915919200000,0.642
915922800000,0.662
915926400000,0.798
915930000000,0.827
915933600000,0.833
915937200000,0.832
915940800000,0.823
915944400000,0.81
915948000000,0.766
915951600000,0.69
915955200000,0.676
915958800000,0.74
915962400000,0.799
915966000000,0.814
915969600000,0.814
915973200000,0.808
915976800000,0.8
915980400000,0.79
915984000000,0.771
915987600000,0.76
915991200000,0.758
915994800000,0.777
915998400000,0.789
916002000000,0.796
916005600000,0.806
916009200000,0.801
916012800000,0.837
916016400000,0.852
916020000000,0.856
916023600000,0.837
916027200000,0.782
916030800000,0.695
916034400000,0.609
916038000000,0.503
916041600000,0.467
916045200000,0.488
916048800000,0.509
916052400000,0.542
916056000000,0.558
916059600000,0.523
916063200000,0.476
916066800000,0.423
916070400000,0.386
916074000000,0.388
916077600000,0.386
916081200000,0.442
916084800000,0.472
916088400000,0.475
916092000000,0.464
916095600000,0.45
916099200000,0.448
916102800000,0.586
916106400000,0.588
916110000000,0.519
916113600000,0.432
916117200000,0.343
916120800000,0.252
916124400000,0.187
916128000000,0.155
916131600000,0.203
916135200000,0.232
916138800000,0.211
916142400000,0.156
916146000000,0.101
916149600000,0.041
916153200000,0.076
916156800000,0.123
916160400000,0.155
916164000000,0.178
916167600000,0.19
916171200000,0.218
916174800000,0.259
916178400000,0.289
916182000000,0.271
916185600000,0.351
916189200000,0.422
916192800000,0.498
916196400000,0.541
916200000000,0.573
916203600000,0.54
916207200000,0.383
916210800000,0.352
916214400000,0.267
916218000000,0.305
916221600000,0.357
916225200000,0.402
916228800000,0.458
916232400000,0.533
916236000000,0.558
916239600000,0.544
916243200000,0.542
916246800000,0.538
916250400000,0.529
916254000000,0.523
916257600000,0.516
916261200000,0.497
916264800000,0.477
916268400000,0.442
916272000000,0.466
916275600000,0.558
916279200000,0.595
916282800000,0.603
916286400000,0.591
916290000000,0.556
916293600000,0.484
916297200000,0.364
916300800000,0.323
916304400000,0.341
916308000000,0.434
916311600000,0.484
916315200000,0.505
916318800000,0.524
916322400000,0.502
916326000000,0.464
916329600000,0.439
916333200000,0.399
916336800000,0.395
916340400000,0.416
916344000000,0.395
916347600000,0.355
916351200000,0.281
916354800000,0.285
916358400000,0.346
916362000000,0.363
916365600000,0.389
916369200000,0.431
916372800000,0.447
916376400000,0.449
916380000000,0.447
916383600000,0.407
916387200000,0.304
916390800000,0.277
916394400000,0.327
916398000000,0.374
916401600000,0.399
916405200000,0.396
916408800000,0.434
