,Py1
915148800000,0.893
915152400000,0.909
915156000000,0.91
915159600000,0.903
915163200000,0.887
915166800000,0.87
915170400000,0.841
915174000000,0.788
915177600000,0.757
915181200000,0.806
915184800000,0.861
915188400000,0.889
915192000000,0.894
915195600000,0.896
915199200000,0.887
915202800000,0.874
915206400000,0.863
915210000000,0.857
915213600000,0.856
915217200000,0.852
915220800000,0.845
915224400000,0.838
915228000000,0.837
915231600000,0.847
915235200000,0.895
915238800000,0.903
915242400000,0.897
915246000000,0.884
915249600000,0.862
915253200000,0.837
915256800000,0.807
915260400000,0.75
915264000000,0.694
915267600000,0.697
915271200000,0.733
915274800000,0.734
915278400000,0.718
915282000000,0.678
915285600000,0.647
915289200000,0.635
915292800000,0.615
915296400000,0.592
915300000000,0.583
915303600000,0.58
915307200000,0.601
915310800000,0.615
915314400000,0.599
915318000000,0.556
915321600000,0.547
915325200000,0.591
915328800000,0.576
915332400000,0.519
915336000000,0.457
915339600000,0.401
915343200000,0.358
915346800000,0.312
915350400000,0.24
915354000000,0.231
915357600000,0.27
915361200000,0.29
915364800000,0.291
915368400000,0.306
915372000000,0.323
915375600000,0.32
915379200000,0.295
915382800000,0.282
915386400000,0.288
915390000000,0.301
915393600000,0.311
915397200000,0.325
915400800000,0.323
915404400000,0.308
915408000000,0.331
915411600000,0.341
915415200000,0.338
915418800000,0.3
915422400000,0.243
915426000000,0.201
915429600000,0.176
915433200000,0.163
915436800000,0.155
915440400000,0.18
915444000000,0.212
915447600000,0.241
915451200000,0.251
915454800000,0.219
915458400000,0.179
915462000000,0.161
915465600000,0.148
915469200000,0.138
915472800000,0.142
915476400000,0.154
915480000000,0.162
915483600000,0.165
915487200000,0.168
915490800000,0.146
915494400000,0.152
915498000000,0.164
915501600000,0.172
915505200000,0.144
915508800000,0.093
915512400000,0.058
915516000000,0.045
915519600000,0.045
915523200000,0.049
915526800000,0.067
915530400000,0.086
915534000000,0.093
915537600000,0.093
915541200000,0.09
915544800000,0.099
915548400000,0.112
915552000000,0.126
915555600000,0.139
915559200000,0.146
915562800000,0.181
915566400000,0.227
915570000000,0.193
915573600000,0.162
915577200000,0.133
915580800000,0.13
915584400000,0.106
915588000000,0.085
915591600000,0.068
915595200000,0.05
915598800000,0.04
915602400000,0.043
