,B1
915847200000,0.402
915850800000,0.391
915854400000,0.387
915858000000,0.388
915861600000,0.4
915865200000,0.42
915868800000,0.42
915872400000,0.442
915876000000,0.462
915879600000,0.488
915883200000,0.481
915886800000,0.457
915890400000,0.448
915894000000,0.46
915897600000,0.484
915901200000,0.501
915904800000,0.521
915908400000,0.54
915912000000,0.549
915915600000,0.547
915919200000,0.552
915922800000,0.557
915926400000,0.585
915930000000,0.618
915933600000,0.649
915937200000,0.679
915940800000,0.713
915944400000,0.734
915948000000,0.751
915951600000,0.744
915955200000,0.728
915958800000,0.73
915962400000,0.739
915966000000,0.748
915969600000,0.746
915973200000,0.745
915976800000,0.746
915980400000,0.76
915984000000,0.781
915987600000,0.805
915991200000,0.826
915994800000,0.825
915998400000,0.812
916002000000,0.805
916005600000,0.802
916009200000,0.812
916012800000,0.819
916016400000,0.823
916020000000,0.802
916023600000,0.758
916027200000,0.711
916030800000,0.65
916034400000,0.594
916038000000,0.557
916041600000,0.538
916045200000,0.53
916048800000,0.505
916052400000,0.502
916056000000,0.459
916059600000,0.396
916063200000,0.32
916066800000,0.245
916070400000,0.194
916074000000,0.167
916077600000,0.142
916081200000,0.125
916084800000,0.158
916088400000,0.239
916092000000,0.311
916095600000,0.358
916099200000,0.401
916102800000,0.415
916106400000,0.38
916110000000,0.305
916113600000,0.22
916117200000,0.149
916120800000,0.096
916124400000,0.067
916128000000,0.062
916131600000,0.096
916135200000,0.162
916138800000,0.234
916142400000,0.294
916146000000,0.328
916149600000,0.329
916153200000,0.291
916156800000,0.233
916160400000,0.178
916164000000,0.125
916167600000,0.073
916171200000,0.017
916174800000,0.001
916178400000,0.0
916182000000,0.013
916185600000,0.074
916189200000,0.149
916192800000,0.192
916196400000,0.159
916200000000,0.165
916203600000,0.203
916207200000,0.228
916210800000,0.259
916214400000,0.311
916218000000,0.341
916221600000,0.373
916225200000,0.391
916228800000,0.411
916232400000,0.425
916236000000,0.434
916239600000,0.444
916243200000,0.454
916246800000,0.465
916250400000,0.475
916254000000,0.482
916257600000,0.487
916261200000,0.483
916264800000,0.469
916268400000,0.498
916272000000,0.547
916275600000,0.578
916279200000,0.615
916282800000,0.652
916286400000,0.663
916290000000,0.637
916293600000,0.583
916297200000,0.535
916300800000,0.494
916304400000,0.476
916308000000,0.468
916311600000,0.5
916315200000,0.541
916318800000,0.553
916322400000,0.571
916326000000,0.557
916329600000,0.535
916333200000,0.516
916336800000,0.484
916340400000,0.468
916344000000,0.449
916347600000,0.422
916351200000,0.343
916354800000,0.237
916358400000,0.223
916362000000,0.253
916365600000,0.283
916369200000,0.325
916372800000,0.379
916376400000,0.414
916380000000,0.432
916383600000,0.423
916387200000,0.398
916390800000,0.407
916394400000,0.407
916398000000,0.395
916401600000,0.381
916405200000,0.362
916408800000,0.361
916412400000,0.376
916416000000,0.371
916419600000,0.355
916423200000,0.346
916426800000,0.355
916430400000,0.364
916434000000,0.349
916437600000,0.313
916441200000,0.272
916444800000,0.283
916448400000,0.371
916452000000,0.575
916455600000,0.681
916459200000,0.716
916462800000,0.767
916466400000,0.829
916470000000,0.885
916473600000,0.916
916477200000,0.875
916480800000,0.774
916484400000,0.654
916488000000,0.546
916491600000,0.526
916495200000,0.494
916498800000,0.438
916502400000,0.438
916506000000,0.465
916509600000,0.47
916513200000,0.479
916516800000,0.478
916520400000,0.488
916524000000,0.481
916527600000,0.535
916531200000,0.624
916534800000,0.677
916538400000,0.704
916542000000,0.71
916545600000,0.721
916549200000,0.744
916552800000,0.747
916556400000,0.74
916560000000,0.738
916563600000,0.739
916567200000,0.74
916570800000,0.721
916574400000,0.683
916578000000,0.659
916581600000,0.633
916585200000,0.63
916588800000,0.648
916592400000,0.668
916596000000,0.692
916599600000,0.722
916603200000,0.765
916606800000,0.785
916610400000,0.752
916614000000,0.716
916617600000,0.75
916621200000,0.788
916624800000,0.808
916628400000,0.82
916632000000,0.828
916635600000,0.84
916639200000,0.842
916642800000,0.822
916646400000,0.788
916650000000,0.712
916653600000,0.634
916657200000,0.553
916660800000,0.456
916664400000,0.411
916668000000,0.41
916671600000,0.425
916675200000,0.425
916678800000,0.445
916682400000,0.468
916686000000,0.484
916689600000,0.484
916693200000,0.491
916696800000,0.468
916700400000,0.536
916704000000,0.652
916707600000,0.724
916711200000,0.773
916714800000,0.817
916718400000,0.847
916722000000,0.858
916725600000,0.853
916729200000,0.826
916732800000,0.777
916736400000,0.734
916740000000,0.72
916743600000,0.706
916747200000,0.683
916750800000,0.64
916754400000,0.599
916758000000,0.595
916761600000,0.601
916765200000,0.599
916768800000,0.601
916772400000,0.61
916776000000,0.635
916779600000,0.659
916783200000,0.678
916786800000,0.744
916790400000,0.786
916794000000,0.821
916797600000,0.862
916801200000,0.886
916804800000,0.89
916808400000,0.875
916812000000,0.851
916815600000,0.823
916819200000,0.791
916822800000,0.754
916826400000,0.72
916830000000,0.693
916833600000,0.669
916837200000,0.615
916840800000,0.591
916844400000,0.6
916848000000,0.624
916851600000,0.652
916855200000,0.672
916858800000,0.692
916862400000,0.688
916866000000,0.664
916869600000,0.611
916873200000,0.63
916876800000,0.69
916880400000,0.74
916884000000,0.782
916887600000,0.805
916891200000,0.84
916894800000,0.856
916898400000,0.858
916902000000,0.856
916905600000,0.878
916909200000,0.9
916912800000,0.91
916916400000,0.904
916920000000,0.887
916923600000,0.874
916927200000,0.872
916930800000,0.867
916934400000,0.868
916938000000,0.865
916941600000,0.86
916945200000,0.846
916948800000,0.82
916952400000,0.786
916956000000,0.724
916959600000,0.762
916963200000,0.801
916966800000,0.8
916970400000,0.788
916974000000,0.799
916977600000,0.832
916981200000,0.864
916984800000,0.872
916988400000,0.863
916992000000,0.819
916995600000,0.766
916999200000,0.722
917002800000,0.71
917006400000,0.71
917010000000,0.724
917013600000,0.729
917017200000,0.706
917020800000,0.657
917024400000,0.61
917028000000,0.555
917031600000,0.503
917035200000,0.51
917038800000,0.51
917042400000,0.497
917046000000,0.584
917049600000,0.711
917053200000,0.786
917056800000,0.817
917060400000,0.834
917064000000,0.841
917067600000,0.85
917071200000,0.853
917074800000,0.829
917078400000,0.777
917082000000,0.711
917085600000,0.668
917089200000,0.63
917092800000,0.586
917096400000,0.535
917100000000,0.513
917103600000,0.51
917107200000,0.526
917110800000,0.539
917114400000,0.547
917118000000,0.538
917121600000,0.522
917125200000,0.508
917128800000,0.489
917132400000,0.535
917136000000,0.677
917139600000,0.754
917143200000,0.787
917146800000,0.804
917150400000,0.812
917154000000,0.814
917157600000,0.816
917161200000,0.807
917164800000,0.754
917168400000,0.701
917172000000,0.649
917175600000,0.603
917179200000,0.594
917182800000,0.587
917186400000,0.587
917190000000,0.615
917193600000,0.637
917197200000,0.622
917200800000,0.617
917204400000,0.613
917208000000,0.615
917211600000,0.609
917215200000,0.604
917218800000,0.606
917222400000,0.7
917226000000,0.766
917229600000,0.791
917233200000,0.794
917236800000,0.791
917240400000,0.777
917244000000,0.763
917247600000,0.768
917251200000,0.759
917254800000,0.727
917258400000,0.639
917262000000,0.521
917265600000,0.498
917269200000,0.482
917272800000,0.459
917276400000,0.457
917280000000,0.475
917283600000,0.504
917287200000,0.519
917290800000,0.532
917294400000,0.536
917298000000,0.539
917301600000,0.53
917305200000,0.579
917308800000,0.645
917312400000,0.674
917316000000,0.669
917319600000,0.657
917323200000,0.648
917326800000,0.644
917330400000,0.647
917334000000,0.661
917337600000,0.651
917341200000,0.606
917344800000,0.557
917348400000,0.513
917352000000,0.475
917355600000,0.429
917359200000,0.41
917362800000,0.419
917366400000,0.439
917370000000,0.479
917373600000,0.523
917377200000,0.544
917380800000,0.552
917384400000,0.545
917388000000,0.498
917391600000,0.51
917395200000,0.591
917398800000,0.63
917402400000,0.632
917406000000,0.627
917409600000,0.635
917413200000,0.642
917416800000,0.649
917420400000,0.657
917424000000,0.633
917427600000,0.575
917431200000,0.516
917434800000,0.482
917438400000,0.45
917442000000,0.414
917445600000,0.407
917449200000,0.424
917452800000,0.433
917456400000,0.425
917460000000,0.415
917463600000,0.384
917467200000,0.341
917470800000,0.309
917474400000,0.276
917478000000,0.251
917481600000,0.287
917485200000,0.317
917488800000,0.305
917492400000,0.268
917496000000,0.243
917499600000,0.241
917503200000,0.256
917506800000,0.277
917510400000,0.282
917514000000,0.298
917517600000,0.341
917521200000,0.391
917524800000,0.433
917528400000,0.466
917532000000,0.491
917535600000,0.498
917539200000,0.509
917542800000,0.526
917546400000,0.552
917550000000,0.544
917553600000,0.506
917557200000,0.499
917560800000,0.502
917564400000,0.54
917568000000,0.607
917571600000,0.663
917575200000,0.664
917578800000,0.638
917582400000,0.629
917586000000,0.63
917589600000,0.627
917593200000,0.607
917596800000,0.62
917600400000,0.707
917604000000,0.789
917607600000,0.726
917611200000,0.634
917614800000,0.619
917618400000,0.615
917622000000,0.574
917625600000,0.574
917629200000,0.566
917632800000,0.55
917636400000,0.541
917640000000,0.547
917643600000,0.547
917647200000,0.517
917650800000,0.494
917654400000,0.523
917658000000,0.54
917661600000,0.535
917665200000,0.51
917668800000,0.494
917672400000,0.501
917676000000,0.52
917679600000,0.539
917683200000,0.54
917686800000,0.552
917690400000,0.597
917694000000,0.62
917697600000,0.635
917701200000,0.628
917704800000,0.601
917708400000,0.577
917712000000,0.538
917715600000,0.513
917719200000,0.508
917722800000,0.527
917726400000,0.552
917730000000,0.559
917733600000,0.548
917737200000,0.615
917740800000,0.71
917744400000,0.755
917748000000,0.769
917751600000,0.753
917755200000,0.74
917758800000,0.734
917762400000,0.708
917766000000,0.657
917769600000,0.602
917773200000,0.617
917776800000,0.663
917780400000,0.678
917784000000,0.63
917787600000,0.513
917791200000,0.514
917794800000,0.516
917798400000,0.433
917802000000,0.416
917805600000,0.415
917809200000,0.378
917812800000,0.382
917816400000,0.4
917820000000,0.411
917823600000,0.43
917827200000,0.48
917830800000,0.512
917834400000,0.507
917838000000,0.476
917841600000,0.451
917845200000,0.448
917848800000,0.448
917852400000,0.464
917856000000,0.468
917859600000,0.493
917863200000,0.521
917866800000,0.538
917870400000,0.55
917874000000,0.523
917877600000,0.525
917881200000,0.494
917884800000,0.487
917888400000,0.483
917892000000,0.466
917895600000,0.466
917899200000,0.484
917902800000,0.498
917906400000,0.513
917910000000,0.568
917913600000,0.626
917917200000,0.602
917920800000,0.525
917924400000,0.444
917928000000,0.38
917931600000,0.353
917935200000,0.349
917938800000,0.374
917942400000,0.404
917946000000,0.439
917949600000,0.467
917953200000,0.504
917956800000,0.529
917960400000,0.535
917964000000,0.536
917967600000,0.539
917971200000,0.561
917974800000,0.571
917978400000,0.566
917982000000,0.556
917985600000,0.542
917989200000,0.535
917992800000,0.498
917996400000,0.449
918000000000,0.434
918003600000,0.411
918007200000,0.388
918010800000,0.351
918014400000,0.314
918018000000,0.297
918021600000,0.31
918025200000,0.323
918028800000,0.356
918032400000,0.379
918036000000,0.425
918039600000,0.461
918043200000,0.471
918046800000,0.437
918050400000,0.39
918054000000,0.348
918057600000,0.334
918061200000,0.334
918064800000,0.359
918068400000,0.401
918072000000,0.435
918075600000,0.46
918079200000,0.451
918082800000,0.457
918086400000,0.536
918090000000,0.628
918093600000,0.699
918097200000,0.748
918100800000,0.774
918104400000,0.783
918108000000,0.783
918111600000,0.788
918115200000,0.772
918118800000,0.74
918122400000,0.741
918126000000,0.75
918129600000,0.744
918133200000,0.722
918136800000,0.71
918140400000,0.709
918144000000,0.698
918147600000,0.7
918151200000,0.722
918154800000,0.739
918158400000,0.748
918162000000,0.772
918165600000,0.806
918169200000,0.852
918172800000,0.904
918176400000,0.929
918180000000,0.938
918183600000,0.939
918187200000,0.94
918190800000,0.94
918194400000,0.936
918198000000,0.917
918201600000,0.879
918205200000,0.829
918208800000,0.831
918212400000,0.856
918216000000,0.854
918219600000,0.836
918223200000,0.827
918226800000,0.819
918230400000,0.801
918234000000,0.778
918237600000,0.766
918241200000,0.762
918244800000,0.762
918248400000,0.765
918252000000,0.748
918255600000,0.776
918259200000,0.824
918262800000,0.851
918266400000,0.845
918270000000,0.802
918273600000,0.767
918277200000,0.759
918280800000,0.725
918284400000,0.668
918288000000,0.626
918291600000,0.58
918295200000,0.502
918298800000,0.534
918302400000,0.547
918306000000,0.542
918309600000,0.513
918313200000,0.479
918316800000,0.436
918320400000,0.43
918324000000,0.432
918327600000,0.415
918331200000,0.362
918334800000,0.34
918338400000,0.344
918342000000,0.405
918345600000,0.552
918349200000,0.593
918352800000,0.583
918356400000,0.557
918360000000,0.552
918363600000,0.561
918367200000,0.568
918370800000,0.54
918374400000,0.464
918378000000,0.395
918381600000,0.35
918385200000,0.328
918388800000,0.291
918392400000,0.287
918396000000,0.286
918399600000,0.282
918403200000,0.302
918406800000,0.329
918410400000,0.383
918414000000,0.425
918417600000,0.504
918421200000,0.599
918424800000,0.564
918428400000,0.472
918432000000,0.466
918435600000,0.468
918439200000,0.451
918442800000,0.432
918446400000,0.454
918450000000,0.491
918453600000,0.53
918457200000,0.488
918460800000,0.476
918464400000,0.501
918468000000,0.544
918471600000,0.544
918475200000,0.506
918478800000,0.476
918482400000,0.456
918486000000,0.488
918489600000,0.628
918493200000,0.669
918496800000,0.635
918500400000,0.574
918504000000,0.503
918507600000,0.435
918511200000,0.44
918514800000,0.45
918518400000,0.556
918522000000,0.663
918525600000,0.716
918529200000,0.733
918532800000,0.738
918536400000,0.726
918540000000,0.711
918543600000,0.674
918547200000,0.583
918550800000,0.493
918554400000,0.451
918558000000,0.434
918561600000,0.422
918565200000,0.392
918568800000,0.334
918572400000,0.302
918576000000,0.284
918579600000,0.278
918583200000,0.28
918586800000,0.315
918590400000,0.372
918594000000,0.353
918597600000,0.317
918601200000,0.413
918604800000,0.581
918608400000,0.695
918612000000,0.739
918615600000,0.742
918619200000,0.731
918622800000,0.707
918626400000,0.691
918630000000,0.659
918633600000,0.599
918637200000,0.562
918640800000,0.522
918644400000,0.475
918648000000,0.41
918651600000,0.345
918655200000,0.311
918658800000,0.296
918662400000,0.3
918666000000,0.321
918669600000,0.347
918673200000,0.367
918676800000,0.379
918680400000,0.387
918684000000,0.379
918687600000,0.466
918691200000,0.586
918694800000,0.6
918698400000,0.571
918702000000,0.529
918705600000,0.495
918709200000,0.476
918712800000,0.454
918716400000,0.427
918720000000,0.37
918723600000,0.304
918727200000,0.283
918730800000,0.264
918734400000,0.249
918738000000,0.24
918741600000,0.249
918745200000,0.278
918748800000,0.27
918752400000,0.291
918756000000,0.324
918759600000,0.345
918763200000,0.348
918766800000,0.362
918770400000,0.361
918774000000,0.439
918777600000,0.548
918781200000,0.594
918784800000,0.62
918788400000,0.618
918792000000,0.616
918795600000,0.623
918799200000,0.643
918802800000,0.659
918806400000,0.661
918810000000,0.661
918813600000,0.679
918817200000,0.726
918820800000,0.74
918824400000,0.683
918828000000,0.585
918831600000,0.526
918835200000,0.507
918838800000,0.516
918842400000,0.54
918846000000,0.56
918849600000,0.564
918853200000,0.568
918856800000,0.55
918860400000,0.564
918864000000,0.659
918867600000,0.71
918871200000,0.722
918874800000,0.692
918878400000,0.644
918882000000,0.629
918885600000,0.647
918889200000,0.666
918892800000,0.672
918896400000,0.674
918900000000,0.686
918903600000,0.685
918907200000,0.648
918910800000,0.633
918914400000,0.605
918918000000,0.557
918921600000,0.494
918925200000,0.454
918928800000,0.448
918932400000,0.493
918936000000,0.583
918939600000,0.664
918943200000,0.698
918946800000,0.742
918950400000,0.793
918954000000,0.817
918957600000,0.82
918961200000,0.808
918964800000,0.776
918968400000,0.748
918972000000,0.739
918975600000,0.739
918979200000,0.739
918982800000,0.728
918986400000,0.715
918990000000,0.728
918993600000,0.726
918997200000,0.679
919000800000,0.655
919004400000,0.627
919008000000,0.616
919011600000,0.619
919015200000,0.625
919018800000,0.642
919022400000,0.647
919026000000,0.638
919029600000,0.591
919033200000,0.585
919036800000,0.597
919040400000,0.552
919044000000,0.483
919047600000,0.405
919051200000,0.341
919054800000,0.3
919058400000,0.285
919062000000,0.29
919065600000,0.3
919069200000,0.294
919072800000,0.333
919076400000,0.374
919080000000,0.398
919083600000,0.388
919087200000,0.383
919090800000,0.389
919094400000,0.407
919098000000,0.412
919101600000,0.407
919105200000,0.41
919108800000,0.433
919112400000,0.431
919116000000,0.413
919119600000,0.439
919123200000,0.493
919126800000,0.476
919130400000,0.388
919134000000,0.271
919137600000,0.191
919141200000,0.155
919144800000,0.135
919148400000,0.128
919152000000,0.153
919155600000,0.208
919159200000,0.267
919162800000,0.302
919166400000,0.311
919170000000,0.328
919173600000,0.364
919177200000,0.405
919180800000,0.422
919184400000,0.435
919188000000,0.449
919191600000,0.467
919195200000,0.498
919198800000,0.544
919202400000,0.575
919206000000,0.6
919209600000,0.61
919213200000,0.56
919216800000,0.471
919220400000,0.375
919224000000,0.3
919227600000,0.265
919231200000,0.282
919234800000,0.311
919238400000,0.294
919242000000,0.277
919245600000,0.303
919249200000,0.332
919252800000,0.358
919256400000,0.367
919260000000,0.394
919263600000,0.388
919267200000,0.377
919270800000,0.382
919274400000,0.402
919278000000,0.422
919281600000,0.425
919285200000,0.42
919288800000,0.391
919292400000,0.37
919296000000,0.353
919299600000,0.313
919303200000,0.275
919306800000,0.222
919310400000,0.184
919314000000,0.172
919317600000,0.179
919321200000,0.195
919324800000,0.208
919328400000,0.242
919332000000,0.299
919335600000,0.352
919339200000,0.391
919342800000,0.431
919346400000,0.465
919350000000,0.474
919353600000,0.475
919357200000,0.476
919360800000,0.476
919364400000,0.465
919368000000,0.457
919371600000,0.432
919375200000,0.358
919378800000,0.264
919382400000,0.188
919386000000,0.13
919389600000,0.093
919393200000,0.08
919396800000,0.084
919400400000,0.093
919404000000,0.108
919407600000,0.124
919411200000,0.125
919414800000,0.124
919418400000,0.105
919422000000,0.097
919425600000,0.108
919429200000,0.126
919432800000,0.201
919436400000,0.355
919440000000,0.5
919443600000,0.619
919447200000,0.676
919450800000,0.693
919454400000,0.727
919458000000,0.726
919461600000,0.72
919465200000,0.742
919468800000,0.772
919472400000,0.777
919476000000,0.763
919479600000,0.74
919483200000,0.724
919486800000,0.712
919490400000,0.7
919494000000,0.672
919497600000,0.619
919501200000,0.606
919504800000,0.644
919508400000,0.691
919512000000,0.723
919515600000,0.727
919519200000,0.728
919522800000,0.725
919526400000,0.718
919530000000,0.711
919533600000,0.705
919537200000,0.69
919540800000,0.672
919544400000,0.652
919548000000,0.636
919551600000,0.664
919555200000,0.749
919558800000,0.791
919562400000,0.802
919566000000,0.793
919569600000,0.788
919573200000,0.802
919576800000,0.806
919580400000,0.781
919584000000,0.755
919587600000,0.75
919591200000,0.758
919594800000,0.777
919598400000,0.787
919602000000,0.78
919605600000,0.772
919609200000,0.761
919612800000,0.731
919616400000,0.692
919620000000,0.669
919623600000,0.658
919627200000,0.66
919630800000,0.676
919634400000,0.684
919638000000,0.731
919641600000,0.803
919645200000,0.836
919648800000,0.835
919652400000,0.827
919656000000,0.818
919659600000,0.81
919663200000,0.804
919666800000,0.777
919670400000,0.713
919674000000,0.645
919677600000,0.602
919681200000,0.55
919684800000,0.517
919688400000,0.484
919692000000,0.459
919695600000,0.444
919699200000,0.441
919702800000,0.463
919706400000,0.507
919710000000,0.548
919713600000,0.59
919717200000,0.612
919720800000,0.627
919724400000,0.74
919728000000,0.836
919731600000,0.866
919735200000,0.872
919738800000,0.868
919742400000,0.87
919746000000,0.87
919749600000,0.868
919753200000,0.863
919756800000,0.837
919760400000,0.803
919764000000,0.768
919767600000,0.737
919771200000,0.722
919774800000,0.712
919778400000,0.697
919782000000,0.707
919785600000,0.692
919789200000,0.658
919792800000,0.626
919796400000,0.593
919800000000,0.573
919803600000,0.593
919807200000,0.618
919810800000,0.675
919814400000,0.766
919818000000,0.806
919821600000,0.82
919825200000,0.821
919828800000,0.823
919832400000,0.827
919836000000,0.826
919839600000,0.809
919843200000,0.746
919846800000,0.652
919850400000,0.571
919854000000,0.532
919857600000,0.519
919861200000,0.506
919864800000,0.495
919868400000,0.491
919872000000,0.484
919875600000,0.481
919879200000,0.48
919882800000,0.475
919886400000,0.464
919890000000,0.437
919893600000,0.398
919897200000,0.432
919900800000,0.519
919904400000,0.583
919908000000,0.607
919911600000,0.629
919915200000,0.644
919918800000,0.644
919922400000,0.641
919926000000,0.594
919929600000,0.495
919933200000,0.438
919936800000,0.388
919940400000,0.334
919944000000,0.302
919947600000,0.286
919951200000,0.244
919954800000,0.184
919958400000,0.123
919962000000,0.083
919965600000,0.057
919969200000,0.045
919972800000,0.041
919976400000,0.047
919980000000,0.061
919983600000,0.112
919987200000,0.203
919990800000,0.306
919994400000,0.398
919998000000,0.479
920001600000,0.559
920005200000,0.63
920008800000,0.682
920012400000,0.712
920016000000,0.681
920019600000,0.628
920023200000,0.59
920026800000,0.535
920030400000,0.464
920034000000,0.429
920037600000,0.501
920041200000,0.386
920044800000,0.296
920048400000,0.294
920052000000,0.323
920055600000,0.367
920059200000,0.42
920062800000,0.484
920066400000,0.495
920070000000,0.626
920073600000,0.795
920077200000,0.843
920080800000,0.857
920084400000,0.864
920088000000,0.865
920091600000,0.87
920095200000,0.87
920098800000,0.852
920102400000,0.794
920106000000,0.712
920109600000,0.682
920113200000,0.674
920116800000,0.674
920120400000,0.655
920124000000,0.661
920127600000,0.681
920131200000,0.695
920134800000,0.713
920138400000,0.735
920142000000,0.739
920145600000,0.741
920149200000,0.741
920152800000,0.739
920156400000,0.794
920160000000,0.847
920163600000,0.874
920167200000,0.886
920170800000,0.885
920174400000,0.878
920178000000,0.865
920181600000,0.839
920185200000,0.792
920188800000,0.731
920192400000,0.714
920196000000,0.724
920199600000,0.732
920203200000,0.756
920206800000,0.782
920210400000,0.792
920214000000,0.786
920217600000,0.777
920221200000,0.765
920224800000,0.765
920228400000,0.785
920232000000,0.783
920235600000,0.768
920239200000,0.77
920242800000,0.789
920246400000,0.824
920250000000,0.85
920253600000,0.863
920257200000,0.827
920260800000,0.757
920264400000,0.724
920268000000,0.615
920271600000,0.6
920275200000,0.702
920278800000,0.791
920282400000,0.826
920286000000,0.796
920289600000,0.71
920293200000,0.633
920296800000,0.639
920300400000,0.675
920304000000,0.668
920307600000,0.615
920311200000,0.539
920314800000,0.485
920318400000,0.466
920322000000,0.459
920325600000,0.346
920329200000,0.305
920332800000,0.401
920336400000,0.602
920340000000,0.624
920343600000,0.564
920347200000,0.513
920350800000,0.48
920354400000,0.503
920358000000,0.556
920361600000,0.544
920365200000,0.498
920368800000,0.461
920372400000,0.451
920376000000,0.441
920379600000,0.43
920383200000,0.42
920386800000,0.374
920390400000,0.294
920394000000,0.25
920397600000,0.233
920401200000,0.233
920404800000,0.249
920408400000,0.263
920412000000,0.239
920415600000,0.21
920419200000,0.225
920422800000,0.225
920426400000,0.19
920430000000,0.151
920433600000,0.127
920437200000,0.131
920440800000,0.147
920444400000,0.176
920448000000,0.195
920451600000,0.244
920455200000,0.337
920458800000,0.425
920462400000,0.443
920466000000,0.448
920469600000,0.487
920473200000,0.518
920476800000,0.528
920480400000,0.513
920484000000,0.472
920487600000,0.422
920491200000,0.383
920494800000,0.356
920498400000,0.306
920502000000,0.295
920505600000,0.314
920509200000,0.297
920512800000,0.241
920516400000,0.196
920520000000,0.179
920523600000,0.174
920527200000,0.167
920530800000,0.137
920534400000,0.086
920538000000,0.056
920541600000,0.055
920545200000,0.06
920548800000,0.082
920552400000,0.078
920556000000,0.052
920559600000,0.041
920563200000,0.041
920566800000,0.058
920570400000,0.07
920574000000,0.065
920577600000,0.047
920581200000,0.029
920584800000,0.016
920588400000,0.011
920592000000,0.013
920595600000,0.02
920599200000,0.03
920602800000,0.031
920606400000,0.028
920610000000,0.022
920613600000,0.021
920617200000,0.027
920620800000,0.043
920624400000,0.075
920628000000,0.128
920631600000,0.197
920635200000,0.261
920638800000,0.296
920642400000,0.32
920646000000,0.292
920649600000,0.291
920653200000,0.282
920656800000,0.232
920660400000,0.187
920664000000,0.177
920667600000,0.205
920671200000,0.194
920674800000,0.172
920678400000,0.219
920682000000,0.27
920685600000,0.298
920689200000,0.294
920692800000,0.259
920696400000,0.206
920700000000,0.153
920703600000,0.105
920707200000,0.068
920710800000,0.045
920714400000,0.032
920718000000,0.025
920721600000,0.022
920725200000,0.022
920728800000,0.024
920732400000,0.025
920736000000,0.025
920739600000,0.023
