,Mn4
1009843200000,0.172
1009846800000,0.258
1009850400000,0.303
1009854000000,0.31
1009857600000,0.278
1009861200000,0.227
1009864800000,0.154
1009868400000,0.093
1009872000000,0.034
1009875600000,0.0
1009879200000,0.0
1009882800000,0.0
1009886400000,0.0
1009890000000,0.0
1009893600000,0.0
1009897200000,0.0
1009900800000,0.0
1009904400000,0.0
1009908000000,0.0
1009911600000,0.0
1009915200000,0.0
1009918800000,0.0
1009922400000,0.035
1009926000000,0.174
1009929600000,0.322
1009933200000,0.386
1009936800000,0.411
1009940400000,0.39
1009944000000,0.323
1009947600000,0.256
1009951200000,0.178
1009954800000,0.12
1009958400000,0.053
1009962000000,0.0
1009965600000,0.0
1009969200000,0.0
1009972800000,0.0
1009976400000,0.0
1009980000000,0.0
1009983600000,0.0
1009987200000,0.0
1009990800000,0.0
1009994400000,0.0
1009998000000,0.0
1010001600000,0.0
1010005200000,0.0
1010008800000,0.031
1010012400000,0.12
1010016000000,0.202
1010019600000,0.3
1010023200000,0.408
1010026800000,0.505
1010030400000,0.552
1010034000000,0.51
1010037600000,0.382
1010041200000,0.226
1010044800000,0.071
1010048400000,0.0
1010052000000,0.0
1010055600000,0.0
1010059200000,0.0
1010062800000,0.0
1010066400000,0.0
1010070000000,0.0
1010073600000,0.0
1010077200000,0.0
1010080800000,0.0
1010084400000,0.0
1010088000000,0.0
1010091600000,0.0
1010095200000,0.04
1010098800000,0.176
1010102400000,0.349
1010106000000,0.496
1010109600000,0.592
1010113200000,0.628
1010116800000,0.61
1010120400000,0.515
1010124000000,0.386
1010127600000,0.227
1010131200000,0.077
1010134800000,0.0
1010138400000,0.0
1010142000000,0.0
1010145600000,0.0
1010149200000,0.0
1010152800000,0.0
1010156400000,0.0
1010160000000,0.0
1010163600000,0.0
1010167200000,0.0
1010170800000,0.0
1010174400000,0.0
1010178000000,0.0
1010181600000,0.063
1010185200000,0.228
1010188800000,0.384
1010192400000,0.49
1010196000000,0.547
1010199600000,0.567
1010203200000,0.547
1010206800000,0.472
1010210400000,0.355
1010214000000,0.201
1010217600000,0.063
1010221200000,0.0
1010224800000,0.0
1010228400000,0.0
1010232000000,0.0
1010235600000,0.0
1010239200000,0.0
1010242800000,0.0
1010246400000,0.0
1010250000000,0.0
1010253600000,0.0
1010257200000,0.0
1010260800000,0.0
1010264400000,0.0
1010268000000,0.045
1010271600000,0.157
1010275200000,0.283
1010278800000,0.404
1010282400000,0.437
1010286000000,0.429
