,L1
1199145600000,0.936
1199149200000,0.952
1199152800000,0.951
1199156400000,0.941
1199160000000,0.931
1199163600000,0.927
1199167200000,0.927
1199170800000,0.921
1199174400000,0.914
1199178000000,0.914
1199181600000,0.926
1199185200000,0.936
1199188800000,0.941
1199192400000,0.942
1199196000000,0.941
1199199600000,0.936
1199203200000,0.93
1199206800000,0.923
1199210400000,0.921
1199214000000,0.924
1199217600000,0.93
1199221200000,0.938
1199224800000,0.947
1199228400000,0.96
1199232000000,0.97
1199235600000,0.974
1199239200000,0.973
1199242800000,0.962
1199246400000,0.948
1199250000000,0.928
1199253600000,0.906
1199257200000,0.887
1199260800000,0.867
1199264400000,0.856
1199268000000,0.858
1199271600000,0.866
1199275200000,0.869
1199278800000,0.864
1199282400000,0.855
1199286000000,0.849
1199289600000,0.829
1199293200000,0.809
1199296800000,0.806
1199300400000,0.798
1199304000000,0.804
1199307600000,0.819
1199311200000,0.856
1199314800000,0.866
1199318400000,0.88
1199322000000,0.892
1199325600000,0.886
1199329200000,0.866
1199332800000,0.835
1199336400000,0.806
1199340000000,0.78
1199343600000,0.74
1199347200000,0.702
1199350800000,0.682
1199354400000,0.693
1199358000000,0.704
1199361600000,0.731
1199365200000,0.721
1199368800000,0.729
1199372400000,0.69
1199376000000,0.662
1199379600000,0.642
1199383200000,0.635
1199386800000,0.676
1199390400000,0.675
1199394000000,0.694
1199397600000,0.706
1199401200000,0.685
1199404800000,0.712
1199408400000,0.751
1199412000000,0.733
1199415600000,0.689
1199419200000,0.63
1199422800000,0.574
1199426400000,0.55
1199430000000,0.524
1199433600000,0.514
1199437200000,0.571
1199440800000,0.615
1199444400000,0.618
1199448000000,0.613
1199451600000,0.603
1199455200000,0.584
1199458800000,0.535
1199462400000,0.476
1199466000000,0.42
1199469600000,0.386
1199473200000,0.38
1199476800000,0.395
1199480400000,0.445
1199484000000,0.512
1199487600000,0.541
1199491200000,0.578
1199494800000,0.645
1199498400000,0.647
1199502000000,0.649
1199505600000,0.654
1199509200000,0.663
1199512800000,0.672
1199516400000,0.648
1199520000000,0.624
1199523600000,0.678
1199527200000,0.728
1199530800000,0.742
1199534400000,0.741
1199538000000,0.738
1199541600000,0.75
1199545200000,0.736
1199548800000,0.738
1199552400000,0.732
1199556000000,0.726
1199559600000,0.726
1199563200000,0.687
1199566800000,0.695
1199570400000,0.71
1199574000000,0.71
1199577600000,0.785
1199581200000,0.831
1199584800000,0.849
1199588400000,0.845
1199592000000,0.826
1199595600000,0.812
1199599200000,0.791
1199602800000,0.766
1199606400000,0.737
1199610000000,0.718
1199613600000,0.739
1199617200000,0.75
1199620800000,0.686
1199624400000,0.656
1199628000000,0.619
1199631600000,0.59
1199635200000,0.562
1199638800000,0.547
1199642400000,0.534
1199646000000,0.526
1199649600000,0.528
1199653200000,0.531
1199656800000,0.525
1199660400000,0.487
1199664000000,0.513
1199667600000,0.549
1199671200000,0.507
1199674800000,0.452
1199678400000,0.421
1199682000000,0.429
1199685600000,0.466
1199689200000,0.51
1199692800000,0.518
1199696400000,0.573
1199700000000,0.603
1199703600000,0.61
1199707200000,0.601
1199710800000,0.586
1199714400000,0.583
1199718000000,0.583
1199721600000,0.586
1199725200000,0.579
1199728800000,0.574
1199732400000,0.56
1199736000000,0.537
1199739600000,0.501
1199743200000,0.455
1199746800000,0.394
1199750400000,0.41
1199754000000,0.391
1199757600000,0.332
1199761200000,0.284
1199764800000,0.249
1199768400000,0.223
1199772000000,0.228
1199775600000,0.264
1199779200000,0.316
1199782800000,0.376
1199786400000,0.407
1199790000000,0.412
1199793600000,0.408
1199797200000,0.407
1199800800000,0.395
1199804400000,0.379
1199808000000,0.343
1199811600000,0.305
1199815200000,0.288
1199818800000,0.244
1199822400000,0.228
1199826000000,0.228
1199829600000,0.235
1199833200000,0.225
1199836800000,0.248
1199840400000,0.252
1199844000000,0.22
1199847600000,0.196
1199851200000,0.196
1199854800000,0.223
1199858400000,0.283
1199862000000,0.368
1199865600000,0.432
1199869200000,0.526
1199872800000,0.605
1199876400000,0.633
1199880000000,0.622
1199883600000,0.613
1199887200000,0.615
1199890800000,0.61
1199894400000,0.604
1199898000000,0.618
1199901600000,0.613
1199905200000,0.59
1199908800000,0.547
1199912400000,0.489
1199916000000,0.413
1199919600000,0.295
1199923200000,0.293
1199926800000,0.261
1199930400000,0.204
1199934000000,0.167
1199937600000,0.158
1199941200000,0.178
1199944800000,0.227
1199948400000,0.283
1199952000000,0.335
1199955600000,0.431
1199959200000,0.489
1199962800000,0.496
1199966400000,0.459
1199970000000,0.424
1199973600000,0.421
1199977200000,0.395
1199980800000,0.347
1199984400000,0.313
1199988000000,0.291
1199991600000,0.289
1199995200000,0.278
1199998800000,0.254
1200002400000,0.227
1200006000000,0.202
1200009600000,0.248
1200013200000,0.308
1200016800000,0.291
1200020400000,0.253
1200024000000,0.219
1200027600000,0.205
1200031200000,0.227
1200034800000,0.285
1200038400000,0.332
1200042000000,0.425
1200045600000,0.466
1200049200000,0.491
1200052800000,0.492
1200056400000,0.488
1200060000000,0.459
1200063600000,0.42
1200067200000,0.374
1200070800000,0.328
1200074400000,0.277
1200078000000,0.235
1200081600000,0.216
1200085200000,0.203
1200088800000,0.218
1200092400000,0.174
1200096000000,0.238
1200099600000,0.313
1200103200000,0.352
1200106800000,0.376
1200110400000,0.401
1200114000000,0.43
1200117600000,0.459
1200121200000,0.476
1200124800000,0.501
1200128400000,0.536
1200132000000,0.567
1200135600000,0.585
1200139200000,0.599
1200142800000,0.599
1200146400000,0.59
1200150000000,0.56
1200153600000,0.519
1200157200000,0.485
1200160800000,0.472
1200164400000,0.476
1200168000000,0.497
1200171600000,0.556
1200175200000,0.609
1200178800000,0.641
1200182400000,0.697
1200186000000,0.746
1200189600000,0.806
1200193200000,0.775
1200196800000,0.698
1200200400000,0.618
1200204000000,0.574
1200207600000,0.586
1200211200000,0.624
1200214800000,0.671
1200218400000,0.705
1200222000000,0.694
1200225600000,0.666
1200229200000,0.642
1200232800000,0.618
1200236400000,0.556
1200240000000,0.499
1200243600000,0.454
1200247200000,0.436
1200250800000,0.473
1200254400000,0.502
1200258000000,0.57
1200261600000,0.625
1200265200000,0.633
1200268800000,0.655
1200272400000,0.712
1200276000000,0.744
1200279600000,0.739
1200283200000,0.72
1200286800000,0.718
1200290400000,0.713
1200294000000,0.701
1200297600000,0.682
1200301200000,0.714
