,V2
636440400000,0.132
636444000000,0.086
636447600000,0.071
636451200000,0.102
636454800000,0.178
636458400000,0.337
636462000000,0.478
636465600000,0.473
636469200000,0.418
636472800000,0.362
636476400000,0.331
636480000000,0.374
636483600000,0.476
636487200000,0.504
636490800000,0.503
636494400000,0.498
636498000000,0.49
636501600000,0.48
636505200000,0.477
636508800000,0.416
636512400000,0.324
636516000000,0.223
636519600000,0.138
636523200000,0.071
636526800000,0.027
636530400000,0.012
636534000000,0.022
636537600000,0.048
636541200000,0.077
636544800000,0.122
636548400000,0.241
636552000000,0.335
636555600000,0.337
636559200000,0.274
636562800000,0.21
636566400000,0.171
636570000000,0.15
636573600000,0.162
636577200000,0.207
636580800000,0.245
636584400000,0.259
636588000000,0.25
636591600000,0.213
636595200000,0.165
636598800000,0.12
636602400000,0.083
636606000000,0.051
636609600000,0.025
636613200000,0.025
636616800000,0.049
636620400000,0.079
636624000000,0.108
636627600000,0.115
636631200000,0.091
636634800000,0.089
636638400000,0.157
636642000000,0.199
636645600000,0.22
636649200000,0.19
636652800000,0.168
636656400000,0.177
636660000000,0.202
636663600000,0.28
636667200000,0.379
636670800000,0.444
636674400000,0.466
636678000000,0.464
636681600000,0.42
636685200000,0.347
636688800000,0.253
636692400000,0.172
636696000000,0.104
636699600000,0.06
636703200000,0.05
636706800000,0.073
636710400000,0.131
636714000000,0.224
636717600000,0.385
636721200000,0.541
636724800000,0.528
636728400000,0.422
636732000000,0.329
636735600000,0.33
636739200000,0.472
636742800000,0.578
