,V1
631731600000,0.652
631735200000,0.642
631738800000,0.641
631742400000,0.634
631746000000,0.621
631749600000,0.602
631753200000,0.632
631756800000,0.772
631760400000,0.843
631764000000,0.868
631767600000,0.875
631771200000,0.871
631774800000,0.862
631778400000,0.841
631782000000,0.812
631785600000,0.706
631789200000,0.582
631792800000,0.564
631796400000,0.55
631800000000,0.525
631803600000,0.574
631807200000,0.603
631810800000,0.62
631814400000,0.606
631818000000,0.582
631821600000,0.566
631825200000,0.55
631828800000,0.516
631832400000,0.494
631836000000,0.476
631839600000,0.504
631843200000,0.655
631846800000,0.735
631850400000,0.759
631854000000,0.75
631857600000,0.722
631861200000,0.677
631864800000,0.604
631868400000,0.491
631872000000,0.328
631875600000,0.264
631879200000,0.254
631882800000,0.251
631886400000,0.232
631890000000,0.223
631893600000,0.251
631897200000,0.257
631900800000,0.264
631904400000,0.284
631908000000,0.325
631911600000,0.352
631915200000,0.405
631918800000,0.435
631922400000,0.433
631926000000,0.472
631929600000,0.501
631933200000,0.508
631936800000,0.502
631940400000,0.481
631944000000,0.466
631947600000,0.47
631951200000,0.498
631954800000,0.527
631958400000,0.498
631962000000,0.396
631965600000,0.352
631969200000,0.341
631972800000,0.35
631976400000,0.374
631980000000,0.387
631983600000,0.417
631987200000,0.459
631990800000,0.469
631994400000,0.449
631998000000,0.422
632001600000,0.407
632005200000,0.357
632008800000,0.306
632012400000,0.358
632016000000,0.501
632019600000,0.624
632023200000,0.712
632026800000,0.769
632030400000,0.803
632034000000,0.833
632037600000,0.864
632041200000,0.875
632044800000,0.833
632048400000,0.697
632052000000,0.621
632055600000,0.593
632059200000,0.535
632062800000,0.469
632066400000,0.401
632070000000,0.364
632073600000,0.349
632077200000,0.341
632080800000,0.341
632084400000,0.362
632088000000,0.413
632091600000,0.466
632095200000,0.489
632098800000,0.601
632102400000,0.712
632106000000,0.732
632109600000,0.705
632113200000,0.68
632116800000,0.659
632120400000,0.637
632124000000,0.618
632127600000,0.599
632131200000,0.556
632134800000,0.457
632138400000,0.425
632142000000,0.462
632145600000,0.511
632149200000,0.501
632152800000,0.516
632156400000,0.552
632160000000,0.572
632163600000,0.595
632167200000,0.587
632170800000,0.58
632174400000,0.583
632178000000,0.54
632181600000,0.477
632185200000,0.599
632188800000,0.635
632192400000,0.586
632196000000,0.506
632199600000,0.484
632203200000,0.504
632206800000,0.519
632210400000,0.538
632214000000,0.566
632217600000,0.581
632221200000,0.535
632224800000,0.516
632228400000,0.555
632232000000,0.586
632235600000,0.586
632239200000,0.635
632242800000,0.641
632246400000,0.615
632250000000,0.59
632253600000,0.571
632257200000,0.59
632260800000,0.607
632264400000,0.583
632268000000,0.538
632271600000,0.669
632275200000,0.745
632278800000,0.746
632282400000,0.721
632286000000,0.696
632289600000,0.676
632293200000,0.661
632296800000,0.653
632300400000,0.649
632304000000,0.62
632307600000,0.527
632311200000,0.501
632314800000,0.51
632318400000,0.494
632322000000,0.488
632325600000,0.465
632329200000,0.494
632332800000,0.484
632336400000,0.488
632340000000,0.501
632343600000,0.501
632347200000,0.518
632350800000,0.457
632354400000,0.354
632358000000,0.355
632361600000,0.407
632365200000,0.386
632368800000,0.321
632372400000,0.305
632376000000,0.31
632379600000,0.286
632383200000,0.25
632386800000,0.211
632390400000,0.175
632394000000,0.151
632397600000,0.155
632401200000,0.153
632404800000,0.162
632408400000,0.18
632412000000,0.192
632415600000,0.198
632419200000,0.203
632422800000,0.202
632426400000,0.233
632430000000,0.28
632433600000,0.333
632437200000,0.372
632440800000,0.376
632444400000,0.414
632448000000,0.466
632451600000,0.451
632455200000,0.402
632458800000,0.357
632462400000,0.332
632466000000,0.329
632469600000,0.352
632473200000,0.383
632476800000,0.412
632480400000,0.379
632484000000,0.338
632487600000,0.328
632491200000,0.314
632494800000,0.348
632498400000,0.406
632502000000,0.43
632505600000,0.468
632509200000,0.503
632512800000,0.514
632516400000,0.523
632520000000,0.516
632523600000,0.484
632527200000,0.425
632530800000,0.477
632534400000,0.514
632538000000,0.503
632541600000,0.479
632545200000,0.491
632548800000,0.54
632552400000,0.583
632556000000,0.61
632559600000,0.619
632563200000,0.59
632566800000,0.457
632570400000,0.386
632574000000,0.387
632577600000,0.454
632581200000,0.48
632584800000,0.459
632588400000,0.466
632592000000,0.449
632595600000,0.416
632599200000,0.43
632602800000,0.488
632606400000,0.542
632610000000,0.574
632613600000,0.563
632617200000,0.615
632620800000,0.742
632624400000,0.791
632628000000,0.788
632631600000,0.751
632635200000,0.708
632638800000,0.665
632642400000,0.628
632646000000,0.598
632649600000,0.55
632653200000,0.459
632656800000,0.442
632660400000,0.448
632664000000,0.463
632667600000,0.47
632671200000,0.464
632674800000,0.494
632678400000,0.526
632682000000,0.552
632685600000,0.538
632689200000,0.536
632692800000,0.531
632696400000,0.535
632700000000,0.523
632703600000,0.636
632707200000,0.697
632710800000,0.68
632714400000,0.648
632718000000,0.601
632721600000,0.552
632725200000,0.513
632728800000,0.485
632732400000,0.464
632736000000,0.435
632739600000,0.374
632743200000,0.335
632746800000,0.327
632750400000,0.333
632754000000,0.355
632757600000,0.398
632761200000,0.442
632764800000,0.494
632768400000,0.535
632772000000,0.566
632775600000,0.609
632779200000,0.623
632782800000,0.615
632786400000,0.59
632790000000,0.663
632793600000,0.693
632797200000,0.656
632800800000,0.611
632804400000,0.558
632808000000,0.531
632811600000,0.534
632815200000,0.566
632818800000,0.603
632822400000,0.619
632826000000,0.561
632829600000,0.512
632833200000,0.516
632836800000,0.556
632840400000,0.589
632844000000,0.617
632847600000,0.61
632851200000,0.608
632854800000,0.599
632858400000,0.595
632862000000,0.594
632865600000,0.592
632869200000,0.586
632872800000,0.602
632876400000,0.752
632880000000,0.815
632883600000,0.823
632887200000,0.812
632890800000,0.78
632894400000,0.74
632898000000,0.702
632901600000,0.674
632905200000,0.654
632908800000,0.631
632912400000,0.527
632916000000,0.398
632919600000,0.379
632923200000,0.405
632926800000,0.391
632930400000,0.379
632934000000,0.379
632937600000,0.375
632941200000,0.379
632944800000,0.407
632948400000,0.4
632952000000,0.408
632955600000,0.46
632959200000,0.437
632962800000,0.574
632966400000,0.7
632970000000,0.746
632973600000,0.761
632977200000,0.751
632980800000,0.724
632984400000,0.688
632988000000,0.661
632991600000,0.637
632995200000,0.576
632998800000,0.434
633002400000,0.368
633006000000,0.316
633009600000,0.302
633013200000,0.332
633016800000,0.305
633020400000,0.302
633024000000,0.286
633027600000,0.292
633031200000,0.297
633034800000,0.295
633038400000,0.294
633042000000,0.295
633045600000,0.271
633049200000,0.352
633052800000,0.52
633056400000,0.556
633060000000,0.523
633063600000,0.473
633067200000,0.422
633070800000,0.362
633074400000,0.307
633078000000,0.272
633081600000,0.249
633085200000,0.22
633088800000,0.236
633092400000,0.258
633096000000,0.275
633099600000,0.278
633103200000,0.271
633106800000,0.243
633110400000,0.225
633114000000,0.244
633117600000,0.264
633121200000,0.274
633124800000,0.325
633128400000,0.361
633132000000,0.355
633135600000,0.495
633139200000,0.623
633142800000,0.668
633146400000,0.679
633150000000,0.669
633153600000,0.654
633157200000,0.649
633160800000,0.649
633164400000,0.649
633168000000,0.624
633171600000,0.484
633175200000,0.425
633178800000,0.425
633182400000,0.413
633186000000,0.42
633189600000,0.47
633193200000,0.482
633196800000,0.481
633200400000,0.484
633204000000,0.473
633207600000,0.471
633211200000,0.478
633214800000,0.494
633218400000,0.494
633222000000,0.683
633225600000,0.782
633229200000,0.795
633232800000,0.782
633236400000,0.756
633240000000,0.732
633243600000,0.718
633247200000,0.71
633250800000,0.697
633254400000,0.635
633258000000,0.441
633261600000,0.333
633265200000,0.323
633268800000,0.325
633272400000,0.301
633276000000,0.263
633279600000,0.272
633283200000,0.277
633286800000,0.294
633290400000,0.332
633294000000,0.362
633297600000,0.38
633301200000,0.391
633304800000,0.367
633308400000,0.401
633312000000,0.517
633315600000,0.58
633319200000,0.562
633322800000,0.521
633326400000,0.481
633330000000,0.444
633333600000,0.429
633337200000,0.43
633340800000,0.417
633344400000,0.337
633348000000,0.317
633351600000,0.278
633355200000,0.236
633358800000,0.209
633362400000,0.207
633366000000,0.199
633369600000,0.205
633373200000,0.206
633376800000,0.217
633380400000,0.222
633384000000,0.227
633387600000,0.221
633391200000,0.19
633394800000,0.203
633398400000,0.272
633402000000,0.293
633405600000,0.262
633409200000,0.231
633412800000,0.21
633416400000,0.201
633420000000,0.207
633423600000,0.234
633427200000,0.264
633430800000,0.255
633434400000,0.251
633438000000,0.22
633441600000,0.194
633445200000,0.192
633448800000,0.201
633452400000,0.225
633456000000,0.242
633459600000,0.258
633463200000,0.276
633466800000,0.291
633470400000,0.295
633474000000,0.3
633477600000,0.283
633481200000,0.358
633484800000,0.435
633488400000,0.466
633492000000,0.456
633495600000,0.419
633499200000,0.37
633502800000,0.325
633506400000,0.283
633510000000,0.25
633513600000,0.227
633517200000,0.203
633520800000,0.213
633524400000,0.204
633528000000,0.191
633531600000,0.178
633535200000,0.168
633538800000,0.171
633542400000,0.178
633546000000,0.179
633549600000,0.187
633553200000,0.201
633556800000,0.208
633560400000,0.211
633564000000,0.179
633567600000,0.198
633571200000,0.223
633574800000,0.213
633578400000,0.18
633582000000,0.163
633585600000,0.152
633589200000,0.133
633592800000,0.12
633596400000,0.116
633600000000,0.124
633603600000,0.142
633607200000,0.179
633610800000,0.192
633614400000,0.192
633618000000,0.191
633621600000,0.187
633625200000,0.192
633628800000,0.213
633632400000,0.235
633636000000,0.251
633639600000,0.262
633643200000,0.28
633646800000,0.26
633650400000,0.212
633654000000,0.234
633657600000,0.25
633661200000,0.237
633664800000,0.209
633668400000,0.193
633672000000,0.179
633675600000,0.159
633679200000,0.153
633682800000,0.155
633686400000,0.157
633690000000,0.149
633693600000,0.157
633697200000,0.16
633700800000,0.171
633704400000,0.172
633708000000,0.148
633711600000,0.138
633715200000,0.145
633718800000,0.159
633722400000,0.17
633726000000,0.189
633729600000,0.223
633733200000,0.224
633736800000,0.203
633740400000,0.256
633744000000,0.236
633747600000,0.183
633751200000,0.126
633754800000,0.103
633758400000,0.099
633762000000,0.095
633765600000,0.101
633769200000,0.122
633772800000,0.155
633776400000,0.169
633780000000,0.182
633783600000,0.185
633787200000,0.174
633790800000,0.168
633794400000,0.181
633798000000,0.2
633801600000,0.221
633805200000,0.241
633808800000,0.27
633812400000,0.296
633816000000,0.315
633819600000,0.379
633823200000,0.422
633826800000,0.541
633830400000,0.556
633834000000,0.542
633837600000,0.529
633841200000,0.521
633844800000,0.507
633848400000,0.491
633852000000,0.495
633855600000,0.52
633859200000,0.531
633862800000,0.457
633866400000,0.401
633870000000,0.371
633873600000,0.361
633877200000,0.369
633880800000,0.367
633884400000,0.37
633888000000,0.381
633891600000,0.391
633895200000,0.377
633898800000,0.4
633902400000,0.388
633906000000,0.376
633909600000,0.338
633913200000,0.441
633916800000,0.541
633920400000,0.595
633924000000,0.623
633927600000,0.647
633931200000,0.677
633934800000,0.715
633938400000,0.755
633942000000,0.784
633945600000,0.778
633949200000,0.674
633952800000,0.573
633956400000,0.526
633960000000,0.494
633963600000,0.448
633967200000,0.429
633970800000,0.432
633974400000,0.438
633978000000,0.428
633981600000,0.441
633985200000,0.464
633988800000,0.494
633992400000,0.5
633996000000,0.491
633999600000,0.645
634003200000,0.729
634006800000,0.74
634010400000,0.725
634014000000,0.718
634017600000,0.727
634021200000,0.739
634024800000,0.754
634028400000,0.763
634032000000,0.739
634035600000,0.607
634039200000,0.5
634042800000,0.467
634046400000,0.475
634050000000,0.466
634053600000,0.422
634057200000,0.422
634060800000,0.454
634064400000,0.484
634068000000,0.492
634071600000,0.494
634075200000,0.493
634078800000,0.481
634082400000,0.428
634086000000,0.537
634089600000,0.604
634093200000,0.599
634096800000,0.56
634100400000,0.547
634104000000,0.575
634107600000,0.621
634111200000,0.674
634114800000,0.715
634118400000,0.71
634122000000,0.592
634125600000,0.5
634129200000,0.475
634132800000,0.447
634136400000,0.417
634140000000,0.368
634143600000,0.368
634147200000,0.376
634150800000,0.377
634154400000,0.391
634158000000,0.407
634161600000,0.413
634165200000,0.415
634168800000,0.434
634172400000,0.59
634176000000,0.685
634179600000,0.721
634183200000,0.739
634186800000,0.751
634190400000,0.769
634194000000,0.781
634197600000,0.79
634201200000,0.788
634204800000,0.773
634208400000,0.683
634212000000,0.59
634215600000,0.592
634219200000,0.602
634222800000,0.613
634226400000,0.618
634230000000,0.603
634233600000,0.61
634237200000,0.606
634240800000,0.604
634244400000,0.615
634248000000,0.642
634251600000,0.633
634255200000,0.618
634258800000,0.772
634262400000,0.85
634266000000,0.872
634269600000,0.878
634273200000,0.894
634276800000,0.905
634280400000,0.909
634284000000,0.91
634287600000,0.904
634291200000,0.887
634294800000,0.821
634298400000,0.75
634302000000,0.707
634305600000,0.698
634309200000,0.688
634312800000,0.632
634316400000,0.601
634320000000,0.602
634323600000,0.597
634327200000,0.61
634330800000,0.649
634334400000,0.668
634338000000,0.704
634341600000,0.762
634345200000,0.85
634348800000,0.945
634352400000,0.96
634356000000,0.953
634359600000,0.937
634363200000,0.918
634366800000,0.902
634370400000,0.893
634374000000,0.888
634377600000,0.873
634381200000,0.801
634384800000,0.701
634388400000,0.679
634392000000,0.678
634395600000,0.666
634399200000,0.633
634402800000,0.63
634406400000,0.631
634410000000,0.645
634413600000,0.65
634417200000,0.651
634420800000,0.649
634424400000,0.613
634428000000,0.522
634431600000,0.661
634435200000,0.724
634438800000,0.66
634442400000,0.549
634446000000,0.476
634449600000,0.43
634453200000,0.367
634456800000,0.313
634460400000,0.279
634464000000,0.274
634467600000,0.283
634471200000,0.311
634474800000,0.342
634478400000,0.333
634482000000,0.352
634485600000,0.428
634489200000,0.507
634492800000,0.521
634496400000,0.491
634500000000,0.464
634503600000,0.409
634507200000,0.377
634510800000,0.386
634514400000,0.395
634518000000,0.648
634521600000,0.81
634525200000,0.849
634528800000,0.862
634532400000,0.871
634536000000,0.879
634539600000,0.88
634543200000,0.873
634546800000,0.862
634550400000,0.84
634554000000,0.743
634557600000,0.618
634561200000,0.567
634564800000,0.566
634568400000,0.58
634572000000,0.583
634575600000,0.592
634579200000,0.595
634582800000,0.592
634586400000,0.59
634590000000,0.583
634593600000,0.618
634597200000,0.668
634600800000,0.709
634604400000,0.839
634608000000,0.897
634611600000,0.901
634615200000,0.885
634618800000,0.86
634622400000,0.834
634626000000,0.812
634629600000,0.799
634633200000,0.782
634636800000,0.746
634640400000,0.63
634644000000,0.517
634647600000,0.494
634651200000,0.481
634654800000,0.432
634658400000,0.394
634662000000,0.385
634665600000,0.389
634669200000,0.403
634672800000,0.431
634676400000,0.479
634680000000,0.507
634683600000,0.501
634687200000,0.506
634690800000,0.674
634694400000,0.744
634698000000,0.742
634701600000,0.699
634705200000,0.668
634708800000,0.666
634712400000,0.672
634716000000,0.684
634719600000,0.7
634723200000,0.696
634726800000,0.615
634730400000,0.523
634734000000,0.495
634737600000,0.484
634741200000,0.465
634744800000,0.437
634748400000,0.436
634752000000,0.446
634755600000,0.466
634759200000,0.474
634762800000,0.477
634766400000,0.472
634770000000,0.413
634773600000,0.305
634777200000,0.432
634780800000,0.466
634784400000,0.41
634788000000,0.354
634791600000,0.355
634795200000,0.407
634798800000,0.451
634802400000,0.459
634806000000,0.425
634809600000,0.376
634813200000,0.332
634816800000,0.336
634820400000,0.334
634824000000,0.332
634827600000,0.348
634831200000,0.353
634834800000,0.368
634838400000,0.379
634842000000,0.401
634845600000,0.437
634849200000,0.447
634852800000,0.437
634856400000,0.476
634860000000,0.498
634863600000,0.666
634867200000,0.752
634870800000,0.757
634874400000,0.722
634878000000,0.685
634881600000,0.65
634885200000,0.616
634888800000,0.592
634892400000,0.595
634896000000,0.608
634899600000,0.538
634903200000,0.466
634906800000,0.425
634910400000,0.402
634914000000,0.366
634917600000,0.354
634921200000,0.364
634924800000,0.37
634928400000,0.358
634932000000,0.317
634935600000,0.282
634939200000,0.291
634942800000,0.311
634946400000,0.338
634950000000,0.446
634953600000,0.454
634957200000,0.403
634960800000,0.327
634964400000,0.285
634968000000,0.269
634971600000,0.249
634975200000,0.231
634978800000,0.235
634982400000,0.265
634986000000,0.309
634989600000,0.344
634993200000,0.318
634996800000,0.276
635000400000,0.289
635004000000,0.312
635007600000,0.342
635011200000,0.348
635014800000,0.376
635018400000,0.415
635022000000,0.422
635025600000,0.432
635029200000,0.416
635032800000,0.376
635036400000,0.478
635040000000,0.465
635043600000,0.416
635047200000,0.362
635050800000,0.32
635054400000,0.283
635058000000,0.252
635061600000,0.237
635065200000,0.252
635068800000,0.305
635072400000,0.358
635076000000,0.399
635079600000,0.395
635083200000,0.373
635086800000,0.355
635090400000,0.361
635094000000,0.353
635097600000,0.38
635101200000,0.41
635104800000,0.407
635108400000,0.385
635112000000,0.365
635115600000,0.349
635119200000,0.341
635122800000,0.488
635126400000,0.535
635130000000,0.516
635133600000,0.484
635137200000,0.469
635140800000,0.466
635144400000,0.476
635148000000,0.504
635151600000,0.541
635155200000,0.565
635158800000,0.513
635162400000,0.407
635166000000,0.39
635169600000,0.41
635173200000,0.45
635176800000,0.513
635180400000,0.571
635184000000,0.603
635187600000,0.59
635191200000,0.544
635194800000,0.478
635198400000,0.464
635202000000,0.466
635205600000,0.483
635209200000,0.633
635212800000,0.663
635216400000,0.655
635220000000,0.633
635223600000,0.614
635227200000,0.602
635230800000,0.59
635234400000,0.583
635238000000,0.59
635241600000,0.605
635245200000,0.571
635248800000,0.502
635252400000,0.46
635256000000,0.456
635259600000,0.459
635263200000,0.485
635266800000,0.478
635270400000,0.455
635274000000,0.428
635277600000,0.394
635281200000,0.377
635284800000,0.396
635288400000,0.386
635292000000,0.323
635295600000,0.461
635299200000,0.462
635302800000,0.381
635306400000,0.297
635310000000,0.273
635313600000,0.279
635317200000,0.274
635320800000,0.264
635324400000,0.259
635328000000,0.267
635331600000,0.291
635335200000,0.343
635338800000,0.367
635342400000,0.362
635346000000,0.343
635349600000,0.325
635353200000,0.301
635356800000,0.275
635360400000,0.304
635364000000,0.348
635367600000,0.356
635371200000,0.341
635374800000,0.316
635378400000,0.281
635382000000,0.344
635385600000,0.388
635389200000,0.396
635392800000,0.401
635396400000,0.413
635400000000,0.422
635403600000,0.422
635407200000,0.425
635410800000,0.435
635414400000,0.456
635418000000,0.444
635421600000,0.407
635425200000,0.407
635428800000,0.424
635432400000,0.436
635436000000,0.429
635439600000,0.439
635443200000,0.481
635446800000,0.471
635450400000,0.454
635454000000,0.442
635457600000,0.441
635461200000,0.389
635464800000,0.358
635468400000,0.392
635472000000,0.313
635475600000,0.216
635479200000,0.126
635482800000,0.1
635486400000,0.112
635490000000,0.125
635493600000,0.144
635497200000,0.179
635500800000,0.249
635504400000,0.32
635508000000,0.325
635511600000,0.313
635515200000,0.311
635518800000,0.31
635522400000,0.311
635526000000,0.325
635529600000,0.352
635533200000,0.352
635536800000,0.361
635540400000,0.364
635544000000,0.367
635547600000,0.336
635551200000,0.346
635554800000,0.479
635558400000,0.561
635562000000,0.575
635565600000,0.556
635569200000,0.552
635572800000,0.552
635576400000,0.543
635580000000,0.525
635583600000,0.505
635587200000,0.492
635590800000,0.436
635594400000,0.377
635598000000,0.345
635601600000,0.35
635605200000,0.355
635608800000,0.367
635612400000,0.369
635616000000,0.355
635619600000,0.355
635623200000,0.366
635626800000,0.355
635630400000,0.332
635634000000,0.316
635637600000,0.321
635641200000,0.415
635644800000,0.434
635648400000,0.424
635652000000,0.406
635655600000,0.396
635659200000,0.398
635662800000,0.4
635666400000,0.406
635670000000,0.41
635673600000,0.404
635677200000,0.372
635680800000,0.326
635684400000,0.274
635688000000,0.248
635691600000,0.242
635695200000,0.253
635698800000,0.259
635702400000,0.271
635706000000,0.301
635709600000,0.324
635713200000,0.362
635716800000,0.388
635720400000,0.392
635724000000,0.395
635727600000,0.437
635731200000,0.408
635734800000,0.364
635738400000,0.319
635742000000,0.302
635745600000,0.302
635749200000,0.297
635752800000,0.301
635756400000,0.329
635760000000,0.375
635763600000,0.395
635767200000,0.355
635770800000,0.285
635774400000,0.251
635778000000,0.255
635781600000,0.262
635785200000,0.272
635788800000,0.285
635792400000,0.318
635796000000,0.337
635799600000,0.343
635803200000,0.315
635806800000,0.289
635810400000,0.274
635814000000,0.328
635817600000,0.349
635821200000,0.358
635824800000,0.361
635828400000,0.365
635832000000,0.373
635835600000,0.386
635839200000,0.411
635842800000,0.451
635846400000,0.485
635850000000,0.473
635853600000,0.386
635857200000,0.352
635860800000,0.349
635864400000,0.32
635868000000,0.327
635871600000,0.341
635875200000,0.35
635878800000,0.347
635882400000,0.337
635886000000,0.328
635889600000,0.32
635893200000,0.308
635896800000,0.317
635900400000,0.401
635904000000,0.407
635907600000,0.386
635911200000,0.355
635914800000,0.325
635918400000,0.3
635922000000,0.28
635925600000,0.276
635929200000,0.296
635932800000,0.346
635936400000,0.397
635940000000,0.398
635943600000,0.371
635947200000,0.327
635950800000,0.294
635954400000,0.27
635958000000,0.264
635961600000,0.259
635965200000,0.285
635968800000,0.289
635972400000,0.291
635976000000,0.302
635979600000,0.31
635983200000,0.311
635986800000,0.367
635990400000,0.386
635994000000,0.395
635997600000,0.398
636001200000,0.392
636004800000,0.388
636008400000,0.388
636012000000,0.395
636015600000,0.42
636019200000,0.454
636022800000,0.452
636026400000,0.412
636030000000,0.356
636033600000,0.311
636037200000,0.296
636040800000,0.3
636044400000,0.308
636048000000,0.312
636051600000,0.333
636055200000,0.361
636058800000,0.393
636062400000,0.386
636066000000,0.355
636069600000,0.322
636073200000,0.361
636076800000,0.353
636080400000,0.338
636084000000,0.311
636087600000,0.31
636091200000,0.325
636094800000,0.343
636098400000,0.374
636102000000,0.415
636105600000,0.464
636109200000,0.481
636112800000,0.44
636116400000,0.41
636120000000,0.4
636123600000,0.391
636127200000,0.432
636130800000,0.41
636134400000,0.398
636138000000,0.41
636141600000,0.388
636145200000,0.382
636148800000,0.355
636152400000,0.367
636156000000,0.364
636159600000,0.442
636163200000,0.427
636166800000,0.4
636170400000,0.365
636174000000,0.305
636177600000,0.234
636181200000,0.186
636184800000,0.166
636188400000,0.169
636192000000,0.2
636195600000,0.259
636199200000,0.305
636202800000,0.281
636206400000,0.248
636210000000,0.245
636213600000,0.227
636217200000,0.22
636220800000,0.218
636224400000,0.213
636228000000,0.214
636231600000,0.218
636235200000,0.227
636238800000,0.234
636242400000,0.223
636246000000,0.284
636249600000,0.293
636253200000,0.291
636256800000,0.283
636260400000,0.258
636264000000,0.225
636267600000,0.203
636271200000,0.203
636274800000,0.234
636278400000,0.278
636282000000,0.317
636285600000,0.314
636289200000,0.255
636292800000,0.203
636296400000,0.171
636300000000,0.167
636303600000,0.175
636307200000,0.193
636310800000,0.193
636314400000,0.201
636318000000,0.209
636321600000,0.217
636325200000,0.219
636328800000,0.213
636332400000,0.274
636336000000,0.28
636339600000,0.284
636343200000,0.294
636346800000,0.305
636350400000,0.315
636354000000,0.328
636357600000,0.349
636361200000,0.379
636364800000,0.412
636368400000,0.411
636372000000,0.348
636375600000,0.317
636379200000,0.3
636382800000,0.29
636386400000,0.315
636390000000,0.33
636393600000,0.358
636397200000,0.375
636400800000,0.42
636404400000,0.444
636408000000,0.462
636411600000,0.477
636415200000,0.491
636418800000,0.532
636422400000,0.51
636426000000,0.481
636429600000,0.451
636433200000,0.437
636436800000,0.429
636440400000,0.418
636444000000,0.42
636447600000,0.447
636451200000,0.494
636454800000,0.494
636458400000,0.42
636462000000,0.361
636465600000,0.329
636469200000,0.314
636472800000,0.306
636476400000,0.303
636480000000,0.294
636483600000,0.302
636487200000,0.311
636490800000,0.332
636494400000,0.338
636498000000,0.353
636501600000,0.369
636505200000,0.43
636508800000,0.41
636512400000,0.38
636516000000,0.348
636519600000,0.321
636523200000,0.309
636526800000,0.309
636530400000,0.317
636534000000,0.331
636537600000,0.341
636541200000,0.329
636544800000,0.29
636548400000,0.226
636552000000,0.177
636555600000,0.152
636559200000,0.153
636562800000,0.163
636566400000,0.172
636570000000,0.179
636573600000,0.189
636577200000,0.193
636580800000,0.196
636584400000,0.19
636588000000,0.168
636591600000,0.149
636595200000,0.145
636598800000,0.167
636602400000,0.198
636606000000,0.227
636609600000,0.245
636613200000,0.259
636616800000,0.268
636620400000,0.274
636624000000,0.272
636627600000,0.259
636631200000,0.229
636634800000,0.183
636638400000,0.151
636642000000,0.133
636645600000,0.132
636649200000,0.15
636652800000,0.179
636656400000,0.217
636660000000,0.261
636663600000,0.323
636667200000,0.368
636670800000,0.383
636674400000,0.382
636678000000,0.42
636681600000,0.441
636685200000,0.454
636688800000,0.447
636692400000,0.436
636696000000,0.432
636699600000,0.437
636703200000,0.454
636706800000,0.479
636710400000,0.502
636714000000,0.489
636717600000,0.405
636721200000,0.332
636724800000,0.316
636728400000,0.328
636732000000,0.328
636735600000,0.416
636739200000,0.459
636742800000,0.464
