,L1
1672531200000,0.863
1672534800000,0.883
1672538400000,0.881
1672542000000,0.881
1672545600000,0.884
1672549200000,0.879
1672552800000,0.868
1672556400000,0.855
1672560000000,0.844
1672563600000,0.831
1672567200000,0.795
1672570800000,0.739
1672574400000,0.684
1672578000000,0.635
1672581600000,0.58
1672585200000,0.574
1672588800000,0.586
1672592400000,0.583
1672596000000,0.583
1672599600000,0.586
1672603200000,0.59
1672606800000,0.568
1672610400000,0.55
1672614000000,0.523
1672617600000,0.525
1672621200000,0.584
1672624800000,0.625
1672628400000,0.67
1672632000000,0.72
1672635600000,0.763
1672639200000,0.8
1672642800000,0.814
1672646400000,0.841
1672650000000,0.867
1672653600000,0.872
1672657200000,0.878
1672660800000,0.881
1672664400000,0.875
1672668000000,0.859
1672671600000,0.863
1672675200000,0.876
1672678800000,0.886
1672682400000,0.896
1672686000000,0.906
1672689600000,0.914
1672693200000,0.902
1672696800000,0.885
1672700400000,0.873
1672704000000,0.879
1672707600000,0.892
1672711200000,0.902
1672714800000,0.92
1672718400000,0.937
1672722000000,0.946
1672725600000,0.947
1672729200000,0.934
1672732800000,0.911
1672736400000,0.883
1672740000000,0.84
1672743600000,0.797
1672747200000,0.777
1672750800000,0.777
1672754400000,0.782
1672758000000,0.812
1672761600000,0.838
1672765200000,0.859
1672768800000,0.868
1672772400000,0.873
1672776000000,0.895
1672779600000,0.89
1672783200000,0.887
1672786800000,0.882
1672790400000,0.902
1672794000000,0.932
1672797600000,0.938
1672801200000,0.949
1672804800000,0.955
1672808400000,0.955
1672812000000,0.947
1672815600000,0.932
1672819200000,0.924
1672822800000,0.906
1672826400000,0.879
1672830000000,0.852
1672833600000,0.849
1672837200000,0.84
1672840800000,0.821
1672844400000,0.837
1672848000000,0.866
1672851600000,0.885
1672855200000,0.898
1672858800000,0.908
1672862400000,0.915
1672866000000,0.896
1672869600000,0.862
1672873200000,0.826
1672876800000,0.827
1672880400000,0.861
1672884000000,0.858
1672887600000,0.873
1672891200000,0.899
1672894800000,0.912
1672898400000,0.917
1672902000000,0.912
1672905600000,0.898
1672909200000,0.901
1672912800000,0.9
1672916400000,0.897
1672920000000,0.89
1672923600000,0.885
1672927200000,0.88
1672930800000,0.877
1672934400000,0.88
1672938000000,0.879
1672941600000,0.876
1672945200000,0.868
1672948800000,0.86
1672952400000,0.821
1672956000000,0.762
1672959600000,0.707
1672963200000,0.729
1672966800000,0.773
1672970400000,0.751
1672974000000,0.74
1672977600000,0.735
1672981200000,0.737
1672984800000,0.745
1672988400000,0.746
1672992000000,0.743
1672995600000,0.73
1672999200000,0.683
1673002800000,0.661
1673006400000,0.613
1673010000000,0.577
1673013600000,0.527
1673017200000,0.552
1673020800000,0.578
1673024400000,0.579
1673028000000,0.585
1673031600000,0.593
1673035200000,0.616
1673038800000,0.596
1673042400000,0.568
1673046000000,0.519
1673049600000,0.525
1673053200000,0.516
1673056800000,0.467
1673060400000,0.479
1673064000000,0.544
1673067600000,0.61
1673071200000,0.666
1673074800000,0.7
1673078400000,0.719
1673082000000,0.73
1673085600000,0.715
1673089200000,0.715
1673092800000,0.718
1673096400000,0.694
1673100000000,0.657
1673103600000,0.644
1673107200000,0.662
1673110800000,0.668
1673114400000,0.668
1673118000000,0.676
1673121600000,0.691
1673125200000,0.704
1673128800000,0.707
1673132400000,0.711
1673136000000,0.785
1673139600000,0.793
1673143200000,0.774
1673146800000,0.765
1673150400000,0.768
1673154000000,0.768
1673157600000,0.779
1673161200000,0.788
1673164800000,0.792
1673168400000,0.796
1673172000000,0.791
1673175600000,0.774
1673179200000,0.758
1673182800000,0.749
1673186400000,0.737
1673190000000,0.747
1673193600000,0.772
1673197200000,0.783
1673200800000,0.786
1673204400000,0.78
1673208000000,0.786
1673211600000,0.762
1673215200000,0.722
1673218800000,0.653
1673222400000,0.695
1673226000000,0.65
1673229600000,0.563
1673233200000,0.526
1673236800000,0.523
1673240400000,0.529
1673244000000,0.555
1673247600000,0.596
1673251200000,0.63
1673254800000,0.644
1673258400000,0.63
1673262000000,0.607
1673265600000,0.586
1673269200000,0.568
1673272800000,0.571
1673276400000,0.613
1673280000000,0.656
1673283600000,0.663
1673287200000,0.649
1673290800000,0.609
1673294400000,0.595
1673298000000,0.574
1673301600000,0.547
1673305200000,0.507
1673308800000,0.542
1673312400000,0.519
1673316000000,0.494
1673319600000,0.506
1673323200000,0.543
1673326800000,0.588
1673330400000,0.637
1673334000000,0.673
1673337600000,0.662
1673341200000,0.644
1673344800000,0.607
1673348400000,0.583
1673352000000,0.55
1673355600000,0.484
1673359200000,0.435
1673362800000,0.45
1673366400000,0.484
1673370000000,0.504
1673373600000,0.499
1673377200000,0.501
1673380800000,0.521
1673384400000,0.516
1673388000000,0.501
1673391600000,0.462
1673395200000,0.499
1673398800000,0.528
1673402400000,0.525
1673406000000,0.532
1673409600000,0.563
1673413200000,0.606
1673416800000,0.653
1673420400000,0.686
1673424000000,0.71
1673427600000,0.722
1673431200000,0.701
1673434800000,0.695
1673438400000,0.682
1673442000000,0.649
1673445600000,0.622
1673449200000,0.634
1673452800000,0.65
1673456400000,0.653
1673460000000,0.648
1673463600000,0.639
1673467200000,0.637
1673470800000,0.603
1673474400000,0.559
1673478000000,0.49
1673481600000,0.56
1673485200000,0.599
1673488800000,0.556
1673492400000,0.484
1673496000000,0.407
1673499600000,0.361
1673503200000,0.344
1673506800000,0.333
1673510400000,0.371
1673514000000,0.452
1673517600000,0.485
1673521200000,0.483
1673524800000,0.471
1673528400000,0.454
1673532000000,0.455
1673535600000,0.478
1673539200000,0.49
1673542800000,0.488
1673546400000,0.488
1673550000000,0.475
1673553600000,0.459
1673557200000,0.421
1673560800000,0.386
1673564400000,0.335
1673568000000,0.411
1673571600000,0.462
1673575200000,0.407
1673578800000,0.351
1673582400000,0.308
1673586000000,0.269
1673589600000,0.248
1673593200000,0.218
1673596800000,0.21
1673600400000,0.22
1673604000000,0.208
1673607600000,0.167
1673611200000,0.133
1673614800000,0.106
1673618400000,0.086
1673622000000,0.093
1673625600000,0.106
1673629200000,0.115
1673632800000,0.126
1673636400000,0.133
1673640000000,0.138
1673643600000,0.124
1673647200000,0.099
1673650800000,0.052
1673654400000,0.037
1673658000000,0.029
1673661600000,0.011
1673665200000,0.001
1673668800000,0.0
1673672400000,0.0
1673676000000,0.0
1673679600000,0.005
1673683200000,0.012
1673686800000,0.031
1673690400000,0.039
1673694000000,0.037
1673697600000,0.035
1673701200000,0.034
1673704800000,0.035
1673708400000,0.039
1673712000000,0.046
1673715600000,0.05
1673719200000,0.05
1673722800000,0.05
1673726400000,0.05
1673730000000,0.052
1673733600000,0.06
1673737200000,0.069
1673740800000,0.093
1673744400000,0.139
1673748000000,0.2
1673751600000,0.255
1673755200000,0.294
1673758800000,0.323
1673762400000,0.35
1673766000000,0.376
1673769600000,0.367
1673773200000,0.376
1673776800000,0.387
1673780400000,0.391
1673784000000,0.394
1673787600000,0.421
1673791200000,0.448
1673794800000,0.469
1673798400000,0.522
1673802000000,0.543
1673805600000,0.574
1673809200000,0.622
1673812800000,0.695
1673816400000,0.736
1673820000000,0.806
1673823600000,0.845
1673827200000,0.891
1673830800000,0.943
1673834400000,0.961
1673838000000,0.967
1673841600000,0.97
1673845200000,0.969
1673848800000,0.964
1673852400000,0.956
1673856000000,0.94
1673859600000,0.914
1673863200000,0.896
1673866800000,0.879
1673870400000,0.855
1673874000000,0.836
1673877600000,0.816
1673881200000,0.82
1673884800000,0.834
1673888400000,0.838
1673892000000,0.837
1673895600000,0.835
1673899200000,0.844
1673902800000,0.842
1673906400000,0.84
1673910000000,0.839
1673913600000,0.868
1673917200000,0.906
1673920800000,0.909
1673924400000,0.913
1673928000000,0.916
1673931600000,0.914
1673935200000,0.908
1673938800000,0.889
1673942400000,0.861
1673946000000,0.819
1673949600000,0.773
1673953200000,0.728
1673956800000,0.713
1673960400000,0.699
1673964000000,0.683
1673967600000,0.711
1673971200000,0.73
1673974800000,0.718
1673978400000,0.735
1673982000000,0.75
1673985600000,0.751
1673989200000,0.712
1673992800000,0.68
1673996400000,0.656
1674000000000,0.676
1674003600000,0.744
1674007200000,0.748
1674010800000,0.748
1674014400000,0.75
1674018000000,0.751
1674021600000,0.758
1674025200000,0.748
1674028800000,0.733
1674032400000,0.718
1674036000000,0.699
1674039600000,0.707
1674043200000,0.718
1674046800000,0.706
1674050400000,0.695
1674054000000,0.709
1674057600000,0.72
1674061200000,0.692
1674064800000,0.675
1674068400000,0.683
1674072000000,0.707
1674075600000,0.692
1674079200000,0.679
1674082800000,0.655
1674086400000,0.715
1674090000000,0.737
1674093600000,0.718
1674097200000,0.734
1674100800000,0.777
1674104400000,0.808
1674108000000,0.832
1674111600000,0.843
1674115200000,0.831
1674118800000,0.799
1674122400000,0.763
1674126000000,0.73
1674129600000,0.692
1674133200000,0.672
1674136800000,0.657
1674140400000,0.674
1674144000000,0.704
1674147600000,0.72
1674151200000,0.735
1674154800000,0.744
1674158400000,0.75
1674162000000,0.744
1674165600000,0.732
1674169200000,0.711
1674172800000,0.794
1674176400000,0.831
1674180000000,0.842
1674183600000,0.873
1674187200000,0.902
1674190800000,0.916
1674194400000,0.92
1674198000000,0.917
1674201600000,0.908
1674205200000,0.885
1674208800000,0.858
1674212400000,0.862
1674216000000,0.844
1674219600000,0.83
1674223200000,0.819
1674226800000,0.829
1674230400000,0.835
1674234000000,0.812
1674237600000,0.791
1674241200000,0.783
1674244800000,0.801
1674248400000,0.781
1674252000000,0.759
1674255600000,0.748
1674259200000,0.742
1674262800000,0.77
1674266400000,0.789
1674270000000,0.812
1674273600000,0.83
1674277200000,0.841
1674280800000,0.853
1674284400000,0.862
1674288000000,0.856
1674291600000,0.829
1674295200000,0.78
1674298800000,0.737
1674302400000,0.692
1674306000000,0.644
1674309600000,0.595
1674313200000,0.599
1674316800000,0.607
1674320400000,0.615
1674324000000,0.617
1674327600000,0.616
1674331200000,0.616
1674334800000,0.574
1674338400000,0.525
1674342000000,0.44
1674345600000,0.416
1674349200000,0.423
1674352800000,0.358
1674356400000,0.311
1674360000000,0.282
1674363600000,0.259
1674367200000,0.27
1674370800000,0.311
1674374400000,0.32
1674378000000,0.351
1674381600000,0.358
1674385200000,0.356
1674388800000,0.382
1674392400000,0.347
1674396000000,0.294
1674399600000,0.256
1674403200000,0.235
1674406800000,0.19
1674410400000,0.154
1674414000000,0.125
1674417600000,0.118
1674421200000,0.111
1674424800000,0.111
1674428400000,0.077
1674432000000,0.077
1674435600000,0.089
1674439200000,0.094
1674442800000,0.099
1674446400000,0.101
1674450000000,0.112
1674453600000,0.144
1674457200000,0.207
1674460800000,0.249
1674464400000,0.295
1674468000000,0.332
1674471600000,0.323
1674475200000,0.312
1674478800000,0.302
1674482400000,0.297
1674486000000,0.274
1674489600000,0.25
1674493200000,0.251
1674496800000,0.28
1674500400000,0.329
1674504000000,0.402
1674507600000,0.502
1674511200000,0.599
1674514800000,0.644
1674518400000,0.778
1674522000000,0.874
1674525600000,0.91
1674529200000,0.92
1674532800000,0.92
1674536400000,0.933
1674540000000,0.954
1674543600000,0.967
1674547200000,0.972
1674550800000,0.976
1674554400000,0.985
1674558000000,0.986
1674561600000,0.984
1674565200000,0.982
1674568800000,0.978
1674572400000,0.977
1674576000000,0.978
1674579600000,0.978
1674583200000,0.978
1674586800000,0.979
1674590400000,0.979
1674594000000,0.978
1674597600000,0.975
1674601200000,0.972
1674604800000,0.973
1674608400000,0.969
1674612000000,0.959
1674615600000,0.952
1674619200000,0.946
1674622800000,0.937
1674626400000,0.924
1674630000000,0.908
1674633600000,0.887
1674637200000,0.839
1674640800000,0.788
1674644400000,0.748
1674648000000,0.716
1674651600000,0.669
1674655200000,0.618
1674658800000,0.618
1674662400000,0.628
1674666000000,0.633
1674669600000,0.632
1674673200000,0.635
1674676800000,0.644
1674680400000,0.617
1674684000000,0.575
1674687600000,0.523
1674691200000,0.528
1674694800000,0.51
1674698400000,0.455
1674702000000,0.437
1674705600000,0.443
1674709200000,0.449
1674712800000,0.466
1674716400000,0.494
1674720000000,0.505
1674723600000,0.499
1674727200000,0.483
1674730800000,0.458
1674734400000,0.422
1674738000000,0.374
1674741600000,0.311
1674745200000,0.283
1674748800000,0.274
1674752400000,0.272
1674756000000,0.278
1674759600000,0.285
1674763200000,0.294
1674766800000,0.328
1674770400000,0.374
1674774000000,0.397
1674777600000,0.449
1674781200000,0.517
1674784800000,0.554
1674788400000,0.574
1674792000000,0.597
1674795600000,0.633
1674799200000,0.676
1674802800000,0.697
1674806400000,0.688
1674810000000,0.744
1674813600000,0.821
1674817200000,0.879
1674820800000,0.915
1674824400000,0.941
1674828000000,0.946
1674831600000,0.948
1674835200000,0.946
1674838800000,0.941
1674842400000,0.935
1674846000000,0.926
1674849600000,0.923
1674853200000,0.926
1674856800000,0.919
1674860400000,0.906
1674864000000,0.906
1674867600000,0.897
1674871200000,0.879
1674874800000,0.868
1674878400000,0.871
1674882000000,0.876
1674885600000,0.882
1674889200000,0.879
1674892800000,0.88
1674896400000,0.851
1674900000000,0.826
1674903600000,0.823
1674907200000,0.822
1674910800000,0.805
1674914400000,0.774
1674918000000,0.765
1674921600000,0.782
1674925200000,0.774
1674928800000,0.772
1674932400000,0.778
1674936000000,0.791
1674939600000,0.763
1674943200000,0.72
1674946800000,0.662
1674950400000,0.629
1674954000000,0.589
1674957600000,0.532
1674961200000,0.551
1674964800000,0.619
1674968400000,0.673
1674972000000,0.718
1674975600000,0.74
1674979200000,0.732
1674982800000,0.706
1674986400000,0.701
1674990000000,0.702
1674993600000,0.693
1674997200000,0.686
1675000800000,0.687
1675004400000,0.72
1675008000000,0.759
1675011600000,0.783
1675015200000,0.787
1675018800000,0.8
1675022400000,0.828
1675026000000,0.824
1675029600000,0.816
1675033200000,0.804
1675036800000,0.827
1675040400000,0.836
1675044000000,0.838
1675047600000,0.858
1675051200000,0.888
1675054800000,0.906
1675058400000,0.917
1675062000000,0.92
1675065600000,0.911
1675069200000,0.889
1675072800000,0.879
1675076400000,0.872
1675080000000,0.866
1675083600000,0.862
1675087200000,0.856
1675090800000,0.866
1675094400000,0.881
1675098000000,0.884
1675101600000,0.883
1675105200000,0.879
1675108800000,0.869
1675112400000,0.857
1675116000000,0.845
1675119600000,0.846
1675123200000,0.881
1675126800000,0.871
1675130400000,0.851
1675134000000,0.84
1675137600000,0.829
1675141200000,0.813
1675144800000,0.804
1675148400000,0.808
1675152000000,0.809
1675155600000,0.788
1675159200000,0.774
1675162800000,0.757
1675166400000,0.725
1675170000000,0.672
1675173600000,0.61
1675177200000,0.574
1675180800000,0.538
1675184400000,0.488
1675188000000,0.46
1675191600000,0.421
1675195200000,0.388
1675198800000,0.345
1675202400000,0.29
1675206000000,0.187
1675209600000,0.187
1675213200000,0.133
1675216800000,0.065
1675220400000,0.023
1675224000000,0.008
1675227600000,0.014
1675231200000,0.03
1675234800000,0.076
1675238400000,0.151
1675242000000,0.241
1675245600000,0.307
1675249200000,0.345
1675252800000,0.367
1675256400000,0.362
1675260000000,0.358
1675263600000,0.355
1675267200000,0.358
1675270800000,0.339
1675274400000,0.311
1675278000000,0.291
1675281600000,0.289
1675285200000,0.279
1675288800000,0.264
1675292400000,0.23
1675296000000,0.253
1675299600000,0.256
1675303200000,0.287
1675306800000,0.362
1675310400000,0.441
1675314000000,0.515
1675317600000,0.59
1675321200000,0.644
1675324800000,0.646
1675328400000,0.601
1675332000000,0.601
1675335600000,0.603
1675339200000,0.601
1675342800000,0.585
1675346400000,0.568
1675350000000,0.578
1675353600000,0.594
1675357200000,0.576
1675360800000,0.556
1675364400000,0.549
1675368000000,0.559
1675371600000,0.552
1675375200000,0.525
1675378800000,0.476
1675382400000,0.5
1675386000000,0.483
1675389600000,0.471
1675393200000,0.507
1675396800000,0.557
1675400400000,0.612
1675404000000,0.672
1675407600000,0.718
1675411200000,0.724
1675414800000,0.682
1675418400000,0.682
1675422000000,0.687
1675425600000,0.686
1675429200000,0.657
1675432800000,0.637
1675436400000,0.66
1675440000000,0.668
1675443600000,0.674
1675447200000,0.682
1675450800000,0.693
1675454400000,0.694
1675458000000,0.678
1675461600000,0.635
1675465200000,0.585
1675468800000,0.615
1675472400000,0.592
1675476000000,0.55
1675479600000,0.535
1675483200000,0.548
1675486800000,0.571
1675490400000,0.604
1675494000000,0.644
1675497600000,0.657
1675501200000,0.671
1675504800000,0.675
1675508400000,0.667
1675512000000,0.646
1675515600000,0.633
1675519200000,0.62
1675522800000,0.632
1675526400000,0.622
1675530000000,0.606
1675533600000,0.598
1675537200000,0.583
1675540800000,0.599
1675544400000,0.583
1675548000000,0.566
1675551600000,0.525
1675555200000,0.615
1675558800000,0.615
1675562400000,0.542
1675566000000,0.488
1675569600000,0.443
1675573200000,0.406
1675576800000,0.414
1675580400000,0.457
1675584000000,0.511
1675587600000,0.525
1675591200000,0.501
1675594800000,0.494
1675598400000,0.48
1675602000000,0.451
1675605600000,0.415
1675609200000,0.391
1675612800000,0.367
1675616400000,0.341
1675620000000,0.32
1675623600000,0.305
1675627200000,0.294
1675630800000,0.263
1675634400000,0.231
1675638000000,0.167
1675641600000,0.187
1675645200000,0.164
1675648800000,0.108
1675652400000,0.053
1675656000000,0.019
1675659600000,0.01
1675663200000,0.008
1675666800000,0.017
1675670400000,0.038
1675674000000,0.081
1675677600000,0.112
1675681200000,0.125
1675684800000,0.127
1675688400000,0.135
1675692000000,0.144
1675695600000,0.15
1675699200000,0.156
1675702800000,0.167
1675706400000,0.17
1675710000000,0.167
1675713600000,0.158
1675717200000,0.144
1675720800000,0.125
1675724400000,0.078
1675728000000,0.084
1675731600000,0.074
1675735200000,0.064
1675738800000,0.071
1675742400000,0.084
1675746000000,0.093
1675749600000,0.11
1675753200000,0.153
1675756800000,0.229
1675760400000,0.323
1675764000000,0.386
1675767600000,0.394
1675771200000,0.381
1675774800000,0.376
1675778400000,0.376
1675782000000,0.398
1675785600000,0.428
1675789200000,0.455
1675792800000,0.466
1675796400000,0.493
1675800000000,0.541
1675803600000,0.562
1675807200000,0.573
1675810800000,0.571
1675814400000,0.666
1675818000000,0.696
1675821600000,0.701
1675825200000,0.718
1675828800000,0.734
1675832400000,0.744
1675836000000,0.755
1675839600000,0.767
1675843200000,0.762
1675846800000,0.741
1675850400000,0.708
1675854000000,0.691
1675857600000,0.638
1675861200000,0.601
1675864800000,0.568
1675868400000,0.577
1675872000000,0.592
1675875600000,0.62
1675879200000,0.662
1675882800000,0.678
1675886400000,0.692
1675890000000,0.663
1675893600000,0.626
1675897200000,0.618
1675900800000,0.7
1675904400000,0.69
1675908000000,0.618
1675911600000,0.559
1675915200000,0.51
1675918800000,0.459
1675922400000,0.444
1675926000000,0.456
1675929600000,0.468
1675933200000,0.479
1675936800000,0.46
1675940400000,0.437
1675944000000,0.411
1675947600000,0.391
1675951200000,0.368
1675954800000,0.386
1675958400000,0.398
1675962000000,0.389
1675965600000,0.38
1675969200000,0.372
1675972800000,0.358
1675976400000,0.332
1675980000000,0.294
1675983600000,0.234
1675987200000,0.264
1675990800000,0.219
1675994400000,0.14
1675998000000,0.074
1676001600000,0.032
1676005200000,0.014
1676008800000,0.007
1676012400000,0.038
1676016000000,0.096
1676019600000,0.188
1676023200000,0.278
1676026800000,0.325
1676030400000,0.357
1676034000000,0.386
1676037600000,0.41
1676041200000,0.442
1676044800000,0.46
1676048400000,0.476
1676052000000,0.497
1676055600000,0.515
1676059200000,0.513
1676062800000,0.513
1676066400000,0.483
1676070000000,0.409
1676073600000,0.451
1676077200000,0.431
1676080800000,0.337
1676084400000,0.261
1676088000000,0.208
1676091600000,0.164
1676095200000,0.135
1676098800000,0.112
1676102400000,0.102
1676106000000,0.136
1676109600000,0.155
1676113200000,0.164
1676116800000,0.153
1676120400000,0.149
1676124000000,0.151
1676127600000,0.158
1676131200000,0.166
1676134800000,0.178
1676138400000,0.192
1676142000000,0.214
1676145600000,0.251
1676149200000,0.294
1676152800000,0.332
1676156400000,0.31
1676160000000,0.421
1676163600000,0.457
1676167200000,0.429
1676170800000,0.407
1676174400000,0.398
1676178000000,0.395
1676181600000,0.403
1676185200000,0.408
1676188800000,0.403
1676192400000,0.402
1676196000000,0.379
1676199600000,0.352
1676203200000,0.343
1676206800000,0.336
1676210400000,0.329
1676214000000,0.326
1676217600000,0.305
1676221200000,0.281
1676224800000,0.253
1676228400000,0.236
1676232000000,0.218
1676235600000,0.195
1676239200000,0.166
1676242800000,0.093
1676246400000,0.086
1676250000000,0.064
1676253600000,0.026
1676257200000,0.007
1676260800000,0.001
1676264400000,0.001
1676268000000,0.003
1676271600000,0.018
1676275200000,0.036
1676278800000,0.081
1676282400000,0.135
1676286000000,0.188
1676289600000,0.233
1676293200000,0.258
1676296800000,0.259
1676300400000,0.248
1676304000000,0.223
1676307600000,0.194
1676311200000,0.168
1676314800000,0.152
1676318400000,0.142
1676322000000,0.146
1676325600000,0.175
1676329200000,0.211
1676332800000,0.273
1676336400000,0.328
1676340000000,0.379
1676343600000,0.425
1676347200000,0.466
1676350800000,0.494
1676354400000,0.519
1676358000000,0.547
1676361600000,0.557
1676365200000,0.561
