,Mn8
757382400000,0.04
757386000000,0.054
757389600000,0.063
757393200000,0.059
757396800000,0.048
757400400000,0.041
757404000000,0.043
757407600000,0.062
757411200000,0.099
757414800000,0.132
757418400000,0.151
757422000000,0.166
757425600000,0.183
757429200000,0.178
757432800000,0.148
757436400000,0.117
757440000000,0.094
757443600000,0.071
757447200000,0.066
757450800000,0.067
757454400000,0.072
757458000000,0.074
757461600000,0.054
757465200000,0.061
757468800000,0.077
757472400000,0.074
757476000000,0.063
757479600000,0.061
757483200000,0.069
757486800000,0.088
757490400000,0.114
757494000000,0.132
757497600000,0.12
757501200000,0.119
757504800000,0.139
757508400000,0.138
757512000000,0.105
757515600000,0.077
757519200000,0.062
757522800000,0.053
757526400000,0.054
757530000000,0.068
757533600000,0.093
757537200000,0.112
757540800000,0.111
757544400000,0.084
757548000000,0.06
757551600000,0.202
757555200000,0.289
757558800000,0.307
757562400000,0.278
757566000000,0.214
757569600000,0.152
757573200000,0.128
757576800000,0.128
757580400000,0.13
757584000000,0.112
757587600000,0.118
757591200000,0.144
757594800000,0.182
757598400000,0.197
757602000000,0.201
757605600000,0.212
757609200000,0.192
757612800000,0.172
757616400000,0.168
757620000000,0.151
757623600000,0.14
757627200000,0.135
757630800000,0.133
757634400000,0.135
757638000000,0.274
757641600000,0.352
757645200000,0.354
757648800000,0.305
757652400000,0.244
757656000000,0.197
757659600000,0.174
757663200000,0.153
757666800000,0.13
757670400000,0.086
757674000000,0.05
757677600000,0.035
757681200000,0.035
757684800000,0.047
757688400000,0.057
757692000000,0.053
757695600000,0.036
757699200000,0.021
757702800000,0.013
757706400000,0.012
757710000000,0.024
757713600000,0.045
757717200000,0.036
757720800000,0.018
757724400000,0.022
757728000000,0.011
757731600000,0.002
757735200000,0.0
757738800000,0.0
757742400000,0.0
757746000000,0.0
757749600000,0.0
757753200000,0.0
757756800000,0.0
757760400000,0.0
757764000000,0.0
757767600000,0.002
757771200000,0.003
757774800000,0.003
757778400000,0.003
757782000000,0.002
757785600000,0.0
757789200000,0.0
757792800000,0.0
757796400000,0.0
757800000000,0.0
757803600000,0.0
757807200000,0.0
757810800000,0.0
757814400000,0.002
757818000000,0.006
757821600000,0.014
757825200000,0.027
757828800000,0.042
757832400000,0.061
757836000000,0.085
757839600000,0.111
757843200000,0.121
757846800000,0.119
757850400000,0.11
757854000000,0.093
757857600000,0.077
757861200000,0.064
757864800000,0.054
757868400000,0.054
757872000000,0.054
757875600000,0.058
757879200000,0.072
757882800000,0.09
757886400000,0.117
757890000000,0.147
757893600000,0.15
757897200000,0.165
757900800000,0.167
757904400000,0.139
757908000000,0.124
757911600000,0.132
757915200000,0.155
757918800000,0.183
757922400000,0.209
757926000000,0.229
757929600000,0.207
757933200000,0.168
757936800000,0.174
757940400000,0.167
757944000000,0.152
757947600000,0.145
757951200000,0.15
757954800000,0.163
757958400000,0.185
757962000000,0.226
757965600000,0.284
757969200000,0.318
757972800000,0.355
757976400000,0.341
757980000000,0.271
757983600000,0.32
757987200000,0.417
757990800000,0.494
757994400000,0.556
757998000000,0.576
758001600000,0.566
758005200000,0.541
758008800000,0.525
758012400000,0.49
758016000000,0.394
758019600000,0.264
758023200000,0.227
758026800000,0.222
758030400000,0.223
758034000000,0.227
758037600000,0.253
758041200000,0.249
758044800000,0.234
758048400000,0.231
758052000000,0.227
758055600000,0.23
758059200000,0.241
758062800000,0.236
758066400000,0.212
758070000000,0.362
758073600000,0.459
758077200000,0.469
758080800000,0.457
758084400000,0.432
758088000000,0.4
758091600000,0.368
758095200000,0.346
758098800000,0.332
758102400000,0.295
758106000000,0.274
758109600000,0.291
758113200000,0.28
758116800000,0.267
758120400000,0.24
758124000000,0.225
758127600000,0.204
758131200000,0.187
758134800000,0.171
758138400000,0.146
758142000000,0.133
758145600000,0.127
758149200000,0.135
758152800000,0.133
758156400000,0.182
758160000000,0.204
758163600000,0.192
758167200000,0.171
758170800000,0.149
758174400000,0.127
758178000000,0.116
758181600000,0.116
758185200000,0.115
758188800000,0.107
758192400000,0.118
758196000000,0.132
758199600000,0.127
758203200000,0.108
758206800000,0.086
758210400000,0.072
758214000000,0.067
758217600000,0.076
758221200000,0.103
758224800000,0.137
758228400000,0.153
758232000000,0.147
758235600000,0.151
758239200000,0.147
758242800000,0.189
758246400000,0.21
758250000000,0.222
758253600000,0.237
758257200000,0.227
758260800000,0.197
758264400000,0.172
758268000000,0.156
758271600000,0.149
758275200000,0.149
758278800000,0.164
758282400000,0.177
758286000000,0.175
758289600000,0.158
758293200000,0.124
758296800000,0.09
758300400000,0.06
758304000000,0.038
758307600000,0.028
758311200000,0.026
758314800000,0.025
758318400000,0.027
758322000000,0.034
758325600000,0.038
758329200000,0.083
758332800000,0.128
758336400000,0.153
758340000000,0.163
758343600000,0.155
758347200000,0.133
758350800000,0.112
758354400000,0.104
758358000000,0.112
758361600000,0.133
758365200000,0.166
758368800000,0.194
758372400000,0.201
758376000000,0.195
758379600000,0.185
758383200000,0.177
758386800000,0.167
758390400000,0.149
758394000000,0.126
758397600000,0.105
758401200000,0.088
758404800000,0.085
758408400000,0.087
758412000000,0.088
758415600000,0.125
758419200000,0.13
758422800000,0.121
758426400000,0.106
758430000000,0.086
758433600000,0.067
758437200000,0.053
