,N2
567993600000,0.728
567997200000,0.753
568000800000,0.73
568004400000,0.697
568008000000,0.663
568011600000,0.629
568015200000,0.607
568018800000,0.579
568022400000,0.464
568026000000,0.418
568029600000,0.426
568033200000,0.431
568036800000,0.429
568040400000,0.444
568044000000,0.464
568047600000,0.491
568051200000,0.51
568054800000,0.516
568058400000,0.514
568062000000,0.508
568065600000,0.494
568069200000,0.442
568072800000,0.362
568076400000,0.259
568080000000,0.32
568083600000,0.336
568087200000,0.32
568090800000,0.332
568094400000,0.341
568098000000,0.341
568101600000,0.334
568105200000,0.315
568108800000,0.248
568112400000,0.214
568116000000,0.224
568119600000,0.234
568123200000,0.259
568126800000,0.3
568130400000,0.335
568134000000,0.363
568137600000,0.381
568141200000,0.408
568144800000,0.425
568148400000,0.447
568152000000,0.459
568155600000,0.455
568159200000,0.432
568162800000,0.371
568166400000,0.402
568170000000,0.38
568173600000,0.343
568177200000,0.311
568180800000,0.291
568184400000,0.27
568188000000,0.259
568191600000,0.26
568195200000,0.251
568198800000,0.213
568202400000,0.197
568206000000,0.194
568209600000,0.204
568213200000,0.253
568216800000,0.316
568220400000,0.383
568224000000,0.415
568227600000,0.415
568231200000,0.384
568234800000,0.334
568238400000,0.303
568242000000,0.253
568245600000,0.201
568249200000,0.167
568252800000,0.178
568256400000,0.161
568260000000,0.146
568263600000,0.137
568267200000,0.134
568270800000,0.137
568274400000,0.147
568278000000,0.157
568281600000,0.153
568285200000,0.14
568288800000,0.133
568292400000,0.12
568296000000,0.113
568299600000,0.12
568303200000,0.136
568306800000,0.163
568310400000,0.194
568314000000,0.217
568317600000,0.222
568321200000,0.22
568324800000,0.204
568328400000,0.185
568332000000,0.171
568335600000,0.177
568339200000,0.186
568342800000,0.19
568346400000,0.193
568350000000,0.196
568353600000,0.193
568357200000,0.185
568360800000,0.182
568364400000,0.193
568368000000,0.206
568371600000,0.201
568375200000,0.203
568378800000,0.198
568382400000,0.191
568386000000,0.206
568389600000,0.243
568393200000,0.295
568396800000,0.329
568400400000,0.355
568404000000,0.386
568407600000,0.398
568411200000,0.41
568414800000,0.401
568418400000,0.372
568422000000,0.36
568425600000,0.407
568429200000,0.403
568432800000,0.369
568436400000,0.311
568440000000,0.251
568443600000,0.203
568447200000,0.175
568450800000,0.159
568454400000,0.143
568458000000,0.157
568461600000,0.201
568465200000,0.228
568468800000,0.238
568472400000,0.248
568476000000,0.261
568479600000,0.255
568483200000,0.261
568486800000,0.272
568490400000,0.276
568494000000,0.284
568497600000,0.285
568501200000,0.285
568504800000,0.264
568508400000,0.243
568512000000,0.252
568515600000,0.233
568519200000,0.205
568522800000,0.187
568526400000,0.179
568530000000,0.171
568533600000,0.176
568537200000,0.192
568540800000,0.196
568544400000,0.184
568548000000,0.191
568551600000,0.193
568555200000,0.201
568558800000,0.223
568562400000,0.268
568566000000,0.298
568569600000,0.308
568573200000,0.305
568576800000,0.294
568580400000,0.278
568584000000,0.254
568587600000,0.23
568591200000,0.211
568594800000,0.233
568598400000,0.27
568602000000,0.274
568605600000,0.277
568609200000,0.272
568612800000,0.254
568616400000,0.231
568620000000,0.21
568623600000,0.202
568627200000,0.202
568630800000,0.216
568634400000,0.245
568638000000,0.245
568641600000,0.254
568645200000,0.273
568648800000,0.27
568652400000,0.289
568656000000,0.328
568659600000,0.346
568663200000,0.336
568666800000,0.326
568670400000,0.312
568674000000,0.294
568677600000,0.254
568681200000,0.281
568684800000,0.368
568688400000,0.402
568692000000,0.392
568695600000,0.369
568699200000,0.352
568702800000,0.338
568706400000,0.328
568710000000,0.305
568713600000,0.233
568717200000,0.185
568720800000,0.201
568724400000,0.255
568728000000,0.312
568731600000,0.323
568735200000,0.386
568738800000,0.398
568742400000,0.395
568746000000,0.41
568749600000,0.431
568753200000,0.436
568756800000,0.447
568760400000,0.476
568764000000,0.481
568767600000,0.538
568771200000,0.649
568774800000,0.684
568778400000,0.677
568782000000,0.655
568785600000,0.626
568789200000,0.599
568792800000,0.573
568796400000,0.552
568800000000,0.49
568803600000,0.432
568807200000,0.419
568810800000,0.437
568814400000,0.447
568818000000,0.471
568821600000,0.458
568825200000,0.432
568828800000,0.379
568832400000,0.379
568836000000,0.398
568839600000,0.448
568843200000,0.506
568846800000,0.538
568850400000,0.523
568854000000,0.546
568857600000,0.627
568861200000,0.644
568864800000,0.615
568868400000,0.569
568872000000,0.529
568875600000,0.502
568879200000,0.488
568882800000,0.486
568886400000,0.447
568890000000,0.395
568893600000,0.398
568897200000,0.41
568900800000,0.421
568904400000,0.417
568908000000,0.388
568911600000,0.341
568915200000,0.345
568918800000,0.359
568922400000,0.374
568926000000,0.386
568929600000,0.4
568933200000,0.397
568936800000,0.378
568940400000,0.429
568944000000,0.519
568947600000,0.556
568951200000,0.529
568954800000,0.468
568958400000,0.425
568962000000,0.403
568965600000,0.412
568969200000,0.432
568972800000,0.384
568976400000,0.297
568980000000,0.26
568983600000,0.229
568987200000,0.22
568990800000,0.236
568994400000,0.264
568998000000,0.282
569001600000,0.289
569005200000,0.348
569008800000,0.385
569012400000,0.367
569016000000,0.379
569019600000,0.395
569023200000,0.337
569026800000,0.325
569030400000,0.354
569034000000,0.358
569037600000,0.344
569041200000,0.343
569044800000,0.348
569048400000,0.355
569052000000,0.366
569055600000,0.382
569059200000,0.383
569062800000,0.343
569066400000,0.311
569070000000,0.295
569073600000,0.317
569077200000,0.359
569080800000,0.36
569084400000,0.375
569088000000,0.377
569091600000,0.391
569095200000,0.437
569098800000,0.424
569102400000,0.413
